Description,Category
"IEDExplorer is an IEC 61850 client tool written for testing and educational purposes. IEDExplorer can connect to an IEC61850 device (also called an IED) over MMS (ISO/IEC9506-1 and ISO/IEC 9506-2) communication protocol. The tool is written in pure C# including the MMS ASN.1 parser (based on BinaryNotes ASN.1 tool) and runs in .net environment, on Windows. Linux/Mono support has been lost on the way (volunteers welcome). See Features for what the tool can do for you.

I will appreciate your help in testing and extending the tool!IEDExplorer is an IEC 61850 client tool written for testing and educational purposes. IEDExplorer can connect to an IEC61850 device (also called an IED) over MMS (ISO/IEC9506-1 and ISO/IEC 9506-2) communication protocol. The tool is written in pure C# including the MMS ASN.1 parser (based on BinaryNotes ASN.1 tool) and runs in .net environment, on Windows. Linux/Mono support has been lost on the way (volunteers welcome). See Features for what the tool can do for you.

I will appreciate your help in testing and extending the tool!","Categories
Communications, SCADA, Test and Measurement"
"Fenix, software for communication with devices in Modbus Network. You can easily take data from Modbus Slave. You can group registers in to Tags. You are able to see bytes log from communication and make chart for your create tags.

Youtube Playlist:
https://www.youtube.com/playlist?list=PLYak7DcUWiYJDuYCN3C5su0kRqhGemBWT

BLOG
http://fenixmodbus.blogspot.com/

COMMUNITY
https://plus.google.com/communities/106171266939818740939

MyPage
http://danielgiron.pl/Fenix, software for communication with devices in Modbus Network. You can easily take data from Modbus Slave. You can group registers in to Tags. You are able to see bytes log from communication and make chart for your create tags.

Youtube Playlist:
https://www.youtube.com/playlist?list=PLYak7DcUWiYJDuYCN3C5su0kRqhGemBWT

BLOG
http://fenixmodbus.blogspot.com/

COMMUNITY
https://plus.google.com/communities/106171266939818740939

MyPage
http://danielgiron.pl/","Categories
Communications, Simulation, SCADA"
"Gqrx is a software defined radio receiver powered by GNU Radio and the Qt GUI toolkit. It can process I/Q data from many types of input devices, including Funcube Dongle Pro/Pro+, rtl-sdr, HackRF, and Universal Software Radio Peripheral (USRP) devices.Gqrx is a software defined radio receiver powered by GNU Radio and the Qt GUI toolkit. It can process I/Q data from many types of input devices, including Funcube Dongle Pro/Pro+, rtl-sdr, HackRF, and Universal Software Radio Peripheral (USRP) devices.","Categories
Ham Radio"
"A Mod so that Minecraft now natively supports Mumble's positional audio feature. This means: Directional and positionally attenuated VOIP in relation to the game world.

Please visit the Forum for information about the newest Version!

Main Forum-Thread: http://www.minecraftforum.net/forums/mapping-and-modding/minecraft-mods/1272675

TheSkorm's Fork on GitHub: https://github.com/TheSkorm/mod_mumblelink


Mumble: http://mumble.sourceforge.net

Donations are greatly appreciated: https://sourceforge.net/donate/?user_id=2370023A Mod so that Minecraft now natively supports Mumble's positional audio feature. This means: Directional and positionally attenuated VOIP in relation to the game world.

Please visit the Forum for information about the newest Version!

Main Forum-Thread: http://www.minecraftforum.net/forums/mapping-and-modding/minecraft-mods/1272675

TheSkorm's Fork on GitHub: https://github.com/TheSkorm/mod_mumblelink


Mumble: http://mumble.sourceforge.net

Donations are greatly appreciated: https://sourceforge.net/donate/?user_id=2370023","Categories
Sound/Audio, VoIP, Multiplayer, Minecraft Mods, Minecraft Plugins"
"Resara Server is an Active Directory compatible open source server for small businesses designed around Samba 4. It is designed to be simple and easy to use. The management console lets you manage users, share files, and configure DHCP and DNS.Resara Server is an Active Directory compatible open source server for small businesses designed around Samba 4. It is designed to be simple and easy to use. The management console lets you manage users, share files, and configure DHCP and DNS.","Categories
File Sharing, Networking"
"BitTorrent private tracker scripts written in PHP.
This project is not actively maintained by me any more. I recommend use actively-developed forks instead.BitTorrent private tracker scripts written in PHP.
This project is not actively maintained by me any more. I recommend use actively-developed forks instead.","Categories
BitTorrent"
"elFinder is a file manager for web similar to that you use on your computer. Written in JavaScript using jQuery UI, it just work's in any modern browser. Its creation is inspired by simplicity and convenience of Finder.app program used in Mac OS X.elFinder is a file manager for web similar to that you use on your computer. Written in JavaScript using jQuery UI, it just work's in any modern browser. Its creation is inspired by simplicity and convenience of Finder.app program used in Mac OS X.","Categories
File Sharing, Dynamic Content, Site Management"
Google Voice API in C#; updated!Google Voice API in C#; updated!,"Categories
Telephony"
"Anope Services are built off of the original Epona code written by Lara which is built off of IRC Services. These services have advanced the original Epona code and include new features such as Modules, Mysql, and Defcon Mode.Anope Services are built off of the original Epona code written by Lara which is built off of IRC Services. These services have advanced the original Epona code and include new features such as Modules, Mysql, and Defcon Mode.","Categories
IRC Clients"
"OpenYMSG is an open source Yahoo Messenger API implementation. It began as a fork of jYMSG, primarily to upgrade the API. It is intended to get you up and running with a simple Yahoo Messenger client in very little time.OpenYMSG is an open source Yahoo Messenger API implementation. It began as a fork of jYMSG, primarily to upgrade the API. It is intended to get you up and running with a simple Yahoo Messenger client in very little time.","Categories
Chat, Messaging"
"LogicMail is a standalone E-Mail client designed to run on RIM BlackBerry handheld devices, providing full support for IMAP, POP, and SMTP over the device's Internet connection. Its exists to provide an alternative to the service-oriented ""push"" ELogicMail is a standalone E-Mail client designed to run on RIM BlackBerry handheld devices, providing full support for IMAP, POP, and SMTP over the device's Internet connection. Its exists to provide an alternative to the service-oriented ""push"" E","Categories
Email Clients"
This is a simple RAW print server for Windows (also includes a tiny *nix script for *nix users) that lets your Windows 98/ME/NT/2K/XP system work as a port 9100 (or 910x) network print server for any of the Windows printers hooked up to the PC.This is a simple RAW print server for Windows (also includes a tiny *nix script for *nix users) that lets your Windows 98/ME/NT/2K/XP system work as a port 9100 (or 910x) network print server for any of the Windows printers hooked up to the PC.,"Categories
Communications, Printing, Internet"
"Gfire is a plugin for the Pidgin IM client which allows you to connect to the Xfire network. This plugin features your friend's list, full games list, viewing Xfire profiles and join friend's server.Gfire is a plugin for the Pidgin IM client which allows you to connect to the Xfire network. This plugin features your friend's list, full games list, viewing Xfire profiles and join friend's server.","Categories
Chat"
A hack/port of Piero Orsoni's wonderful Grsync - rsync frontend in GTK - to Windows(win32).A hack/port of Piero Orsoni's wonderful Grsync - rsync frontend in GTK - to Windows(win32).,"Categories
File Sync"
"Postfix greylisting policy service with auto-white-listing written in Perl with SQL database as storage backend. Greylisting stops 50 to 90 % junk mails (spam and virus) before they reach your Postfix server (saves BW, user time and CPU time).Postfix greylisting policy service with auto-white-listing written in Perl with SQL database as storage backend. Greylisting stops 50 to 90 % junk mails (spam and virus) before they reach your Postfix server (saves BW, user time and CPU time).","Categories
Email Spam Filter"
"Magic Mail Monitor3 - Windows mail checker with multiple mailboxes support, ability to preview and delete messages. Based on original code of Magic Mail Monitor from Valeriy Ovechkin.Magic Mail Monitor3 - Windows mail checker with multiple mailboxes support, ability to preview and delete messages. Based on original code of Magic Mail Monitor from Valeriy Ovechkin.","Categories
Email Clients"
"Extended BitTorrent Client and Tracker. High-performance software for this peer to peer file distribution protocol. A Windows client written in C++. A tracker written in C++, using MySQL as secondary storage.Extended BitTorrent Client and Tracker. High-performance software for this peer to peer file distribution protocol. A Windows client written in C++. A tracker written in C++, using MySQL as secondary storage.","Categories
BitTorrent"
"WinLIRC, the Windows port of the Linux Infrared Remote Control package. Control your computer via remote!WinLIRC, the Windows port of the Linux Infrared Remote Control package. Control your computer via remote!","Categories
Communications, Hardware, Multimedia"
"MUTE is a secure, anonymous, distributed communications framework. Node-to-node connections are encrypted, and messages are routed using an ant-inspired algorithm. The first MUTE-based app supports anonymous file sharing.MUTE is a secure, anonymous, distributed communications framework. Node-to-node connections are encrypted, and messages are routed using an ant-inspired algorithm. The first MUTE-based app supports anonymous file sharing.","Categories
File Sharing, Security"
"NOCC is a simple and fast Webmail client which can handle POP3 and IMAP mailboxes and sends email via SMTP. It is written with PHP, has low requirements (no database, frames). Features multi-language support, MIME attachments, displays HTML messages.

The installation guide comes with the source code:
https://sourceforge.net/p/nocc/code/HEAD/tree/trunk/webmail/docs/INSTALL

If you encounter problems or bugs you can always try the current HEAD version:
https://sourceforge.net/p/nocc/code/HEAD/tarball?path=

Questions, bug reports or support requests are very welcome:
https://sourceforge.net/p/nocc/_list/tickets

Alternative source code repository:
https://github.com/oheil/NOCCNOCC is a simple and fast Webmail client which can handle POP3 and IMAP mailboxes and sends email via SMTP. It is written with PHP, has low requirements (no database, frames). Features multi-language support, MIME attachments, displays HTML messages.

The installation guide comes with the source code:
https://sourceforge.net/p/nocc/code/HEAD/tree/trunk/webmail/docs/INSTALL

If you encounter problems or bugs you can always try the current HEAD version:
https://sourceforge.net/p/nocc/code/HEAD/tarball?path=

Questions, bug reports or support requests are very welcome:
https://sourceforge.net/p/nocc/_list/tickets

Alternative source code repository:
https://github.com/oheil/NOCC","Categories
Email Clients"
"cIPS is a robust TCP/IP stack for embedded devices.The cIPS library runs without an Operating System and is entirely abstract from any platform. However, it has been fully tested on the Xilinx Spartan 3E Starter Kit.cIPS is a robust TCP/IP stack for embedded devices.The cIPS library runs without an Operating System and is entirely abstract from any platform. However, it has been fully tested on the Xilinx Spartan 3E Starter Kit.","Categories
Streaming, Networking, Internet"
"POPFile is an email classification tool with a Naive Bayes classifier, POP3, SMTP, NNTP proxies and IMAP filter and a web interface. It runs on most platforms and with most email clients.POPFile is an email classification tool with a Naive Bayes classifier, POP3, SMTP, NNTP proxies and IMAP filter and a web interface. It runs on most platforms and with most email clients.","Categories
Email Spam Filter"
"IAXmodem is a software modem written in C that uses an IAX channel
(commonly provided by an Asterisk PBX system) instead of a traditional
phone line and uses a DSP library instead of DSP hardware chipsets.IAXmodem is a software modem written in C that uses an IAX channel
(commonly provided by an Asterisk PBX system) instead of a traditional
phone line and uses a DSP library instead of DSP hardware chipsets.","Categories
Fax, PBX"
"tn5250 emulates a 5250 terminal or printer over telnet, for connecting to IBM iSeries and AS/400 computers running i5/OS and OS/400. It runs on any Unix or Windows system.tn5250 emulates a 5250 terminal or printer over telnet, for connecting to IBM iSeries and AS/400 computers running i5/OS and OS/400. It runs on any Unix or Windows system.","Categories
Terminal Emulators, Telnet, Communications"
Visual Test Shell (VTS) is an application for testing the BACnet functionality of devices used in building automation systems.Visual Test Shell (VTS) is an application for testing the BACnet functionality of devices used in building automation systems.,"Categories
Communications, SCADA"
"Open source libraries and utilities to support using digital signatures for Amateur
radio QSL information.Open source libraries and utilities to support using digital signatures for Amateur
radio QSL information.","Categories
Ham Radio"
"AJAX-based web-frontend for the Music Player Daemon (MPD). RelaXX includes features like keyboard-control, drag and drop, context-menus, sortable tracklists and more using JavaScript. Can be used as a public jukebox for MP3 or OGG. The server uses PHP.AJAX-based web-frontend for the Music Player Daemon (MPD). RelaXX includes features like keyboard-control, drag and drop, context-menus, sortable tracklists and more using JavaScript. Can be used as a public jukebox for MP3 or OGG. The server uses PHP.","Categories
Streaming, MP3, Home Theater PC"
"Ararat Synapse - Pascal TCP/IP Library for Dephi, C++Builder, Kylix and FreePascal.Ararat Synapse - Pascal TCP/IP Library for Dephi, C++Builder, Kylix and FreePascal.","Categories
Communications, Internet"
"Pyst consists of a set of interfaces and libraries to allow programming of Asterisk from python. The library currently supports AGI, AMI, and the parsing of Asterisk configuration files. The library also includes debugging facilities for AGI.

2014-04-17: Moved the version control to GIT. To check out see the tab ""Code"". Note that the whole history including ancient CVS, then some time in monotone, then subversion was united into one GIT repository thanks to ESR's reposurgeon.

2013-05-29: Maintainers of github fork ""pyst2"" contacted to join forces. Note that the last release here fixes the same bug as on github, otherwise github version seems to only contain cosmetic changes and examples.

2012-07-06: An offer to maintain the project has been received.

2012-01-29: There have been two or three forks that are being maintained.
This is now just history unless someone cares to take up maintenance here.Pyst consists of a set of interfaces and libraries to allow programming of Asterisk from python. The library currently supports AGI, AMI, and the parsing of Asterisk configuration files. The library also includes debugging facilities for AGI.

2014-04-17: Moved the version control to GIT. To check out see the tab ""Code"". Note that the whole history including ancient CVS, then some time in monotone, then subversion was united into one GIT repository thanks to ESR's reposurgeon.

2013-05-29: Maintainers of github fork ""pyst2"" contacted to join forces. Note that the last release here fixes the same bug as on github, otherwise github version seems to only contain cosmetic changes and examples.

2012-07-06: An offer to maintain the project has been received.

2012-01-29: There have been two or three forks that are being maintained.
This is now just history unless someone cares to take up maintenance here.","Categories
Telephony, Sound/Audio"
iplist is a list based packet handler which uses the netfilter netlink-queue library (kernel 2.6.14 or later). It filters by IP-address and is optimized for thousands of IP-address ranges.iplist is a list based packet handler which uses the netfilter netlink-queue library (kernel 2.6.14 or later). It filters by IP-address and is optimized for thousands of IP-address ranges.,"Categories
File Sharing, Firewall"
A plugin for Pidgin which translates LaTeX code into images in your IM and Chat conversations.A plugin for Pidgin which translates LaTeX code into images in your IM and Chat conversations.,"Categories
Chat"
Outlook Mail Merge Attachment is a script which can be used to add an attachment to an mail merge in Microsoft Outlook.Outlook Mail Merge Attachment is a script which can be used to add an attachment to an mail merge in Microsoft Outlook.,"Categories
Email Clients"
"FUDforum is a super fast and scalable discussion forum. It is highly customizable and supports unlimited members, forums, posts, topics, polls & attachments. It can import XML Feeds and sync with USENET groups and Mailing Lists (bi-directional).FUDforum is a super fast and scalable discussion forum. It is highly customizable and supports unlimited members, forums, posts, topics, polls & attachments. It can import XML Feeds and sync with USENET groups and Mailing Lists (bi-directional).","Categories
Usenet News, Email, Message Board"
"BigBlueButton is an open source web conferencing system for distance education. It provides real-time desktop sharing, presentation, VoIP, webcam and chat.BigBlueButton is an open source web conferencing system for distance education. It provides real-time desktop sharing, presentation, VoIP, webcam and chat.","Categories
Web Conferencing"
"DownloadDaemon is a comfortable download-manager with many features like one-click-hoster support, etc.
It can be remote-controled in several ways (web/gui/console clients), which makes it perfect for file- and root-servers, as well as for local use.DownloadDaemon is a comfortable download-manager with many features like one-click-hoster support, etc.
It can be remote-controled in several ways (web/gui/console clients), which makes it perfect for file- and root-servers, as well as for local use.","Categories
File Sharing, Internet, Download Managers"
"Simple Groupware is a complete open source enterprise application offering email, calendaring, contacts, tasks, document management with WebDAV, synchronization with cell phones and Outlook over SyncML, full-text search and many more.Simple Groupware is a complete open source enterprise application offering email, calendaring, contacts, tasks, document management with WebDAV, synchronization with cell phones and Outlook over SyncML, full-text search and many more.","Categories
Communications, Office/Business, Internet"
SHOUTcast Management Interface (BETA) - Create and modify shoutcast servers with the ease of a web based interface. This is a free open source stream control panel for PHP5 enabled web servers with MySQL 4.1 or newer.SHOUTcast Management Interface (BETA) - Create and modify shoutcast servers with the ease of a web based interface. This is a free open source stream control panel for PHP5 enabled web servers with MySQL 4.1 or newer.,"Categories
Streaming, Systems Administration, Sound/Audio"
Bayesian anti-spam classifier written in Python.Bayesian anti-spam classifier written in Python.,"Categories
Email Spam Filter"
"poMMo is versatile Mass Mailing software. Add a mailing list to your website, or organize stand alone mailings. Unique features such as the ability to mail subsets of your subscribers set it apart from alternatives.poMMo is versatile Mass Mailing software. Add a mailing list to your website, or organize stand alone mailings. Unique features such as the ability to mail subsets of your subscribers set it apart from alternatives.","Categories
Mailing List Servers, Site Management"
"CheckGmail is a system tray application that checks a Gmail account for new mail. It is fast, secure and uses minimal bandwidth via the use of atom feeds.CheckGmail is a system tray application that checks a Gmail account for new mail. It is fast, secure and uses minimal bandwidth via the use of atom feeds.","Categories
Email"
"Bot Sentry is a Pidgin (libpurple) plugin to prevent Instant Message (IM) spam. It allows you to ignore IMs unless the sender is in your Buddy List, the sender is in your Allow List, or the sender correctly answers a question you have predefined.Bot Sentry is a Pidgin (libpurple) plugin to prevent Instant Message (IM) spam. It allows you to ignore IMs unless the sender is in your Buddy List, the sender is in your Allow List, or the sender correctly answers a question you have predefined.","Categories
MSN Messenger, AOL Instant Messenger, IRC Clients, ICQ"
"Kablink open team collaboration software uses social networking to unify team workspaces w/ real-time web conferencing. Collaboration for knowledge networking, program management, communities-of-practice, telework, other business process/functional areasKablink open team collaboration software uses social networking to unify team workspaces w/ real-time web conferencing. Collaboration for knowledge networking, program management, communities-of-practice, telework, other business process/functional areas","Categories
Internet Phone, Conferencing, Telephony, File Sharing, Enterprise, Project Management"
"Blogging platform built with PHP, designed with maximum customizability, speed and ease of use in mind. Forums and bugs reports can be found at http://www.lifetype.net/Blogging platform built with PHP, designed with maximum customizability, speed and ease of use in mind. Forums and bugs reports can be found at http://www.lifetype.net/","Categories
Communications, Dynamic Content, Site Management"
"Seagull is a multi-protocol traffic generator. Especially targeted towards IMS, Seagull supports Diameter (RFC3588 and all applications) over TCP/SCTP and IPv4/IPv6 , TCAP (over SS7 or Sigtran), XCAP over HTTP and Radius.Seagull is a multi-protocol traffic generator. Especially targeted towards IMS, Seagull supports Diameter (RFC3588 and all applications) over TCP/SCTP and IPv4/IPv6 , TCAP (over SS7 or Sigtran), XCAP over HTTP and Radius.","Categories
Telephony, Software Testing, Simulation, Exam"
"This software allows you to download files from more than 50 (oneclick-)hosters (like youtube, rapidshare and many more). It is the perfect platform to download http and ftp links only with your Fritz!Box controlled by a graphical web-interface.

Get the latest version at https://sourceforge.net/p/avmload/code/HEAD/tarball?path=/trunkThis software allows you to download files from more than 50 (oneclick-)hosters (like youtube, rapidshare and many more). It is the perfect platform to download http and ftp links only with your Fritz!Box controlled by a graphical web-interface.

Get the latest version at https://sourceforge.net/p/avmload/code/HEAD/tarball?path=/trunk","Categories
File Sharing, File Transfer Protocol (FTP)"
"Internet Direct (Indy) - An open source internet component suite comprised of popular internet protocols. Both client and server implementations are included as well as full source code and comprehensive demos

Indy is an open source internet developmenInternet Direct (Indy) - An open source internet component suite comprised of popular internet protocols. Both client and server implementations are included as well as full source code and comprehensive demos

Indy is an open source internet developmen","Categories
Communications, Software Development, Internet"
"ONVIF Device Manager is a Network Video Client (NVC) to manage Network Video Transmitters (NVT), Network Video Storage (NVS) and Network Video Analytics (NVA) devices. Implements Discovery, Device, Media, Imaging, Analytics, Events and PTZ services. Written in C# and uses ffmpeg for media decoding.

English User Guide
https://wiki.allprojects.info/display/ODMDOC/ONVIF+Device+Manager.+Installation+and+User+Guide

Russian User Guide
https://wiki.allprojects.info/display/ODMDOC/RUONVIF Device Manager is a Network Video Client (NVC) to manage Network Video Transmitters (NVT), Network Video Storage (NVS) and Network Video Analytics (NVA) devices. Implements Discovery, Device, Media, Imaging, Analytics, Events and PTZ services. Written in C# and uses ffmpeg for media decoding.

English User Guide
https://wiki.allprojects.info/display/ODMDOC/ONVIF+Device+Manager.+Installation+and+User+Guide

Russian User Guide
https://wiki.allprojects.info/display/ODMDOC/RU","Categories
Streaming, Video, Web Services"
"Acrylic is a local DNS proxy for Windows which improves the performance of your computer by caching the responses coming from your DNS servers and helps you fight unwanted ads through the use of a custom HOSTS file (optimized for handling hundreds of thousands of domain names) with support for wildcards and regular expressions.

When you browse a web page a portion of the loading time is dedicated to name resolution while the rest is dedicated to the transfer of the web page contents. What Acrylic does is to reduce the time dedicated to name resolution for frequently visited addresses closest to zero possible. Furthermore Acrylic's sliding expiration caching mechanism and DNS silent updates are able to improve the browsing experience independently of the browser.

With Acrylic you can also gracefully overcome downtimes of your DNS servers without disrupting your work, because in that case you will at least be able to connect to your favourite websites and to your email server.Acrylic is a local DNS proxy for Windows which improves the performance of your computer by caching the responses coming from your DNS servers and helps you fight unwanted ads through the use of a custom HOSTS file (optimized for handling hundreds of thousands of domain names) with support for wildcards and regular expressions.

When you browse a web page a portion of the loading time is dedicated to name resolution while the rest is dedicated to the transfer of the web page contents. What Acrylic does is to reduce the time dedicated to name resolution for frequently visited addresses closest to zero possible. Furthermore Acrylic's sliding expiration caching mechanism and DNS silent updates are able to improve the browsing experience independently of the browser.

With Acrylic you can also gracefully overcome downtimes of your DNS servers without disrupting your work, because in that case you will at least be able to connect to your favourite websites and to your email server.","Categories
Communications, DNS, Networking, Email Servers"
"This project allows connecting, file sharing and chatting in Direct Connect and ADC networks.This project allows connecting, file sharing and chatting in Direct Connect and ADC networks.","Categories
Chat, File Sharing"
"BitPim allows synchronization of Phone Book, Calendar, WallPapers and RingTones and manipulating the embedded filesystem in CDMA cell phones.BitPim allows synchronization of Phone Book, Calendar, WallPapers and RingTones and manipulating the embedded filesystem in CDMA cell phones.","Categories
Communications"
