Description,Category
"Apache Allura's website and resources are all at https://allura.apache.org/

Allura was originally developed here, which is why this project exists.Apache Allura's website and resources are all at https://allura.apache.org/

Allura was originally developed here, which is why this project exists.","Categories
Application Servers, Source Code Management, Collaborative Development"
"The project has moved to https://github.com/greenya/irrlichtlime

-----------

The Irrlicht Lime is a .NET wrapper for the Irrlicht Engine. It wraps most of API available in native library, easily allowing you to use 2D/3D graphics in your app, written in C#, VB.NET or other .NET language.

Currently Lime is being develop under Visual Studio 2010 with .NET Framework 4.0. It includes bunch of examples and IntelliSense documentation.

Lime is not a distinct ""engine"", it is a wrapper with almost the same architecture witch native Irrlicht Engine has. You do not need to download/compile Irrlicht Engine, wrapper already has it and ready to be used straight from the box.The project has moved to https://github.com/greenya/irrlichtlime

-----------

The Irrlicht Lime is a .NET wrapper for the Irrlicht Engine. It wraps most of API available in native library, easily allowing you to use 2D/3D graphics in your app, written in C#, VB.NET or other .NET language.

Currently Lime is being develop under Visual Studio 2010 with .NET Framework 4.0. It includes bunch of examples and IntelliSense documentation.

Lime is not a distinct ""engine"", it is a wrapper with almost the same architecture witch native Irrlicht Engine has. You do not need to download/compile Irrlicht Engine, wrapper already has it and ready to be used straight from the box.","Categories
Games/Entertainment, Software Development, 3D Rendering"
"JLine is a java library for reading and editing user input in console applications. It features tab-completion, command history, password masking, customizable keybindings, and pass-through handlers to use to chain to other console applications.

PROJECT REPOSITORY HAS MOVED:

https://github.com/jlineJLine is a java library for reading and editing user input in console applications. It features tab-completion, command history, password masking, customizable keybindings, and pass-through handlers to use to chain to other console applications.

PROJECT REPOSITORY HAS MOVED:

https://github.com/jline","Categories
Terminals, Software Development"
"regexxer is a nifty GUI search/replace tool featuring Perl-style regular expressions. If you need project-wide substitution and you're tired of hacking sed command lines together, then you should definitely give regexxer a try.regexxer is a nifty GUI search/replace tool featuring Perl-style regular expressions. If you need project-wide substitution and you're tired of hacking sed command lines together, then you should definitely give regexxer a try.","Categories
Text Processing, GNOME, Software Development"
"Orx is a portable, lightweight, plugin-based, data-driven and extremely easy to use 2D-oriented game engine. As orx is data driven, it allows users to create games with a small number of lines of code and reduces drastically the development time.Orx is a portable, lightweight, plugin-based, data-driven and extremely easy to use 2D-oriented game engine. As orx is data driven, it allows users to create games with a small number of lines of code and reduces drastically the development time.","Categories
Libraries, Game Development Frameworks, Game Engines"
"Marsyas (Music Analysis, Retrieval and Synthesis for Audio Signals) is a framework for developing systems for audio processing. It provides an general architecture for connecting audio, soundfiles, signal processing blocks and machine learning.

Source code at SF is outdated! Marsyas is now hosted at GitHub:
https://github.com/marsyas/marsyas

Downloads are now provided at Bintray:
https://bintray.com/marsyasMarsyas (Music Analysis, Retrieval and Synthesis for Audio Signals) is a framework for developing systems for audio processing. It provides an general architecture for connecting audio, soundfiles, signal processing blocks and machine learning.

Source code at SF is outdated! Marsyas is now hosted at GitHub:
https://github.com/marsyas/marsyas

Downloads are now provided at Bintray:
https://bintray.com/marsyas","Categories
Audio Analysis, Libraries, Machine Learning"
Use Case Maker helps software developers to write organized use cases and to maintain related requirements.Use Case Maker helps software developers to write organized use cases and to maintain related requirements.,"Categories
Documentation, QA Automation, Computer-Aided Software Engineering (CASE)"
"jwaBlogger is social links/blogging software, that can easily be added to your website. jwaBlogger provides full HTML support, RSS and Atom feeds, a most popular blog entry history, and more. Example at: http://www.jwablogger.org.jwaBlogger is social links/blogging software, that can easily be added to your website. jwaBlogger provides full HTML support, RSS and Atom feeds, a most popular blog entry history, and more. Example at: http://www.jwablogger.org.","Categories
Frameworks, Blogging, Social Networking"
"uEngine BPM has moved to github - https://github.com/TheOpenCloudEngine/uengine-bpm - for its repo. Current version is uEngine5, thank you for remembering 3.x version.uEngine BPM has moved to github - https://github.com/TheOpenCloudEngine/uengine-bpm - for its repo. Current version is uEngine5, thank you for remembering 3.x version.","Categories
Software Development, Workflow Management, Business Process Management"
"Eclipse Plug-In for deploying a project into one ""fat"" executable jar file containing all referenced libraries. References are taken from the project settings, so no manual configuration is necessary.Eclipse Plug-In for deploying a project into one ""fat"" executable jar file containing all referenced libraries. References are taken from the project settings, so no manual configuration is necessary.","Categories
Build Tools"
"A Python library and collection of tools that automate work on MediaWiki sites. Originally designed for Wikipedia, it is now used throughout the Wikimedia Foundation's projects and on many other MediaWiki wikis including wikidata service.

We do not use sourceforge.net anymore, but are very grateful for their support in the past. Please see our website at https://www.mediawiki.org/wiki/Pywikibot

Our pypi package could be found at https://pypi.org/project/pywikibot/A Python library and collection of tools that automate work on MediaWiki sites. Originally designed for Wikipedia, it is now used throughout the Wikimedia Foundation's projects and on many other MediaWiki wikis including wikidata service.

We do not use sourceforge.net anymore, but are very grateful for their support in the past. Please see our website at https://www.mediawiki.org/wiki/Pywikibot

Our pypi package could be found at https://pypi.org/project/pywikibot/","Categories
Frameworks, Wiki"
"PTCPas is a free, portable framebuffer library, written in Free Pascal. It allows low-level high-speed graphics access on multiple platforms.PTCPas is a free, portable framebuffer library, written in Free Pascal. It allows low-level high-speed graphics access on multiple platforms.","Categories
Graphics, Libraries"
"A real-time graph plotter. While your application is computing and logging results to a CSV file using the LiveGraph Writer API, the plotter lets you visualise and monitor the results live - by instantly plotting charts and graphs of the data.A real-time graph plotter. While your application is computing and logging results to a CSV file using the LiveGraph Writer API, the plotter lets you visualise and monitor the results live - by instantly plotting charts and graphs of the data.","Categories
Data Formats, Frameworks, Simulation, Interface Engine/Protocol Translator, Data Visualization, Information Analysis"
"MagpieRSS is a simple, functional PHP inteface for parsing RSS 1.0 (and earlier versions).

Built on PHP's XML (expat) parser, and with an integrated cache for storing the parsed RSS objects, Magpie is designed by simple, and 'PHP-like' to use.MagpieRSS is a simple, functional PHP inteface for parsing RSS 1.0 (and earlier versions).

Built on PHP's XML (expat) parser, and with an integrated cache for storing the parsed RSS objects, Magpie is designed by simple, and 'PHP-like' to use.","Categories
RSS, WWW/HTTP, Software Development"
A home for additional useful tasks and types for Ant (http://ant.apache.org).A home for additional useful tasks and types for Ant (http://ant.apache.org).,"Categories
Build Tools"
"RPy is a very simple, yet robust, Python interface to the R Programming Language. It
can manage all kinds of R objects and can execute arbitrary R functions
(including the graphic functions).RPy is a very simple, yet robust, Python interface to the R Programming Language. It
can manage all kinds of R objects and can execute arbitrary R functions
(including the graphic functions).","Categories
Software Development, Data Visualization, Mathematics"
"MinuteProject is reverse-engineering tool. It generates application stacks for opensource technologies. Backend technologies: iBatis, Hibernate, JPA, JPA2, springframework. REST: JEE-jersey, CXF, springMVC.
Front-end: Openxava, Grails, Play. Methodology: FitNesse. In incubator: vaadin, jsf-primefaces, jooq, rails.MinuteProject is reverse-engineering tool. It generates application stacks for opensource technologies. Backend technologies: iBatis, Hibernate, JPA, JPA2, springframework. REST: JEE-jersey, CXF, springMVC.
Front-end: Openxava, Grails, Play. Methodology: FitNesse. In incubator: vaadin, jsf-primefaces, jooq, rails.","Categories
Code Generators"
"Sqrat is a C++ library for Squirrel that facilitates exposing classes and other native functionality to Squirrel scripts. It models the underlying Squirrel API closely to give access to a wider range of functionality than other binding libraries. In addition to the binding library, Sqrat features a threading library and a module import library.Sqrat is a C++ library for Squirrel that facilitates exposing classes and other native functionality to Squirrel scripts. It models the underlying Squirrel API closely to give access to a wider range of functionality than other binding libraries. In addition to the binding library, Sqrat features a threading library and a module import library.","Categories
Object Oriented, Libraries"
"Simple Network Management Protocol (SNMP) .Net library written in C# (csharp). Implements protocol version 1, 2 and 3Simple Network Management Protocol (SNMP) .Net library written in C# (csharp). Implements protocol version 1, 2 and 3","Categories
Monitoring, Internet, Libraries"
A flexible job scheduler for the distributed environment. Schedule a job on any server - from any server. Create dependencies and trigger alerts across the network. Monitor and control it all from your desktop.A flexible job scheduler for the distributed environment. Schedule a job on any server - from any server. Create dependencies and trigger alerts across the network. Monitor and control it all from your desktop.,"Categories
Scheduling, Frameworks, Cron and Job Scheduler"
"This provides a package which presents the CVS contents as mountable file system.
It allows to view the versioned files as like they were ordinary files on a disk.
There is also a possibility to check in/out some files for editing.This provides a package which presents the CVS contents as mountable file system.
It allows to view the versioned files as like they were ordinary files on a disk.
There is also a possibility to check in/out some files for editing.","Categories
CVS, File Systems"
QuakeForge is a set of 3D graphics game engines based on id Software's legendary Quake series of game engines. Our purpose? To improve the state of the game by improving the engines and making them accessible to as many people as we can.QuakeForge is a set of 3D graphics game engines based on id Software's legendary Quake series of game engines. Our purpose? To improve the state of the game by improving the engines and making them accessible to as many people as we can.,"Categories
First Person Shooters, Software Development"
"LiteSQL is a codegenerator and C++ library that integrates C++ objects tightly to relational database and thus provides an object persistence layer. LiteSQL supports SQLite3, PostgreSQL, MySQL and oracle as backends.LiteSQL is a codegenerator and C++ library that integrates C++ objects tightly to relational database and thus provides an object persistence layer. LiteSQL supports SQLite3, PostgreSQL, MySQL and oracle as backends.","Categories
Front-Ends, Code Generators, Object-Relational Mapping (ORM)"
"VMime is a free mail library for C++. This is an open-source solution for working with MIME messages and Internet messaging services like IMAP, POP or SMTP.VMime is a free mail library for C++. This is an open-source solution for working with MIME messages and Internet messaging services like IMAP, POP or SMTP.","Categories
Email, Software Development, Networking, Internet"
doxymacs aims to make creating/using Doxygen-created documentation easier for the {X}Emacs user.doxymacs aims to make creating/using Doxygen-created documentation easier for the {X}Emacs user.,"Categories
Emacs, Software Development, Documentation"
"phpCodeCabinet allows developers to store code snippets from any language. Features include user-defined categories, syntax highlighting, an extensive search engine, a theme-based interface, user authentication, and code/category ownership privileges.phpCodeCabinet allows developers to store code snippets from any language. Features include user-defined categories, syntax highlighting, an extensive search engine, a theme-based interface, user authentication, and code/category ownership privileges.","Categories
Software Development, Internet"
EDE is fast desktop environment with familiar look and feel. It should work fine on slower computers too.EDE is fast desktop environment with familiar look and feel. It should work fine on slower computers too.,"Categories
Desktop Environment, Software Development"
"Invisible Basic is an Excel Add-in that compiles the VBA code within an Excel Workbook into obfuscated (very hard to understand) but functionally equivalent code. Simply ""Save Invisibly"" to share your Excel solutions...without sharing their source code.Invisible Basic is an Excel Add-in that compiles the VBA code within an Excel Workbook into obfuscated (very hard to understand) but functionally equivalent code. Simply ""Save Invisibly"" to share your Excel solutions...without sharing their source code.","Categories
Compilers"
"Aperture is a Java framework for extracting and querying full-text content and metadata from various information systems (file systems, web sites, mail boxes, ...) and the file formats (documents, images, ...) occurring in these systems.Aperture is a Java framework for extracting and querying full-text content and metadata from various information systems (file systems, web sites, mail boxes, ...) and the file formats (documents, images, ...) occurring in these systems.","Categories
Data Formats, Search Engines, Frameworks, Search"
"The DotNetWikiBot Framework was developed so that it can offer a helping hand with many complicated and routine tasks of wiki site development and maintenance. DotNetWikiBot Framework is a cross-platform full-featured client API, that allows you to build programs and web robots easily to manage information on MediaWiki-powered sites. DotNetWikiBot Framework can also be used for learning C# and .NET.The DotNetWikiBot Framework was developed so that it can offer a helping hand with many complicated and routine tasks of wiki site development and maintenance. DotNetWikiBot Framework is a cross-platform full-featured client API, that allows you to build programs and web robots easily to manage information on MediaWiki-powered sites. DotNetWikiBot Framework can also be used for learning C# and .NET.","Categories
Site Management, Frameworks, Wiki"
"wxShapeFramework (wxSF) is a software library/framework based on wxWidgets which allows easy development of software applications manipulating with graphical objects (shapes) like various CASE tools, technological processes modeling tools, etc.wxShapeFramework (wxSF) is a software library/framework based on wxWidgets which allows easy development of software applications manipulating with graphical objects (shapes) like various CASE tools, technological processes modeling tools, etc.","Categories
Frameworks"
"IMC (I Management Console), is an Open Source platform for developing Web administration consoles.IMC (I Management Console), is an Open Source platform for developing Web administration consoles.","Categories
Software Development, Systems Administration"
Olex2 is visualisation software for small-molecule crystallography developed at Durham University/EPSRC. It provides comprehensive tools for crystallographic model manipulation for the end user and an extensible development framework for programmers. The project has been supported by Olexsys Ltd since 2010.Olex2 is visualisation software for small-molecule crystallography developed at Durham University/EPSRC. It provides comprehensive tools for crystallographic model manipulation for the end user and an extensible development framework for programmers. The project has been supported by Olexsys Ltd since 2010.,"Categories
User Interface (UI), Molecular Science, Chemistry, Data Visualization"
"JHotDraw is a two-dimensional graphics framework for structured drawing editors that is written in Java. It is based on Erich Gamma's JHotDraw, which is copyright 1996, 1997 by IFA Informatik and Erich Gamma.JHotDraw is a two-dimensional graphics framework for structured drawing editors that is written in Java. It is based on Erich Gamma's JHotDraw, which is copyright 1996, 1997 by IFA Informatik and Erich Gamma.","Categories
Software Development, Vector Graphics, Data Visualization"
"The library im4java provides a pure-java interface to ImageMagick, GraphicsMagick and other popular commandline tools like jpegtran, ufraw, dcraw, exiftool. The im4java-engine permits the addition of new tools in a very short time (less than an hour)The library im4java provides a pure-java interface to ImageMagick, GraphicsMagick and other popular commandline tools like jpegtran, ufraw, dcraw, exiftool. The im4java-engine permits the addition of new tools in a very short time (less than an hour)","Categories
Object Oriented, Image Converters"
NeoEngine is an Open Source platform independent 3D game engine written in C++NeoEngine is an Open Source platform independent 3D game engine written in C++,"Categories
Games/Entertainment, Software Development, 3D Rendering"
"A regex tool -- A Python GUI for creating, testing and debugging regular expressions for the Python programming language. Kodos utilizes the pyqt library for it's interface. Screenshots available on project homepage.A regex tool -- A Python GUI for creating, testing and debugging regular expressions for the Python programming language. Kodos utilizes the pyqt library for it's interface. Screenshots available on project homepage.","Categories
Debuggers"
scmRTOS is tiny Real-Time Preemptive Operating System intended for use with Single-Chip Microcontrollers. scmRTOS is capable to run on small uCs with as little amount of RAM as 512 bytes. The RTOS is written on C++ and supports various platforms.scmRTOS is tiny Real-Time Preemptive Operating System intended for use with Single-Chip Microcontrollers. scmRTOS is capable to run on small uCs with as little amount of RAM as 512 bytes. The RTOS is written on C++ and supports various platforms.,"Categories
Software Development, Operating System Kernels, Embedded Systems"
"Technical analysis library with indicators like ADX, MACD, RSI, Stochastic, TRIX... includes also candlestick pattern recognition. Useful for trading application developpers using either Excel, .NET, Mono, Java, Perl or C/C++.Technical analysis library with indicators like ADX, MACD, RSI, Stochastic, TRIX... includes also candlestick pattern recognition. Useful for trading application developpers using either Excel, .NET, Mono, Java, Perl or C/C++.","Categories
Investment Management, Spreadsheet, Front-Ends, Algorithms, Information Analysis"
"Fully integrated framework for building and deploying service-based networks (SOA / Microservices). Communication includes XML-RPC, REST and Web Services. Other features include service protection, admin scripts, metadata, query processes, autonomous, agent-based, or self-organising.

Special to the system are its AI and text-processing features. In particular, there is an Autonomic Manager framework with a BPEL-style execution script. Sub-packages include text or query processing and a problem solver provides a range of algorithms. These can also be used separately, but advanced programming and configuration is required.

A free All-in-One GUI allows you to manage services and function, and add your own modules. Example Apps are included and the images illustrate the functionality. The open source p2p server requires only the HTTP address and optional passwords. Small jar file sizes and mobile compatible.Fully integrated framework for building and deploying service-based networks (SOA / Microservices). Communication includes XML-RPC, REST and Web Services. Other features include service protection, admin scripts, metadata, query processes, autonomous, agent-based, or self-organising.

Special to the system are its AI and text-processing features. In particular, there is an Autonomic Manager framework with a BPEL-style execution script. Sub-packages include text or query processing and a problem solver provides a range of algorithms. These can also be used separately, but advanced programming and configuration is required.

A free All-in-One GUI allows you to manage services and function, and add your own modules. Example Apps are included and the images illustrate the functionality. The open source p2p server requires only the HTTP address and optional passwords. Small jar file sizes and mobile compatible.","Categories
Distributed Computing, Intelligent Agents, Application Servers"
"The C++ Annotations have moved to GitHub, and can now be reached at https://fbb-git.github.io/cppannotations/
Please refer to github's location for the latest archive and releases.The C++ Annotations have moved to GitHub, and can now be reached at https://fbb-git.github.io/cppannotations/
Please refer to github's location for the latest archive and releases.","Categories
Documentation"
"Open RPG Maker is a free and open source clone of features from the RPG Maker series (i.e. rpgmaker200, rpgmaker2003, rpgmakerxp), as well as many other features. All of the data files are in XML format and are easily editable with any text editor.Open RPG Maker is a free and open source clone of features from the RPG Maker series (i.e. rpgmaker200, rpgmaker2003, rpgmakerxp), as well as many other features. All of the data files are in XML format and are easily editable with any text editor.","Categories
Role-Playing Games (RPG), Code Generators"
"bmap4j is a framework for the management and processing of batch jobs in Java.
Over a well defined JMX interface batch jobs can be controlled and queried
for status. bmap4j provides functions to optimize batch execution in J2SE and J2EE environments.bmap4j is a framework for the management and processing of batch jobs in Java.
Over a well defined JMX interface batch jobs can be controlled and queried
for status. bmap4j provides functions to optimize batch execution in J2SE and J2EE environments.","Categories
Frameworks, System"
"Easy-to-use, open source web development platform. Visual, drag and drop tools allow anyone to create web apps with minimal learning curve. Java architecture: Spring, Hibernate, Ajax Dojo toolkit, MySQL, PostgreSQL, HSQLDB (bundles w HSQLDB)Easy-to-use, open source web development platform. Visual, drag and drop tools allow anyone to create web apps with minimal learning curve. Java architecture: Spring, Hibernate, Ajax Dojo toolkit, MySQL, PostgreSQL, HSQLDB (bundles w HSQLDB)","Categories
Frameworks, Code Generators, User Interface (UI)"
