Description,Category
Temptation Blocker is a program that lets you lock yourself out of specific applications for a specified period of time. A window displays how much time remains. In order to unblock a program you must enter a 32 character string as a disincentive.Temptation Blocker is a program that lets you lock yourself out of specific applications for a specified period of time. A window displays how much time remains. In order to unblock a program you must enter a 32 character string as a disincentive.,"Categories
Scheduling, Desktop Environment, Games/Entertainment, Sociology"
"Ein Beteiligungswegweiser, der schnell und einfach ueber Beteiligungsmoeglichkeiten in der Naehe des Nutzers informiert.Ein Beteiligungswegweiser, der schnell und einfach ueber Beteiligungsmoeglichkeiten in der Naehe des Nutzers informiert.","Categories
Politics"
"Controversial ideas of Williamson, Margulis & others suggest speciation by hybridizing might be more common than originally thought.

Taking this concept to the nth degree & assuming that indeed, speciation mostly occurs by hybridizing events, not the accumulation of mutations or genetic drift, here is a catalogueoflife2gedcom converter. It allows the tree of life to be displayed as a human genealogy tree with hybridizing events depicted as ""marriages."" The idea then is that mutation accrual & genetic drift are the determining factors for ""species maturation,"" not speciation itself.

Unfortunately the Catalogue of Life Project, catalogueoflife.org, changed its database format more recently, so this converter only works on older versions of the data. In the last working version of the database, making the assumption that each taxonomic name, no matter what level, refers to an original real species & starting them all as female, over 2 million ""species/persons"" were generated.Controversial ideas of Williamson, Margulis & others suggest speciation by hybridizing might be more common than originally thought.

Taking this concept to the nth degree & assuming that indeed, speciation mostly occurs by hybridizing events, not the accumulation of mutations or genetic drift, here is a catalogueoflife2gedcom converter. It allows the tree of life to be displayed as a human genealogy tree with hybridizing events depicted as ""marriages."" The idea then is that mutation accrual & genetic drift are the determining factors for ""species maturation,"" not speciation itself.

Unfortunately the Catalogue of Life Project, catalogueoflife.org, changed its database format more recently, so this converter only works on older versions of the data. In the last working version of the database, making the assumption that each taxonomic name, no matter what level, refers to an original real species & starting them all as female, over 2 million ""species/persons"" were generated.","Categories
Bio-Informatics, Data Visualization, Genealogy"
a politics simulation videogame based on java and lwjgl and SWT.a politics simulation videogame based on java and lwjgl and SWT.,"Categories
Turn Based Strategy, Simulation Games, Politics"
"This is a small and easy-to-use bio informatics tool for rookie and expert biologists to split files which contain sequences (these files can contain nucleotide, genome or protein sequences) into individual ' .fasta ' files.This is a small and easy-to-use bio informatics tool for rookie and expert biologists to split files which contain sequences (these files can contain nucleotide, genome or protein sequences) into individual ' .fasta ' files.","Categories
Desktop Environment, Sociology, Education"
"National University Community Research Institute's NU KEEPERRHHATT Algorithmic Framework is a series of meta-algorithms based upon the Longest Hamiltonian Path Problem for finding high level explanations to social, economic and political behaviour.National University Community Research Institute's NU KEEPERRHHATT Algorithmic Framework is a series of meta-algorithms based upon the Longest Hamiltonian Path Problem for finding high level explanations to social, economic and political behaviour.","Categories
Information Analysis, Sociology, GIS"
Software packages for direct democracySoftware packages for direct democracy,"Categories
Politics"
"Provide geneology information, contact information, personal descriptions and webpages, calendars, etc in a web interface. This system will use php and any database system and will provide various level of public and private access.Provide geneology information, contact information, personal descriptions and webpages, calendars, etc in a web interface. This system will use php and any database system and will provide various level of public and private access.","Categories
Communications, Dynamic Content, Site Management, Algorithms, Genealogy"
"Accompanying software for the paper ""Optimal Decision Rules for the Discursive Dilemma"", by A. Alabert, M. Farré and R. Montes (https://arxiv.org/abs/2210.13100).
Computes a ranking of the best decision rules according to a quantitative criterion based on the minimisation of the combined probabilities of false positives and false negativesAccompanying software for the paper ""Optimal Decision Rules for the Discursive Dilemma"", by A. Alabert, M. Farré and R. Montes (https://arxiv.org/abs/2210.13100).
Computes a ranking of the best decision rules according to a quantitative criterion based on the minimisation of the combined probabilities of false positives and false negatives","Categories
Mathematics, Voting"
This was created for the YouTube channel [Drachinifel](https://www.youtube.com/channel/UC4mftUX7apmV1vsVXZh7RTw). It's designed as a Windows .NET application based on the WPF framework. It plays script files with various backgrounds.This was created for the YouTube channel [Drachinifel](https://www.youtube.com/channel/UC4mftUX7apmV1vsVXZh7RTw). It's designed as a Windows .NET application based on the WPF framework. It plays script files with various backgrounds.,"Categories
Graphics, History"
"Allows a dominant to set a task for a submissive, keeping him/ner busy and under controlAllows a dominant to set a task for a submissive, keeping him/ner busy and under control","Categories
Games/Entertainment, Psychology"
"GEDCOM is the standard for storing genealogical data.
When provided with two GEDCOM files, GEDFuse will combine the data into a single file.
GEDFuse uses a very simple method of combining two files and does not make attempts to merge common records.GEDCOM is the standard for storing genealogical data.
When provided with two GEDCOM files, GEDFuse will combine the data into a single file.
GEDFuse uses a very simple method of combining two files and does not make attempts to merge common records.","Categories
Genealogy"
"EXPECTED RELEASE DATE 12TH AUG 2020
Popppy simulates a population of men and women over a period of time in 1 year time-steps, implementing marriages, births, and deaths. Execution starts with an input consisting of given numbers of men and women of particular ages. It does a decent job predicting 10 to 20 years ahead. Beyond that the input parameters fertility rate, marriage age and mortality rates could change in an unpredictable manner. The tool could also be useful and fun for a student, for anyone curious about near-future demographics or CO2 emissions, or curious amateurs. Since it's Open Source (<2000 lines of Python code) you can make your own changes.

It runs from the command line and should run on any (MS WIndows, Linux/Unix/Mac OSX) platform running Python 3. A non-Python MS Windows pre-compiled Popppy executable/binary is included for those who just want to run it without having the bother of installing Python 3.x or not wanting to change the source code.EXPECTED RELEASE DATE 12TH AUG 2020
Popppy simulates a population of men and women over a period of time in 1 year time-steps, implementing marriages, births, and deaths. Execution starts with an input consisting of given numbers of men and women of particular ages. It does a decent job predicting 10 to 20 years ahead. Beyond that the input parameters fertility rate, marriage age and mortality rates could change in an unpredictable manner. The tool could also be useful and fun for a student, for anyone curious about near-future demographics or CO2 emissions, or curious amateurs. Since it's Open Source (<2000 lines of Python code) you can make your own changes.

It runs from the command line and should run on any (MS WIndows, Linux/Unix/Mac OSX) platform running Python 3. A non-Python MS Windows pre-compiled Popppy executable/binary is included for those who just want to run it without having the bother of installing Python 3.x or not wanting to change the source code.","Categories
Simulation, Sociology, Education"
"ArcGIS Tool for the Assessment of National Responsibilities for Endangered Species and Habitats
The aim of the source code is to develop a National Responsibility Assessment Tool that can be used as plug-in for ArcGIS .

Copyright (c) 2020 Yu-Pin Lin / 林裕彬 Department of Bioenvironmental Systems Engineering National Taiwan University No. 1, Sec. 4, Roosevelt Road Taipei 10617 Taiwan R.O.C. Office Phone: 886-2-33663467; Fax: 886-2-2368-6980 E-mail: yplin@ntu.edu.tw http://homepage.ntu.edu.tw/~yplin/Scales-Taiwan.htm

The code can be found here: https://sourceforge.net/p/arcgis-nra-tool/code/ci/main/tree/

References:
Lin YP, Schmeller DS, Ding TS, Wang YC, Lien WY, et al. (2020) A GIS-based policy support tool to determine national responsibilities and priorities for biodiversity conservation. PLOS ONE 15(12): e0243135. doi: 10.1371/journal.pone.0243135ArcGIS Tool for the Assessment of National Responsibilities for Endangered Species and Habitats
The aim of the source code is to develop a National Responsibility Assessment Tool that can be used as plug-in for ArcGIS .

Copyright (c) 2020 Yu-Pin Lin / 林裕彬 Department of Bioenvironmental Systems Engineering National Taiwan University No. 1, Sec. 4, Roosevelt Road Taipei 10617 Taiwan R.O.C. Office Phone: 886-2-33663467; Fax: 886-2-2368-6980 E-mail: yplin@ntu.edu.tw http://homepage.ntu.edu.tw/~yplin/Scales-Taiwan.htm

The code can be found here: https://sourceforge.net/p/arcgis-nra-tool/code/ci/main/tree/

References:
Lin YP, Schmeller DS, Ding TS, Wang YC, Lien WY, et al. (2020) A GIS-based policy support tool to determine national responsibilities and priorities for biodiversity conservation. PLOS ONE 15(12): e0243135. doi: 10.1371/journal.pone.0243135","Categories
Ecosystem Sciences, Politics, GIS"
"The aim of Deed Mapper is to provide a relationship map between the parties of legal documents, the properties they relate to and the families that owned them over time.

Deeds are often an overlooked resource by family historians. Written in what might seem impenetrable legal language to the researcher and using terms that are unfamiliar in modern usage. This is a mistake as they often provide the framework for putting together family, social and business relationships. They link property to people through business transactions.

This “Deed Map” application is built using an Open Source tool TiddlyWiki and a key component TiddlyMap which provides a graphical representation of the relationships.The aim of Deed Mapper is to provide a relationship map between the parties of legal documents, the properties they relate to and the families that owned them over time.

Deeds are often an overlooked resource by family historians. Written in what might seem impenetrable legal language to the researcher and using terms that are unfamiliar in modern usage. This is a mistake as they often provide the framework for putting together family, social and business relationships. They link property to people through business transactions.

This “Deed Map” application is built using an Open Source tool TiddlyWiki and a key component TiddlyMap which provides a graphical representation of the relationships.","Categories
Genealogy, History, Mapping"
"The purpose of this program is to introduce a little more the history of the presidents of the United States.

For Windows you can run this .exe file.

For other operating systems you can run it from the sources :

https://github.com/hamdyaea/USA-Presidents-history

Developer - Author :

Hamdy Abou El AneinThe purpose of this program is to introduce a little more the history of the presidents of the United States.

For Windows you can run this .exe file.

For other operating systems you can run it from the sources :

https://github.com/hamdyaea/USA-Presidents-history

Developer - Author :

Hamdy Abou El Anein","Categories
History"
Uses the USGS Watershed Boundary Dataset and the 2010 US Census data to create representational voting districts with equivalent population.Uses the USGS Watershed Boundary Dataset and the 2010 US Census data to create representational voting districts with equivalent population.,"Categories
Earth Sciences, Politics, Voting"
"This collection of Python3 modules provides a large range of implemented decision aiding algorithms useful in the field of outranking digraphs based Multiple Criteria Decision Aid (MCDA), especially best choice, linear ranking and absolute or relative rating algorithms with multiple incommensurable criteria. Technical documentation and tutorials are available under the following link:
https://digraph3.readthedocs.io/en/latest/
The tutorials introduce the main objects like digraphs, outranking digraphs and performance tableaux. There is also a tutorial provided on undirected graphs. Some tutorials are problem oriented and show how to compute the winner of an election, how to build a best choice recommendation, or how to
linearly rank or rate with multiple incommensurable performance criteria. Other tutorials concern more specifically operational aspects of computing maximal independent sets (MISs) and kernels in graphs and digraphs.This collection of Python3 modules provides a large range of implemented decision aiding algorithms useful in the field of outranking digraphs based Multiple Criteria Decision Aid (MCDA), especially best choice, linear ranking and absolute or relative rating algorithms with multiple incommensurable criteria. Technical documentation and tutorials are available under the following link:
https://digraph3.readthedocs.io/en/latest/
The tutorials introduce the main objects like digraphs, outranking digraphs and performance tableaux. There is also a tutorial provided on undirected graphs. Some tutorials are problem oriented and show how to compute the winner of an election, how to build a best choice recommendation, or how to
linearly rank or rate with multiple incommensurable performance criteria. Other tutorials concern more specifically operational aspects of computing maximal independent sets (MISs) and kernels in graphs and digraphs.","Categories
Algorithms, Mathematics, Voting"
"Kantpoll was built with a focus on voting secrecy and auditability.
After starting the server, create and manage campaigns in the browser (accessing http: //localhost:1985/home.html)
Our principles:
Transparency - people should not be fooled or manipulated.
Privacy - people should not fear being observed, measured and analyzed.
Anonymity - which ensures that people will not be subjected to sanctions or reprimands.
Security - protection of voters' data and communications.
Decentralization - data about campaigns should not be subject to censorship.
Internationalization - language should not be an obstacle to voter participation.
Representativeness - technology should help to bring closer voters to candidates.
Simplicity - everyone should be able to vote and every organization should be able to create a campaign.
Scalability - which ensures that campaigns will be processed efficiently.
Flexibility - there is no ideal format for a campaign, the code must be open to innovation.Kantpoll was built with a focus on voting secrecy and auditability.
After starting the server, create and manage campaigns in the browser (accessing http: //localhost:1985/home.html)
Our principles:
Transparency - people should not be fooled or manipulated.
Privacy - people should not fear being observed, measured and analyzed.
Anonymity - which ensures that people will not be subjected to sanctions or reprimands.
Security - protection of voters' data and communications.
Decentralization - data about campaigns should not be subject to censorship.
Internationalization - language should not be an obstacle to voter participation.
Representativeness - technology should help to bring closer voters to candidates.
Simplicity - everyone should be able to vote and every organization should be able to create a campaign.
Scalability - which ensures that campaigns will be processed efficiently.
Flexibility - there is no ideal format for a campaign, the code must be open to innovation.","Categories
Voting"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.","Categories
Genealogy"
"Thought-holder is two projects that allow a person to track their thoughts and apply cognitive behavioral therapy (CBT) techniques to those thoughts with Thought-Tracker. It currently consists of thought-holder.exe and thought-tracker.exe (thought-holder requires thought-tracker) - the first makes a list of thoughts and helps you keep track of when they were created and the second helps take a thought and allows application of CBT techniques to it.

To use the thought-holder:
Enter your thought into the textbox; once done press enter twice to list it and start on a new thought.
Your thoughts are entered into the list-box for later perusal. To remove a thought from the list, click on that thought and press delete.
To save your thoughts for later viewing, exit the program and your list will be saved to a text file, thoughts.txt, with the application.

To use thought-tracker:
Raise the context menu on the thought list to 'Track this thought...' and the tracker shows upThought-holder is two projects that allow a person to track their thoughts and apply cognitive behavioral therapy (CBT) techniques to those thoughts with Thought-Tracker. It currently consists of thought-holder.exe and thought-tracker.exe (thought-holder requires thought-tracker) - the first makes a list of thoughts and helps you keep track of when they were created and the second helps take a thought and allows application of CBT techniques to it.

To use the thought-holder:
Enter your thought into the textbox; once done press enter twice to list it and start on a new thought.
Your thoughts are entered into the list-box for later perusal. To remove a thought from the list, click on that thought and press delete.
To save your thoughts for later viewing, exit the program and your list will be saved to a text file, thoughts.txt, with the application.

To use thought-tracker:
Raise the context menu on the thought list to 'Track this thought...' and the tracker shows up","Categories
Psychology, Knowledge Management"
Contains the UTZOO usenet archive spanning February 1981 to June of 1991. Tapes are in A news format and then later B news format.Contains the UTZOO usenet archive spanning February 1981 to June of 1991. Tapes are in A news format and then later B news format.,"Categories
Usenet News, History"
"Hirtius is a web-based historical research assistant created by Les Ateliers du Héron. Its goal is to replace the historian's notebook and box of cards, while providing a collaborative work environment for a whole team of researchers, that can be thought of as a purpose-built CMS cross-bred with a digital pictures management system, a genealogy application and a Wiki.

Eventually, based on the information you stored in the application, and the links you created between the various data elements, Hirtius will also help you prepare the draft version of your scholarly papers.Hirtius is a web-based historical research assistant created by Les Ateliers du Héron. Its goal is to replace the historian's notebook and box of cards, while providing a collaborative work environment for a whole team of researchers, that can be thought of as a purpose-built CMS cross-bred with a digital pictures management system, a genealogy application and a Wiki.

Eventually, based on the information you stored in the application, and the links you created between the various data elements, Hirtius will also help you prepare the draft version of your scholarly papers.","Categories
Genealogy, History, Content Management Systems (CMS)"
"Freeware experimental artificial intellectual systems based on self-organization of chaotic digital network. The peculiarity of this system is that the digital network created using radionic* technology that provides interaction between human and computer thinking. This digital network of the brain obtained by the interaction of the operator with the software, on the basis of generating random sequences at pomotsi quark-neuronal cluster. Thus, in part, this artificial neural network is a replica of the brain.Freeware experimental artificial intellectual systems based on self-organization of chaotic digital network. The peculiarity of this system is that the digital network created using radionic* technology that provides interaction between human and computer thinking. This digital network of the brain obtained by the interaction of the operator with the software, on the basis of generating random sequences at pomotsi quark-neuronal cluster. Thus, in part, this artificial neural network is a replica of the brain.","Categories
Artificial Intelligence, Machine Learning, Psychology"
"Colloquium QDA is a tool for custom coding and analyzing qualitative ethnographic interviews. To run, make sure you first have JRE 8 or later installed (http://www.oracle.com/technetwork/java/javase/downloads/).

Colloquium QDA is an open source cross-platform Java Swing app utilizing an embedded Java DB with Lucene integrated search.Colloquium QDA is a tool for custom coding and analyzing qualitative ethnographic interviews. To run, make sure you first have JRE 8 or later installed (http://www.oracle.com/technetwork/java/javase/downloads/).

Colloquium QDA is an open source cross-platform Java Swing app utilizing an embedded Java DB with Lucene integrated search.","Categories
Information Analysis, Sociology, Linguistics"
"Python and pygame cross platform program to exercise the brain with the intention of enhancing useful field of view, also known as speed of responsiveness.

This yields benefits in driving, motility, and even depressive symptoms, as described in research papers of randomized, double blind trials. Whether ufov exercise the brain to yield those benefits is unknown, since there are no research studies using it. The research is conducted with a commercial product that I have not seen or used. I used the description of what useful field of view is supposed to do to create this program for experimental purposes. I notice personal changes from using the program, but that is only anecdotal evidence.

I was especially struck by the research that found a significant decrease in dementia for those who used such a program to exercise their brain.

For a full description of the program, and links to some information about useful field of view, see the project web page.Python and pygame cross platform program to exercise the brain with the intention of enhancing useful field of view, also known as speed of responsiveness.

This yields benefits in driving, motility, and even depressive symptoms, as described in research papers of randomized, double blind trials. Whether ufov exercise the brain to yield those benefits is unknown, since there are no research studies using it. The research is conducted with a commercial product that I have not seen or used. I used the description of what useful field of view is supposed to do to create this program for experimental purposes. I notice personal changes from using the program, but that is only anecdotal evidence.

I was especially struck by the research that found a significant decrease in dementia for those who used such a program to exercise their brain.

For a full description of the program, and links to some information about useful field of view, see the project web page.","Categories
Games/Entertainment, Psychology"
"Using Project-11 makes SIMH easy to use with pre-made operating system configurations. Project-11 uses the PDP-11 simulator to show in a historical context how old computers worked. This project is for both simulation enthusiasts and beginners. For the beginner, it simplifies the running and configuration process so you can simply immerse yourself into the simulation and see ""how things used to be done."" For the enthusiast, it gives a collection of configurations using the various models of the PDP-11 to compare and contrast. Please visit the Wiki to begin.Using Project-11 makes SIMH easy to use with pre-made operating system configurations. Project-11 uses the PDP-11 simulator to show in a historical context how old computers worked. This project is for both simulation enthusiasts and beginners. For the beginner, it simplifies the running and configuration process so you can simply immerse yourself into the simulation and see ""how things used to be done."" For the enthusiast, it gives a collection of configurations using the various models of the PDP-11 to compare and contrast. Please visit the Wiki to begin.","Categories
History, Education, Hobbies"
"This application allows visually restore a cyclorama from a set of photos covering 360 degrees in all directions to horizon. It was specially designed to restore panoramas obtained by Apollo missions in 1969-1972 but it can be used to restore any cyclorama from photos got in your tourist trip (for example). The main principle of the program is in projecting photos on a 360x360 sphere and combining it together. If you select a correct field of view (FOV) for photo images, its combination become ideal for distant points. For moon cyclorama it is also possible to check a Sun and Earth positions on the sky and to compare the result with a LOLA data (provided by the the LRO moon satellite).This application allows visually restore a cyclorama from a set of photos covering 360 degrees in all directions to horizon. It was specially designed to restore panoramas obtained by Apollo missions in 1969-1972 but it can be used to restore any cyclorama from photos got in your tourist trip (for example). The main principle of the program is in projecting photos on a 360x360 sphere and combining it together. If you select a correct field of view (FOV) for photo images, its combination become ideal for distant points. For moon cyclorama it is also possible to check a Sun and Earth positions on the sky and to compare the result with a LOLA data (provided by the the LRO moon satellite).","Categories
3D Modeling, Astronomy, History"
"SIGESPORTE - Sistema de Gestão de Projetos de Esporte é um sistema de gestão de projetos, programas, eventos e ações gerais de esporte. O sistema é composto de quatro módulos: proponentes, gestores, técnicos e usuários do módulo de transparência. No módulo de proponentes, um usuário pode submeter propostas a chamadas, bem como relatórios. No módulo de gestores, um usuário gestor pode submeter chamadas, encaminhar propostas e relatórios para avaliação por técnicos, e tomar decisões definitivas sobre essas propostas e relatórios. Os gestores podem ainda cadastrar diagnósticos de esporte da região coberta por suas instituições. Esses relatórios têm informações qualitativas e quantitativas. No módulo de técnicos, os técnicos podem responder a essas solicitações e avaliar propostas e relatórios. No módulo de transparência, qualquer cidadão pode ter acesso a informações de interesse. Projeto financiado pelo CNPq-Brasil.SIGESPORTE - Sistema de Gestão de Projetos de Esporte é um sistema de gestão de projetos, programas, eventos e ações gerais de esporte. O sistema é composto de quatro módulos: proponentes, gestores, técnicos e usuários do módulo de transparência. No módulo de proponentes, um usuário pode submeter propostas a chamadas, bem como relatórios. No módulo de gestores, um usuário gestor pode submeter chamadas, encaminhar propostas e relatórios para avaliação por técnicos, e tomar decisões definitivas sobre essas propostas e relatórios. Os gestores podem ainda cadastrar diagnósticos de esporte da região coberta por suas instituições. Esses relatórios têm informações qualitativas e quantitativas. No módulo de técnicos, os técnicos podem responder a essas solicitações e avaliar propostas e relatórios. No módulo de transparência, qualquer cidadão pode ter acesso a informações de interesse. Projeto financiado pelo CNPq-Brasil.","Categories
Project Management, Sociology"
"This is an ancient Chinese clock, based on the description found in the Shobogenzo (Tanahashi edition). It is a combination of an ancient Chinese and a modern clock.

An internet connection is required, as it needs to download the sunrise and sunset times for the current date for your location (location name & GPS coordinates)This is an ancient Chinese clock, based on the description found in the Shobogenzo (Tanahashi edition). It is a combination of an ancient Chinese and a modern clock.

An internet connection is required, as it needs to download the sunrise and sunset times for the current date for your location (location name & GPS coordinates)","Categories
Religion and Philosophy, History"
"This program converts data from a GEDCOM 5.5 file exported from Family Tree Maker or another source into a database of ancestors births, deaths, etc and geocodes them using the Google maps API. It then generates a javascript application that plots these events chronologically on Google maps with matching infowindows and a heat map overlay.This program converts data from a GEDCOM 5.5 file exported from Family Tree Maker or another source into a database of ancestors births, deaths, etc and geocodes them using the Google maps API. It then generates a javascript application that plots these events chronologically on Google maps with matching infowindows and a heat map overlay.","Categories
Genealogy"
"Android widget, display random quotesAndroid widget, display random quotes","Categories
History"
"measuring bimanual simple visual reaction time

Source code: http://github.com/dualword/dualword-rtmeasuring bimanual simple visual reaction time

Source code: http://github.com/dualword/dualword-rt","Categories
Medical, Psychology"
"Java software for computing seats distribution in a proportional voting scenario. D'Hondt, Saint-Lague and Hare-Nimeyer.
For more info: https://sites.google.com/site/pubredi/social-choice/seats-calculatorJava software for computing seats distribution in a proportional voting scenario. D'Hondt, Saint-Lague and Hare-Nimeyer.
For more info: https://sites.google.com/site/pubredi/social-choice/seats-calculator","Categories
Voting, Calculators"
"Belief revision is a central topic in knowledge representation and reasoning. It consists in incorporating a new belief, changing as few as
possible of the original beliefs while preserving consistency.

Revision always considers new evidence as a better belief. Such new evidence is usually
represented in the form of a propositional formula which must be preserved after the
revision.

Here, the Δps (PS-Merge) belief merging operator is extended in order to consider constraints, and this extension is used as a strategy for belief revision. The new evidence is treated as a constraint so the extended merging operator can obtain the revised belief base.Belief revision is a central topic in knowledge representation and reasoning. It consists in incorporating a new belief, changing as few as
possible of the original beliefs while preserving consistency.

Revision always considers new evidence as a better belief. Such new evidence is usually
represented in the form of a propositional formula which must be preserved after the
revision.

Here, the Δps (PS-Merge) belief merging operator is extended in order to consider constraints, and this extension is used as a strategy for belief revision. The new evidence is treated as a constraint so the extended merging operator can obtain the revised belief base.","Categories
Artificial Intelligence, Mathematics, Voting"
"Given the importance of anthropogenic determinants in forest ecosystems within Europe, the objective of the FFSM++ model is to link the evidence arising from biological models with socio-economic determinants, where the expected returns of forest investments represent the main drivers.

An (inventory-based) forest dynamic model is hence coupled with a (partial equilibrium) market module and a (micro-based) management one in a national level forest sector model for France (FFSM++).

The model is fully open source (GPL3) with the sole exception that if you publish some document based on a modified version of FFSM++ you need to publish also the modifications you made.Given the importance of anthropogenic determinants in forest ecosystems within Europe, the objective of the FFSM++ model is to link the evidence arising from biological models with socio-economic determinants, where the expected returns of forest investments represent the main drivers.

An (inventory-based) forest dynamic model is hence coupled with a (partial equilibrium) market module and a (micro-based) management one in a national level forest sector model for France (FFSM++).

The model is fully open source (GPL3) with the sole exception that if you publish some document based on a modified version of FFSM++ you need to publish also the modifications you made.","Categories
Simulation, Ecosystem Sciences, Politics"
