Description,Category
"PICSimLab is a realtime emulator of development boards with MPLABX/avr-gdb debugger integration. PICSimLab supports microcontrollers from picsim, simavr, uCsim, qemu-stm32, qemu-esp32, and gpsim. PICSimLab has integration with MPLABX/Arduino IDE for programming the microcontroller's boards. As the purpose of PICSimLab is to emulate real hardware it does not have any source code editing support. For code editing and debugging the same tools used for a real board should be used with PICSimLab, such as MPLABX, Arduino IDE, or VSCode with PlatformIO.
PICSimLab supports several devices (spare parts) that can be connected to the boards for simulation. Such as example LEDs and push buttons for simple outputs and inputs and some more complex ones like the ethernet shield w5500 for internet connection or the color graphic display ili9340 with touchscreen. The complete list of parts can be accessed in the documentation.

Documentation at https://lcgamboa.github.io/picsimlab/PICSimLab is a realtime emulator of development boards with MPLABX/avr-gdb debugger integration. PICSimLab supports microcontrollers from picsim, simavr, uCsim, qemu-stm32, qemu-esp32, and gpsim. PICSimLab has integration with MPLABX/Arduino IDE for programming the microcontroller's boards. As the purpose of PICSimLab is to emulate real hardware it does not have any source code editing support. For code editing and debugging the same tools used for a real board should be used with PICSimLab, such as MPLABX, Arduino IDE, or VSCode with PlatformIO.
PICSimLab supports several devices (spare parts) that can be connected to the boards for simulation. Such as example LEDs and push buttons for simple outputs and inputs and some more complex ones like the ethernet shield w5500 for internet connection or the color graphic display ili9340 with touchscreen. The complete list of parts can be accessed in the documentation.

Documentation at https://lcgamboa.github.io/picsimlab/","Categories
Software Testing, Simulation, Electronic Design Automation (EDA), Computer Aided Instruction (CAI)"
"NOTE! We have moved to https://gitlab.com/msc-generator/msc-generator All development happens there. Also, download new releases & submit issues there.

A tool to draw various charts from textual descriptions. Currently, three types of charts are supported: Message Sequence Charts, generic Graphs, and Block Diagrams, with more to be added in the future. There is a command-line version for Linux and Mac (replacing mscgen), which now sports a GUI, as well.

Msc-generator allows fine control over the appearance and has a rich feature set complete with detailed documentation. On Windows, you can embed the charts in a document or presentation and simply double-click it in Office to edit them. On Linux and the Mac, a command-line version is available, and a GUI, as well.
A .deb package is available starting from Debian Bookworm (currently testing) and Ubuntu Jammy Jellyfish (22.04) from the official repositories. For older releases see the Wiki. A Mac homebrew package is available.NOTE! We have moved to https://gitlab.com/msc-generator/msc-generator All development happens there. Also, download new releases & submit issues there.

A tool to draw various charts from textual descriptions. Currently, three types of charts are supported: Message Sequence Charts, generic Graphs, and Block Diagrams, with more to be added in the future. There is a command-line version for Linux and Mac (replacing mscgen), which now sports a GUI, as well.

Msc-generator allows fine control over the appearance and has a rich feature set complete with detailed documentation. On Windows, you can embed the charts in a document or presentation and simply double-click it in Office to edit them. On Linux and the Mac, a command-line version is available, and a GUI, as well.
A .deb package is available starting from Debian Bookworm (currently testing) and Ubuntu Jammy Jellyfish (22.04) from the official repositories. For older releases see the Wiki. A Mac homebrew package is available.","Categories
Documentation, Data Visualization"
"The purpose of GeoRaptor project is to extend Oracle SQL Developer with additional functionality for database administrators or developers working with Oracle Spatial data.

Dear Users, A port to version 4.x of SQL Developer is being attempted. It is not simple due to the lack of development resources. Please keep using GeoRaptor with SQL Developer 3.x until the new version is available. Thanks. Simon GreenerThe purpose of GeoRaptor project is to extend Oracle SQL Developer with additional functionality for database administrators or developers working with Oracle Spatial data.

Dear Users, A port to version 4.x of SQL Developer is being attempted. It is not simple due to the lack of development resources. Please keep using GeoRaptor with SQL Developer 3.x until the new version is available. Thanks. Simon Greener","Categories
Front-Ends, GIS"
"A multiplatform C++ library for dynamic generation of Excel .xls files containing multiple worksheets. Unlike .csv files, these can be directly opened by Excel and thus provide an excellent way to output large data sets that require further analysis.

To see the latest changes, select ""Files"" and view the README text displayed at the bottom of that pane.

IMPORTANT: Major changes are contained in the current SVN source. If you have time please try to use it or the xlslib-package-2.4.0b1.zip archive, and enter bug reports on any problems!

Changes:
- library specific strings now in their own namespace
- iOS Objective-C library
- most project files updated (MSVS etc)
- C bridge now supports formulas

Note: there is a related SF project, libxls, to read Excel files.A multiplatform C++ library for dynamic generation of Excel .xls files containing multiple worksheets. Unlike .csv files, these can be directly opened by Excel and thus provide an excellent way to output large data sets that require further analysis.

To see the latest changes, select ""Files"" and view the README text displayed at the bottom of that pane.

IMPORTANT: Major changes are contained in the current SVN source. If you have time please try to use it or the xlslib-package-2.4.0b1.zip archive, and enter bug reports on any problems!

Changes:
- library specific strings now in their own namespace
- iOS Objective-C library
- most project files updated (MSVS etc)
- C bridge now supports formulas

Note: there is a related SF project, libxls, to read Excel files.","Categories
Spreadsheet, Front-Ends, Information Analysis"
"dcm4che is an implementation of DICOM and IHE actors in Java. Homepage: http://www.dcm4che.org, Google Group: http://groups.google.com/group/dcm4che?hl=en, Wiki: http://www.dcm4che.org/confluence, Issue Tracking: http://www.dcm4che.org/jiradcm4che is an implementation of DICOM and IHE actors in Java. Homepage: http://www.dcm4che.org, Google Group: http://groups.google.com/group/dcm4che?hl=en, Wiki: http://www.dcm4che.org/confluence, Issue Tracking: http://www.dcm4che.org/jira","Categories
Communications, Graphics, Medical"
"SciDAVis is a user-friendly data analysis and visualization program primarily aimed at high-quality plotting of scientific data. It strives to combine an intuitive, easy-to-use graphical user interface with powerful features such as Python scriptability.SciDAVis is a user-friendly data analysis and visualization program primarily aimed at high-quality plotting of scientific data. It strives to combine an intuitive, easy-to-use graphical user interface with powerful features such as Python scriptability.","Categories
Data Visualization, Mathematics, Information Analysis, Physics, Data Analytics"
"Open Nautical Charts offers free seacharts for everybody. This charts are usable (offline) with several ship-plotters and Navigation-equipement on board. kap, Png, Jpr, png-cal, For user with Open CPN or SeaClear and other.Open Nautical Charts offers free seacharts for everybody. This charts are usable (offline) with several ship-plotters and Navigation-equipement on board. kap, Png, Jpr, png-cal, For user with Open CPN or SeaClear and other.","Categories
Mapping"
"This is an official mirror of FreeCAD. Code and release files are primarily hosted on https://github.com/FreeCAD/FreeCAD and mirrored here.

FreeCAD is a general purpose feature-based, parametric 3D modeler for CAD, MCAD, CAx, CAE and PLM, aimed directly at mechanical engineering and product design but also fits a wider range of uses in engineering, such as architecture or other engineering specialties. It is 100% Open Source and extremely modular, allowing for very advanced extension and customization.

FreeCAD is based on OpenCasCade, a powerful geometry kernel, features an Open Inventor-compliant 3D scene representation model provided by the Coin 3D library, and a broad Python API. The interface is built with Qt. FreeCAD runs exactly the same way on Windows, Mac OSX and Linux platforms.This is an official mirror of FreeCAD. Code and release files are primarily hosted on https://github.com/FreeCAD/FreeCAD and mirrored here.

FreeCAD is a general purpose feature-based, parametric 3D modeler for CAD, MCAD, CAx, CAE and PLM, aimed directly at mechanical engineering and product design but also fits a wider range of uses in engineering, such as architecture or other engineering specialties. It is 100% Open Source and extremely modular, allowing for very advanced extension and customization.

FreeCAD is based on OpenCasCade, a powerful geometry kernel, features an Open Inventor-compliant 3D scene representation model provided by the Coin 3D library, and a broad Python API. The interface is built with Qt. FreeCAD runs exactly the same way on Windows, Mac OSX and Linux platforms.","Categories
3D Modeling, Computer-aided technologies (CADD/CAM/CAE)"
"Modbus TCP, Modbus UDP and Modbus RTU client/server library for .NET

Supports Function Codes:

- Read Coils (FC1)
- Read Discrete Inputs (FC2)
- Read Holding Registers (FC3)
- Read Input Registers (FC4)
- Write Single Coil (FC5)
- Write Single Register (FC6)
- Write Multiple Coils (FC15)
- Write Multiple Registers (FC16)

V5.6: Upload lates version
- This will probably the last version for .NET Framework 4.0
- The next Version will be based on new .NET5 and redesigned

V5.5: Bugfixes and MQTT Bridge removed

V5.0: Major Bugfixes and Event Handlers changed

V4.4 HF1: Bugfix excessive CPU-Load Modbus TCP Server

V4.4: Bugfix Modbus RTU and MQTT

V4.3: Bugfixes Modbus RTU
Webview for Modbus Server Simulator and MQTT functionality for ServerModbus TCP, Modbus UDP and Modbus RTU client/server library for .NET

Supports Function Codes:

- Read Coils (FC1)
- Read Discrete Inputs (FC2)
- Read Holding Registers (FC3)
- Read Input Registers (FC4)
- Write Single Coil (FC5)
- Write Single Register (FC6)
- Write Multiple Coils (FC15)
- Write Multiple Registers (FC16)

V5.6: Upload lates version
- This will probably the last version for .NET Framework 4.0
- The next Version will be based on new .NET5 and redesigned

V5.5: Bugfixes and MQTT Bridge removed

V5.0: Major Bugfixes and Event Handlers changed

V4.4 HF1: Bugfix excessive CPU-Load Modbus TCP Server

V4.4: Bugfix Modbus RTU and MQTT

V4.3: Bugfixes Modbus RTU
Webview for Modbus Server Simulator and MQTT functionality for Server","Categories
Communications, Software Development, Scientific/Engineering"
"Java Treeview - An Open Source, Extensible Viewer for Microarray Data in the PCL or CDT formatJava Treeview - An Open Source, Extensible Viewer for Microarray Data in the PCL or CDT format","Categories
Image Viewers, Bio-Informatics, Data Visualization"
"WinPython is a free open-source portable distribution of the Python programming language for Windows XP/7/8, designed for scientists, supporting both 32bit and 64bit versions of Python 2 and Python 3.
Since September 2014, Developpement has moved to https://winpython.github.io/WinPython is a free open-source portable distribution of the Python programming language for Windows XP/7/8, designed for scientists, supporting both 32bit and 64bit versions of Python 2 and Python 3.
Since September 2014, Developpement has moved to https://winpython.github.io/","Categories
Software Development, Scientific/Engineering"
"Real Time Electronic Circuit Simulator.
Include PIC, AVR and Arduino simulation.
Code Editor & Debugger for Arduino, GcBasic, PIC asm, AVR asm.

Downloads: https://www.simulide.com/p/downloads.html

WebSite: https://simulide.com
Forum: https://forum.simulide.com
Patreon: https://www.patreon.com/simulide


AVR simulation provide by simavr: https://github.com/buserror/simavr
PIC simulation provided by GpSim: http://gpsim.sourceforge.net/Real Time Electronic Circuit Simulator.
Include PIC, AVR and Arduino simulation.
Code Editor & Debugger for Arduino, GcBasic, PIC asm, AVR asm.

Downloads: https://www.simulide.com/p/downloads.html

WebSite: https://simulide.com
Forum: https://forum.simulide.com
Patreon: https://www.patreon.com/simulide


AVR simulation provide by simavr: https://github.com/buserror/simavr
PIC simulation provided by GpSim: http://gpsim.sourceforge.net/","Categories
Electronic Design Automation (EDA)"
See https://www.openorienteering.org/apps/mapper/See https://www.openorienteering.org/apps/mapper/,"Categories
Vector Graphics, Mapping"
"GeographicLib is a small C++ library for: geodesic and rhumb line calculations; conversions between geographic, UTM, UPS, MGRS, geocentric, and local cartesian coordinates; gravity (e.g., EGM2008) and geomagnetic field (e.g., WMM2020) calculations.GeographicLib is a small C++ library for: geodesic and rhumb line calculations; conversions between geographic, UTM, UPS, MGRS, geocentric, and local cartesian coordinates; gravity (e.g., EGM2008) and geomagnetic field (e.g., WMM2020) calculations.","Categories
GIS"
"Grassroots DiCoM is a C++ library for DICOM medical files. It is accessible from Python, C#, Java and PHP. It supports RAW, JPEG, JPEG 2000, JPEG-LS, RLE and deflated transfer syntax.
It comes with a super fast scanner implementation to quickly scan hundreds of DICOM files.
It supports SCU network operations (C-ECHO, C-FIND, C-STORE, C-MOVE). PS 3.3 & 3.6 are distributed as XML files.
It also provides PS 3.15 certificates and password based mecanism to anonymize and de-identify DICOM datasets.Grassroots DiCoM is a C++ library for DICOM medical files. It is accessible from Python, C#, Java and PHP. It supports RAW, JPEG, JPEG 2000, JPEG-LS, RLE and deflated transfer syntax.
It comes with a super fast scanner implementation to quickly scan hundreds of DICOM files.
It supports SCU network operations (C-ECHO, C-FIND, C-STORE, C-MOVE). PS 3.3 & 3.6 are distributed as XML files.
It also provides PS 3.15 certificates and password based mecanism to anonymize and de-identify DICOM datasets.","Categories
Data Formats, Frameworks, Medical"
"Please note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etcPlease note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etc","Categories
Communications, WWW/HTTP, Logging, Hardware Drivers, File Systems, Scientific/Engineering"
"Multiuser HylaFAX PHP/MySQL Web interface for viewing faxes online, downloading & emailing in PDF format, and categorizing & archiving all sent and received faxes.Multiuser HylaFAX PHP/MySQL Web interface for viewing faxes online, downloading & emailing in PDF format, and categorizing & archiving all sent and received faxes.","Categories
Fax, OCR"
"A Python package with bindings to the ""Virtual Instrument Software Architecture"" VISA library, in order to control measurement devices and test equipment via GPIB, RS232, or USB.

Note: Development of PyVisa moved to github
https://github.com/hgrecco/pyvisa

This page is of historical interest only!A Python package with bindings to the ""Virtual Instrument Software Architecture"" VISA library, in order to control measurement devices and test equipment via GPIB, RS232, or USB.

Note: Development of PyVisa moved to github
https://github.com/hgrecco/pyvisa

This page is of historical interest only!","Categories
Interface Engine/Protocol Translator"
