Description,Category
"An USB programmer for various devices, including PIC, dsPIC, AVR microcontrollers, and various kinds of serial eepromsAn USB programmer for various devices, including PIC, dsPIC, AVR microcontrollers, and various kinds of serial eeproms","Categories
Hardware, Scientific/Engineering"
"System Stability Tester is a multi platform open source clone of SuperPI and comes with a GUI and a CLI. It can be used for CPU and RAM burning, stressing and benchmarking.System Stability Tester is a multi platform open source clone of SuperPI and comes with a GUI and a CLI. It can be used for CPU and RAM burning, stressing and benchmarking.","Categories
Symmetric Multiprocessing (SMP), Benchmark, Mathematics"
"Hermes provides a Swing GUI to access JMS queues and topics for common tasks such as sending messages, removing messages and copying messages between queues and topics.Hermes provides a Swing GUI to access JMS queues and topics for common tasks such as sending messages, removing messages and copying messages between queues and topics.","Categories
Networking"
"Open1X is an open source implementation of the IEEE 802.1X protocol. This project includes support for the supplicant, while other projects (e.g., FreeRADIUS) provide support for the authentication server.Open1X is an open source implementation of the IEEE 802.1X protocol. This project includes support for the supplicant, while other projects (e.g., FreeRADIUS) provide support for the authentication server.","Categories
Security, Systems Administration, Networking"
"https://github.com/a2o/snoopy

Snoopy development has been migrated to github. Please follow the link ""Snoopy Logger Web Site"" below.

Snoopy is designed to aid a sysadmin by providing a log of commands executed. Snoopy is completely transparent to the user and applications. It is linked into programs to provide a wrapper around calls to execve(). Logging is done via syslog.https://github.com/a2o/snoopy

Snoopy development has been migrated to github. Please follow the link ""Snoopy Logger Web Site"" below.

Snoopy is designed to aid a sysadmin by providing a log of commands executed. Snoopy is completely transparent to the user and applications. It is linked into programs to provide a wrapper around calls to execve(). Logging is done via syslog.","Categories
Systems Administration"
"Super CSV is a fast, programmer-friendly, open-source library for reading and writing CSV files with Java.

PLEASE NOTE: As of January 2015 we have now moved to GitHub (https://github.com/super-csv/super-csv). This SourceForge page will remain, but with limited functionality (please go to GitHub to report issues and for project downloads).

It is highly configurable, and supports reading and writing with POJOs, Maps and Lists. It also has support for deep-mapping and index-based mapping with POJOs, using the powerful Dozer extension.

Its flexible 'Cell Processor' API automates data type conversions (parsing and formatting Dates, Integers, Booleans etc) and enforces constraints (mandatory columns, matching against regular expressions etc) - and it's easy to write your own if required.

Super CSV is actively maintained, and the developers are ready and willing to help out if you get stuck :)

Please check out the project website for examples and help getting startedSuper CSV is a fast, programmer-friendly, open-source library for reading and writing CSV files with Java.

PLEASE NOTE: As of January 2015 we have now moved to GitHub (https://github.com/super-csv/super-csv). This SourceForge page will remain, but with limited functionality (please go to GitHub to report issues and for project downloads).

It is highly configurable, and supports reading and writing with POJOs, Maps and Lists. It also has support for deep-mapping and index-based mapping with POJOs, using the powerful Dozer extension.

Its flexible 'Cell Processor' API automates data type conversions (parsing and formatting Dates, Integers, Booleans etc) and enforces constraints (mandatory columns, matching against regular expressions etc) - and it's easy to write your own if required.

Super CSV is actively maintained, and the developers are ready and willing to help out if you get stuck :)

Please check out the project website for examples and help getting started","Categories
File Managers, CSV, Libraries"
GPL Driver for the Alcatel Speedtouch USB under *nixGPL Driver for the Alcatel Speedtouch USB under *nix,"Categories
Hardware Drivers"
"Opensource frimware for platforms based on some SoC (Realtek RTL8186 - Wive-NG, Realtek RTL8671B/RTL8671BH/RTL8672 - Wive-NG-DSL, Ralink RT3050/RT3052 - Wive-NG-RTNL, MT7620/MT7621 - Wive-NG-MT)

For detailed discussion of commercial use please mail to info@wi-cat.ru.

For more details in russian please go to https://wi-cat.ru
Any support for end user only in https://wi-cat.ru/forums/ forum page.
Author page: http://wive-ng.sf.net
Commercial support support@wi-cat.ru

Supported device list:
1) Wive-NG-HQ - latest FW tree (only commercial access)
2) Wive-NG-MT (current) - https://wi-cat.ru/wive-ng/ustroystva-postavlyaemyie-s-os-wive-ng-mt-s-zavoda-2015-2017g/
3) Wive-NG-RTNL (EOL) - http://wive-ng.sourceforge.net/?WR-NL_RT3050%282%29:Sovmestimye_ustroystva
4) Wive-NG-ADSL (EOL) - http://wive-ng.sourceforge.net/?W422G.v3_8671BH_%284%2F16%29Opensource frimware for platforms based on some SoC (Realtek RTL8186 - Wive-NG, Realtek RTL8671B/RTL8671BH/RTL8672 - Wive-NG-DSL, Ralink RT3050/RT3052 - Wive-NG-RTNL, MT7620/MT7621 - Wive-NG-MT)

For detailed discussion of commercial use please mail to info@wi-cat.ru.

For more details in russian please go to https://wi-cat.ru
Any support for end user only in https://wi-cat.ru/forums/ forum page.
Author page: http://wive-ng.sf.net
Commercial support support@wi-cat.ru

Supported device list:
1) Wive-NG-HQ - latest FW tree (only commercial access)
2) Wive-NG-MT (current) - https://wi-cat.ru/wive-ng/ustroystva-postavlyaemyie-s-os-wive-ng-mt-s-zavoda-2015-2017g/
3) Wive-NG-RTNL (EOL) - http://wive-ng.sourceforge.net/?WR-NL_RT3050%282%29:Sovmestimye_ustroystva
4) Wive-NG-ADSL (EOL) - http://wive-ng.sourceforge.net/?W422G.v3_8671BH_%284%2F16%29","Categories
Ham Radio, Wireless"
"This project serves as a collection of different free software projects that I'm working on. The major ones are currently ""HFSExplorer"", ""DMGExtractor"", and ""NTFS-3G for Mac OS X"".This project serves as a collection of different free software projects that I'm working on. The major ones are currently ""HFSExplorer"", ""DMGExtractor"", and ""NTFS-3G for Mac OS X"".","Categories
File Systems"
Ganglia is a scalable distributed monitoring system for high-performance computing systems such as clusters and Grids. It is based on a hierarchical design targeted at federations of clusters. Supports clusters up to 2000 nodes in size.Ganglia is a scalable distributed monitoring system for high-performance computing systems such as clusters and Grids. It is based on a hierarchical design targeted at federations of clusters. Supports clusters up to 2000 nodes in size.,"Categories
Site Management, Systems Administration, Monitoring, Clustering, Distributed Computing"
"Locate32 finds files and directories based on file and folder names stored in a database. Locate32 saves to a database the names of all files on your hard drives. Once the file indexing has occurred, you can locate files quickly by using the application's search form. It works like ""updatedb"" and ""locate"" commands in Unix. In other words, it uses databases to store information about directory structures and uses these databases in searches. The use of these databases provides very fast searching speed. The software includes a dialog-based application as well as console programs that can be used to update and access the databases. Locate32 is not primarily meant to find text or data within files, but it has a primitive feature to do this.Locate32 finds files and directories based on file and folder names stored in a database. Locate32 saves to a database the names of all files on your hard drives. Once the file indexing has occurred, you can locate files quickly by using the application's search form. It works like ""updatedb"" and ""locate"" commands in Unix. In other words, it uses databases to store information about directory structures and uses these databases in searches. The use of these databases provides very fast searching speed. The software includes a dialog-based application as well as console programs that can be used to update and access the databases. Locate32 is not primarily meant to find text or data within files, but it has a primitive feature to do this.","Categories
Search"
"Joone is a neural net framework written in Java(tm). It's composed by a core engine, a GUI editor and a distributed training environment and can be extended by writing new modules to implement new algorithms or architectures starting from base componentJoone is a neural net framework written in Java(tm). It's composed by a core engine, a GUI editor and a distributed training environment and can be extended by writing new modules to implement new algorithms or architectures starting from base component","Categories
Software Development, Distributed Computing, Artificial Intelligence"
"SystemRescue is a Linux system rescue disk available as a bootable CD-ROM or USB stick for administrating or repairing your system and data after a crash. It aims to provide an easy way to carry out admin tasks on your computer, such as creating and editing the hard disk partitions.

It comes with a lot of software such as disk management tools (parted, partimage, fsarchiver, filesystem tools, ...), network administration programs and simple text editors . It can be used for both Linux and windows computers, and on desktops as well as servers.

This rescue system requires no installation as it can be booted from a CD/DVD drive, and USB stick, or from the network using PXE. But it can be installed on the hard disk if you wish. It comes with up to date kernels to provide support for recent hardware and also for all important file systems (ext2/ext3/ext4, xfs, btrfs, ntfs, reiserfs, vfat), as well as network filesystems (samba and nfs).SystemRescue is a Linux system rescue disk available as a bootable CD-ROM or USB stick for administrating or repairing your system and data after a crash. It aims to provide an easy way to carry out admin tasks on your computer, such as creating and editing the hard disk partitions.

It comes with a lot of software such as disk management tools (parted, partimage, fsarchiver, filesystem tools, ...), network administration programs and simple text editors . It can be used for both Linux and windows computers, and on desktops as well as servers.

This rescue system requires no installation as it can be booted from a CD/DVD drive, and USB stick, or from the network using PXE. But it can be installed on the hard disk if you wish. It comes with up to date kernels to provide support for recent hardware and also for all important file systems (ext2/ext3/ext4, xfs, btrfs, ntfs, reiserfs, vfat), as well as network filesystems (samba and nfs).","Categories
ROMs"
"Darik's Boot and Nuke (""DBAN"") is a self-contained boot image that securely wipes the hard disks of most computers. DBAN is appropriate for bulk or emergency data destruction.Darik's Boot and Nuke (""DBAN"") is a self-contained boot image that securely wipes the hard disks of most computers. DBAN is appropriate for bulk or emergency data destruction.","Categories
Security, File Systems"
"UltraDefrag is a disk defragmenter for Windows, which supports defragmentation of locked system files by running during the boot process. It is easy to use without any complicated scripting or a huge load of configuration settings. You can filter the files processed by size, number of fragments, file name and path. You can terminate the process early by specifying an execution time limit.UltraDefrag is a disk defragmenter for Windows, which supports defragmentation of locked system files by running during the boot process. It is easy to use without any complicated scripting or a huge load of configuration settings. You can filter the files processed by size, number of fragments, file name and path. You can terminate the process early by specifying an execution time limit.","Categories
File Managers, Systems Administration, File Systems"
"DocFetcher is an Open Source desktop search application: It allows you to search the contents of files on your computer. — You can think of it as Google for your local files. The application runs on Windows, Linux and Mac OS X.DocFetcher is an Open Source desktop search application: It allows you to search the contents of files on your computer. — You can think of it as Google for your local files. The application runs on Windows, Linux and Mac OS X.","Categories
File Managers, Search, Source Code Management"
"Synkron is a simple Qt application that allows you to sync folders, for example a flash disk with a folder on your hard disk.Synkron is a simple Qt application that allows you to sync folders, for example a flash disk with a folder on your hard disk.","Categories
File Managers"
"ISPConfig - ISP management and Hosting Control Panel. ISPConfig manages one or more webservers, mailservers, BIND DNS server, FTP servers, MySQL databases and virtual Servers with an easy to use webinterface for administrators, resellers and clients.ISPConfig - ISP management and Hosting Control Panel. ISPConfig manages one or more webservers, mailservers, BIND DNS server, FTP servers, MySQL databases and virtual Servers with an easy to use webinterface for administrators, resellers and clients.","Categories
Site Management, Systems Administration, Email Servers"
"Firewall Builder is a GUI firewall management application for iptables, PF, Cisco ASA/PIX/FWSM, Cisco router ACL and more. Firewall configuration data is stored in a central file that can scale to hundreds of firewalls managed from a single UI.

A message from project maintainers:

After working on Firewall Builder for many years it is with some sadness that Vadim and I are announcing that we have suspended all development activity for this project. Firewall Builder has been a great project to work on and we have truly appreciated all the support and positive feedback that the user community has provided. Without you we wouldn’t have been able to keep things going this long.

You might be wondering why we are doing this... We had an exciting opportunity come up to start a company developing advanced security automation solutions. This was a chance of a lifetime that we just couldn’t pass up and unfortunately it means that we no longer have time available to work on improvFirewall Builder is a GUI firewall management application for iptables, PF, Cisco ASA/PIX/FWSM, Cisco router ACL and more. Firewall configuration data is stored in a central file that can scale to hundreds of firewalls managed from a single UI.

A message from project maintainers:

After working on Firewall Builder for many years it is with some sadness that Vadim and I are announcing that we have suspended all development activity for this project. Firewall Builder has been a great project to work on and we have truly appreciated all the support and positive feedback that the user community has provided. Without you we wouldn’t have been able to keep things going this long.

You might be wondering why we are doing this... We had an exciting opportunity come up to start a company developing advanced security automation solutions. This was a chance of a lifetime that we just couldn’t pass up and unfortunately it means that we no longer have time available to work on improv","Categories
Firewall"
"OptiPNG is a PNG optimizer that recompresses image files to a smaller size, without losing any information. This program also converts external formats (BMP, GIF, PNM and TIFF) to optimized PNG, and performs PNG integrity checks and corrections.OptiPNG is a PNG optimizer that recompresses image files to a smaller size, without losing any information. This program also converts external formats (BMP, GIF, PNM and TIFF) to optimized PNG, and performs PNG integrity checks and corrections.","Categories
File Compression, Image Converters"
"EJBCA is an enterprise class PKI Certificate Authority built on JEE technology. It is a robust, high performance, platform independent, flexible, and component based CA to be used standalone or integrated in other JEE applications.EJBCA is an enterprise class PKI Certificate Authority built on JEE technology. It is a robust, high performance, platform independent, flexible, and component based CA to be used standalone or integrated in other JEE applications.","Categories
Cryptography, Authentication/Directory"
"FileZilla® is a cross-platform FTP, SFTP, and FTPS client with a vast list of features, which supports Windows, Mac OS X, Linux, and more. FileZilla's dynamic tools help you move files between your local machine and your Web site's server effortlessly. For example, Filezilla lets you compare your files with in-directory server files to manage file syncing. You can also tab browse between servers and transfer files to them simultaneously, as well as edit server files on the go. And Filezilla is available in 47 languages worldwide!FileZilla® is a cross-platform FTP, SFTP, and FTPS client with a vast list of features, which supports Windows, Mac OS X, Linux, and more. FileZilla's dynamic tools help you move files between your local machine and your Web site's server effortlessly. For example, Filezilla lets you compare your files with in-directory server files to manage file syncing. You can also tab browse between servers and transfer files to them simultaneously, as well as edit server files on the go. And Filezilla is available in 47 languages worldwide!","Categories
File Sharing, File Transfer Protocol (FTP), Networking, FTP Clients"
KernelEx is an Open Source compatibility layer with an aim to allow running Windows 2000/XP-only applications on Microsoft Windows 98 and Microsoft Windows Millennium operating systems.KernelEx is an Open Source compatibility layer with an aim to allow running Windows 2000/XP-only applications on Microsoft Windows 98 and Microsoft Windows Millennium operating systems.,"Categories
Emulators"
"AppleJack is a user friendly troubleshooting assistant for Mac OS X. With AppleJack you can troubleshoot a computer even if you can`t load the GUI, or don`t have a startup CD handy. AppleJack runs in Single User Mode and is menu-based for ease of useAppleJack is a user friendly troubleshooting assistant for Mac OS X. With AppleJack you can troubleshoot a computer even if you can`t load the GUI, or don`t have a startup CD handy. AppleJack runs in Single User Mode and is menu-based for ease of use","Categories
Systems Administration"
"A very nice MSN compatible messenger application, aMSN Messenger is a multiplatform MSN messenger clone. Works pretty much like its Windows based counterpart. Perfect for keeping in touch with those friends who have not yet seen the light. Works on linuxA very nice MSN compatible messenger application, aMSN Messenger is a multiplatform MSN messenger clone. Works pretty much like its Windows based counterpart. Perfect for keeping in touch with those friends who have not yet seen the light. Works on linux","Categories
MSN Messenger, Networking, Internet, Messaging"
"Javier Gutiérrez Chamorro (Guti) Open source projects
Author's website: https://www.javiergutierrezchamorro.comJavier Gutiérrez Chamorro (Guti) Open source projects
Author's website: https://www.javiergutierrezchamorro.com","Categories
File Managers, File Compression, File Systems"
"myFocuserPro2 is an ASCOM - INDI - LINUX telescope focuser with a large range of options.

226,000+ file downloads. The most popular focuser project.

(c) Copyright Robert Brown 2014-2023. All Rights Reserved.
Code or portions of code may not be copied or used without appropriate credit given to author.

myFP2E WiFi - https://sourceforge.net/projects/myfocuserpro2-esp32/ [ESP32/ESP8266]

myFP2N - Nextion touch screen display - https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/myFocuserPro2N%20NEXTION%20TFT%20DISPLAY/

Build a simple controller
https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/Documentation/Build%20a%20simple%20myFP2M-100.pdf/download

Spreadsheet to calculate what stepper motor to use.
https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/Documentation/Nema-Stepper-Motors.xlsx/download

CONTRIBUTIONS
If you find this useful, please send a donation to me via PayPal to rbb1brown@gmail.com (Robert Brown)myFocuserPro2 is an ASCOM - INDI - LINUX telescope focuser with a large range of options.

226,000+ file downloads. The most popular focuser project.

(c) Copyright Robert Brown 2014-2023. All Rights Reserved.
Code or portions of code may not be copied or used without appropriate credit given to author.

myFP2E WiFi - https://sourceforge.net/projects/myfocuserpro2-esp32/ [ESP32/ESP8266]

myFP2N - Nextion touch screen display - https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/myFocuserPro2N%20NEXTION%20TFT%20DISPLAY/

Build a simple controller
https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/Documentation/Build%20a%20simple%20myFP2M-100.pdf/download

Spreadsheet to calculate what stepper motor to use.
https://sourceforge.net/projects/arduinoascomfocuserpro2diy/files/Documentation/Nema-Stepper-Motors.xlsx/download

CONTRIBUTIONS
If you find this useful, please send a donation to me via PayPal to rbb1brown@gmail.com (Robert Brown)","Categories
Hardware, Astronomy, IoT"
"Why to pay tens of thousands $$$ for your network management software?

Get visibility into your networks and complex processes inside with NG-NetMS now!

NG-NetMS is a new end-to-end network management platform for your Linux servers, Cisco, Juniper, HP and Extreme routers, switches and firewalls.

NG-NetMS is precise, quick and efficient. It collects most complete information about the network inventory, topology, map of IPv4 addresses quickly and with minimum hassle.
Most important you will be able to collect, process and analyse Syslog events and SNMP alarms both in near-real-time and from the historical archives in a new way.

We successfully used NG-NetMS for delivery of network assessment services for our customers worldwide for many years. And now we want to share this unique and fully functional tool with community. It is not capped in terms of performance or number of nodes. The only limit is the hardware you deploy it on.

http://www.opt-net.eu/Why to pay tens of thousands $$$ for your network management software?

Get visibility into your networks and complex processes inside with NG-NetMS now!

NG-NetMS is a new end-to-end network management platform for your Linux servers, Cisco, Juniper, HP and Extreme routers, switches and firewalls.

NG-NetMS is precise, quick and efficient. It collects most complete information about the network inventory, topology, map of IPv4 addresses quickly and with minimum hassle.
Most important you will be able to collect, process and analyse Syslog events and SNMP alarms both in near-real-time and from the historical archives in a new way.

We successfully used NG-NetMS for delivery of network assessment services for our customers worldwide for many years. And now we want to share this unique and fully functional tool with community. It is not capped in terms of performance or number of nodes. The only limit is the hardware you deploy it on.

http://www.opt-net.eu/","Categories
Monitoring, Logging"
"Shorten your time of reading mega bytes of log files! DE 2016-01
Supporting Don HO's NotePad++ see http://notepad-plus-plus.org/
This sources are a dockable pattern search plugin for Notepad++ version 5.1 or later. With this plugin you can search for multiple patterns in any of the opened documents in NotePad++.
You may want to tune your search using all fancy tricks from NPP like regular expressions or escaped patterns and give each of the searches different colors. The result will be stored in a dockable window in same ordering as in the origin and a double click allows you to jump to the original position.

It is designed to treat log-files of typical size like 60MB. More features can be found in the help dialogue of the plugin. For generating the dll file I use a msdev compiler. If you like to port it to other OSs just let me know your changes and I'll incorporate it.
Best Regards,
Mattes H.Shorten your time of reading mega bytes of log files! DE 2016-01
Supporting Don HO's NotePad++ see http://notepad-plus-plus.org/
This sources are a dockable pattern search plugin for Notepad++ version 5.1 or later. With this plugin you can search for multiple patterns in any of the opened documents in NotePad++.
You may want to tune your search using all fancy tricks from NPP like regular expressions or escaped patterns and give each of the searches different colors. The result will be stored in a dockable window in same ordering as in the origin and a double click allows you to jump to the original position.

It is designed to treat log-files of typical size like 60MB. More features can be found in the help dialogue of the plugin. For generating the dll file I use a msdev compiler. If you like to port it to other OSs just let me know your changes and I'll incorporate it.
Best Regards,
Mattes H.","Categories
Text Processing, Log Analysis, Logging"
mochad is a Linux TCP gateway daemon for the X10 CM15A RF (radio frequency) and PL (power line) controller and the CM19A RF controller.mochad is a Linux TCP gateway daemon for the X10 CM15A RF (radio frequency) and PL (power line) controller and the CM19A RF controller.,"Categories
Hardware Drivers"
"USBDM BDM Interface for Freescale Microcontrollers

USBDM consists of two components:

Hardware interfaces for various target devices
This includes interfaces ranging from very simple hardware to more complete and capable hardware.

Software to support these interfaces
This includes:
- Plugins to work with Freescale's Codewarrior software under Windows
- Plugins to extend the usabilty of Eclipse with USBDM and Codesourcery & ARM toolchains. This includes GDB sprites providing a complete open source development toolchain.
- A set of stand-alone programmer applications. These support programming of RS08, HCS08, HCS12, Coldfire and Kinetis devices.

Where applicable, the software is available for Windows and Linux.USBDM BDM Interface for Freescale Microcontrollers

USBDM consists of two components:

Hardware interfaces for various target devices
This includes interfaces ranging from very simple hardware to more complete and capable hardware.

Software to support these interfaces
This includes:
- Plugins to work with Freescale's Codewarrior software under Windows
- Plugins to extend the usabilty of Eclipse with USBDM and Codesourcery & ARM toolchains. This includes GDB sprites providing a complete open source development toolchain.
- A set of stand-alone programmer applications. These support programming of RS08, HCS08, HCS12, Coldfire and Kinetis devices.

Where applicable, the software is available for Windows and Linux.","Categories
Debuggers, Embedded Systems"
"Based on the source code of Sun Grid Engine, we are continuing the open source development effort here on sourceforge.Based on the source code of Sun Grid Engine, we are continuing the open source development effort here on sourceforge.","Categories
Clustering, Distributed Computing"
"Liberté Linux is a secure, lightweight, and easy to use Gentoo-based Linux distribution intended as a communication aid in hostile environments. Liberté installs on a USB key, and boots on any computer or laptop.Liberté Linux is a secure, lightweight, and easy to use Gentoo-based Linux distribution intended as a communication aid in hostile environments. Liberté installs on a USB key, and boots on any computer or laptop.","Categories
Email, Security, Live CD"
Logwatch is a customizable log analysis system. Logwatch parses through your system's logs and creates a report analyzing areas that you specify. Logwatch is easy to use and will work right out of the package on most systems.Logwatch is a customizable log analysis system. Logwatch parses through your system's logs and creates a report analyzing areas that you specify. Logwatch is easy to use and will work right out of the package on most systems.,"Categories
Logging"
