Description,Category
"The official website of this project is https://danielnoethen.de/butt

butt (broadcast using this tool) is an easy to use, multi OS streaming tool.
It supports ShoutCast and IceCast and runs on Linux, MacOS and Windows.
The main purpose of butt is to stream live audio data from your computers Mic or Line input
to an Shoutcast or Icecast server. Recording is also possible.
It is NOT intended to be a server by itself or automatically stream a set of audio files.The official website of this project is https://danielnoethen.de/butt

butt (broadcast using this tool) is an easy to use, multi OS streaming tool.
It supports ShoutCast and IceCast and runs on Linux, MacOS and Windows.
The main purpose of butt is to stream live audio data from your computers Mic or Line input
to an Shoutcast or Icecast server. Recording is also possible.
It is NOT intended to be a server by itself or automatically stream a set of audio files.","Categories
Streaming, Audio Recording"
"OS X FOSS portable applications are packaged so you can carry around on any portable device, USB thumb drive, iPod, portable hard drive, memory card, other portable device (or also on your internal hard disk), taking your preferences with you.OS X FOSS portable applications are packaged so you can carry around on any portable device, USB thumb drive, iPod, portable hard drive, memory card, other portable device (or also on your internal hard disk), taking your preferences with you.","Categories
Text Editors, Communications, Other/Nonlisted Topic, Office/Business, Internet, Simulation, Physics, Multimedia"
"FileZilla® is a cross-platform FTP, SFTP, and FTPS client with a vast list of features, which supports Windows, Mac OS X, Linux, and more. FileZilla's dynamic tools help you move files between your local machine and your Web site's server effortlessly. For example, Filezilla lets you compare your files with in-directory server files to manage file syncing. You can also tab browse between servers and transfer files to them simultaneously, as well as edit server files on the go. And Filezilla is available in 47 languages worldwide!FileZilla® is a cross-platform FTP, SFTP, and FTPS client with a vast list of features, which supports Windows, Mac OS X, Linux, and more. FileZilla's dynamic tools help you move files between your local machine and your Web site's server effortlessly. For example, Filezilla lets you compare your files with in-directory server files to manage file syncing. You can also tab browse between servers and transfer files to them simultaneously, as well as edit server files on the go. And Filezilla is available in 47 languages worldwide!","Categories
File Sharing, File Transfer Protocol (FTP), Networking, FTP Clients"
"aMule stands for all-platform eMule file-sharing program. It is affiliated with the eMule project and was forked from xMule on 08/2003. It connects to the eDonkey2000 network, supports Linux, Mac, Solaris, *BSD platforms, and nearly every processor arch.aMule stands for all-platform eMule file-sharing program. It is affiliated with the eMule project and was forked from xMule on 08/2003. It connects to the eDonkey2000 network, supports Linux, Mac, Solaris, *BSD platforms, and nearly every processor arch.","Categories
File Sharing"
"A very nice MSN compatible messenger application, aMSN Messenger is a multiplatform MSN messenger clone. Works pretty much like its Windows based counterpart. Perfect for keeping in touch with those friends who have not yet seen the light. Works on linuxA very nice MSN compatible messenger application, aMSN Messenger is a multiplatform MSN messenger clone. Works pretty much like its Windows based counterpart. Perfect for keeping in touch with those friends who have not yet seen the light. Works on linux","Categories
MSN Messenger, Networking, Internet, Messaging"
GSM modem based bulk sms sending tool. Mobile number and message can be imported from Microsoft Excel Worksheet (xlsx) and Text (txt) files to send sms using any GSM modem or phone connected with pc through usb or serial interface.GSM modem based bulk sms sending tool. Mobile number and message can be imported from Microsoft Excel Worksheet (xlsx) and Text (txt) files to send sms using any GSM modem or phone connected with pc through usb or serial interface.,"Categories
Communications"
"Liberté Linux is a secure, lightweight, and easy to use Gentoo-based Linux distribution intended as a communication aid in hostile environments. Liberté installs on a USB key, and boots on any computer or laptop.Liberté Linux is a secure, lightweight, and easy to use Gentoo-based Linux distribution intended as a communication aid in hostile environments. Liberté installs on a USB key, and boots on any computer or laptop.","Categories
Email, Security, Live CD"
"EiskaltDC is a program for UNIX-like systems that uses the Direct Connect protocol. It is compatible with other DC clients, such as the original DC from Neomodus, DC++ and derivatives. EiskaltDC also interoperates with all common DC hub software.EiskaltDC is a program for UNIX-like systems that uses the Direct Connect protocol. It is compatible with other DC clients, such as the original DC from Neomodus, DC++ and derivatives. EiskaltDC also interoperates with all common DC hub software.","Categories
File Sharing"
"X-Chat Aqua is X-Chat with an Aqua interface for MacOS X. X-Chat Aqua uses the irc engine from X-Chat, and is designed to look and feel like the GTK+ front end.X-Chat Aqua is X-Chat with an Aqua interface for MacOS X. X-Chat Aqua uses the irc engine from X-Chat, and is designed to look and feel like the GTK+ front end.","Categories
IRC Clients"
"NetTime is a simple, free time synchronization client for Win32, providing a client and server for SNTP and RFC868. Its main claim to fame is that it is small, simple and unobtrusive.NetTime is a simple, free time synchronization client for Win32, providing a client and server for SNTP and RFC868. Its main claim to fame is that it is small, simple and unobtrusive.","Categories
Communications, Networking, Internet"
"=========================
WEBCAMSTUDIO IS NO MORE MAINTAINED
=========================
We are looking for someone to take over.
If interested please contact:
soylent.tv@gmail.com

WebcamStudio is a multifeatured virtual webcam software that can be used with Skype or a flash website like UStream, to create a professional looking broadcast, including banners, animations, transit animations and icons, etc...

This tool is not meant as a video editor but as a live video mixer giving you the possibilities to change the look of the broadcast on the fly.

For more info about the WebcamStudio project, please visit our Wiki Home page: https://sourceforge.net/p/webcamstudio/wiki/Home/

IMPORTANT:
=======
The former homepages of the project:
http://code.google.com/p/webcamstudio
http://ws4gl.org
should be considered only as a reference to old project news, forums, info etc.
Have in mind that some of these old links may not work anymore.=========================
WEBCAMSTUDIO IS NO MORE MAINTAINED
=========================
We are looking for someone to take over.
If interested please contact:
soylent.tv@gmail.com

WebcamStudio is a multifeatured virtual webcam software that can be used with Skype or a flash website like UStream, to create a professional looking broadcast, including banners, animations, transit animations and icons, etc...

This tool is not meant as a video editor but as a live video mixer giving you the possibilities to change the look of the broadcast on the fly.

For more info about the WebcamStudio project, please visit our Wiki Home page: https://sourceforge.net/p/webcamstudio/wiki/Home/

IMPORTANT:
=======
The former homepages of the project:
http://code.google.com/p/webcamstudio
http://ws4gl.org
should be considered only as a reference to old project news, forums, info etc.
Have in mind that some of these old links may not work anymore.","Categories
Streaming, Conferencing, Audio Recording"
"Async Professional is a comprehensive communications toolkit for Embarcadero Delphi, C++Builder, & ActiveX environments. It provides direct access to serial ports, TAPI, and the Microsoft Speech API. It supports faxing, terminal emulation, VOIP, & more.Async Professional is a comprehensive communications toolkit for Embarcadero Delphi, C++Builder, & ActiveX environments. It provides direct access to serial ports, TAPI, and the Microsoft Speech API. It supports faxing, terminal emulation, VOIP, & more.","Categories
Terminals, Communications, Software Development, Networking, Internet"
"Peers is a very simple softphone. It's a SIP User-Agent, written in java, it works on windows, linux and mac. It can be used with SIP servers like opensips or asterisk IPBX. It supports G711 codec (PCMU and PCMA) and telephone-events (DTMF).Peers is a very simple softphone. It's a SIP User-Agent, written in java, it works on windows, linux and mac. It can be used with SIP servers like opensips or asterisk IPBX. It supports G711 codec (PCMU and PCMA) and telephone-events (DTMF).","Categories
Internet Phone, Telephony, Networking, Softphones"
"The open source Enterprise Content Management (ECM) software that handles any type of content, allowing users to easily share and collaborate on content.The open source Enterprise Content Management (ECM) software that handles any type of content, allowing users to easily share and collaborate on content.","Categories
File Sharing, Enterprise, Dynamic Content, Productivity"
Gpredict is a real-time satellite tracking and orbit prediction application. Gpredict can track an unlimited number of satellites and display the data in tables and various graphical view.Gpredict is a real-time satellite tracking and orbit prediction application. Gpredict can track an unlimited number of satellites and display the data in tables and various graphical view.,"Categories
Ham Radio, Astronomy, Physics"
TComPort by Dejan Crnila. Delphi/C++ Builder serial communications components. It is generally easy to use for basic Serial Communications purposes. Alternative to the TurboPower ASYNCPro at http://sourceforge.net/projects/tpapro/TComPort by Dejan Crnila. Delphi/C++ Builder serial communications components. It is generally easy to use for basic Serial Communications purposes. Alternative to the TurboPower ASYNCPro at http://sourceforge.net/projects/tpapro/,"Categories
Terminals, Communications, Hardware Drivers"
SeedDMS is an easy to use but powerful Open Source Document Management System based on PHP and MySQL or sqlite3. Many years of development has made it a mature and enterprise ready plattform for sharing and storing documents.SeedDMS is an easy to use but powerful Open Source Document Management System based on PHP and MySQL or sqlite3. Many years of development has made it a mature and enterprise ready plattform for sharing and storing documents.,"Categories
File Sharing, Document Management"
"Simple, web-based address & phone book, contact manager, organizer. Groups, addresses, e-Mails, phone numbers & birthdays. vCards, LDIF, Excel, iPhone, Gmail & Google-Maps supported. PHP / MySQL based. http://php-addressbook.sourceforge.net/demoSimple, web-based address & phone book, contact manager, organizer. Groups, addresses, e-Mails, phone numbers & birthdays. vCards, LDIF, Excel, iPhone, Gmail & Google-Maps supported. PHP / MySQL based. http://php-addressbook.sourceforge.net/demo","Categories
Email, Other/Nonlisted Topic, CRM, Social Networking"
"Claroline is collaborative learning environment based on PHP/mySQL. It allows teachers or education institutions to create and administer courses through the web. The software provides group management, forums, document repositories, calendar, SCORM,...Claroline is collaborative learning environment based on PHP/mySQL. It allows teachers or education institutions to create and administer courses through the web. The software provides group management, forums, document repositories, calendar, SCORM,...","Categories
Communications, Internet, Education, Learning Management Systems (LMS)"
"EchoVNC is a secure, ""firewall-friendly"" remote-desktop tool with support for VNC, Remote Desktop, and RAdmin servers and viewers. With it, a Windows PC or OSX Mac can be remotely accessed regardless of firewall, router or web-proxy configuration.EchoVNC is a secure, ""firewall-friendly"" remote-desktop tool with support for VNC, Remote Desktop, and RAdmin servers and viewers. With it, a Windows PC or OSX Mac can be remotely accessed regardless of firewall, router or web-proxy configuration.","Categories
Communications, Networking, Internet, Remote Desktop"
"New version stable.
The proposal was fulfilled.
REST DW was created to facilitate the creation of CRUDs in the same model that we created applications for Client / Server Database.
Today to be able to write data in a Bank via WebService is very complex for simple operations, making scheduling of simple screens time-consuming.
With REST DW, you no longer have to worry about creating SQL Insertion, Deletion, Read and Execution methods via Webservice; Simply add a RESTDataBase connection component and add a RESTClientSQL component that will already have your SQL solution fully functional as it did back in the day and with all the power of modern REST / JSON technology with data compression and everything the language can offer,
Use it, have fun, and need support.
Skype: cyber_one27@hotmail.com
I am available.

Vídeos :
https://www.youtube.com/watch?v=6FVXT36j-7U

Site/Forum: http://resteasyobjects.com.br/
Blog : http://delphitotal
License GPL - 3.0New version stable.
The proposal was fulfilled.
REST DW was created to facilitate the creation of CRUDs in the same model that we created applications for Client / Server Database.
Today to be able to write data in a Bank via WebService is very complex for simple operations, making scheduling of simple screens time-consuming.
With REST DW, you no longer have to worry about creating SQL Insertion, Deletion, Read and Execution methods via Webservice; Simply add a RESTDataBase connection component and add a RESTClientSQL component that will already have your SQL solution fully functional as it did back in the day and with all the power of modern REST / JSON technology with data compression and everything the language can offer,
Use it, have fun, and need support.
Skype: cyber_one27@hotmail.com
I am available.

Vídeos :
https://www.youtube.com/watch?v=6FVXT36j-7U

Site/Forum: http://resteasyobjects.com.br/
Blog : http://delphitotal
License GPL - 3.0","Categories
Communications, Software Development"
Project moved to https://torrent-file-editor.github.io/Project moved to https://torrent-file-editor.github.io/,"Categories
BitTorrent"
DSPAM is a scalable and open-source content-based spam filter designed for multi-user enterprise systems.DSPAM is a scalable and open-source content-based spam filter designed for multi-user enterprise systems.,"Categories
Email Spam Filter"
"Artha is a handy thesaurus based on WordNet with distinct features like global hotkey look-up, passive desktop notifications, regular expression based search, etc.. Artha may be used as a free open-source replacement to the proprietary WordWeb Pro.Artha is a handy thesaurus based on WordNet with distinct features like global hotkey look-up, passive desktop notifications, regular expression based search, etc.. Artha may be used as a free open-source replacement to the proprietary WordWeb Pro.","Categories
Communications, Education, Linguistics"
"NZBGet is a usenet downloader, written in C++ and designed with performance in mind to achieve maximum download speed by using very little system resources. It supports all platforms including Windows, Mac, Linux and works on all devices including PC, NAS, WLAN routers and media players.NZBGet is a usenet downloader, written in C++ and designed with performance in mind to achieve maximum download speed by using very little system resources. It supports all platforms including Windows, Mac, Linux and works on all devices including PC, NAS, WLAN routers and media players.","Categories
NNTP, Usenet News, Other file transfer protocol"
"MailArchiva is a powerful, full featured email archiving (email archiver) and compliance solution for mail systems such as Microsoft Exchange. It stores all incoming, outgoing and internal emails for long term storage. A web based user interface is availMailArchiva is a powerful, full featured email archiving (email archiver) and compliance solution for mail systems such as Microsoft Exchange. It stores all incoming, outgoing and internal emails for long term storage. A web based user interface is avail","Categories
Email Spam Filter, Mail Transfer Agents, Enterprise, Data Warehousing, Database, Security"
"CuteFlow is a webbased document circulation/workflow tool. Users are able to define ""documents"" which are send step by step to every user in a list. It's an electronical way for doing (i.e. internal) document circulations.CuteFlow is a webbased document circulation/workflow tool. Users are able to define ""documents"" which are send step by step to every user in a list. It's an electronical way for doing (i.e. internal) document circulations.","Categories
Email, Office/Business"
"A Web-based Usenet News Reader written by PHP, support NNTP/NNRP access to News Server. Authentication can be easily configured with flexibility. It also supports the charset conversion between different Chinese charsets, both Traditional and Simplified.A Web-based Usenet News Reader written by PHP, support NNTP/NNRP access to News Server. Authentication can be easily configured with flexibility. It also supports the charset conversion between different Chinese charsets, both Traditional and Simplified.","Categories
Usenet News, Message Board"
"Easy to use, easy to install, actively maintained and actively supported, phpseclib is the best way to utilize SSH, SFTP and RSA in PHP.Easy to use, easy to install, actively maintained and actively supported, phpseclib is the best way to utilize SSH, SFTP and RSA in PHP.","Categories
Communications"
"dcm4che is an implementation of DICOM and IHE actors in Java. Homepage: http://www.dcm4che.org, Google Group: http://groups.google.com/group/dcm4che?hl=en, Wiki: http://www.dcm4che.org/confluence, Issue Tracking: http://www.dcm4che.org/jiradcm4che is an implementation of DICOM and IHE actors in Java. Homepage: http://www.dcm4che.org, Google Group: http://groups.google.com/group/dcm4che?hl=en, Wiki: http://www.dcm4che.org/confluence, Issue Tracking: http://www.dcm4che.org/jira","Categories
Communications, Graphics, Medical"
"FileBot is the ultimate tool for renaming your movies, tv shows or anime and downloading subtitles. It's smart, streamlined for simplicity and just works. FileBot supports Windows, Linux and Mac, plus there's a full-featured command-line interface for all sorts of automation.FileBot is the ultimate tool for renaming your movies, tv shows or anime and downloading subtitles. It's smart, streamlined for simplicity and just works. FileBot supports Windows, Linux and Mac, plus there's a full-featured command-line interface for all sorts of automation.","Categories
File Sharing, File Managers, Cataloguing"
"Modbus TCP, Modbus UDP and Modbus RTU client/server library for .NET

Supports Function Codes:

- Read Coils (FC1)
- Read Discrete Inputs (FC2)
- Read Holding Registers (FC3)
- Read Input Registers (FC4)
- Write Single Coil (FC5)
- Write Single Register (FC6)
- Write Multiple Coils (FC15)
- Write Multiple Registers (FC16)

V5.6: Upload lates version
- This will probably the last version for .NET Framework 4.0
- The next Version will be based on new .NET5 and redesigned

V5.5: Bugfixes and MQTT Bridge removed

V5.0: Major Bugfixes and Event Handlers changed

V4.4 HF1: Bugfix excessive CPU-Load Modbus TCP Server

V4.4: Bugfix Modbus RTU and MQTT

V4.3: Bugfixes Modbus RTU
Webview for Modbus Server Simulator and MQTT functionality for ServerModbus TCP, Modbus UDP and Modbus RTU client/server library for .NET

Supports Function Codes:

- Read Coils (FC1)
- Read Discrete Inputs (FC2)
- Read Holding Registers (FC3)
- Read Input Registers (FC4)
- Write Single Coil (FC5)
- Write Single Register (FC6)
- Write Multiple Coils (FC15)
- Write Multiple Registers (FC16)

V5.6: Upload lates version
- This will probably the last version for .NET Framework 4.0
- The next Version will be based on new .NET5 and redesigned

V5.5: Bugfixes and MQTT Bridge removed

V5.0: Major Bugfixes and Event Handlers changed

V4.4 HF1: Bugfix excessive CPU-Load Modbus TCP Server

V4.4: Bugfix Modbus RTU and MQTT

V4.3: Bugfixes Modbus RTU
Webview for Modbus Server Simulator and MQTT functionality for Server","Categories
Communications, Software Development, Scientific/Engineering"
"This is an archive for old versions of OpenEMM. You will find the latest version of OpenEMM here: https://wiki.openemm.org

OpenEMM is a browser-based enterprise application for email automation like info and marketing newsletters, transaction mails or multi-stage email campaigns.

OpenEMM offers tons of features for professional users, among them: a great user interface, template-based HTML mailings, automatic bounce management, mail opening and link tracking, lots of graphical realtime statistics, a content management system, self-defined and behaviour-based target groups, a multi-queue mail backend for maximum sending performance, a time-driven automated data import and export feature, an extensive set of webservices, a plugin interface to easily extend the core functionality, a scripting feature to enhance the functionality of OpenEMM with triggerable customized actions and an audit-proof user activity log.This is an archive for old versions of OpenEMM. You will find the latest version of OpenEMM here: https://wiki.openemm.org

OpenEMM is a browser-based enterprise application for email automation like info and marketing newsletters, transaction mails or multi-stage email campaigns.

OpenEMM offers tons of features for professional users, among them: a great user interface, template-based HTML mailings, automatic bounce management, mail opening and link tracking, lots of graphical realtime statistics, a content management system, self-defined and behaviour-based target groups, a multi-queue mail backend for maximum sending performance, a time-driven automated data import and export feature, an extensive set of webservices, a plugin interface to easily extend the core functionality, a scripting feature to enhance the functionality of OpenEMM with triggerable customized actions and an audit-proof user activity log.","Categories
Mailing List Servers, CRM, Marketing Automation"
"Free Windows Mbox Viewer.
Gain access to mbox archives or single eml messages.
View attachments and export single mails in eml format.
Access large box files such as Google Takeout or Mozilla Thunderbird Archives.

Development of mbox viewer continues now at github: https://github.com/eneam/mboxviewer

**NOTE**: Windows Defender may sometimes report incorrectly that mbox-viewer contains malware. Please report the case to the development. Development will ask Windows Security to update Windows Defender rules to resolve the issue. Last time the incorrect detection was corrected by Microsoft Security within few hours. User will need to run Windows Update to install the latest updated detection rules.Free Windows Mbox Viewer.
Gain access to mbox archives or single eml messages.
View attachments and export single mails in eml format.
Access large box files such as Google Takeout or Mozilla Thunderbird Archives.

Development of mbox viewer continues now at github: https://github.com/eneam/mboxviewer

**NOTE**: Windows Defender may sometimes report incorrectly that mbox-viewer contains malware. Please report the case to the development. Development will ask Windows Security to update Windows Defender rules to resolve the issue. Last time the incorrect detection was corrected by Microsoft Security within few hours. User will need to run Windows Update to install the latest updated detection rules.","Categories
Email Clients"
"SSVNC adds encryption security to VNC. It provides a GUI for Windows, MacOSX, and Unix that automatically starts up an SSL or SSH tunnel for connections to any VNC server. It also supports VeNCrypt encryption. The Unix viewer has many new features.SSVNC adds encryption security to VNC. It provides a GUI for Windows, MacOSX, and Unix that automatically starts up an SSL or SSH tunnel for connections to any VNC server. It also supports VeNCrypt encryption. The Unix viewer has many new features.","Categories
Terminal Emulators, Conferencing"
"Addon for Mozilla Thunderbird and SeaMonkey providing OpenPGP-based encryption and authentication.

Enigmail requires GnuPG.Addon for Mozilla Thunderbird and SeaMonkey providing OpenPGP-based encryption and authentication.

Enigmail requires GnuPG.","Categories
Email"
"playSMS is a free and open source SMS management software, a web interface for SMS gateways and bulk SMS services.playSMS is a free and open source SMS management software, a web interface for SMS gateways and bulk SMS services.","Categories
Communications, WWW/HTTP, Mobile"
"Please note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etcPlease note that OWFS source code, and all Issue/Tickets/merge requests have now been moved to https://github.com/owfs/owfs/.

Developer mailing lists will still be kept at Sourceforge.
----
OWFS -- 1-Wire file system. Use the Dallas 1-Wire and iButton chips with standard filesystem commands. Create temperature loggers. Monitor everything. OWHTTPD -- same system, only used as a light weight web server. OWFS is also ported to embedded routers, Mac OSX and Windows.

Basically you can use these inexpensive little sensors and other chips with very simple wiring to sense and control the physical environment. The interface is very flexible -- everything from a web browser, to read and writing directly to the chip's ""file"" to integrating with your programs -- even over the internet.

There is a growing number of 1-wire sensors: temperature, voltage, humidity, light, ultraviolet, pressure, thermisters, thermocouples, programmable microcontrollers, relays, lights, LCD panels, etc","Categories
Communications, WWW/HTTP, Logging, Hardware Drivers, File Systems, Scientific/Engineering"
