Description,Category
"SES brings back the uncrackable onetime pad, with a digital twist. It is well known that a random key of message-length is the only provably unbreakable cipher. SES uses cryptographic strength pseudo-random keys of message-length for its many encipherments, in addition to offering true one-time pad capability for the intrepid.

SES is built on ISAAC, Bob Jenkins' unbroken CSPRNG, a fast and simple stream cipher placed in the Public Domain in 1996. SES now gives you the ability to efficiently cipher text of arbitrary length or files of any size or type. Use it with confidence.

To achieve complete one-on-one privacy, SES traverses several levels en route to its output. The more words in your key-phrase, the more layers of encipherment SES applies. It is part Vigenere, part onetime pad, part cryptographic hash, not to mention the essential scrambler element, each component driven by ISAAC, with all key-derivation and stretching relying on Keccak in 512-bit configuration.SES brings back the uncrackable onetime pad, with a digital twist. It is well known that a random key of message-length is the only provably unbreakable cipher. SES uses cryptographic strength pseudo-random keys of message-length for its many encipherments, in addition to offering true one-time pad capability for the intrepid.

SES is built on ISAAC, Bob Jenkins' unbroken CSPRNG, a fast and simple stream cipher placed in the Public Domain in 1996. SES now gives you the ability to efficiently cipher text of arbitrary length or files of any size or type. Use it with confidence.

To achieve complete one-on-one privacy, SES traverses several levels en route to its output. The more words in your key-phrase, the more layers of encipherment SES applies. It is part Vigenere, part onetime pad, part cryptographic hash, not to mention the essential scrambler element, each component driven by ISAAC, with all key-derivation and stretching relying on Keccak in 512-bit configuration.","Categories
Communications, Cryptography, Education"
"Greyhound Trident is a GNU/Linux, Ubuntu based security distribution designed for penetration testing and cyber forensic investigations. It is a distribution designed for security enthusiasts and professionals, can also be used normally as your default OS.

>>Based on Ubuntu 12.04.2 LTS (32bit ) user/pass : root/toor

>>Kernel version 3.5.0-45 (little modified to make some of unsupported tools to work, but still will able to get Ubuntu updates )

>>2 Desktop environment : Gnome3, Docky Desktop for different test

>>Final release

>> Around 300 tools for all-round pentest performance

User friendly, all important plugins such as video codec, audio plugins added

Above all, this is Ubuntu, specially Hackers Ubuntu.
Have fun

Credit List :

Mahir Chowdhury
Asif Iqbal (India) For XtreamDebugger
Ashik Iqbal Chy (BGHH)
Imam Vai (BGHH)
Krad Xin (BGHH)
Bd xtor (BBHH/Team Scannerzz)
Pedro Ubuntu(Root Sector) For Netool.shGreyhound Trident is a GNU/Linux, Ubuntu based security distribution designed for penetration testing and cyber forensic investigations. It is a distribution designed for security enthusiasts and professionals, can also be used normally as your default OS.

>>Based on Ubuntu 12.04.2 LTS (32bit ) user/pass : root/toor

>>Kernel version 3.5.0-45 (little modified to make some of unsupported tools to work, but still will able to get Ubuntu updates )

>>2 Desktop environment : Gnome3, Docky Desktop for different test

>>Final release

>> Around 300 tools for all-round pentest performance

User friendly, all important plugins such as video codec, audio plugins added

Above all, this is Ubuntu, specially Hackers Ubuntu.
Have fun

Credit List :

Mahir Chowdhury
Asif Iqbal (India) For XtreamDebugger
Ashik Iqbal Chy (BGHH)
Imam Vai (BGHH)
Krad Xin (BGHH)
Bd xtor (BBHH/Team Scannerzz)
Pedro Ubuntu(Root Sector) For Netool.sh","Categories
GNOME, OS distribution, Penetration Testing"
"AppSec Labs recently developed the AppUse Virtual Machine. This system is a unique, free, platform for mobile application security testing in the android environment, and it includes unique custom-made tools created by AppSec Labs.

AppUse Pro v3 is now available in AppUse website:AppSec Labs recently developed the AppUse Virtual Machine. This system is a unique, free, platform for mobile application security testing in the android environment, and it includes unique custom-made tools created by AppSec Labs.

AppUse Pro v3 is now available in AppUse website:","Categories
Security"
"SIMCardManager is Windows tool that can read a SIM card information (ICCID, IMSI, Pin states) and SIM card content : phone book (ADN), Fixed dialing (FDN) and SMS messages.

It also enables you to authenticate with PIN when activated and export SIM card content to text files.

You need to have a PC/SC compatible smart card reader or dongle with SIM slot.

You can find other useful tools on my website http://www.idrix.frSIMCardManager is Windows tool that can read a SIM card information (ICCID, IMSI, Pin states) and SIM card content : phone book (ADN), Fixed dialing (FDN) and SMS messages.

It also enables you to authenticate with PIN when activated and export SIM card content to text files.

You need to have a PC/SC compatible smart card reader or dongle with SIM slot.

You can find other useful tools on my website http://www.idrix.fr","Categories
Telephony, Security"
My 1st C++ project; I'm mainly posting my code for input on improvements. I started with this type of program in order to develop my error trapping with user input. My ultimate goal is to use this base code in a personal USB locker program for my own passwords. (Much like the Windows FPS/Bitlocker system)My 1st C++ project; I'm mainly posting my code for input on improvements. I started with this type of program in order to develop my error trapping with user input. My ultimate goal is to use this base code in a personal USB locker program for my own passwords. (Much like the Windows FPS/Bitlocker system),"Categories
Password Generators"
"Version 0.5 is available.
How to update:
http://penbang.sysbase.org/install_tools/0.5/Readme.txt

Penbang has been tested on crunchbang


Penbang is a collection of tools aimed at the openbox environment. It includes Network Exploits, Vulnerability Assessment/Exploits, Network Analysis, Social Engineering tools, I.G.C, dsniff suite, and irpas. As well as a simple way of launching them.

*machinebacon of LinuxBBQ has made a fine distribution out of penbang. http://linuxbbq.org/bbs/viewtopic.php?f=3&t=331Version 0.5 is available.
How to update:
http://penbang.sysbase.org/install_tools/0.5/Readme.txt

Penbang has been tested on crunchbang


Penbang is a collection of tools aimed at the openbox environment. It includes Network Exploits, Vulnerability Assessment/Exploits, Network Analysis, Social Engineering tools, I.G.C, dsniff suite, and irpas. As well as a simple way of launching them.

*machinebacon of LinuxBBQ has made a fine distribution out of penbang. http://linuxbbq.org/bbs/viewtopic.php?f=3&t=331","Categories
Terminals, Security, Internet, Penetration Testing"
"This project is designed to run on Embedded ARM platforms (specifically v6 and RaspberryPi but I'm working on more).

It provides users with automated wireless attack tools that air paired with man-in-the-middle tools to effectively and silently attack wireless clients.

Some of the tools included in the kit are:

Custom regex-based DNS Server
DHCP
Aircrack-ng suite
Browser Exploitation Framework (Preconfigured for metasploit)
Metasploit
Python-based Transparent Injection Proxy
Pushbutton configuration
""Limpet Mine"" mode for attacking existing networks

You basically answer three questions in the start script, wait a bit, then log into the BEEF console to start attacking clientsThis project is designed to run on Embedded ARM platforms (specifically v6 and RaspberryPi but I'm working on more).

It provides users with automated wireless attack tools that air paired with man-in-the-middle tools to effectively and silently attack wireless clients.

Some of the tools included in the kit are:

Custom regex-based DNS Server
DHCP
Aircrack-ng suite
Browser Exploitation Framework (Preconfigured for metasploit)
Metasploit
Python-based Transparent Injection Proxy
Pushbutton configuration
""Limpet Mine"" mode for attacking existing networks

You basically answer three questions in the start script, wait a bit, then log into the BEEF console to start attacking clients","Categories
Security"
"We have not seen any virus for Mac OS X yet but we have seen some malwares. This trick can be useful, if you want to scare your someone who is probably new to Mac. As the title suggests, this is a tutorial to make a FAKE VIRUS FOR MAC OS X.

My Website: http://techbarrack.comWe have not seen any virus for Mac OS X yet but we have seen some malwares. This trick can be useful, if you want to scare your someone who is probably new to Mac. As the title suggests, this is a tutorial to make a FAKE VIRUS FOR MAC OS X.

My Website: http://techbarrack.com","Categories
Security"
"Now with aBLhackPsw v6.1 you can see the password in x32 and x64 programs !!!
aBLhackPsw v6.1 run on Wondows 10 !!!
aBLhackPsw is a password recovery tool - utility for recovering forgotten or lost password. With this program you can see asterisks ***** password from ***** fields (Outlook Express, Total Commander (FTP) and other programs). There is no illegal password hacking technique involved, it only reads or uncovers hidden password character that are covered by asterisks.
This program don't need to install. You can to write into flash device or the others devices and work with program with the others computers.
Multilingual User Interface (English, Lithuanian, Russian)
Work on Windows (x32/x64) 98/ME/NT/2000/2003/XP/VISTA/2008/Windows 7/8/10Now with aBLhackPsw v6.1 you can see the password in x32 and x64 programs !!!
aBLhackPsw v6.1 run on Wondows 10 !!!
aBLhackPsw is a password recovery tool - utility for recovering forgotten or lost password. With this program you can see asterisks ***** password from ***** fields (Outlook Express, Total Commander (FTP) and other programs). There is no illegal password hacking technique involved, it only reads or uncovers hidden password character that are covered by asterisks.
This program don't need to install. You can to write into flash device or the others devices and work with program with the others computers.
Multilingual User Interface (English, Lithuanian, Russian)
Work on Windows (x32/x64) 98/ME/NT/2000/2003/XP/VISTA/2008/Windows 7/8/10","Categories
Password Managers, Password Crackers, Password Recovery"
"this script makes it easy tasks such as DoS attacks,Reverse IP Domain Checker , Scan Ports , LFI Scanner on target website, Jce Joomla Exploiter,...
This Script Was Made to Work on GNU/LINUX Back Track R2 && R3this script makes it easy tasks such as DoS attacks,Reverse IP Domain Checker , Scan Ports , LFI Scanner on target website, Jce Joomla Exploiter,...
This Script Was Made to Work on GNU/LINUX Back Track R2 && R3","Categories
Password Crackers"
This project is to monitor vulnerability of Android based smartphone by collecting user's events activated inside of mobile smart work devices. We want to develop an Android Vulnerability Monitoring system (DroidVulMon) by collecting and aggregate diverse events activated from user's mobile device for detecting malicious attacks such as mobile exploits. We provide open source S/W with overall common modules such as collecting events and detecting malicious events.This project is to monitor vulnerability of Android based smartphone by collecting user's events activated inside of mobile smart work devices. We want to develop an Android Vulnerability Monitoring system (DroidVulMon) by collecting and aggregate diverse events activated from user's mobile device for detecting malicious attacks such as mobile exploits. We provide open source S/W with overall common modules such as collecting events and detecting malicious events.,"Categories
Security"
"This auxiliary module needs [metasploit] framework installed..
This module its a metasploit post-exploitation (after the targets get's exploited) auxiliary script,
so we need to exploit a target first in order to use it.

Affected platforms:
Windows OS
(all versions above windows vista)

Read my WIKI for further info:
https://sourceforge.net/p/myauxiliarymete/wiki/Home/This auxiliary module needs [metasploit] framework installed..
This module its a metasploit post-exploitation (after the targets get's exploited) auxiliary script,
so we need to exploit a target first in order to use it.

Affected platforms:
Windows OS
(all versions above windows vista)

Read my WIKI for further info:
https://sourceforge.net/p/myauxiliarymete/wiki/Home/","Categories
Security, Frameworks"
"Secure Encoder is a digital secure channel which provides a way to identify yourself.

For instance, you can log to your email account by filling the username and password. But, is it safety?

Your email account can be stolen by the hackers. Your computer's may suffer from the virus, trojan, key logger, rootkit or phishing attack, and all of your email contents are exposed.

For which applications support the Secure Encoder, you are required to input the pin number which generates from your own Secure Encoder. Thus, you can avoid the lost. It's because your account is still protected even your username and password are stolen by the hacker.

Enhancing the security level and protecting your account today!!Secure Encoder is a digital secure channel which provides a way to identify yourself.

For instance, you can log to your email account by filling the username and password. But, is it safety?

Your email account can be stolen by the hackers. Your computer's may suffer from the virus, trojan, key logger, rootkit or phishing attack, and all of your email contents are exposed.

For which applications support the Secure Encoder, you are required to input the pin number which generates from your own Secure Encoder. Thus, you can avoid the lost. It's because your account is still protected even your username and password are stolen by the hacker.

Enhancing the security level and protecting your account today!!","Categories
Communications, Security"
A simple program written in C# utilizing .NET 4.6 to demonstrate RSA encryption in action. User can select a text file or input any text to encrypt.A simple program written in C# utilizing .NET 4.6 to demonstrate RSA encryption in action. User can select a text file or input any text to encrypt.,"Categories
Encryption"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.Project Samples","Categories
Cryptography"
Ce logiciel d'optimisation va vous permettre d’effectuer de nombreuses tâches informatiques régulières en toute simplicité !Ce logiciel d'optimisation va vous permettre d’effectuer de nombreuses tâches informatiques régulières en toute simplicité !,"Categories
Cryptography, System, Multimedia"
"SUPPORT and GUIDES here:
http://coresecproject.com/community/

* This Project has been Removed and will be up anytime soon, Visit our Forums!. - Dev Group

CoreSec Linux Operating System / Distribution, release codename HaCore Linux. based for Penetration Testing and multi-tasking.SUPPORT and GUIDES here:
http://coresecproject.com/community/

* This Project has been Removed and will be up anytime soon, Visit our Forums!. - Dev Group

CoreSec Linux Operating System / Distribution, release codename HaCore Linux. based for Penetration Testing and multi-tasking.","Categories
Live CD, Penetration Testing"
"RŌNIN is a linux security distribution (based on Lubuntu) that provides a platform for both training and conducting professional data forensics, penetration testing, and incident response.

The primary objective of RŌNIN is to provide a fast/light linux desktop along with a curation of security tools and resources that are relevant for professionals, instructors, and students alike.

In support of this objective, the RŌNIN project is guided by two main goals:

* Focus on Continual Learning - The project provides a platform for continual learning by providing not only a professional tool-set but also easy access to relevant documentation, resources, and training.

* Process Driven Approach- The project's tool layout integrates a process driven approach to reflect structured engagements using such standards as PTES.

*Work Platform - While RŌNIN, can be run as VM, it is pre-loaded with popular desktop applications to provide a viable professional work platform.RŌNIN is a linux security distribution (based on Lubuntu) that provides a platform for both training and conducting professional data forensics, penetration testing, and incident response.

The primary objective of RŌNIN is to provide a fast/light linux desktop along with a curation of security tools and resources that are relevant for professionals, instructors, and students alike.

In support of this objective, the RŌNIN project is guided by two main goals:

* Focus on Continual Learning - The project provides a platform for continual learning by providing not only a professional tool-set but also easy access to relevant documentation, resources, and training.

* Process Driven Approach- The project's tool layout integrates a process driven approach to reflect structured engagements using such standards as PTES.

*Work Platform - While RŌNIN, can be run as VM, it is pre-loaded with popular desktop applications to provide a viable professional work platform.","Categories
Security, OS distribution, Penetration Testing"
proxychains is a hook preloader that allows to redirect TCP traffic of existing dynamically linked programs through one or more SOCKS or HTTP proxies.proxychains is a hook preloader that allows to redirect TCP traffic of existing dynamically linked programs through one or more SOCKS or HTTP proxies.,"Categories
Security, Internet, Router"
"Reveal Rootkit detects processes hidden by rootkits. It is intended to run out of cron or similar services on a regular base and avoids verbose output as long as nothing was found.

It's fast and shouldn't produce false positives.

Reveal RootKit is tested mainly on Linux but should work on other POSIX systems with a /proc filesystem, too.Reveal Rootkit detects processes hidden by rootkits. It is intended to run out of cron or similar services on a regular base and avoids verbose output as long as nothing was found.

It's fast and shouldn't produce false positives.

Reveal RootKit is tested mainly on Linux but should work on other POSIX systems with a /proc filesystem, too.","Categories
Security"
"SMPPS Project already in its Beta version to 0.9.9 almost in the final version be in the documentation and material help that missing as well as the necessary translations of such material. However, with great joy that I come to the dicer SMPPS this now rather towards what the expectations of the project believed that he would be able:

Capture and log packages generate the following protocols without using libpcap, but just using BSD Sockets.

protocols:
IP
TCP
UDP
ICMP
IGMP

Inside the ethernet networkSMPPS Project already in its Beta version to 0.9.9 almost in the final version be in the documentation and material help that missing as well as the necessary translations of such material. However, with great joy that I come to the dicer SMPPS this now rather towards what the expectations of the project believed that he would be able:

Capture and log packages generate the following protocols without using libpcap, but just using BSD Sockets.

protocols:
IP
TCP
UDP
ICMP
IGMP

Inside the ethernet network","Categories
Security, Monitoring"
Adobe Flash SWF editor which can read and edit bytecode.Adobe Flash SWF editor which can read and edit bytecode.,"Categories
Security, Multimedia"
This project provides stable releases of Pkcs11Interop project hosted on github. Please visit project website - www.pkcs11interop.net - for more information.This project provides stable releases of Pkcs11Interop project hosted on github. Please visit project website - www.pkcs11interop.net - for more information.,"Categories
Cryptography, Software Development"
"GH Spammer is a advanced spamming tool. It can bypass any spamming filter, mails directly delivered to victim's priority inbox (In case of gmail), It can mail html content, can be used to spam multiple email id's.

This tool is developed basically by keeping gmail spamming filters in mind. (Viz. Spam filter, priority inbox, eyc..)

I designed it long back for one of my friend's specific needs. But now i thought i should share it with everybody.GH Spammer is a advanced spamming tool. It can bypass any spamming filter, mails directly delivered to victim's priority inbox (In case of gmail), It can mail html content, can be used to spam multiple email id's.

This tool is developed basically by keeping gmail spamming filters in mind. (Viz. Spam filter, priority inbox, eyc..)

I designed it long back for one of my friend's specific needs. But now i thought i should share it with everybody.","Categories
Email, Security"
"this is the second step in the development the pentesting distro now known as Parrot Security OS

this project is closed, it was preceded by BlackAudit and continued by frozenboxOS and now by Parrot Security OS that is the project now completedthis is the second step in the development the pentesting distro now known as Parrot Security OS

this project is closed, it was preceded by BlackAudit and continued by frozenboxOS and now by Parrot Security OS that is the project now completed","Categories
Penetration Testing"
"BlackBSD

Is a NetBSD based LiveCD, with security tools on it, and fluxbox as a window manager.

Beta Version 1.0 coming on soon.

Packages on it.

Nmap - port scanner http://nmap.org/

Nessus - Vulnerability detector http://www.tenable.com/products/nessus

Air-Crack - Wireless Cracker http://www.aircrack-ng.org/

Ettercap - port sniffer http://ettercap.github.com/ettercap/

Iptraf - Network Monitor http://iptraf.seul.org/

Medusa - Login brute-forcer http://www.foofus.net/~jmk/medusa/medusa.html

Snort - Intrucion Detection http://www.snort.org/

W3af - Web Application Attack http://w3af.org/

NetCat - networking utility http://netcat.sourceforge.net/

THC-Hydra - network logon cracker http://thc.org/thc-hydra/

Wapiti - Web application vulnerability scanner http://wapiti.sourceforge.net/

Rapid7 - http://www.rapid7.com/BlackBSD

Is a NetBSD based LiveCD, with security tools on it, and fluxbox as a window manager.

Beta Version 1.0 coming on soon.

Packages on it.

Nmap - port scanner http://nmap.org/

Nessus - Vulnerability detector http://www.tenable.com/products/nessus

Air-Crack - Wireless Cracker http://www.aircrack-ng.org/

Ettercap - port sniffer http://ettercap.github.com/ettercap/

Iptraf - Network Monitor http://iptraf.seul.org/

Medusa - Login brute-forcer http://www.foofus.net/~jmk/medusa/medusa.html

Snort - Intrucion Detection http://www.snort.org/

W3af - Web Application Attack http://w3af.org/

NetCat - networking utility http://netcat.sourceforge.net/

THC-Hydra - network logon cracker http://thc.org/thc-hydra/

Wapiti - Web application vulnerability scanner http://wapiti.sourceforge.net/

Rapid7 - http://www.rapid7.com/","Categories
Vulnerability Scanners"
