Description,Category
"This is a place where I can post small pieces of software I write.
If any of my projects get bigger and start getting other developers, I will create a spereate SF project.
Unfortunately, the vast majority of my work (including scripts that run my siteThis is a place where I can post small pieces of software I write.
If any of my projects get bigger and start getting other developers, I will create a spereate SF project.
Unfortunately, the vast majority of my work (including scripts that run my site","Categories
Other/Nonlisted Topic, Dynamic Content, Software Development"
"Debts is a tool for managing personal debts between people. For example when a couple of people live together and they buy things for everyone, then debts are created.
The program can simplify and reduce the number of debts and visualize the situation.Debts is a tool for managing personal debts between people. For example when a couple of people live together and they buy things for everyone, then debts are created.
The program can simplify and reduce the number of debts and visualize the situation.","Categories
Other/Nonlisted Topic, Financial, WAP"
"The Poetry Robot will help you write poems, suggesting words from Google. The words are taken from other web pages which rank highly on the Google search engine.The Poetry Robot will help you write poems, suggesting words from Google. The words are taken from other web pages which rank highly on the Google search engine.","Categories
Other/Nonlisted Topic"
"e107Dutch is the home of the Dutch community of e107 (http://e107.org). e107 is a website system written in php and mySQL. e107Dutch provides complete translation in Dutch of the original script and of its plugins, and gives support to Dutch people.e107Dutch is the home of the Dutch community of e107 (http://e107.org). e107 is a website system written in php and mySQL. e107Dutch provides complete translation in Dutch of the original script and of its plugins, and gives support to Dutch people.","Categories
Other/Nonlisted Topic, Internet"
"MQToolkit is a Java-based GUI utility application which can be used for real-time monitoring, comparing, browsing, receiving, putting and editing of messages on IBM Websphere MQ queues.MQToolkit is a Java-based GUI utility application which can be used for real-time monitoring, comparing, browsing, receiving, putting and editing of messages on IBM Websphere MQ queues.","Categories
Other/Nonlisted Topic"
"OpenSMUS is a multiuser server application implementing the Shockwave MultiUser protocol published by Macromedia and Adobe, to be used with Director movies and Shockwave games.OpenSMUS is a multiuser server application implementing the Shockwave MultiUser protocol published by Macromedia and Adobe, to be used with Director movies and Shockwave games.","Categories
Other/Nonlisted Topic"
A web-based online auction engine implemented in Java for a JSP/J2EE environment.A web-based online auction engine implemented in Java for a JSP/J2EE environment.,"Categories
Other/Nonlisted Topic, WWW/HTTP"
"Swim Fish Swim - swim meet scoring software. Very lightweight (currently 100% JavaScript and HTML) and eventually cross-browser, Swim Fish Swim provides a fairly simple user interface for scoring a swim meet. Prints results and award labels.Swim Fish Swim - swim meet scoring software. Very lightweight (currently 100% JavaScript and HTML) and eventually cross-browser, Swim Fish Swim provides a fairly simple user interface for scoring a swim meet. Prints results and award labels.","Categories
Other/Nonlisted Topic"
Minor Is Not an Object Repository (MINOR) is an open source learning resources repository that allows users to manage learning resources and their metadata. Minor comes with a built-in connector to the LIMBS brokerage system.Minor Is Not an Object Repository (MINOR) is an open source learning resources repository that allows users to manage learning resources and their metadata. Minor comes with a built-in connector to the LIMBS brokerage system.,"Categories
Other/Nonlisted Topic"
Tonto is a Java-based cross-platform alternative to ProntoEdit (the Windows-only app that ships with the Philips Pronto TSU2000 programmable remote control).Tonto is a Java-based cross-platform alternative to ProntoEdit (the Windows-only app that ships with the Philips Pronto TSU2000 programmable remote control).,"Categories
Other/Nonlisted Topic"
"StoryWiki is a new kind of Wiki-engine, based on the approved MediaWiki, that enables everyone to play, create and modify non-linear storys in a collaborative way.StoryWiki is a new kind of Wiki-engine, based on the approved MediaWiki, that enables everyone to play, create and modify non-linear storys in a collaborative way.","Categories
HTML/XHTML, Other/Nonlisted Topic, Front-Ends, Role-Playing Games (RPG), Message Board, Education"
"Gizmod is a utility for enabling alternative input devices to be used in Linux. This includes such devices as the PowerMate USB dial, fancy keyboards and mice with buttons not recognized or supported by X. Gizmod allows per application event mappings.Gizmod is a utility for enabling alternative input devices to be used in Linux. This includes such devices as the PowerMate USB dial, fancy keyboards and mice with buttons not recognized or supported by X. Gizmod allows per application event mappings.","Categories
Other/Nonlisted Topic, Desktop Environment, Hardware"
Estonian national ID Card management GUI tool.Estonian national ID Card management GUI tool.,"Categories
Other/Nonlisted Topic, Cryptography"
"AIR (Automated Image & Restore) is a GUI front-end to dd/dc3dd designed for easily creating forensic disk/partition images. Supports MD5/SHAx hashes, SCSI tape drives, imaging over a TCP/IP network, splitting images, and detailed session logging.AIR (Automated Image & Restore) is a GUI front-end to dd/dc3dd designed for easily creating forensic disk/partition images. Supports MD5/SHAx hashes, SCSI tape drives, imaging over a TCP/IP network, splitting images, and detailed session logging.","Categories
Other/Nonlisted Topic"
"TinyMCE plugin that allows users to input Vietnamese characters with a English keyboard. Supports input methods Telex, VNI, VIQR, and VIQR*.TinyMCE plugin that allows users to input Vietnamese characters with a English keyboard. Supports input methods Telex, VNI, VIQR, and VIQR*.","Categories
Other/Nonlisted Topic"
"A Tcl interface to POSIX Message Queues. It provides a Tcl package that allows scripts to create/open/close/unlink multiple parallel message queues, and to send/receive messages synchronously and asynchronously to/from them.A Tcl interface to POSIX Message Queues. It provides a Tcl package that allows scripts to create/open/close/unlink multiple parallel message queues, and to send/receive messages synchronously and asynchronously to/from them.","Categories
Other/Nonlisted Topic"
"dvorakAnywhere emulates a variant of the German Dvorak Type II on Windows. It can be used on public computers, where you are not allowed to change to your own keyboard layout.dvorakAnywhere emulates a variant of the German Dvorak Type II on Windows. It can be used on public computers, where you are not allowed to change to your own keyboard layout.","Categories
Other/Nonlisted Topic"
This project is for a virtual keyboard on the silkscreen area of a PalmOS device. It supports multiple key layouts editable on the handheld itself; previewing on the screen; and macros to start programs or input keys. 10x4 Qwerty layout included.This project is for a virtual keyboard on the silkscreen area of a PalmOS device. It supports multiple key layouts editable on the handheld itself; previewing on the screen; and macros to start programs or input keys. 10x4 Qwerty layout included.,"Categories
Other/Nonlisted Topic, HMI"
"NOTE: The projects is now being developed here: https://github.com/eugmes/fntsample

A program for making font samples that show Unicode coverage of the font and are similar in appearance to Unicode charts. Samples can be saved as PDF or PostScript files.NOTE: The projects is now being developed here: https://github.com/eugmes/fntsample

A program for making font samples that show Unicode coverage of the font and are similar in appearance to Unicode charts. Samples can be saved as PDF or PostScript files.","Categories
Other/Nonlisted Topic"
PixelText is a translation technique where the artist/analyst assigns a specific or random color to each unique word from the source. The result is an image where each pixel represents each word in the order as it appeared in the source.PixelText is a translation technique where the artist/analyst assigns a specific or random color to each unique word from the source. The result is an image where each pixel represents each word in the order as it appeared in the source.,"Categories
Other/Nonlisted Topic"
"The txt2docbook tool allows one to convert a ascii (README-like) file to a valid docbook xml document. It simplifies the publishing of rather small papers significantly.

The current version is written in plain perl. No special modules are needed.The txt2docbook tool allows one to convert a ascii (README-like) file to a valid docbook xml document. It simplifies the publishing of rather small papers significantly.

The current version is written in plain perl. No special modules are needed.","Categories
Other/Nonlisted Topic"
Orange Leap (formerly MPowerOpen) is the first full-feature open source constituent relationship management (CRM) software built specifically to grow nonprofit organizations of all shapes and sizes.Orange Leap (formerly MPowerOpen) is the first full-feature open source constituent relationship management (CRM) software built specifically to grow nonprofit organizations of all shapes and sizes.,"Categories
Other/Nonlisted Topic, CRM, ERP"
"Newspaper sales, delivery, billing software. Written in PHP5, using MySQL 5 database.Newspaper sales, delivery, billing software. Written in PHP5, using MySQL 5 database.","Categories
Other/Nonlisted Topic"
"A basic and easy java program to make black and white identikit drawing ,with a library of face elements that you can also modify and expand without limit !Source code available. Also available a very rough base for a 3D construction of the face.A basic and easy java program to make black and white identikit drawing ,with a library of face elements that you can also modify and expand without limit !Source code available. Also available a very rough base for a 3D construction of the face.","Categories
Other/Nonlisted Topic, Image Viewers, Bio-Informatics"
GXExplorer is a replacement for the Windows Explorer and File Manager. It is written using Borland Delphi and runs on Windows 95 and above. It includes many useability improvements and new features.GXExplorer is a replacement for the Windows Explorer and File Manager. It is written using Borland Delphi and runs on Windows 95 and above. It includes many useability improvements and new features.,"Categories
Other/Nonlisted Topic"
This project has been moved to openufp. n2h2p is a server application that redirects Cisco URL Filter requests (N2H2) to a normal proxy server. When the proxy server returns forbidden then a denied response will be sent to the Cisco URL Filter deviceThis project has been moved to openufp. n2h2p is a server application that redirects Cisco URL Filter requests (N2H2) to a normal proxy server. When the proxy server returns forbidden then a denied response will be sent to the Cisco URL Filter device,"Categories
Other/Nonlisted Topic, Proxy Servers"
Cross-platform viewer for OpenDocument files.Cross-platform viewer for OpenDocument files.,"Categories
Data Formats, Other/Nonlisted Topic, Office/Business"
"""Steak"" is a ""English <--> German"" dictionary for Unix Systems.""Steak"" is a ""English <--> German"" dictionary for Unix Systems.","Categories
Word Processors, Other/Nonlisted Topic, Office/Business, Education, Dictionary"
"BeSH is an application launcher that helps those users who don't want to get their hands away from the keyboard, to do a lot of things (such as opening programs or opening urls) as fast as it takes to type the first 2 or 3 letters of what they want to do.BeSH is an application launcher that helps those users who don't want to get their hands away from the keyboard, to do a lot of things (such as opening programs or opening urls) as fast as it takes to type the first 2 or 3 letters of what they want to do.","Categories
Other/Nonlisted Topic"
<Portuguese> Este é um programa para controle de farmácia desenvolvido em java. Ainda está em desenvolvimento e todo código está disponível. <English> This is a free software in java language to control pharmacy. Import the zip file by Eclipse IDE.<Portuguese> Este é um programa para controle de farmácia desenvolvido em java. Ainda está em desenvolvimento e todo código está disponível. <English> This is a free software in java language to control pharmacy. Import the zip file by Eclipse IDE.,"Categories
Other/Nonlisted Topic, Pharmacy"
Cafepilot is an Internet cafe billing software. http://www.cafepilot.com http://www.dijitanix.comCafepilot is an Internet cafe billing software. http://www.cafepilot.com http://www.dijitanix.com,"Categories
Other/Nonlisted Topic, Time Tracking, Point of Sale (POS)"
"Generates Forms like ooh forms from phplib, but simpler.Generates Forms like ooh forms from phplib, but simpler.","Categories
Other/Nonlisted Topic, CGI Scripts"
"Several available software applications may need to be started as a Windows service, but are not designed to do so. Therefore a Windows Service will be created that can start and stop these applications, as if they were a Windows Service themselves.Several available software applications may need to be started as a Windows service, but are not designed to do so. Therefore a Windows Service will be created that can start and stop these applications, as if they were a Windows Service themselves.","Categories
Other/Nonlisted Topic, System"
last.tag: The One and Only last.fm Tag Editor.last.tag: The One and Only last.fm Tag Editor.,"Categories
XML, XML-RPC, Streaming, Other/Nonlisted Topic, WWW/HTTP, Sound/Audio"
"The ThoutReader is a cross-platform multi-document help system that allows users to browse, search, bookmark, and append documentation packaged in an extensible XML format. It is written in Java and runs on any platform that supports Java 1.4.The ThoutReader is a cross-platform multi-document help system that allows users to browse, search, bookmark, and append documentation packaged in an extensible XML format. It is written in Java and runs on any platform that supports Java 1.4.","Categories
Communications, Other/Nonlisted Topic, Documentation, Education"
LilyComp provides a graphical means of entering musical notes suitable for use with the LilyPond music typesetting program.LilyComp provides a graphical means of entering musical notes suitable for use with the LilyPond music typesetting program.,"Categories
Other/Nonlisted Topic, Printing"
GPLIGC is a program for analysis and 3D visualization of GPS tracklogs (in igc format) as recorded by flight data recorders used by glider pilots.GPLIGC is a program for analysis and 3D visualization of GPS tracklogs (in igc format) as recorded by flight data recorders used by glider pilots.,"Categories
Other/Nonlisted Topic, Image Viewers, Data Visualization, Information Analysis"
gzip plugin for REALbasicgzip plugin for REALbasic,"Categories
Other/Nonlisted Topic"
"Awka is both a translator of AWK programs to ANSI C, and a separate library against which the C code is linked.Awka is both a translator of AWK programs to ANSI C, and a separate library against which the C code is linked.","Categories
Other/Nonlisted Topic, Code Generators"
A different python interface into NetSNMP that doesn't require rebuilding NetSNMP and should work with Windows versions of NetSNMP as well as other OS's.A different python interface into NetSNMP that doesn't require rebuilding NetSNMP and should work with Windows versions of NetSNMP as well as other OS's.,"Categories
Other/Nonlisted Topic"
"GedTweak is a simple little application that takes a GEDCOM file export from a popular online genealogy website and performs various ""tweaks"" on the file as-well-as downloading referenced images.GedTweak is a simple little application that takes a GEDCOM file export from a popular online genealogy website and performs various ""tweaks"" on the file as-well-as downloading referenced images.","Categories
Other/Nonlisted Topic"
"Stuff for PalmOS 5 PDAs. Capitalizer (GPL) for Graffiti 1 capitalizes divider crossing characters. PartialMySkinSource (BSDL) includes a bunch of code for DIA-area keyboards. NVBackup backs up NVFS Palms. All code can be used under GPL, some also BSD.Stuff for PalmOS 5 PDAs. Capitalizer (GPL) for Graffiti 1 capitalizes divider crossing characters. PartialMySkinSource (BSDL) includes a bunch of code for DIA-area keyboards. NVBackup backs up NVFS Palms. All code can be used under GPL, some also BSD.","Categories
Other/Nonlisted Topic"
"AMIS, the open source DAISY book player, has moved to http://daisy.org/projects/amisAMIS, the open source DAISY book player, has moved to http://daisy.org/projects/amis","Categories
Other/Nonlisted Topic"
"Simple Bulgarian - English dual dictionary with more than 88 000 words. Written in Java and SWT. Tested on Linux and Windows.

Source is moved to: https://github.com/plambis/bgEngDictionarySimple Bulgarian - English dual dictionary with more than 88 000 words. Written in Java and SWT. Tested on Linux and Windows.

Source is moved to: https://github.com/plambis/bgEngDictionary","Categories
Other/Nonlisted Topic, Education, Dictionary"
Launchmenu is a small desktop tool that allows you to configure your most often used applications for easy access. It will not use any screen estate only when you actually use it. It is similar to RunIt but with full sourcecode.Launchmenu is a small desktop tool that allows you to configure your most often used applications for easy access. It will not use any screen estate only when you actually use it. It is similar to RunIt but with full sourcecode.,"Categories
Other/Nonlisted Topic"
"A variety of AMX NetLinx modules for various purposes.

Modules can be used in any combination as needed to complete an automation system.A variety of AMX NetLinx modules for various purposes.

Modules can be used in any combination as needed to complete an automation system.","Categories
Other/Nonlisted Topic"
"OpenRMS is an open source reservation management system for small hotels and bed&breakfasts. It is written in Python and PHP, is cross-platform and supports multiple database backends. The web components allow for electronic booking online.OpenRMS is an open source reservation management system for small hotels and bed&breakfasts. It is written in Python and PHP, is cross-platform and supports multiple database backends. The web components allow for electronic booking online.","Categories
Other/Nonlisted Topic, Office/Business"
"ImpressCMS is a community developed Content Management System, developed in PHP and mySQL. With this tool, maintaining the content of a website becomes as easy as writing a word document!
!! We moved to Assembla !!
https://www.assembla.com/spaces/impresscms
Our German community with support:
http://www.impresscms.de/modules/forumImpressCMS is a community developed Content Management System, developed in PHP and mySQL. With this tool, maintaining the content of a website becomes as easy as writing a word document!
!! We moved to Assembla !!
https://www.assembla.com/spaces/impresscms
Our German community with support:
http://www.impresscms.de/modules/forum","Categories
BBS, Other/Nonlisted Topic, Content Management Systems (CMS)"
"PEP is a modelling and verification framework for parallel systems, providing a large number of different modelling languages and verification techniques (e.g. SDL, Petri nets and model checking)PEP is a modelling and verification framework for parallel systems, providing a large number of different modelling languages and verification techniques (e.g. SDL, Petri nets and model checking)","Categories
Other/Nonlisted Topic, UML, QA Automation, Electronic Design Automation (EDA)"
Inazulog est un programme open-source permettant de gérer les dépenses de votre moto. Ce projet évolue chaque jour et vous pouvez vous procurer les sources en VB6 pour modifier le programmeInazulog est un programme open-source permettant de gérer les dépenses de votre moto. Ce projet évolue chaque jour et vous pouvez vous procurer les sources en VB6 pour modifier le programme,"Categories
Other/Nonlisted Topic"
"jsrvany is a Windows tool, meant to allow *any* Java class/package to be run as a Windows system service. It makes usage of JNI to instantiate and start the class.jsrvany is a Windows tool, meant to allow *any* Java class/package to be run as a Windows system service. It makes usage of JNI to instantiate and start the class.","Categories
Other/Nonlisted Topic, System"
