Description,Category
"Open source SCADA running on Windows. Development environment ANSI C/C++98. HMI is based on Qt library. Different technologies (EiC, GigaBASE, FastDB, ORTE) have been integrated. Supported drivers: OPC DA 2.05a, AE 1.10, HDA 1.20, XML DA 1.0, OPC UA 1.03, DNP 3.0, RFC 1006, Modbus, MQTT 3.1.1/Sparkplug B, IEC 60870-5-101/103/104, IEC 62056 DLMS/COSEM, IEC 61850, M-BUS.Open source SCADA running on Windows. Development environment ANSI C/C++98. HMI is based on Qt library. Different technologies (EiC, GigaBASE, FastDB, ORTE) have been integrated. Supported drivers: OPC DA 2.05a, AE 1.10, HDA 1.20, XML DA 1.0, OPC UA 1.03, DNP 3.0, RFC 1006, Modbus, MQTT 3.1.1/Sparkplug B, IEC 60870-5-101/103/104, IEC 62056 DLMS/COSEM, IEC 61850, M-BUS.","Categories
SCADA, SQL Clients"
For the latest releases see: https://sourceforge.net/projects/cyberorg-home/files/Li-f-e/For the latest releases see: https://sourceforge.net/projects/cyberorg-home/files/Li-f-e/,"Categories
Scientific/Engineering, Education, Live CD"
"GridLAB-D is a new power system simulation tool that provides valuable information to users who design and operate electric power transmission and distribution systems, and to utilities that wish to take advantage of the latest smart grid technology. It incorporates advanced modeling techniques with high-performance algorithms to deliver the latest in end-use load modeling technology integrated with three-phase unbalanced power flow, and retail market systems. Historically, the inability to effectively model and evaluate smart grid technologies has been a barrier to adoption; GridLAB-D is designed to address this problem.

User documentation can be found at: http://gridlab-d.shoutwiki.com/wiki/Quick_links

The source code is available from GitHub. See https://github.com/gridlab-d/gridlab-d.

Issue tracking is handled by GitHub. See https://github.com/gridlab-d/gridlab-d/issues.GridLAB-D is a new power system simulation tool that provides valuable information to users who design and operate electric power transmission and distribution systems, and to utilities that wish to take advantage of the latest smart grid technology. It incorporates advanced modeling techniques with high-performance algorithms to deliver the latest in end-use load modeling technology integrated with three-phase unbalanced power flow, and retail market systems. Historically, the inability to effectively model and evaluate smart grid technologies has been a barrier to adoption; GridLAB-D is designed to address this problem.

User documentation can be found at: http://gridlab-d.shoutwiki.com/wiki/Quick_links

The source code is available from GitHub. See https://github.com/gridlab-d/gridlab-d.

Issue tracking is handled by GitHub. See https://github.com/gridlab-d/gridlab-d/issues.","Categories
Simulation, Information Analysis, Physics"
"REDUCE is an interactive system for general algebraic computations of interest to mathematicians, scientists and engineers. It can be used interactively for simple calculations but also provides a flexible and expressive user programming language.

The development of the REDUCE computer algebra system was started in the 1960s by Anthony C. Hearn. Since then, many scientists from all over the world have contributed to its development. REDUCE has a long and distinguished place in the history of computer algebra systems. Other systems that address some of the same issues but sometimes with rather different emphasis are Axiom, Derive, Macsyma (Maxima), Maple, Mathematica and MuPAD.

REDUCE primarily runs on either Portable Standard Lisp (PSL) or Codemist Standard Lisp (CSL), both of which are included in the SourceForge distribution. By modern standards, REDUCE is a surprisingly small and compact application, which runs well on all major operating systems.REDUCE is an interactive system for general algebraic computations of interest to mathematicians, scientists and engineers. It can be used interactively for simple calculations but also provides a flexible and expressive user programming language.

The development of the REDUCE computer algebra system was started in the 1960s by Anthony C. Hearn. Since then, many scientists from all over the world have contributed to its development. REDUCE has a long and distinguished place in the history of computer algebra systems. Other systems that address some of the same issues but sometimes with rather different emphasis are Axiom, Derive, Macsyma (Maxima), Maple, Mathematica and MuPAD.

REDUCE primarily runs on either Portable Standard Lisp (PSL) or Codemist Standard Lisp (CSL), both of which are included in the SourceForge distribution. By modern standards, REDUCE is a surprisingly small and compact application, which runs well on all major operating systems.","Categories
Mathematics, Physics"
"Chemical structure sketching tool, for use with various cheminformatics applications. Convenient to use and moderately sophisticated. Suitable for viewing, creating and editing MDL MOL files.Chemical structure sketching tool, for use with various cheminformatics applications. Convenient to use and moderately sophisticated. Suitable for viewing, creating and editing MDL MOL files.","Categories
Molecular Science, Chemistry"
"BoardCAD is an easy to use CAD/CAM-program that allows you to quickly design your own surfboards. It is written in Java and can export STEP-files for compatibility with other CAD-systems, and g-code for CNC machines.BoardCAD is an easy to use CAD/CAM-program that allows you to quickly design your own surfboards. It is written in Java and can export STEP-files for compatibility with other CAD-systems, and g-code for CNC machines.","Categories
Scientific/Engineering"
The project has moved to GitHub: https://github.com/pixmeo/osirixThe project has moved to GitHub: https://github.com/pixmeo/osirix,"Categories
Bio-Informatics, Data Visualization, Medical"
"OpenCity is another 3D city simulator. You can build residential, commercial and industrial zones then supply them with necessary goods and watch them grow up. Version 0.0.6stable is now available for download. Any feature request/bug report is welcomeOpenCity is another 3D city simulator. You can build residential, commercial and industrial zones then supply them with necessary goods and watch them grow up. Version 0.0.6stable is now available for download. Any feature request/bug report is welcome","Categories
Simulation Games, Intelligent Agents"
"DL-Learner is a tool for learning concepts in Description Logics (DLs) from user-provided examples. Equivalently, it can be used to learn classes in OWL ontologies from selected objects.

As of August 2014, the source code management of DL-Learner has moved to Github: https://github.com/AKSW/DL-Learner

Please use this for the latest code and issue tracking and the website (http://dl-learner.org) for general information.DL-Learner is a tool for learning concepts in Description Logics (DLs) from user-provided examples. Equivalently, it can be used to learn classes in OWL ontologies from selected objects.

As of August 2014, the source code management of DL-Learner has moved to Github: https://github.com/AKSW/DL-Learner

Please use this for the latest code and issue tracking and the website (http://dl-learner.org) for general information.","Categories
WWW/HTTP, Artificial Intelligence"
"In Portugal every year there is place the Robotics National Festival. One competition is the ""Conducao Autonoma""(Autonomous Driving). This simulator plans to be a framework that could be used to test and development the vision and controll algoritmsIn Portugal every year there is place the Robotics National Festival. One competition is the ""Conducao Autonoma""(Autonomous Driving). This simulator plans to be a framework that could be used to test and development the vision and controll algoritms","Categories
Robotics, Simulation, Autonomous Driving"
"A set of tools for working with VCF files, such as those generated by the 1000 Genomes Project. This project is migrating to github: https://vcftools.github.io/A set of tools for working with VCF files, such as those generated by the 1000 Genomes Project. This project is migrating to github: https://vcftools.github.io/","Categories
Bio-Informatics"
"Welcome to PlenFrem, software for performing linear static analysis of 2D frame structures and trusses, suitable for civil/structural and mechanical engineering applications.

PlenFrem aims 🎯 to offer a simple application for students 👩‍🎓, researchers, engineers 👷 whoever need a basic structural analysis software at no cost 🆓. It offers no bloated features, no bells 🔔 & whistles. The interface is intuitive and anyone with fair knowledge of structural analysis 🏗 should be able to use it without spending hours in reading manual 📜. Even if you have access to commercial software 💿, PlenFrem can be used to cross check 🔎 results against other similar applications. PlenFrem is useful for occasional users who do not want subscription based 💸 commercial software.Welcome to PlenFrem, software for performing linear static analysis of 2D frame structures and trusses, suitable for civil/structural and mechanical engineering applications.

PlenFrem aims 🎯 to offer a simple application for students 👩‍🎓, researchers, engineers 👷 whoever need a basic structural analysis software at no cost 🆓. It offers no bloated features, no bells 🔔 & whistles. The interface is intuitive and anyone with fair knowledge of structural analysis 🏗 should be able to use it without spending hours in reading manual 📜. Even if you have access to commercial software 💿, PlenFrem can be used to cross check 🔎 results against other similar applications. PlenFrem is useful for occasional users who do not want subscription based 💸 commercial software.","Categories
Mechanical and Civil Engineering"
"STL is an easy to use and light OCR translator tool that can be use to translate your screen. Made with python by utilizing Tesseract and opencv-python.

For full view of the project you can check the Github repository:
https://github.com/Dadangdut33/Screen-Translate

REQUIREMENTS
- Tesseract : https://github.com/UB-Mannheim/tesseract/wiki.
Needed for the ocr. Install it with all the language pack.
- Libretranslate (Optional for offline translation support)
- Internet connection for translation if not using libretranslate

# Tutorial on How To Setup
https://github.com/Dadangdut33/Screen-Translate#installation-and-setupSTL is an easy to use and light OCR translator tool that can be use to translate your screen. Made with python by utilizing Tesseract and opencv-python.

For full view of the project you can check the Github repository:
https://github.com/Dadangdut33/Screen-Translate

REQUIREMENTS
- Tesseract : https://github.com/UB-Mannheim/tesseract/wiki.
Needed for the ocr. Install it with all the language pack.
- Libretranslate (Optional for offline translation support)
- Internet connection for translation if not using libretranslate

# Tutorial on How To Setup
https://github.com/Dadangdut33/Screen-Translate#installation-and-setup","Categories
Desktop Environment, OCR"
"Il s'agit d'un outil d'aide à l'analyse des mails UIConsult.

L'outil se présent sous forme d'application en ligne de commande permettant
au chef de secteur de gagner du temps dans la rédaction des RCom.Il s'agit d'un outil d'aide à l'analyse des mails UIConsult.

L'outil se présent sous forme d'application en ligne de commande permettant
au chef de secteur de gagner du temps dans la rédaction des RCom.","Categories
Email, Information Analysis"
"mySQM+ Sky Quality Meter/Weather Station

(c) R Brown, 2020-2023, All rights reserved.
Permission is granted for personal and Academic use only.
Code or portions of code may not be copied or used without appropriate credit given to author(s).

CONTRIBUTIONS
If you find this useful, consider sending a donation via PayPal to rbb1brown@gmail.com (Robert Brown).

EXPANSION BOARDS - You can expand this project using the two types of project expansion boards at
https://sourceforge.net/projects/myesp-boards/mySQM+ Sky Quality Meter/Weather Station

(c) R Brown, 2020-2023, All rights reserved.
Permission is granted for personal and Academic use only.
Code or portions of code may not be copied or used without appropriate credit given to author(s).

CONTRIBUTIONS
If you find this useful, consider sending a donation via PayPal to rbb1brown@gmail.com (Robert Brown).

EXPANSION BOARDS - You can expand this project using the two types of project expansion boards at
https://sourceforge.net/projects/myesp-boards/","Categories
Astronomy, Weather, Weather Station, MQTT Brokers"
"The Business Bot Platform (BBP) - Community Edition is a chatbot platform for private and professional chatbots. It provides support for Facebook Messenger, Signal, Slack, Telegram, Microsoft Skype for Business, Threema and XMPP.

The Business Bot Platform Community Edition provides a software solution for chatbot applications developed with Java. It is designed to be easy to use (pluggable chatbots) and extensible as well as integrate in your chatbot application without knowledge about various instant messenger APIs. It is flexible through its plugin architecture and has a repository for chatbot applications (e.g. Wikipedia, Wiktionary, Calculator) which are installable by one-click. Also supporting RiveScript and AIML 2.0.

BBP is a web application which handles all incoming and outgoing instant messages and comes with a dashboard for all platform activities. Moreover, it supports artificial intelligence (e.g. Ms LUIS and TensorFlow) BBP is based on Apache, MySQL, and TomcatThe Business Bot Platform (BBP) - Community Edition is a chatbot platform for private and professional chatbots. It provides support for Facebook Messenger, Signal, Slack, Telegram, Microsoft Skype for Business, Threema and XMPP.

The Business Bot Platform Community Edition provides a software solution for chatbot applications developed with Java. It is designed to be easy to use (pluggable chatbots) and extensible as well as integrate in your chatbot application without knowledge about various instant messenger APIs. It is flexible through its plugin architecture and has a repository for chatbot applications (e.g. Wikipedia, Wiktionary, Calculator) which are installable by one-click. Also supporting RiveScript and AIML 2.0.

BBP is a web application which handles all incoming and outgoing instant messages and comes with a dashboard for all platform activities. Moreover, it supports artificial intelligence (e.g. Ms LUIS and TensorFlow) BBP is based on Apache, MySQL, and Tomcat","Categories
Chat, HMI, Chatbot"
"English Vietnamese Translator and Dictionary
# Translate Text from Word, PDF, Website...
# Translate Text from Images, Videos, Programs...

Phần mềm dịch tiếng Anh - tiếng Việt miễn phí. Bạn có thể dịch trực tiếp văn bản trên website bất kỳ, hoặc nhập văn bản cần dịch. Để kết quả dịch được chính xác, bạn nên dịch theo cụm từ hoặc từng câu. Bạn chỉ cần nhấn đúp chuột vào một từ hoặc dùng chuột để đánh dấu một đoạn văn bản khi đang lướt web để thấy kết quả dịch. Phần mềm có thể dịch tiếng Anh sáng tiếng Việt hoặc tiếng Việt sang tiếng Anh.
Yêu cầu: cài đặt .Net Framework 4.5.2 trở lên
Website: https://vikitranslator.comEnglish Vietnamese Translator and Dictionary
# Translate Text from Word, PDF, Website...
# Translate Text from Images, Videos, Programs...

Phần mềm dịch tiếng Anh - tiếng Việt miễn phí. Bạn có thể dịch trực tiếp văn bản trên website bất kỳ, hoặc nhập văn bản cần dịch. Để kết quả dịch được chính xác, bạn nên dịch theo cụm từ hoặc từng câu. Bạn chỉ cần nhấn đúp chuột vào một từ hoặc dùng chuột để đánh dấu một đoạn văn bản khi đang lướt web để thấy kết quả dịch. Phần mềm có thể dịch tiếng Anh sáng tiếng Việt hoặc tiếng Việt sang tiếng Anh.
Yêu cầu: cài đặt .Net Framework 4.5.2 trở lên
Website: https://vikitranslator.com","Categories
Machine Translation, Computer Aided Translation (CAT), Languages, Dictionary"
"v21.05.025
Simulate Complete DNP3 Client / Master. using Serial, TCP/IP, UDP communication

Add up to 50 Client node in the simulator. Every Client node will work independently.

Binary Input, Double-bit Binary Input, Binary Output, Counter Input, Analog Input, Analog output, Octect String, virtual terminal String.

support CROB, analog output command with ""select-before-operate"" or ""direct-execute"" command execution modes

Industry proven, tested with all leading test tools

User manual :
http://www.freyrscada.com/docs/FreyrSCADA-DNP-Client-Simulator-User-Manual.pdf

Interoperability :
http://www.freyrscada.com/docs/FreyrSCADA-DNP-Driver-Object-Variation-Support.pdf

Get a free DNP3 Development Bundle

In the Development Bundle, We included DNP3 Outstation & Client Simulator, Windows & Linux SDK.

http://www.freyrscada.com/dnp3-ieee-1815.php

Video Tutorial
https://www.youtube.com/playlist?list=PL4tVfIsUhy1abOTxSed3l56FQux5Bn_gjv21.05.025
Simulate Complete DNP3 Client / Master. using Serial, TCP/IP, UDP communication

Add up to 50 Client node in the simulator. Every Client node will work independently.

Binary Input, Double-bit Binary Input, Binary Output, Counter Input, Analog Input, Analog output, Octect String, virtual terminal String.

support CROB, analog output command with ""select-before-operate"" or ""direct-execute"" command execution modes

Industry proven, tested with all leading test tools

User manual :
http://www.freyrscada.com/docs/FreyrSCADA-DNP-Client-Simulator-User-Manual.pdf

Interoperability :
http://www.freyrscada.com/docs/FreyrSCADA-DNP-Driver-Object-Variation-Support.pdf

Get a free DNP3 Development Bundle

In the Development Bundle, We included DNP3 Outstation & Client Simulator, Windows & Linux SDK.

http://www.freyrscada.com/dnp3-ieee-1815.php

Video Tutorial
https://www.youtube.com/playlist?list=PL4tVfIsUhy1abOTxSed3l56FQux5Bn_gj","Categories
SCADA"
"We present a versatile and fast MATLAB program (UmUTracker) that automatically detects and tracks particles by analyzing long video sequences acquired by either light microscopy or digital holography microscopy (DHM). Our program finds the 2D particle center position using an isosceles triangle transform and the axial position by a fast implementation of Rayleigh-Sommerfeld numerical reconstruction algorithm using a one dimensional radial intensity profile.

*Updates v1.1: 2017/11/21- Bug fix & Blob detection functions.

Please visit our homepage for more information:
http://www.physics.umu.se/english/research/biological-physics/the-biophysics-and-biophotonics-group/

*Please cite our work using the following information:
Zhang, H., T. Stangner, K. Wiklund, A. Rodriguez, and M. Andersson. 2017. UmUTracker: A versatile MATLAB program for automated particle tracking of 2D light microscopy or 3D digital holography data. Comput. Phys. Commun. 219: 390–399.We present a versatile and fast MATLAB program (UmUTracker) that automatically detects and tracks particles by analyzing long video sequences acquired by either light microscopy or digital holography microscopy (DHM). Our program finds the 2D particle center position using an isosceles triangle transform and the axial position by a fast implementation of Rayleigh-Sommerfeld numerical reconstruction algorithm using a one dimensional radial intensity profile.

*Updates v1.1: 2017/11/21- Bug fix & Blob detection functions.

Please visit our homepage for more information:
http://www.physics.umu.se/english/research/biological-physics/the-biophysics-and-biophotonics-group/

*Please cite our work using the following information:
Zhang, H., T. Stangner, K. Wiklund, A. Rodriguez, and M. Andersson. 2017. UmUTracker: A versatile MATLAB program for automated particle tracking of 2D light microscopy or 3D digital holography data. Comput. Phys. Commun. 219: 390–399.","Categories
Physics"
