Description,Category
"Here is EditArea, a free javascript editor for source code. It allow to write well formated source code with line numerotation, tab support, search & replace (with regexp) and live syntax highlighting (customizable).

Warning: this project is no more supportedHere is EditArea, a free javascript editor for source code. It allow to write well formated source code with line numerotation, tab support, search & replace (with regexp) and live syntax highlighting (customizable).

Warning: this project is no more supported","Categories
Dynamic Content, Site Management"
phpBB is the world's leading Open Source flat style discussion forum software. It includes all the features you expect to find in today's top of the line software.phpBB is the world's leading Open Source flat style discussion forum software. It includes all the features you expect to find in today's top of the line software.,"Categories
BBS, Message Board"
"Shareaza is a very powerful multi-network peer-to-peer file-sharing client supporting Gnutella² G2, Gnutella, eDonkey2000 / eMule, DC++, HTTP, FTP and BitTorrent / DHT protocols for Windows or Wine.Shareaza is a very powerful multi-network peer-to-peer file-sharing client supporting Gnutella² G2, Gnutella, eDonkey2000 / eMule, DC++, HTTP, FTP and BitTorrent / DHT protocols for Windows or Wine.","Categories
File Sharing, File Transfer Protocol (FTP), WWW/HTTP"
"phpMyAdmin is a tool written in PHP intended to handle the administration of MySQL over the Web. Currently it can create and drop databases, create/drop/alter tables, delete/edit/add columns, execute any SQL statement, manage indexes on columns.phpMyAdmin is a tool written in PHP intended to handle the administration of MySQL over the Web. Currently it can create and drop databases, create/drop/alter tables, delete/edit/add columns, execute any SQL statement, manage indexes on columns.","Categories
Front-Ends, Dynamic Content, Systems Administration"
"qdPM is a free web-based project management tool suitable for a small team working on multiple projects. It is fully configurable. You can easy manage Projects, Tasks and People. Customers interact using a Ticket System that is integrated into Tasks.

Compatible with php 7.2+ and php 8.0+qdPM is a free web-based project management tool suitable for a small team working on multiple projects. It is fully configurable. You can easy manage Projects, Tasks and People. Customers interact using a Ticket System that is integrated into Tasks.

Compatible with php 7.2+ and php 8.0+","Categories
Time Tracking, Project Management, Help Desk"
"CppCMS is the web development framework written in C++, that is aimed on development of high performance web application. It uses different web APIs, most noticably FastCGI, as a web layer and various databases as a storage backed.CppCMS is the web development framework written in C++, that is aimed on development of high performance web application. It uses different web APIs, most noticably FastCGI, as a web layer and various databases as a storage backed.","Categories
CGI Scripts, Frameworks, Web Development Frameworks"
"Zero Install is a decentralised cross-distribution software installation system. Create one package that works everywhere! With dependency handling and automatic updates, full support for shared libraries, and integration with native package managersZero Install is a decentralised cross-distribution software installation system. Create one package that works everywhere! With dependency handling and automatic updates, full support for shared libraries, and integration with native package managers","Categories
File Sharing, MARC and Book/Library Metadata, Software Distribution, Networking, Installation/Setup, Internet"
"uGet, the Best Download Manager for Linux.

uGet is a lightweight yet powerful Open Source download manager for GNU/Linux developed with GTK+, which also comes packaged as a portable Windows app.

- Quick Links -
Features: https://ugetdm.com/features
Screenshots: https://ugetdm.com/screenshots
Blog: https://ugetdm.com/blog
Support: https://ugetdm.com/qa
Frequently Asked Questions (FAQs): https://ugetdm.com/qa/faq
RSS Feed: https://ugetdm.com/rss
GitHub: https://github.com/chhuang-oneuGet, the Best Download Manager for Linux.

uGet is a lightweight yet powerful Open Source download manager for GNU/Linux developed with GTK+, which also comes packaged as a portable Windows app.

- Quick Links -
Features: https://ugetdm.com/features
Screenshots: https://ugetdm.com/screenshots
Blog: https://ugetdm.com/blog
Support: https://ugetdm.com/qa
Frequently Asked Questions (FAQs): https://ugetdm.com/qa/faq
RSS Feed: https://ugetdm.com/rss
GitHub: https://github.com/chhuang-one","Categories
GNOME, File Transfer Protocol (FTP), WWW/HTTP, Download Managers"
Note: Liferea has moved to Github. Please check out https://github.com/lwindolf/lifereaNote: Liferea has moved to Github. Please check out https://github.com/lwindolf/liferea,"Categories
XML, RSS, Communications, WWW/HTTP"
"GeoTools is an open source (LGPL) Java code library which provides standards compliant methods for the manipulation of geospatial data.

GeoTools is an Open Source Geospatial Foundation project.

The GeoTools library data structures are based on Open Geospatial Consortium (OGC) specifications.GeoTools is an open source (LGPL) Java code library which provides standards compliant methods for the manipulation of geospatial data.

GeoTools is an Open Source Geospatial Foundation project.

The GeoTools library data structures are based on Open Geospatial Consortium (OGC) specifications.","Categories
Front-Ends, WWW/HTTP, Image Viewers, Graphic Design, Data Visualization, GIS"
"TCPDF is a PHP class for generating PDF documents without requiring external extensions. TCPDF Supports UTF-8, Unicode, RTL languages, XHTML, Javascript, digital signatures, barcodes and much more.

IMPORTANT:
This version will be soon marked as deprecated and replaced by a new version currently under development: https://github.com/tecnickcom/tc-lib-pdfTCPDF is a PHP class for generating PDF documents without requiring external extensions. TCPDF Supports UTF-8, Unicode, RTL languages, XHTML, Javascript, digital signatures, barcodes and much more.

IMPORTANT:
This version will be soon marked as deprecated and replaced by a new version currently under development: https://github.com/tecnickcom/tc-lib-pdf","Categories
Dynamic Content, Printing, PDF"
"WURFL lets you detect thousands of types of mobile devices accessing your web service and take decisions based on what that device can or cannot do. With WURFL, you can optimize mobile web content, effectively deliver advertisements, or analyze mobile traffic.
WURFL will read HTTP requests from mobile browsers and search the Device Description Repository (DDR) for the corresponding device properties (i.e. capabilities). WURFL will return the device capabilities to your application, which can leverage this knowledge to optimize the mobile experience. WURFL can detect over 10000 device types and offers over 500 device capabilities, including desktops, smartphones, tablets, feature phones, smart TV’s and many other emerging devices types.
WURFL addresses the needs of many types of users, from large enterprises with high performance requirements, to regular companies who need a solution that is simple to deploy, integrate and customize.
WURFL is provided by ScientiaMobile, Inc.WURFL lets you detect thousands of types of mobile devices accessing your web service and take decisions based on what that device can or cannot do. With WURFL, you can optimize mobile web content, effectively deliver advertisements, or analyze mobile traffic.
WURFL will read HTTP requests from mobile browsers and search the Device Description Repository (DDR) for the corresponding device properties (i.e. capabilities). WURFL will return the device capabilities to your application, which can leverage this knowledge to optimize the mobile experience. WURFL can detect over 10000 device types and offers over 500 device capabilities, including desktops, smartphones, tablets, feature phones, smart TV’s and many other emerging devices types.
WURFL addresses the needs of many types of users, from large enterprises with high performance requirements, to regular companies who need a solution that is simple to deploy, integrate and customize.
WURFL is provided by ScientiaMobile, Inc.","Categories
Browsers, Dynamic Content, Mobile"
"Uniform Server is a free lightweight WAMP server solution for Windows.
Build using a modular design approach, it includes the latest versions of Apache, MySQL or MariaDB, PHP (with version switching), phpMyAdmin or Adminer.

No installation required! No registry dust! Just unpack and fire up!

-------
Note: The latest version of Uniform Server requires a **64-bit version** of Windows.
-------Uniform Server is a free lightweight WAMP server solution for Windows.
Build using a modular design approach, it includes the latest versions of Apache, MySQL or MariaDB, PHP (with version switching), phpMyAdmin or Adminer.

No installation required! No registry dust! Just unpack and fire up!

-------
Note: The latest version of Uniform Server requires a **64-bit version** of Windows.
-------","Categories
Database Engines/Servers, HTTP Servers, Web Development"
"PhpGedView is a revolutionary genealogy program which allows you to view and edit your genealogy on your website. It has full privacy functions, can import from GEDCOM files, and supports multimedia. It also simplifies family collaboration.PhpGedView is a revolutionary genealogy program which allows you to view and edit your genealogy on your website. It has full privacy functions, can import from GEDCOM files, and supports multimedia. It also simplifies family collaboration.","Categories
Dynamic Content, Religion and Philosophy, Genealogy"
"PHPfileNavigator is a PHP Open Source Web File Manager. Easy to install and use. All in CSS and Valid XHTML 1.1, allow manage all possibilities with files and folders.PHPfileNavigator is a PHP Open Source Web File Manager. Easy to install and use. All in CSS and Valid XHTML 1.1, allow manage all possibilities with files and folders.","Categories
Site Management, File Managers"
wxDev-C++ is an opensource wxWidgets Dialog designer that mimics the Delphi/Borland C++ Builder designer.wxDev-C++ is an opensource wxWidgets Dialog designer that mimics the Delphi/Borland C++ Builder designer.,"Categories
Integrated Development Environments (IDE), Dynamic Content, Software Development"
"Concrete CMS (formerly concrete5) is an Open Source Content Management System for teams. You can have the best of both worlds and run a secure website your content contributors will love using with Concrete CMS.

The user experience is built around in-context editing, it’s as easy to use as a word processor.
You'll spend less time training people, and less time having to fix things yourself. As an open source framework you can build complex applications as features like permissions, workflow, file management, calendar, forms, SEO and so much more are built right in. A marketplace of add-ons & themes and active community can help you finish building an amazing product using Concrete CMS.Concrete CMS (formerly concrete5) is an Open Source Content Management System for teams. You can have the best of both worlds and run a secure website your content contributors will love using with Concrete CMS.

The user experience is built around in-context editing, it’s as easy to use as a word processor.
You'll spend less time training people, and less time having to fix things yourself. As an open source framework you can build complex applications as features like permissions, workflow, file management, calendar, forms, SEO and so much more are built right in. A marketplace of add-ons & themes and active community can help you finish building an amazing product using Concrete CMS.","Categories
Frameworks, Content Management Systems (CMS), Blogging"
"Privoxy is a non-caching web proxy with advanced filtering capabilities for enhancing privacy, modifying web page data and HTTP headers, controlling access, and removing ads and other obnoxious Internet junk. Privoxy has a flexible configuration and can be customized to suit individual needs and tastes.

It has application for both stand-alone systems and multi-user networks.Privoxy is a non-caching web proxy with advanced filtering capabilities for enhancing privacy, modifying web page data and HTTP headers, controlling access, and removing ads and other obnoxious Internet junk. Privoxy has a flexible configuration and can be customized to suit individual needs and tastes.

It has application for both stand-alone systems and multi-user networks.","Categories
WWW/HTTP, Firewall"
"""Software made the wiki way""

A full-featured, web-based, tightly integrated, all-in-one Wiki+CMS+Groupware, Free Source Software (GNU/LGPL), using PHP, MySQL, Zend Framework, jQuery and Smarty. Tiki can be used to create all kinds of Web applications, sites, portals, knowledge base, intranets, and extranets.

Tiki is the Open Source Web Application with the most built-in features. Highly configurable and modular, all features are optional and administered via a web-based interface.

Major features include a wiki engine, news articles, discussion forums, newsletters, blogs, file galleries, bug and issue trackers (form generator), polls/surveys and quizzes, banner management system, calendar, maps, mobile , RSS feeds, category system, tags, an advanced themeing engine, spreadsheet, drawings, inter-user messaging, menus, advanced permission system for users and groups, search engine, external authentication, etc.

Security reports: https://security.tiki.org""Software made the wiki way""

A full-featured, web-based, tightly integrated, all-in-one Wiki+CMS+Groupware, Free Source Software (GNU/LGPL), using PHP, MySQL, Zend Framework, jQuery and Smarty. Tiki can be used to create all kinds of Web applications, sites, portals, knowledge base, intranets, and extranets.

Tiki is the Open Source Web Application with the most built-in features. Highly configurable and modular, all features are optional and administered via a web-based interface.

Major features include a wiki engine, news articles, discussion forums, newsletters, blogs, file galleries, bug and issue trackers (form generator), polls/surveys and quizzes, banner management system, calendar, maps, mobile , RSS feeds, category system, tags, an advanced themeing engine, spreadsheet, drawings, inter-user messaging, menus, advanced permission system for users and groups, search engine, external authentication, etc.

Security reports: https://security.tiki.org","Categories
Office Suites, Content Management Systems (CMS), Wiki, Shopping Carts"
"winPenPack is a project that aims at collecting the most frequently used and most popular open source applications made portable, so that they can be executed without installation from any USB Flash Drive or Hard Disk. The winPenPack suites offer a wide range of portable applications like office tools, internet tools, multimedia tools, development tools, security applications and other frequently used utilities. Everything you need, completely free, open source and portable!winPenPack is a project that aims at collecting the most frequently used and most popular open source applications made portable, so that they can be executed without installation from any USB Flash Drive or Hard Disk. The winPenPack suites offer a wide range of portable applications like office tools, internet tools, multimedia tools, development tools, security applications and other frequently used utilities. Everything you need, completely free, open source and portable!","Categories
Communications, Office Suites, Security, System, Internet, Graphics"
"aria2 is a multi-protocol & multi-source, cross platform download utility. The supported protocols are HTTP(S), FTP, BitTorrent, Metalink. It can download a file from multiple sources/protocols and tries to utilize your maximum download bandwidth.aria2 is a multi-protocol & multi-source, cross platform download utility. The supported protocols are HTTP(S), FTP, BitTorrent, Metalink. It can download a file from multiple sources/protocols and tries to utilize your maximum download bandwidth.","Categories
BitTorrent, File Transfer Protocol (FTP), WWW/HTTP"
DjVu is a web-centric format for distributing documents and images. DjVu was created at AT&T Labs-Research and later sold to LizardTech Inc. DjVuLibre is a GPL implementation of DjVu maintained by the original inventors of DjVu.DjVu is a web-centric format for distributing documents and images. DjVu was created at AT&T Labs-Research and later sold to LizardTech Inc. DjVuLibre is a GPL implementation of DjVu maintained by the original inventors of DjVu.,"Categories
Internet, Image Viewers"
"eXtplorer is a PHP-based File Manager. It allows to browse directories, edit, copy, move, delete, search, upload and download files, create & extract archives, create new files and directories, change file permissions (chmod) and much more.eXtplorer is a PHP-based File Manager. It allows to browse directories, edit, copy, move, delete, search, upload and download files, create & extract archives, create new files and directories, change file permissions (chmod) and much more.","Categories
WWW/HTTP"
"""Mibew Messenger"" - is unique software allowing visitors of your site to chat with your operators.

This repo should be treated as an obsolete. For modern version of Mibew Messenger see https://sourceforge.net/projects/mibew/""Mibew Messenger"" - is unique software allowing visitors of your site to chat with your operators.

This repo should be treated as an obsolete. For modern version of Mibew Messenger see https://sourceforge.net/projects/mibew/","Categories
Chat, CRM, Help Desk, Messaging"
YaBB is a FREE Perl forum (bulletin board) system that has rivaled professional message boards for years. YaBB provides chat for visitors where they can post any time and reply to anyone!YaBB is a FREE Perl forum (bulletin board) system that has rivaled professional message boards for years. YaBB provides chat for visitors where they can post any time and reply to anyone!,"Categories
BBS, Message Board"
"The archive-crawler project is building Heritrix: a flexible, extensible, robust, and scalable web crawler capable of fetching, archiving, and analyzing the full diversity and breadth of internet-accesible content.The archive-crawler project is building Heritrix: a flexible, extensible, robust, and scalable web crawler capable of fetching, archiving, and analyzing the full diversity and breadth of internet-accesible content.","Categories
WWW/HTTP, Library, Archiving"
Simple Remoting for Web ApplicationsSimple Remoting for Web Applications,"Categories
Internet, JSON"
"w3m is a pager and/or text-based browser. It can handle table, cookies,
authentication, and almost everything except JavaScript.w3m is a pager and/or text-based browser. It can handle table, cookies,
authentication, and almost everything except JavaScript.","Categories
Browsers"
The Album Art Downloader is a program designed to make life easier for anyone who wishes to find and update their album art for their music collection. The sources for the pictures can be defined by creating plugin scripts.The Album Art Downloader is a program designed to make life easier for anyone who wishes to find and update their album art for their music collection. The sources for the pictures can be defined by creating plugin scripts.,"Categories
WWW/HTTP, Sound/Audio"
"PHP Server Monitor is a script that checks whether your websites and servers are up and running. It comes with a web based user interface where you can manage your services and websites, and you can manage users for each server with a mobile number and email address.

For services a connection will be made to the entered ip or domain, on the given port. This way you can check if certain services on your machine are still running. To check your IMAP service for example, enter port 143.

For websites you can enter a link and it will check the HTTP status code. If the HTTP status code is in the 4xx range or a timeout, it means an error occurred and the tool will start sending out notifications. You can also set a regular expression to match for content on the page itself.

Each server has its own settings regarding notification. You can choose for email, text message (SMS) and Pushover.net notifications.

For more info please visit http://www.phpservermonitor.orgPHP Server Monitor is a script that checks whether your websites and servers are up and running. It comes with a web based user interface where you can manage your services and websites, and you can manage users for each server with a mobile number and email address.

For services a connection will be made to the entered ip or domain, on the given port. This way you can check if certain services on your machine are still running. To check your IMAP service for example, enter port 143.

For websites you can enter a link and it will check the HTTP status code. If the HTTP status code is in the 4xx range or a timeout, it means an error occurred and the tool will start sending out notifications. You can also set a regular expression to match for content on the page itself.

Each server has its own settings regarding notification. You can choose for email, text message (SMS) and Pushover.net notifications.

For more info please visit http://www.phpservermonitor.org","Categories
Link Checking, Monitoring"
"FreeMarker is a template engine. That is, it provides an easy way to generate text (HTML, source code, configuration files, emails, etc.) that depends on changing data. It's designed to separate the rendering/formatting logic (like visual design, HTML issues, etc.) from the backing application logic and technical complexity. It has a flexible API so you can integrate it into your application the way that best fits it.FreeMarker is a template engine. That is, it provides an easy way to generate text (HTML, source code, configuration files, emails, etc.) that depends on changing data. It's designed to separate the rendering/formatting logic (like visual design, HTML issues, etc.) from the backing application logic and technical complexity. It has a flexible API so you can integrate it into your application the way that best fits it.","Categories
Dynamic Content, Software Development"
"The Lemur Project develops search engines, browser toolbars, text analysis tools, and data resources that support research and development of information retrieval and text mining software, including the Indri search engine in C++, the Galago search engine research framework in Java, the RankLib learning to rank library, ClueWeb09 and ClueWeb12 datasets and the Sifaka data mining application.The Lemur Project develops search engines, browser toolbars, text analysis tools, and data resources that support research and development of information retrieval and text mining software, including the Indri search engine in C++, the Galago search engine research framework in Java, the RankLib learning to rank library, ClueWeb09 and ClueWeb12 datasets and the Sifaka data mining application.","Categories
Database Engines/Servers, Search Engines"
OpenVRML is a cross-platform VRML and X3D browser and C++ runtime library.OpenVRML is a cross-platform VRML and X3D browser and C++ runtime library.,"Categories
GNOME, Browsers, 3D Rendering"
"K-Meleon is a fast and customizable web browser that can be used instead of Internet Explorer on Windows. Powered by the same Gecko engine as the Firefox and Mozilla browsers, K-Meleon provides users with a secure browsing experience.K-Meleon is a fast and customizable web browser that can be used instead of Internet Explorer on Windows. Powered by the same Gecko engine as the Firefox and Mozilla browsers, K-Meleon provides users with a secure browsing experience.","Categories
Browsers"
"Zenoss provides software-defined IT operations for the world’s largest organizations. We deliver the ultimate level of IT service health with simplicity by providing the most granular and intelligent IT service modeling possible, at any scale, and sharing these unique insights with other IT operations management (ITOM) tools to make them more efficient.

Zenoss Community Edition is not a “demo” or trial version of Zenoss Enterprise or Zenoss Cloud! Before You install Zenoss Community Edition, check out Zenoss Cloud, our new Saas-based platform for intelligent IT operations management, designed for enterprise hybrid IT environments.

https://www.zenoss.com/product/zenoss-cloud-it-operations-management

Zenoss Cloud extends your monitoring capabilities well beyond those available in our Community Edition. View the differences here:

https://www.zenoss.com/get-started

Features of Zenoss Cloud include:Zenoss provides software-defined IT operations for the world’s largest organizations. We deliver the ultimate level of IT service health with simplicity by providing the most granular and intelligent IT service modeling possible, at any scale, and sharing these unique insights with other IT operations management (ITOM) tools to make them more efficient.

Zenoss Community Edition is not a “demo” or trial version of Zenoss Enterprise or Zenoss Cloud! Before You install Zenoss Community Edition, check out Zenoss Cloud, our new Saas-based platform for intelligent IT operations management, designed for enterprise hybrid IT environments.

https://www.zenoss.com/product/zenoss-cloud-it-operations-management

Zenoss Cloud extends your monitoring capabilities well beyond those available in our Community Edition. View the differences here:

https://www.zenoss.com/get-started

Features of Zenoss Cloud include:","Categories
Enterprise, Monitoring, Cloud Services"
"EasyPHP Devserver & Webserver
Develop with Devserver & Host with Webserver
PHP, Apache, MySQL, Nginx, PhpMyAdmin, Xdebug, PostgreSQL, MongoDB, Python, Ruby... for Windows.
Devserver installs a complete and ready-to-use development environment. Devserver is portable, modular, fully configurable and easy to update and extend.
Webserver turns your computer into a ready-to-use personal web hosting server. You can host whatever you want directly on your computer and share it on internet like any website. Your computer acts like a web hosting service and allows you to make your website / application / demo accessible via internet. The server is fully configurable, modular and easy to update and extend.EasyPHP Devserver & Webserver
Develop with Devserver & Host with Webserver
PHP, Apache, MySQL, Nginx, PhpMyAdmin, Xdebug, PostgreSQL, MongoDB, Python, Ruby... for Windows.
Devserver installs a complete and ready-to-use development environment. Devserver is portable, modular, fully configurable and easy to update and extend.
Webserver turns your computer into a ready-to-use personal web hosting server. You can host whatever you want directly on your computer and share it on internet like any website. Your computer acts like a web hosting service and allows you to make your website / application / demo accessible via internet. The server is fully configurable, modular and easy to update and extend.","Categories
WWW/HTTP, Dynamic Content, HTTP Servers"
"Please install the latest version >4.0, because it uses the new Google People API. The Google Contacts API is now deprecated and is scheduled for sunset on June 15, 2021.

GO Contact Sync Mod synchronizes your Microsoft Outlook contacts with your Google Mail address book, including pictures, categories and contact notes.
It also syncs your Outlook Calendar Appointments on demand to Google Calendar. This Mod fork adds many enhancements and bug fixes to the obviously dead project 'Go Contact Sync'.

Minimum requirement for GO Contact Sync Mod is .NET 4.7.2 and Windows 7 (32 or 64 bit).Please install the latest version >4.0, because it uses the new Google People API. The Google Contacts API is now deprecated and is scheduled for sunset on June 15, 2021.

GO Contact Sync Mod synchronizes your Microsoft Outlook contacts with your Google Mail address book, including pictures, categories and contact notes.
It also syncs your Outlook Calendar Appointments on demand to Google Calendar. This Mod fork adds many enhancements and bug fixes to the obviously dead project 'Go Contact Sync'.

Minimum requirement for GO Contact Sync Mod is .NET 4.7.2 and Windows 7 (32 or 64 bit).","Categories
Email, Internet, File Sync"
"Torrent Search is a cross-platform application, allowing to search for torrent files on different websites. Supported websites are integrated through plugins, which allows to easily extend the number of websites supported.Torrent Search is a cross-platform application, allowing to search for torrent files on different websites. Supported websites are integrated through plugins, which allows to easily extend the number of websites supported.","Categories
BitTorrent, Search Engines"
sqlmap is an open source penetration testing tool that automates the process of detecting and exploiting SQL injection flaws and taking over of database servers.sqlmap is an open source penetration testing tool that automates the process of detecting and exploiting SQL injection flaws and taking over of database servers.,"Categories
Database, Security, Dynamic Content, Penetration Testing"
"Development has moved to GitHub: https://github.com/s9y/Serendipity!

PHP blog with all the common features (comments,track/pingbacks,RSS) plus cool extras:Click'n' blog admin,extensible event-driven plugin API,easy styling, multiuser,image management,static pregeneration and a nifty installer: unpack, open in browser!Development has moved to GitHub: https://github.com/s9y/Serendipity!

PHP blog with all the common features (comments,track/pingbacks,RSS) plus cool extras:Click'n' blog admin,extensible event-driven plugin API,easy styling, multiuser,image management,static pregeneration and a nifty installer: unpack, open in browser!","Categories
Communications, WWW/HTTP"
"Note: This project is no longer maintained on Sourceforge. Information here has mostly been left for historical purposes. PLEASE REFER TO THE OFFICIAL PROJECT PAGE AT https://github.com/phppgadmin. Thank You!

phpPgAdmin is a fully functional web-based administration utility for a PostgreSQL database server. It handles all the basic functionality as well as some advanced features such as triggers, views, and functions (stored procs)Note: This project is no longer maintained on Sourceforge. Information here has mostly been left for historical purposes. PLEASE REFER TO THE OFFICIAL PROJECT PAGE AT https://github.com/phppgadmin. Thank You!

phpPgAdmin is a fully functional web-based administration utility for a PostgreSQL database server. It handles all the basic functionality as well as some advanced features such as triggers, views, and functions (stored procs)","Categories
Front-Ends, Dynamic Content, Systems Administration"
"CutyCapt is a Qt and WebKit based command-line utility that captures WebKit's rendering of a web page into various bitmap, vector, and other file formats.CutyCapt is a Qt and WebKit based command-line utility that captures WebKit's rendering of a web page into various bitmap, vector, and other file formats.","Categories
WWW/HTTP, Capture"
"XAMPP is a very easy to install Apache Distribution for Linux, Solaris, Windows, and Mac OS X. The package includes the Apache web server, MySQL, PHP, Perl, a FTP server and phpMyAdmin.XAMPP is a very easy to install Apache Distribution for Linux, Solaris, Windows, and Mac OS X. The package includes the Apache web server, MySQL, PHP, Perl, a FTP server and phpMyAdmin.","Categories
Database Engines/Servers, Dynamic Content, Site Management, HTTP Servers"
"HSQLDB is a relational database engine written in Java, with a JDBC driver, conforming to ANSI SQL:2016. A small, fast, multithreaded engine and server with memory and disk tables, LOBs, transaction isolation, multiversion concurrency and ACID.HSQLDB is a relational database engine written in Java, with a JDBC driver, conforming to ANSI SQL:2016. A small, fast, multithreaded engine and server with memory and disk tables, LOBs, transaction isolation, multiversion concurrency and ACID.","Categories
Front-Ends, Database Engines/Servers, HTTP Servers"
"Moodle is a Course Management System (CMS), also known as a Learning Management System (LMS) or a Virtual Learning Environment (VLE). It is a Free web application that educators can use to create effective online learning sites. https://moodle.org/Moodle is a Course Management System (CMS), also known as a Learning Management System (LMS) or a Virtual Learning Environment (VLE). It is a Free web application that educators can use to create effective online learning sites. https://moodle.org/","Categories
Communications, Internet, Education, Learning Management Systems (LMS)"
