Description,Category
"This project implements a simple STUN server and client on Windows, Linux, and Solaris. The STUN protocol (Simple Traversal of UDP through NATs) is described in the IETF RFC 3489, available at http://www.ietf.org/rfc/rfc3489.txtThis project implements a simple STUN server and client on Windows, Linux, and Solaris. The STUN protocol (Simple Traversal of UDP through NATs) is described in the IETF RFC 3489, available at http://www.ietf.org/rfc/rfc3489.txt","Categories
Internet Phone, Telephony, Networking, Internet"
fsarchiver is a system tool that allows you to save the contents of a file-system to a compressed archive file. The file-system can be restored on a partition which has a different size and it can be restored on a different file-system.fsarchiver is a system tool that allows you to save the contents of a file-system to a compressed archive file. The file-system can be restored on a partition which has a different size and it can be restored on a different file-system.,"Categories
File Systems"
"swatchdog.pl started out as swatch, the ""simple watchdog"" for activity monitoring log files produced by UNIX's syslog facility. It has since been evolving into a utility that can monitor just about any type of log. The name has been changed to satisfy a request made by the old Swiss watch company.swatchdog.pl started out as swatch, the ""simple watchdog"" for activity monitoring log files produced by UNIX's syslog facility. It has since been evolving into a utility that can monitor just about any type of log. The name has been changed to satisfy a request made by the old Swiss watch company.","Categories
Log Analysis, Systems Administration, Logging"
"Remote control software for applications using Bluetooth or Wi-Fi.

anyRemote supports wide range of modern cell phones line Nokia, SonyEricsson, Motorola, majority of Android phones and others.Remote control software for applications using Bluetooth or Wi-Fi.

anyRemote supports wide range of modern cell phones line Nokia, SonyEricsson, Motorola, majority of Android phones and others.","Categories
Telephony, Wireless"
"i-Blue 747 / i-Blue 757 / Qstarz BT-Q1000 / i.Trek Z1 / Konet BGL-32 / Holux M-241 / ... control SW (for Java Phones, PalmOS, WinCe (PPC), Java platforms, Windows, Linux, and MacOS). Compatible with most MTK GPS Chipset based loggers.i-Blue 747 / i-Blue 757 / Qstarz BT-Q1000 / i.Trek Z1 / Konet BGL-32 / Holux M-241 / ... control SW (for Java Phones, PalmOS, WinCe (PPC), Java platforms, Windows, Linux, and MacOS). Compatible with most MTK GPS Chipset based loggers.","Categories
Hardware Drivers, GPS"
"Expect is a tool for automating interactive applications such as telnet, ftp, passwd, fsck, rlogin, tip, etc. Expect is also useful for testing these same applications.Expect is a tool for automating interactive applications such as telnet, ftp, passwd, fsck, rlogin, tip, etc. Expect is also useful for testing these same applications.","Categories
Software Development, Systems Administration"
"The first free tool for Windows able to draw multi-level pie charts of disk space ! HDGraph displays graphically the hard disk space usage. It shows all your directories and subdirectories on a single graph, allowing to see the largest ones at a glance.The first free tool for Windows able to draw multi-level pie charts of disk space ! HDGraph displays graphically the hard disk space usage. It shows all your directories and subdirectories on a single graph, allowing to see the largest ones at a glance.","Categories
File Managers, File Systems"
WixEdit is an editor for XML source code of the Windows Installer XML (WiX) toolset. WixEdit lets you create MSI and MSM setup packages with the WiX Toolset. It provides a visual representation of the dialogs and an easy way to edit the WiX source files. (Project moved to Github: https://github.com/WixEdit/WixEdit)WixEdit is an editor for XML source code of the Windows Installer XML (WiX) toolset. WixEdit lets you create MSI and MSM setup packages with the WiX Toolset. It provides a visual representation of the dialogs and an easy way to edit the WiX source files. (Project moved to Github: https://github.com/WixEdit/WixEdit),"Categories
Build Tools, Software Distribution, Installation/Setup"
"An open source bluetooth stack for Linux (and other operating systems). Support for SDP/L2CAP/RFCOMM.

No further development is expected for this project as BlueZ has taken the official role as bluetooth stack for Linux.An open source bluetooth stack for Linux (and other operating systems). Support for SDP/L2CAP/RFCOMM.

No further development is expected for this project as BlueZ has taken the official role as bluetooth stack for Linux.","Categories
Communications, Networking"
"Do you know all devices connected to your IT network ? Do you know which software or hardware component is installed on a computer ? Are you able to deploy softwares or configuration scripts on your computers ? No, then Try OCS Inventory NG at http://www.ocsinventory-ng.org...Do you know all devices connected to your IT network ? Do you know which software or hardware component is installed on a computer ? Are you able to deploy softwares or configuration scripts on your computers ? No, then Try OCS Inventory NG at http://www.ocsinventory-ng.org...","Categories
Software Distribution, Systems Administration, Networking"
"IMPORTANT NOTE: The PyCmd project has moved to GitHub: https://github.com/horeah/PyCmd

PyCmd is a smart command prompt extension for Windows' cmd.exe; its purpose is to emulate a few power features of UNIX shells (decent Tab-completion, persistent history, etc.)IMPORTANT NOTE: The PyCmd project has moved to GitHub: https://github.com/horeah/PyCmd

PyCmd is a smart command prompt extension for Windows' cmd.exe; its purpose is to emulate a few power features of UNIX shells (decent Tab-completion, persistent history, etc.)","Categories
System Shells"
"Please find the linuxwacom project's new home on Github:
https://linuxwacom.github.io/

Previous Description: This project manages the libraries, configuration, and diagnostic tools for Wacom tablets running under Linux. It also maintains updated Linux kernel drivers and Xorg/XFree86 XInput drivers.Please find the linuxwacom project's new home on Github:
https://linuxwacom.github.io/

Previous Description: This project manages the libraries, configuration, and diagnostic tools for Wacom tablets running under Linux. It also maintains updated Linux kernel drivers and Xorg/XFree86 XInput drivers.","Categories
Operating System Kernels, Hardware Drivers, Graphics"
"ShellNewHandler is an Open-Source Tool to enable/disable ShellNew entries, aka New File context menu entries from Windows Explorer in Vista and Windows 7. Check or uncheck items to enable a desktop right-click context menu item. No need to install.ShellNewHandler is an Open-Source Tool to enable/disable ShellNew entries, aka New File context menu entries from Windows Explorer in Vista and Windows 7. Check or uncheck items to enable a desktop right-click context menu item. No need to install.","Categories
System Shells, File Systems"
"""Open Source Tripwire® has now moved to https://github.com/Tripwire/tripwire-open-source.

Open Source Tripwire® software is a security and data integrity tool useful for monitoring and alerting on specific file change(s) on a range of systems. The project is based on code originally contributed by Tripwire, Inc. in 2000. """"Open Source Tripwire® has now moved to https://github.com/Tripwire/tripwire-open-source.

Open Source Tripwire® software is a security and data integrity tool useful for monitoring and alerting on specific file change(s) on a range of systems. The project is based on code originally contributed by Tripwire, Inc. in 2000. ""","Categories
Systems Administration, Monitoring"
"The Null-modem emulator (com0com) is a kernel-mode virtual serial port driver for Windows. You can create an unlimited number of virtual COM port pairs and use any pair to connect one COM port based application to another. The HUB for communications (hub4com) allows to receive data and signals from one COM or TCP port, modify and send it to a number of other COM or TCP ports and vice versa.The Null-modem emulator (com0com) is a kernel-mode virtual serial port driver for Windows. You can create an unlimited number of virtual COM port pairs and use any pair to connect one COM port based application to another. The HUB for communications (hub4com) allows to receive data and signals from one COM or TCP port, modify and send it to a number of other COM or TCP ports and vice versa.","Categories
Serial, Telnet, Emulators"
"Change is good but changing everything isn't always great. Same is true for aging computers and their operating systems. Support is sometimes lost too quickly with a 6 month core release cycle. Graphics & Audio cards and chipsets get dropped along with other miscellaneous functions with programs or drivers that just go missing. We all like having updated software we certainly don't like down time or loss of features and capabilities.

I believe most aging hardware just needs the right system on it, and lets face it, it helps keep a couple bucks in your pocket if you can squeeze a few more years out of your current system; without sacrificing, performance, capability, usability and of course aesthetics.

http://lxle.net/forums/Change is good but changing everything isn't always great. Same is true for aging computers and their operating systems. Support is sometimes lost too quickly with a 6 month core release cycle. Graphics & Audio cards and chipsets get dropped along with other miscellaneous functions with programs or drivers that just go missing. We all like having updated software we certainly don't like down time or loss of features and capabilities.

I believe most aging hardware just needs the right system on it, and lets face it, it helps keep a couple bucks in your pocket if you can squeeze a few more years out of your current system; without sacrificing, performance, capability, usability and of course aesthetics.

http://lxle.net/forums/","Categories
Live CD"
"Zentyal Server is an easy to use and affordable Linux server, specially designed to meet the needs of small and medium businesses

Thanks to Zentyal's Samba integration, Zentyal provides native compatibility with Microsoft Active Directory, allowing you to join Microsoft clients to a domain and manage them easily.

Zentyal Server incorporates all the network services required in a small and medium business environment:

* Directory & Domain Server with native compatibility with Microsoft Active Directory
* Mail Server with ActiveSync and webmail
* Gateway with firewall and proxy
* Infrastructure Server with DNS/DHCP server, Certification Authority and Virtual Private Networks

For more information and download, please access the project's home page.Zentyal Server is an easy to use and affordable Linux server, specially designed to meet the needs of small and medium businesses

Thanks to Zentyal's Samba integration, Zentyal provides native compatibility with Microsoft Active Directory, allowing you to join Microsoft clients to a domain and manage them easily.

Zentyal Server incorporates all the network services required in a small and medium business environment:

* Directory & Domain Server with native compatibility with Microsoft Active Directory
* Mail Server with ActiveSync and webmail
* Gateway with firewall and proxy
* Infrastructure Server with DNS/DHCP server, Certification Authority and Virtual Private Networks

For more information and download, please access the project's home page.","Categories
Email, Calendar, Authentication/Directory, Email Servers"
"smartmontools contains utility programs (smartctl, smartd) to control/monitor storage systems using the Self-Monitoring, Analysis and Reporting Technology System (S.M.A.R.T.) built into most modern ATA and SCSI disks. It is derived from smartsuite.smartmontools contains utility programs (smartctl, smartd) to control/monitor storage systems using the Self-Monitoring, Analysis and Reporting Technology System (S.M.A.R.T.) built into most modern ATA and SCSI disks. It is derived from smartsuite.","Categories
Systems Administration, Logging, Hardware, Clustering"
"CopyQ is advanced clipboard manager with searchable and editable history with support for image formats, command line control and more.CopyQ is advanced clipboard manager with searchable and editable history with support for image formats, command line control and more.","Categories
Office/Business, Storage, Clipboard Managers"
"nagiosgraph parses output and performance data from Nagios plugins, stores the data in RRD files, and creates graphs and reports from the data. Graphs and reports can be embedded in Nagios. Easy to setup, highly customizable, and few dependencies.nagiosgraph parses output and performance data from Nagios plugins, stores the data in RRD files, and creates graphs and reports from the data. Graphs and reports can be embedded in Nagios. Easy to setup, highly customizable, and few dependencies.","Categories
Monitoring"
"Search and replace operations on file content accross multiple files. Recursive operations within entire directory trees. FAR comes with support for regular expressions (regex) over multiple lines, automatic backup and various character encodings. Run grep like extractions to condense or rearrange sources, or perform bulk file renaming.Search and replace operations on file content accross multiple files. Recursive operations within entire directory trees. FAR comes with support for regular expressions (regex) over multiple lines, automatic backup and various character encodings. Run grep like extractions to condense or rearrange sources, or perform bulk file renaming.","Categories
Text Processing, Software Development, Search"
"A very high quality package of printer drivers for CUPS on Linux, Macintosh OS X, and other POSIX-compliant operating systems. This project also maintains an enhanced Print plug-in for GIMP 2.x from the same code base.A very high quality package of printer drivers for CUPS on Linux, Macintosh OS X, and other POSIX-compliant operating systems. This project also maintains an enhanced Print plug-in for GIMP 2.x from the same code base.","Categories
Hardware Drivers, Printing, Raster Graphics"
"Now you can easily install pure arch linux from my Arch Live Linux with Calam-Arch-Installer through video instructions, following the steps.

Install Legacy-Bios or UEFI,

Support Luks Yes

There are also 9 selectable graphical environments for installation, Xfce, Gnome, Plasma,Cinnamon, Budgie, Openbox, I3, Mate, Deepin

Good Luck!Now you can easily install pure arch linux from my Arch Live Linux with Calam-Arch-Installer through video instructions, following the steps.

Install Legacy-Bios or UEFI,

Support Luks Yes

There are also 9 selectable graphical environments for installation, Xfce, Gnome, Plasma,Cinnamon, Budgie, Openbox, I3, Mate, Deepin

Good Luck!","Categories
Operating System Kernels, Live CD"
"SwiftSearch is a lightweight program whose purpose is to help you quickly find the files you need on your Windows machine without ever requiring you to index your drives.
Most search utilities that achieve similar speeds do so by indexing drives while the computer is idle, but because idleness detection is so difficult to get right, in practice they end up slowing down the whole system just to speed up search. SwiftSearch works differently: given administrator privileges, it completely bypasses the file system (only NTFS supported) and reads the file table directly every time, which speeds up search by many orders of magnitude. Typically searches yield full results in ~10 seconds or less, a significant speedup for many users.
As a bonus, this program also supports path-based search (for example, you can search for ""*Program*\Windows*""), regular expressions (just start the search name with '>' character), and full directory sizes. Its goal is to be simple, swift, and intuitive to use.SwiftSearch is a lightweight program whose purpose is to help you quickly find the files you need on your Windows machine without ever requiring you to index your drives.
Most search utilities that achieve similar speeds do so by indexing drives while the computer is idle, but because idleness detection is so difficult to get right, in practice they end up slowing down the whole system just to speed up search. SwiftSearch works differently: given administrator privileges, it completely bypasses the file system (only NTFS supported) and reads the file table directly every time, which speeds up search by many orders of magnitude. Typically searches yield full results in ~10 seconds or less, a significant speedup for many users.
As a bonus, this program also supports path-based search (for example, you can search for ""*Program*\Windows*""), regular expressions (just start the search name with '>' character), and full directory sizes. Its goal is to be simple, swift, and intuitive to use.","Categories
File Managers"
An extremly fast and lightweight file manager which features tabbed browsing and user-friendly interfaceAn extremly fast and lightweight file manager which features tabbed browsing and user-friendly interface,"Categories
Desktop Environment, File Managers"
"VERY IMPORTANT: If you are installing MiyoLinux for the first time or if you are a current user, please see the announcement in the following link so that you will be able to update your system...
https://sourceforge.net/p/miyolinux/blog/2022/09/fix-for-inability-to-update-the-system-expired-keyring/

Miyo - is simply an acronym for ""make it your own"". Primarily intended for users with older hardware, MiyoLinux is a very minimal and base system that allows users the freedom to add the software and applications that they want or need without having to remove the ones that they don't want.

SPECIAL ACKNOWLEDGMENTS: I would like to thank Mike Smith and Adarsh Bhat for all of their help, advice, input, and testing. Thank you Mike and Adarsh!

Please do not submit MiyoLinux to DistroWatch. MiyoLinux is a personal project.VERY IMPORTANT: If you are installing MiyoLinux for the first time or if you are a current user, please see the announcement in the following link so that you will be able to update your system...
https://sourceforge.net/p/miyolinux/blog/2022/09/fix-for-inability-to-update-the-system-expired-keyring/

Miyo - is simply an acronym for ""make it your own"". Primarily intended for users with older hardware, MiyoLinux is a very minimal and base system that allows users the freedom to add the software and applications that they want or need without having to remove the ones that they don't want.

SPECIAL ACKNOWLEDGMENTS: I would like to thank Mike Smith and Adarsh Bhat for all of their help, advice, input, and testing. Thank you Mike and Adarsh!

Please do not submit MiyoLinux to DistroWatch. MiyoLinux is a personal project.","Categories
Live CD"
"NOTE PROJECT MIGRATED TO GITHUB - https://github.com/samrocketman/ekeyfinder

is a Magical Jelly Bean Keyfinder fork. It is a utility that retrieves the product key used to install Windows from your registry or from an unbootable Windows installation. It works on Windows 9X, ME, NT/2K/XP, and Vista/Win7 and for other software.NOTE PROJECT MIGRATED TO GITHUB - https://github.com/samrocketman/ekeyfinder

is a Magical Jelly Bean Keyfinder fork. It is a utility that retrieves the product key used to install Windows from your registry or from an unbootable Windows installation. It works on Windows 9X, ME, NT/2K/XP, and Vista/Win7 and for other software.","Categories
Security, Systems Administration, Logging"
"nmon is short for Nigel's Performance Monitor It either shows you the stats on-screen updating once a second or saves the data to a CSV file for later analysis and graphing. For details see the homepage ==> http://nmon.sourceforge.net
Please use the latest version.
The new version ""njmon"" outputs JSON format that a lot of tools use these days.nmon is short for Nigel's Performance Monitor It either shows you the stats on-screen updating once a second or saves the data to a CSV file for later analysis and graphing. For details see the homepage ==> http://nmon.sourceforge.net
Please use the latest version.
The new version ""njmon"" outputs JSON format that a lot of tools use these days.","Categories
Systems Administration, Benchmark"
"Flame Auto Clicker is an Open Source minimalist Auto Clicker.

The CPS limit is your PC, but you can also add delay or click limit,
or change the click button or start/stop clicking with a HotKey, which can be edited too.

This Auto Clicker can be used with ANY game, Minecraft, Roblox and more!

Source Code:
GitHub: https://github.com/PETEROLO291/Flame-Auto-Clicker

TIP: Set delay to 0 to get super fast clicks. Clicks are only limited by your PC hardwere!

Installer: 9,22 MB
Program: 27,3 MB
Version: 1.6.1

New in Version 1.6.1:
-Fixed the bug that caused the Settings window to appear under the main window
-Now you can start and stop with the same hotkey
-Other minor bugs have been fixed
-Fixed a bug that didn't allow the program work with normality if the ""Click until stopped"" box was checked

If you liked this project consider buying me a coffee ☕
Buy me a coffee ☕: https://www.paypal.me/PeterJSM

Consider trying Ozyr: https://sourceforge.net/projects/ozyr/Flame Auto Clicker is an Open Source minimalist Auto Clicker.

The CPS limit is your PC, but you can also add delay or click limit,
or change the click button or start/stop clicking with a HotKey, which can be edited too.

This Auto Clicker can be used with ANY game, Minecraft, Roblox and more!

Source Code:
GitHub: https://github.com/PETEROLO291/Flame-Auto-Clicker

TIP: Set delay to 0 to get super fast clicks. Clicks are only limited by your PC hardwere!

Installer: 9,22 MB
Program: 27,3 MB
Version: 1.6.1

New in Version 1.6.1:
-Fixed the bug that caused the Settings window to appear under the main window
-Now you can start and stop with the same hotkey
-Other minor bugs have been fixed
-Fixed a bug that didn't allow the program work with normality if the ""Click until stopped"" box was checked

If you liked this project consider buying me a coffee ☕
Buy me a coffee ☕: https://www.paypal.me/PeterJSM

Consider trying Ozyr: https://sourceforge.net/projects/ozyr/","Categories
Games/Entertainment, Auto Clicker, Roblox Mods, Minecraft Mods"
"Parrot is a cloud friendly operating system designed for Pentesting, Computer Forensic, Reverse engineering, Hacking, Cloud pentesting, privacy/anonimity and cryptography. Based on Debian and developed by Frozenbox network.Parrot is a cloud friendly operating system designed for Pentesting, Computer Forensic, Reverse engineering, Hacking, Cloud pentesting, privacy/anonimity and cryptography. Based on Debian and developed by Frozenbox network.","Categories
Security, OS distribution, Live CD"
"I present to you Voyager 22.10 non LTS and 22.04 LTS Edition Explorer in final version. A 2-in-1 version with, for the first time, the Gnome and Xfce desktops unified in a single Voyager distribution, to be selected during your session. All in an old school adventure style completely redesigned for this duo. The Gnome desktop coupled with the Xfce desktop with the promise finally kept, to have 2 unified Gnome and Xfce systems, light, fast, modern, fluid, secure and efficient in a hybrid PC and Tablet environment. The 2 offices are quite distinct and their respective applications are for the most part invisible, for one or the other environment. This release is based on the final Linux kernel and the latest Ubuntu release either in non-LTS 9 months updates or LTS (long term support) 5 years updates. Other Voyager distributions are available such as Voyager 11 based on Debian 11 Bullseye. And all the old Voyagers to see on the Voyager website.I present to you Voyager 22.10 non LTS and 22.04 LTS Edition Explorer in final version. A 2-in-1 version with, for the first time, the Gnome and Xfce desktops unified in a single Voyager distribution, to be selected during your session. All in an old school adventure style completely redesigned for this duo. The Gnome desktop coupled with the Xfce desktop with the promise finally kept, to have 2 unified Gnome and Xfce systems, light, fast, modern, fluid, secure and efficient in a hybrid PC and Tablet environment. The 2 offices are quite distinct and their respective applications are for the most part invisible, for one or the other environment. This release is based on the final Linux kernel and the latest Ubuntu release either in non-LTS 9 months updates or LTS (long term support) 5 years updates. Other Voyager distributions are available such as Voyager 11 based on Debian 11 Bullseye. And all the old Voyagers to see on the Voyager website.","Categories
OS distribution"
"Polarity is a dual engine browser powered by both Chromium and Trident that focuses on system efficiency by bringing low RAM and low CPU usage. This browser was also programmed to be optimized for Windows with an Android version available. Browse the web with an uncomplicated UI that is highly customizable with themes, apps, and extensions from the Polarity Store, GreasyFork, OpenUserJS, and UserStyles. Polarity also comes with a built in password manager which safely encrypts all data to prevent theft. Polarity also comes with a built in adblocker and privacy tools such as proxy/VPN support and header masking to prevent further tracking online.

If you appreciate all the hard work that we put into creating and developing Polarity, please consider giving a small donation at: https://polaritybrowser.netlify.com/donatePolarity is a dual engine browser powered by both Chromium and Trident that focuses on system efficiency by bringing low RAM and low CPU usage. This browser was also programmed to be optimized for Windows with an Android version available. Browse the web with an uncomplicated UI that is highly customizable with themes, apps, and extensions from the Polarity Store, GreasyFork, OpenUserJS, and UserStyles. Polarity also comes with a built in password manager which safely encrypts all data to prevent theft. Polarity also comes with a built in adblocker and privacy tools such as proxy/VPN support and header masking to prevent further tracking online.

If you appreciate all the hard work that we put into creating and developing Polarity, please consider giving a small donation at: https://polaritybrowser.netlify.com/donate","Categories
Internet, VPN, YouTube Downloaders, Download Managers"
"Windows XP+/32 bit native port of GNU Midnight Commander,
based on the current 4.8.28 development stream.

Midnight Commander (also known as mc) is a free cross-platform orthodox file manager
and a clone of Norton Commander.

Supports both the recent Windows 10 enhanced plus legacy consoles,
16 and 256+ colour modes are available within either. Features include the ability work with common archive formats as if they were simply another directory, and function as an SFTP/FTP client.

Also includes an built-in editor/viewer, features include syntax highlighting for many languages,
macros, code snippets, simple integration with external tools, automatic indentation, mouse support,
clipboard and the ability to work in both ASCII and hex modes.

MC can also rename groups of files, move files to a different directory at the same time as it.renames them. It lets the user specify the original and resulting file names using wildcard.

https://github.com/adamyg/mcwin32Windows XP+/32 bit native port of GNU Midnight Commander,
based on the current 4.8.28 development stream.

Midnight Commander (also known as mc) is a free cross-platform orthodox file manager
and a clone of Norton Commander.

Supports both the recent Windows 10 enhanced plus legacy consoles,
16 and 256+ colour modes are available within either. Features include the ability work with common archive formats as if they were simply another directory, and function as an SFTP/FTP client.

Also includes an built-in editor/viewer, features include syntax highlighting for many languages,
macros, code snippets, simple integration with external tools, automatic indentation, mouse support,
clipboard and the ability to work in both ASCII and hex modes.

MC can also rename groups of files, move files to a different directory at the same time as it.renames them. It lets the user specify the original and resulting file names using wildcard.

https://github.com/adamyg/mcwin32","Categories
Text Processing, File Transfer Protocol (FTP), File Managers, FTP Clients"
"Size: 2.3 MB. If you want to customize some functions and attributes, please contact me. If you think it is helpful, please donate a little.
This is an AD bulk administration tool for AD administrator to administer a large number of Active Directory users, you can use it to check a large number of users, create a large number of users, reset a large number of users' passwords, enable or disable a large number of users, set a large number of users' properties, check groups, add users to group or remove users from group. Hope you like it.
Tool requirements:
1. .NetFramework 4.0 higher.
2. Office 2007 higher for creating a large number of users and setting properties, download x86 version for 32bit Office, x64 version for 64bit Office.
Update history:
2019.7.28 V1.1.0.33
Adjusted a label layout, fixed a small bug.Size: 2.3 MB. If you want to customize some functions and attributes, please contact me. If you think it is helpful, please donate a little.
This is an AD bulk administration tool for AD administrator to administer a large number of Active Directory users, you can use it to check a large number of users, create a large number of users, reset a large number of users' passwords, enable or disable a large number of users, set a large number of users' properties, check groups, add users to group or remove users from group. Hope you like it.
Tool requirements:
1. .NetFramework 4.0 higher.
2. Office 2007 higher for creating a large number of users and setting properties, download x86 version for 32bit Office, x64 version for 64bit Office.
Update history:
2019.7.28 V1.1.0.33
Adjusted a label layout, fixed a small bug.","Categories
Systems Administration"
"SpaceFM is a file manager with built-in VFS, udev-based device manager, customizable menu system, and bash integration.

See website for more screenshots...SpaceFM is a file manager with built-in VFS, udev-based device manager, customizable menu system, and bash integration.

See website for more screenshots...","Categories
File Managers"
Display power off utility. Powers off desktop/notebook display and optionally locks workstation. Can be set as a screensaver. Can be launched as a system tray icon application.Display power off utility. Powers off desktop/notebook display and optionally locks workstation. Can be set as a screensaver. Can be launched as a system tray icon application.,"Categories
Desktop Environment, Screen Savers, Hardware"
"Grsync is used to synchronize folders, files and make backups. It is a rsync GUI (Graphical User Interface).Grsync is used to synchronize folders, files and make backups. It is a rsync GUI (Graphical User Interface).","Categories
File Managers, Backup, File Sync"
"Disk Cleaner is a tool to quickly and easily free disk space that is used by temporary files like the system temporary folder, the Internet Explorer Cache and Cookies folder, and the Recycle Bin. It can be expanded with simple text-based plug-ins.Disk Cleaner is a tool to quickly and easily free disk space that is used by temporary files like the system temporary folder, the Internet Explorer Cache and Cookies folder, and the Recycle Bin. It can be expanded with simple text-based plug-ins.","Categories
Office/Business, File Managers"
"RoboMirror's aim is to provide a very simple and user-centered GUI for Robocopy to allow for easy synchronization of two directory trees, e.g., to perform a robust incremental backup, both locally (e.g., to an external hard disk) and across the network.

Additionally, RoboMirror supports volume shadow copies. By using shadow copies, all files can be copied, including files locked by running processes (Outlook, SQL Server...).RoboMirror's aim is to provide a very simple and user-centered GUI for Robocopy to allow for easy synchronization of two directory trees, e.g., to perform a robust incremental backup, both locally (e.g., to an external hard disk) and across the network.

Additionally, RoboMirror supports volume shadow copies. By using shadow copies, all files can be copied, including files locked by running processes (Outlook, SQL Server...).","Categories
Backup"
