Description,Category
"A web based genealogy application that will be browseable, searchable, and printable. The application will be written to operate on a unix and unix like operating systems using PHP, MySQL, and Apache.A web based genealogy application that will be browseable, searchable, and printable. The application will be written to operate on a unix and unix like operating systems using PHP, MySQL, and Apache.","Categories
Genealogy"
"An AI simulation patterned on the design suggested in the book, 'Growing Artificial Societies' by J M Epstein & R Axtell I hope to use this s/w for some intermediate/advanced experiments into economic, social & political studies of mass psychology.An AI simulation patterned on the design suggested in the book, 'Growing Artificial Societies' by J M Epstein & R Axtell I hope to use this s/w for some intermediate/advanced experiments into economic, social & political studies of mass psychology.","Categories
Artificial Intelligence, Sociology"
View St. Jerome's Latin Vulgate with side-by-side Douay-Rheims English translation. Includes full-text searching.View St. Jerome's Latin Vulgate with side-by-side Douay-Rheims English translation. Includes full-text searching.,"Categories
Religion and Philosophy, History"
"ZOO!
irc://zoo.dyndns.ws:6667/zoo - ZOO! is an online environnement for distants rendez-vous and multilingual discussions by chat, where automated translators, profiling agents, several textual databases and a search engine are fetched.ZOO!
irc://zoo.dyndns.ws:6667/zoo - ZOO! is an online environnement for distants rendez-vous and multilingual discussions by chat, where automated translators, profiling agents, several textual databases and a search engine are fetched.","Categories
Chat, Conferencing, Dynamic Content, Interface Engine/Protocol Translator, Sociology, Speech"
Graph-RAT is a database abstraction layer designed to make it easy to use a large library of graph-analysis routines on a database as well as add new kinds of algorithms to data mining.Graph-RAT is a database abstraction layer designed to make it easy to use a large library of graph-analysis routines on a database as well as add new kinds of algorithms to data mining.,"Categories
Front-Ends, Information Analysis, Sociology"
"A website providing information to teachers and researchers in the humanities who use (or who want to begin using) Linux and other open source software. It will include news, discussion forums, documentation, and directories of available resources.A website providing information to teachers and researchers in the humanities who use (or who want to begin using) Linux and other open source software. It will include news, discussion forums, documentation, and directories of available resources.","Categories
Other/Nonlisted Topic, History"
Web-based tool for viewing publicly-available documents and annotating and analysing them semantically and syntactically.Web-based tool for viewing publicly-available documents and annotating and analysing them semantically and syntactically.,"Categories
HTML/XHTML, Communications, Front-Ends, Library, History, Computer Aided Instruction (CAI)"
"A personal genealogy application for use on (primarily) Linux systems.
Data is read from a GEDCOM file and shown in a GUI. This project is
still in alpha, so any help is welcome.A personal genealogy application for use on (primarily) Linux systems.
Data is read from a GEDCOM file and shown in a GUI. This project is
still in alpha, so any help is welcome.","Categories
Religion and Philosophy, Genealogy"
Un comodo tool scritto in python con l'utilizzo di GLADE per calcolare il proprio codice fiscale senza dover usare servizi online.Un comodo tool scritto in python con l'utilizzo di GLADE per calcolare il proprio codice fiscale senza dover usare servizi online.,"Categories
Genealogy"
"Betting Office allows you to run your own betting agency. Bets can be updated, withdrawn or settled. Complete with email-notifications and news handling and fancy statistics and user profiles. Perfect replacement for the wine-lottery at the office.Betting Office allows you to run your own betting agency. Bets can be updated, withdrawn or settled. Complete with email-notifications and news handling and fancy statistics and user profiles. Perfect replacement for the wine-lottery at the office.","Categories
Games/Entertainment, Site Management, Sociology"
LogiLogi is a system to share and discuss ideas in an integrated and cumulative way. Openness and quality are it's core aims. We also develop other web2.0 / social software FOSS projects...LogiLogi is a system to share and discuss ideas in an integrated and cumulative way. Openness and quality are it's core aims. We also develop other web2.0 / social software FOSS projects...,"Categories
Message Board, History, Computer Aided Instruction (CAI)"
Relativity is a free genealogical database program for Mac OS X.Relativity is a free genealogical database program for Mac OS X.,"Categories
Database, Religion and Philosophy, Genealogy"
"The web based system specially suited to manage the plants growth with a friendly blog-like interface. Organized and flexible statistics views, well organized database gathers together and develops the experience in gardening and horticulture.The web based system specially suited to manage the plants growth with a friendly blog-like interface. Organized and flexible statistics views, well organized database gathers together and develops the experience in gardening and horticulture.","Categories
Message Board, Ecosystem Sciences, Information Analysis, Genealogy"
"Creation and evaluation of questionnaires in HTML for Web and LaTeX for paper.
Support for Principia's 'Remark'.Creation and evaluation of questionnaires in HTML for Web and LaTeX for paper.
Support for Principia's 'Remark'.","Categories
Sociology, Exam"
InterMap is an Internet mapping application that allows the user to combine interactive maps from distributed Internet Map Servers in a browser. InterMap supports OpenGIS WMS and ESRI-ArcIMS and can be fully integrated with the GeoNetwork Metadata portalInterMap is an Internet mapping application that allows the user to combine interactive maps from distributed Internet Map Servers in a browser. InterMap supports OpenGIS WMS and ESRI-ArcIMS and can be fully integrated with the GeoNetwork Metadata portal,"Categories
Office/Business, Front-Ends, Dynamic Content, Distributed Computing, Sociology, GIS"
"What happened on this day in history? Lists event and birthdays for a given date. Includes plenty of starter data, or add your own. Displays date in multiple calendars such as Hebrew, Mayan, and Shire (LOTR). GUI, CLI, web interface.What happened on this day in history? Lists event and birthdays for a given date. Includes plenty of starter data, or add your own. Displays date in multiple calendars such as Hebrew, Mayan, and Shire (LOTR). GUI, CLI, web interface.","Categories
Scheduling, Database, History"
"ThetaCircle is an easy to use typing and scripting tool. Use it to type, copy and then pipe or paste your script to your favorite word processor. The major use of ThetaCircle is for translation and transcription.ThetaCircle is an easy to use typing and scripting tool. Use it to type, copy and then pipe or paste your script to your favorite word processor. The major use of ThetaCircle is for translation and transcription.","Categories
Internationalization (I18N), Sociology, Education"
"phpMyGenealogy is a web-based genealogy application. Using authentication, multiple users can edit data online, import, export, run reports, and more. The layout is clean and simple to use (based on the simplicity of PAF) and export to GEDCOM-XML.phpMyGenealogy is a web-based genealogy application. Using authentication, multiple users can edit data online, import, export, run reports, and more. The layout is clean and simple to use (based on the simplicity of PAF) and export to GEDCOM-XML.","Categories
Genealogy, History"
"A simple, lightweight Journal/Diary application built around CoreData.A simple, lightweight Journal/Diary application built around CoreData.","Categories
Word Processors, History"
"networks.tb is a suite designed for analyzing socio-semantic networks, in a dynamic framework. It also features tools for computing Galois Lattices in such networks and importing MedLine bibliographical databases.networks.tb is a suite designed for analyzing socio-semantic networks, in a dynamic framework. It also features tools for computing Galois Lattices in such networks and importing MedLine bibliographical databases.","Categories
Information Analysis, Sociology"
"The Collective Idenitity Project's goal is to build a p2p infrastructure aimed at fostering true community thinking. Largely text based, and peer reviewed, this software is an experiment to find a social convergence on a wide range of topics.The Collective Idenitity Project's goal is to build a p2p infrastructure aimed at fostering true community thinking. Largely text based, and peer reviewed, this software is an experiment to find a social convergence on a wide range of topics.","Categories
Text Processing, Chat, File Sharing, Enterprise, Internet, Sociology"
"WeatherMatrix project that weather remind service suit,is consist of wxWeather that client side,weather reminder program wxWidget-based and Weather Community that wxWeather auxiliary part,server side,provide opening weather service.WeatherMatrix project that weather remind service suit,is consist of wxWeather that client side,weather reminder program wxWidget-based and Weather Community that wxWeather auxiliary part,server side,provide opening weather service.","Categories
Communications, Desktop Environment, Search Engines, Religion and Philosophy, Distributed Computing, Sociology"
Website of the Humanist Economy Community. Project to create a new economic system that replaces Capitalism. For a new world based on solidarity and freedom. To be developed with PostgreSQL database and PHP for millions of members from all over the worldWebsite of the Humanist Economy Community. Project to create a new economic system that replaces Capitalism. For a new world based on solidarity and freedom. To be developed with PostgreSQL database and PHP for millions of members from all over the world,"Categories
Sociology"
Orbiter Combat Addons provides a set of addons--spacecraft and utility plugins--to enable the use of Dr. Martin Schweiger's Orbiter space flight simulator to simulate potential space combat systems.Orbiter Combat Addons provides a set of addons--spacecraft and utility plugins--to enable the use of Dr. Martin Schweiger's Orbiter space flight simulator to simulate potential space combat systems.,"Categories
Simulation Games, History"
"XmlFlashChat (XFC) is a Client-Server chat system. The Server is based on any DB, ASP.net and XML. The Client is based on Silverlight.XmlFlashChat (XFC) is a Client-Server chat system. The Server is based on any DB, ASP.net and XML. The Client is based on Silverlight.","Categories
Chat, Sociology"
HabraCharts is an open source project collecting information from habrahabr.ruHabraCharts is an open source project collecting information from habrahabr.ru,"Categories
Psychology"
"TRiDaS is a universal data exchange standard for the dendrochronology community. This project contains the data standard itself as well as libraries and tools useful for reading, writing and converting dendro data files.TRiDaS is a universal data exchange standard for the dendrochronology community. This project contains the data standard itself as well as libraries and tools useful for reading, writing and converting dendro data files.","Categories
Ecosystem Sciences, Bio-Informatics, Earth Sciences, History"
"The aim of this project is to produce a software that will content two modules :
- the first one will allow to conduct simulations of social behavior,
- the second one will be able to produce philosophical considerations.
The version version will be iThe aim of this project is to produce a software that will content two modules :
- the first one will allow to conduct simulations of social behavior,
- the second one will be able to produce philosophical considerations.
The version version will be i","Categories
Scheduling, Software Development, Artificial Intelligence, Mathematics, Sociology, Education"
"A small but powerful Wiki. All data is stored in a local database structure which makes it very fast. It has a lot of modern wiki features as AutoLink, RSS or for example static page generation.A small but powerful Wiki. All data is stored in a local database structure which makes it very fast. It has a lot of modern wiki features as AutoLink, RSS or for example static page generation.","Categories
Communications, Dynamic Content, Documentation, Sociology"
"The web-based software is built as a drupal module, and is intended as a format in which large numbers of users can come to consensus group decisions. It offers the opportunity for a new kind of citizen-based politics to emerge.The web-based software is built as a drupal module, and is intended as a format in which large numbers of users can come to consensus group decisions. It offers the opportunity for a new kind of citizen-based politics to emerge.","Categories
Sociology, Education"
"Logiciel de suivi social, adapte aux CHRS/ALT et autres structures d'accueil des personnes en difficultee. Il permet d'enregistrer les premiers contacts, entretiens, suivis sociaux les hébergements d'urgence et longs ainsi que l'occupation des logemLogiciel de suivi social, adapte aux CHRS/ALT et autres structures d'accueil des personnes en difficultee. Il permet d'enregistrer les premiers contacts, entretiens, suivis sociaux les hébergements d'urgence et longs ainsi que l'occupation des logem","Categories
Sociology"
"It is time, now, to change to a better approximation of such concept, the technology is ready to support an accurate implementation of democracy.It is time, now, to change to a better approximation of such concept, the technology is ready to support an accurate implementation of democracy.","Categories
Politics"
The purpose of this project is to create an open and transparent standard format in XML for trust metric data and aggregate contribution calculation.The purpose of this project is to create an open and transparent standard format in XML for trust metric data and aggregate contribution calculation.,"Categories
Voting"
Web application designed for genelogical chart creation and maintenanceWeb application designed for genelogical chart creation and maintenance,"Categories
Genealogy"
An interactive tool for the simulation and visualization of the electromagnetic activity of the brain.An interactive tool for the simulation and visualization of the electromagnetic activity of the brain.,"Categories
Simulation, Bio-Informatics, Data Visualization, Psychology"
LangCreator is wxPython application that assists with creating and managing of new languages.LangCreator is wxPython application that assists with creating and managing of new languages.,"Categories
Sociology"
"LEBON is a platform to establish an open source nobel prize. To be a member of LEBON, you need to pay a small one-time fee. In exchange, you get the right to suggest and vote for Open Source programmers. Every year a prize will be awarded.LEBON is a platform to establish an open source nobel prize. To be a member of LEBON, you need to pay a small one-time fee. In exchange, you get the right to suggest and vote for Open Source programmers. Every year a prize will be awarded.","Categories
Sociology"
"Java program to extract postings and comments from http://www.livejournal.com (blog) into DB and view/classify/process it. LJ loader. Components to reuse: perl-like, but efficient Web pages scraper, trees analyzer, concurrent scheduler.Java program to extract postings and comments from http://www.livejournal.com (blog) into DB and view/classify/process it. LJ loader. Components to reuse: perl-like, but efficient Web pages scraper, trees analyzer, concurrent scheduler.","Categories
Search Engines, Backup, History"
"Google Desktop Gadget inspired by the 'Change the Web Challenge' and an application of the Social Actions API. Takes advantage of the Social Actions API, an open database of 60,000+ actions from over 40 action sources. See www.socialactions.com.Google Desktop Gadget inspired by the 'Change the Web Challenge' and an application of the Social Actions API. Takes advantage of the Social Actions API, an open database of 60,000+ actions from over 40 action sources. See www.socialactions.com.","Categories
Humanitarianism, Politics, Voting"
"An internationally functional and definitive description about a revolutionary language which is based upon English, and which contradicts the used forms of the English language prior than the year of 2008.An internationally functional and definitive description about a revolutionary language which is based upon English, and which contradicts the used forms of the English language prior than the year of 2008.","Categories
History"
"The FreeMarket Application project has stopped development, but the ideas presented in the project are now being manifested in other software.The FreeMarket Application project has stopped development, but the ideas presented in the project are now being manifested in other software.","Categories
Investment Management, Artificial Intelligence, Sociology"
"Web-based application (Internet Explorer only client at this time) to manage digital media such as photographs. Facilitates naming, describing with RDF/OWL-based metadata, organizing, using in stories, and sharing sets of resources.Web-based application (Internet Explorer only client at this time) to manage digital media such as photographs. Facilitates naming, describing with RDF/OWL-based metadata, organizing, using in stories, and sharing sets of resources.","Categories
History"
"PalmSurv allows linguists to enter phonetic word list data directly into a handheld. Using PalmSurv one can browse collected data, share lists via infrared beaming between handhelds, and easily perform backups to removable memory cards.PalmSurv allows linguists to enter phonetic word list data directly into a handheld. Using PalmSurv one can browse collected data, share lists via infrared beaming between handhelds, and easily perform backups to removable memory cards.","Categories
Sociology"
A web-based image generator of MonoMyths. A MonoMyth is a ring shaped chart used by mythologists to show common stages in a myth/legend/story/movie/current story/book/one's psychological development. Written in Javascript and PHP.A web-based image generator of MonoMyths. A MonoMyth is a ring shaped chart used by mythologists to show common stages in a myth/legend/story/movie/current story/book/one's psychological development. Written in Javascript and PHP.,"Categories
Religion and Philosophy, Sociology, Education"
"The ""WorldMusicTracker"" is an OpenSource programm which deals with the musical projects and bands registered on myspace and then analyses and visualizes the gathered data.The ""WorldMusicTracker"" is an OpenSource programm which deals with the musical projects and bands registered on myspace and then analyses and visualizes the gathered data.","Categories
Sociology"
An extensive know-it-all database program that aims to serve as a rolodex cubed on persons and entities you are wishing to keep track of.An extensive know-it-all database program that aims to serve as a rolodex cubed on persons and entities you are wishing to keep track of.,"Categories
Database, Dynamic Content, Sociology"
"Gnuology is like a wiki for genealogy. It imports a Gedcom file, and allows your whole extended family to view and edit the data through their favorite web browser.Gnuology is like a wiki for genealogy. It imports a Gedcom file, and allows your whole extended family to view and edit the data through their favorite web browser.","Categories
Dynamic Content, HTTP Servers, Genealogy"
The Campaign Simulator is an attempt to statistically model and predict the outcome of an American presidential election; several users assume the roles of competitive candidates and inflict the repercussions of certain decisions on a GSS based dataset.The Campaign Simulator is an attempt to statistically model and predict the outcome of an American presidential election; several users assume the roles of competitive candidates and inflict the repercussions of certain decisions on a GSS based dataset.,"Categories
Turn Based Strategy, Scientific/Engineering, Sociology, Education"
"A collection of genealogy tools to work with GEDCOM 5.5, GSF 2.0, GEDML and HTML files. These tools allow you to; view/create/edit genealogical data, create web pages, convert data between formats, and validate data.A collection of genealogy tools to work with GEDCOM 5.5, GSF 2.0, GEDML and HTML files. These tools allow you to; view/create/edit genealogical data, create web pages, convert data between formats, and validate data.","Categories
Genealogy"
The Gedcom parser library is a C library that provides an API to applications to parse and process arbitrary genealogy files in the standard gedcom format.The Gedcom parser library is a C library that provides an API to applications to parse and process arbitrary genealogy files in the standard gedcom format.,"Categories
Genealogy"
"Cyberbrau is a brewer's tool. It stores ingredients and recipes, categorized by beer styles, which can be used for producing batches. It tracks the progress of brewing batches, as well has provides a comment/rating system for completed beers.Cyberbrau is a brewer's tool. It stores ingredients and recipes, categorized by beer styles, which can be used for producing batches. It tracks the progress of brewing batches, as well has provides a comment/rating system for completed beers.","Categories
Games/Entertainment, Sociology, Education"
"The aim of the project is to create computer poll-management system. System user will be able to design & prepare the poll, the poll forms etc. System will be able to generate forms as text-files as well as HTML, PHP or ASP files.The aim of the project is to create computer poll-management system. System user will be able to design & prepare the poll, the poll forms etc. System will be able to generate forms as text-files as well as HTML, PHP or ASP files.","Categories
Other/Nonlisted Topic, Office/Business, Sociology"
phpCampaignTools is an archive of web campaign tools which have been built using PHP/MySQL. The most active component was a ePetition tool. Many of the functions are now available through Drupal.org and we blog about web campaign tools on our site - httpphpCampaignTools is an archive of web campaign tools which have been built using PHP/MySQL. The most active component was a ePetition tool. Many of the functions are now available through Drupal.org and we blog about web campaign tools on our site - http,"Categories
Dynamic Content, Sociology, Education"
The Who Voted? website provides data concerning which voters are recorded as having voted (and by implication not having voted) in a given election.The Who Voted? website provides data concerning which voters are recorded as having voted (and by implication not having voted) in a given election.,"Categories
Front-Ends, Internet, Sociology"
iNet (input program for Network analysis of Evaluative Texts) is a .NET based program for quickly annotating texts with subject-predicate-object triples using the NET method.iNet (input program for Network analysis of Evaluative Texts) is a .NET based program for quickly annotating texts with subject-predicate-object triples using the NET method.,"Categories
Sociology"
A web-based search interface tailored to the New Zealand Gazette PDF archive for the NZ library community. A generic Python-based Swish-e search interface.A web-based search interface tailored to the New Zealand Gazette PDF archive for the NZ library community. A generic Python-based Swish-e search interface.,"Categories
Search Engines, Library, History"
jEpi is an information system for latin ad greek epigraphy.jEpi is an information system for latin ad greek epigraphy.,"Categories
XML, Database, History"
