Description,Category
"Program was created for optimized packing of two dimensional rectangular elements at orthogonal table with main purpose of printing cutting sheets that can be used for cutting material at production in wood and panel furniture manufacturing. It is developed upon authors several years of experience at woodworking, and actual carpenters needs when such software is in question.

In spite its look it is fully functional peace of software , with all necessary elements needed for generating cutting sheets. GUI is simple and it consists of fields for entering table and element dimensions on the right. Packing, optimization, cutting and cleaning table edges section bottom left and statistic section bottom right. Upper left are table description field and cut sheet drawing at the center. Right click at the cut sheet drawing and there are printing options.

NOTICE :

This program was not created for sellers of chipboard and other board materials.

All the best,
AuthorProgram was created for optimized packing of two dimensional rectangular elements at orthogonal table with main purpose of printing cutting sheets that can be used for cutting material at production in wood and panel furniture manufacturing. It is developed upon authors several years of experience at woodworking, and actual carpenters needs when such software is in question.

In spite its look it is fully functional peace of software , with all necessary elements needed for generating cutting sheets. GUI is simple and it consists of fields for entering table and element dimensions on the right. Packing, optimization, cutting and cleaning table edges section bottom left and statistic section bottom right. Upper left are table description field and cut sheet drawing at the center. Right click at the cut sheet drawing and there are printing options.

NOTICE :

This program was not created for sellers of chipboard and other board materials.

All the best,
Author","Categories
Other/Nonlisted Topic, Algorithms, Computer-aided technologies (CADD/CAM/CAE)"
"This application allows user to download chapters from website in 3 ways:
- from table of contents;
- from range: first chapter address, last chapter address;
- by crawling from first chapter to n;
In settings you can customize language, input(website encoding) for simplicity output is in the same encoding. If you want your language add new class into strings package, and new fields into Settings class and GUI menu(initialize method).This application allows user to download chapters from website in 3 ways:
- from table of contents;
- from range: first chapter address, last chapter address;
- by crawling from first chapter to n;
In settings you can customize language, input(website encoding) for simplicity output is in the same encoding. If you want your language add new class into strings package, and new fields into Settings class and GUI menu(initialize method).","Categories
Text Processing, Other/Nonlisted Topic, Browsers"
"This is a camera AddIn for the desktop version of OneNote and PowerPoint. Works with 32- and 64bit now.
Here's a gif of the AddIn :
https://gfycat.com/FatherlyEasygoingEkaltadeta

Update 23.11.2016 :

Hey,
I've added a new version with some new features and fixes.
You can find the tool now under the insert tab.
The installer is now english and not german.
The app should switch into potrait mode if your portable device is in potrait mode.

Update 28.11.2016 :
New version online
fixed error on closing without taking a photo
fixed issue with app being minimized at start

Update 16.12.2016:
Now out for PowerPoint!!!

If you have issues send me a mail : ennui.gw2@gmail.comThis is a camera AddIn for the desktop version of OneNote and PowerPoint. Works with 32- and 64bit now.
Here's a gif of the AddIn :
https://gfycat.com/FatherlyEasygoingEkaltadeta

Update 23.11.2016 :

Hey,
I've added a new version with some new features and fixes.
You can find the tool now under the insert tab.
The installer is now english and not german.
The app should switch into potrait mode if your portable device is in potrait mode.

Update 28.11.2016 :
New version online
fixed error on closing without taking a photo
fixed issue with app being minimized at start

Update 16.12.2016:
Now out for PowerPoint!!!

If you have issues send me a mail : ennui.gw2@gmail.com","Categories
Other/Nonlisted Topic"
Android application to let your cell phone remind you of medicines you need to take. Limited Java ME port also available.Android application to let your cell phone remind you of medicines you need to take. Limited Java ME port also available.,"Categories
Other/Nonlisted Topic"
"MD2 an open, multi-platform software enabled us to evaluate the quality of nutrition for adults and, if necessary, take steps to balancing. Also this program allows you to see the quality components of the diet, such as the content of vitamins, micro and macronutrients.MD2 an open, multi-platform software enabled us to evaluate the quality of nutrition for adults and, if necessary, take steps to balancing. Also this program allows you to see the quality components of the diet, such as the content of vitamins, micro and macronutrients.","Categories
Other/Nonlisted Topic"
"Random File Picker can quickly choose and open random files from a set of directories. Files can be filtered so you can for example look only for images.

The directories that you supply to RFP will be scanned for sub-directories (first a directory is chosen, then a file from it).

In short it is a tool that makes decisions in your place. Not sure what wallpaper to choose for today? Let it decide for you. Not sure what movie to watch? It can open a random one in just a few clicks.Random File Picker can quickly choose and open random files from a set of directories. Files can be filtered so you can for example look only for images.

The directories that you supply to RFP will be scanned for sub-directories (first a directory is chosen, then a file from it).

In short it is a tool that makes decisions in your place. Not sure what wallpaper to choose for today? Let it decide for you. Not sure what movie to watch? It can open a random one in just a few clicks.","Categories
Other/Nonlisted Topic, Office/Business, File Managers"
just testingjust testing,"Categories
Other/Nonlisted Topic"
"Enter or paste numbers into Target Sum Finder, enter a target sum and hit Solve. Target Sum Finder will then try to find all combinations of the entered numbers that sum up to the Target Sum, and display the solutions, which you can then browse through.Enter or paste numbers into Target Sum Finder, enter a target sum and hit Solve. Target Sum Finder will then try to find all combinations of the entered numbers that sum up to the Target Sum, and display the solutions, which you can then browse through.","Categories
Other/Nonlisted Topic"
"This isn't a huge app but if you have anything you would like to see implemented please let me know!

Obviously most people would prefer using Excel but this was made for people who don't know how to use Excel or just don't want to.

In the next coming update I've migrated to SQLite for the database. This will be coming within the next week or so!
____________________

Change log November 28th:
- Added layout manager so application now scales.
- Fixed dialog boxes not showing correctly.
- Dialog boxes now appear in the center of the app.
- Filtering should be quicker and less glitchy.

- Filtering is now automatic as you type.

Todo:
- Migrate Remove button to right click popup on table/cell.
- Create an edit function and add to the right click popup.This isn't a huge app but if you have anything you would like to see implemented please let me know!

Obviously most people would prefer using Excel but this was made for people who don't know how to use Excel or just don't want to.

In the next coming update I've migrated to SQLite for the database. This will be coming within the next week or so!
____________________

Change log November 28th:
- Added layout manager so application now scales.
- Fixed dialog boxes not showing correctly.
- Dialog boxes now appear in the center of the app.
- Filtering should be quicker and less glitchy.

- Filtering is now automatic as you type.

Todo:
- Migrate Remove button to right click popup on table/cell.
- Create an edit function and add to the right click popup.","Categories
Other/Nonlisted Topic, Office Suites, Inventory Management"
"BasketBallTrainer est un logiciel permettant de créer des exercices et des entraînements, de les planifier par équipes et de les exporter au format PDF.BasketBallTrainer est un logiciel permettant de créer des exercices et des entraînements, de les planifier par équipes et de les exporter au format PDF.","Categories
Other/Nonlisted Topic"
"Files Arranger helps you to arrange files by easy steps, you can use it to backup your data before formatting your computer, or to store it, your files must be arranged!Files Arranger helps you to arrange files by easy steps, you can use it to backup your data before formatting your computer, or to store it, your files must be arranged!","Categories
Other/Nonlisted Topic, Desktop Environment"
"A basic project built by with C++, this program is very simple, you input a string, and if the computer recognises it, it will answer, thus making a virtual conversation.A basic project built by with C++, this program is very simple, you input a string, and if the computer recognises it, it will answer, thus making a virtual conversation.","Categories
Other/Nonlisted Topic"
"-- 2015-04-07 --
UPDATE: We have started working on a brand new (and hopefully improved) version of CarSpense. For now, we still recommend using the version available for download, but in the future, the newly developed version will be made available for download!

We are now using Visual Studio Online as our main Version Control system, but code is regularly synced to SourceForge as well.
------------------------

CarSpense is a tool used to register and report on car-related costs. You can think of average fuel consumption, total cost per year/month, cost per kilometer, etc.

As this project is still in beta, we are adding more features in due time. Any ideas and suggestions are welcome!

----------------- 2015-04-07 --
UPDATE: We have started working on a brand new (and hopefully improved) version of CarSpense. For now, we still recommend using the version available for download, but in the future, the newly developed version will be made available for download!

We are now using Visual Studio Online as our main Version Control system, but code is regularly synced to SourceForge as well.
------------------------

CarSpense is a tool used to register and report on car-related costs. You can think of average fuel consumption, total cost per year/month, cost per kilometer, etc.

As this project is still in beta, we are adding more features in due time. Any ideas and suggestions are welcome!

---------------","Categories
Other/Nonlisted Topic"
"Graphical frontend for pdf2djvu converter with the ability of batch and parallel conversion and to merge seperate djvu files into one.
.Net 2.0 or newer required.Graphical frontend for pdf2djvu converter with the ability of batch and parallel conversion and to merge seperate djvu files into one.
.Net 2.0 or newer required.","Categories
Other/Nonlisted Topic"
"SharpSpecs is a utility for finding out your computer's specifications. It features a bright and easy-to-use interface built for the newer Windows operating systems. Available in an installer or standalone ZIP archive.

Support officially ended June 01, 2012.SharpSpecs is a utility for finding out your computer's specifications. It features a bright and easy-to-use interface built for the newer Windows operating systems. Available in an installer or standalone ZIP archive.

Support officially ended June 01, 2012.","Categories
Other/Nonlisted Topic, Hardware, Benchmark"
Tiny application based on readpst and dbxconv that provides a convenient GUI to convert Outlook and Outlook Express files into open standards. The program converts Outlook Express 5/6 .DBX to .EML and Outlook 2003/2007/2010 .PST to MBOX. The program runs only on Linux machines and doesn't need any Microsoft software!Tiny application based on readpst and dbxconv that provides a convenient GUI to convert Outlook and Outlook Express files into open standards. The program converts Outlook Express 5/6 .DBX to .EML and Outlook 2003/2007/2010 .PST to MBOX. The program runs only on Linux machines and doesn't need any Microsoft software!,"Categories
Email Clients, Other/Nonlisted Topic, Office Suites"
Built in SWT. It indexes and searches a large number of text files for given keywords.Built in SWT. It indexes and searches a large number of text files for given keywords.,"Categories
Other/Nonlisted Topic, Office/Business, Search"
"ROM COOK CHO TAG F120L
Lấy theo trào lưu android 5.0ROM COOK CHO TAG F120L
Lấy theo trào lưu android 5.0","Categories
Other/Nonlisted Topic"
"This is a simple C++ program made to extract the full-size images from a ""Enlarged Pictures"" gallery, when a listing has multiple pictures.

This was primarily developed for people who want to read dates of collectors items or ID codes on certain items where the ""enlarged"" gallery still provides, not enough size.

Disclaimer: This project was not created for people to steal other people's listing pictures to use for themselves.This is a simple C++ program made to extract the full-size images from a ""Enlarged Pictures"" gallery, when a listing has multiple pictures.

This was primarily developed for people who want to read dates of collectors items or ID codes on certain items where the ""enlarged"" gallery still provides, not enough size.

Disclaimer: This project was not created for people to steal other people's listing pictures to use for themselves.","Categories
Other/Nonlisted Topic, Search, Screen Capture"
"You want to share the links you discover ? Shaarli is a minimalist delicious clone you can install on your own website. It is designed to be personal (single-user), fast and handy.

Features:
Minimalist design ◆ FAST ◆ No database ◆ Super-easy installation ◆ Easy to use (bookmarklet) ◆ add title,description,tags (with autocomplete) ◆ fulltext search ◆ tag filtering ◆ NetscapeBookmarks import/export (Firefox/Delicious/Chrome/Diigo/Opera...) ◆ public/private bookmarks ◆ automatic thumbnails ◆ tag cloud ◆ picture wall ◆ RSS/ATOM feed, which can be filtered by text search or tags ◆ and more...You want to share the links you discover ? Shaarli is a minimalist delicious clone you can install on your own website. It is designed to be personal (single-user), fast and handy.

Features:
Minimalist design ◆ FAST ◆ No database ◆ Super-easy installation ◆ Easy to use (bookmarklet) ◆ add title,description,tags (with autocomplete) ◆ fulltext search ◆ tag filtering ◆ NetscapeBookmarks import/export (Firefox/Delicious/Chrome/Diigo/Opera...) ◆ public/private bookmarks ◆ automatic thumbnails ◆ tag cloud ◆ picture wall ◆ RSS/ATOM feed, which can be filtered by text search or tags ◆ and more...","Categories
Other/Nonlisted Topic"
"PerfCache is an API that allows for creation and management of a memory cache. It includes basic cache operations (insert and retrieve), replacement policies, and expiration. Cache entry keys are strings of bytes, and data items are arrays of bytes. Variable length keys and data are supported. The cache itself is implemented as an array. The cache infrastructure includes a directory, mapping cache entry keys to cache array indices, and a sub-system for handling cache entry replacement metadata. The LRU and LFU replacement policies are supported; the replacement metadata management overhead is O(1). PerfCache includes support for synchronization and for cache operation statistics.PerfCache is an API that allows for creation and management of a memory cache. It includes basic cache operations (insert and retrieve), replacement policies, and expiration. Cache entry keys are strings of bytes, and data items are arrays of bytes. Variable length keys and data are supported. The cache itself is implemented as an array. The cache infrastructure includes a directory, mapping cache entry keys to cache array indices, and a sub-system for handling cache entry replacement metadata. The LRU and LFU replacement policies are supported; the replacement metadata management overhead is O(1). PerfCache includes support for synchronization and for cache operation statistics.","Categories
Other/Nonlisted Topic, Software Development, Frameworks"
"To facilitate the making of the mysql database-based applications, to connect mysql database through beans properties, select,insert,update, delete immediately formed only by entering the query. along with tables that have been designed to connect to mysql database. Its Beans librariesTo facilitate the making of the mysql database-based applications, to connect mysql database through beans properties, select,insert,update, delete immediately formed only by entering the query. along with tables that have been designed to connect to mysql database. Its Beans libraries","Categories
Other/Nonlisted Topic"
"Desktop client for url shorten services like goo.gl,bit.ly,tinyurlDesktop client for url shorten services like goo.gl,bit.ly,tinyurl","Categories
Other/Nonlisted Topic"
"OpEx is an application suite that includes the main building blocks of commercial electronic trading systems.

All OpEx applications run on distributed system architectures.OpEx is an application suite that includes the main building blocks of commercial electronic trading systems.

All OpEx applications run on distributed system architectures.","Categories
Other/Nonlisted Topic, Simulation, Intelligent Agents"
This software allows for a user to generate test data. This is useful for testing Hadoop or other data processing clusters.This software allows for a user to generate test data. This is useful for testing Hadoop or other data processing clusters.,"Categories
Other/Nonlisted Topic, Information Analysis, CSV"
A set of example modulefiles for use with the Environment Modules project on sourceforge.A set of example modulefiles for use with the Environment Modules project on sourceforge.,"Categories
Other/Nonlisted Topic"
Bticino web server emulator and replace. Bticino is registered trademark of Btcino SpABticino web server emulator and replace. Bticino is registered trademark of Btcino SpA,"Categories
Other/Nonlisted Topic"
"MGTray is a little tool for everyone who likes to play MegaGlest online, but does not want to keep the game running all the time, waiting for a server to become available in the lobby. MGTray sits in your system tray, checking for online games.MGTray is a little tool for everyone who likes to play MegaGlest online, but does not want to keep the game running all the time, waiting for a server to become available in the lobby. MGTray sits in your system tray, checking for online games.","Categories
Other/Nonlisted Topic"
"Acha-link is a small software developed in Java that decode protected links in commom strategies, such as hexadecimal and base64.Acha-link is a small software developed in Java that decode protected links in commom strategies, such as hexadecimal and base64.","Categories
Other/Nonlisted Topic"
"Программа для просмотра данных из КЛАДР.

1) Скачиваете официальные базы КЛАДР-а тут https://www.gnivc.ru/technical_support/classifiers_reference/kladr/

2) Распаковываете полученный архив в любую папку на компьютере (в папке должны оказаться файлы ALTNAMES.DBF, DOMA.DBF, FLAT.DBF, KLADR.DBF, SOCRBASE.DBF, STREET.DBF).

3) Запускаете мою программу и выбираете File->Create, а там указываете папку куда была распакована база данных КЛАДР и её имя (при желании). Запускаете импорт и ждете несколько минут.

4) Если база КЛАДР была удачно импортирована выбирайте File->Open и нужную БД.Программа для просмотра данных из КЛАДР.

1) Скачиваете официальные базы КЛАДР-а тут https://www.gnivc.ru/technical_support/classifiers_reference/kladr/

2) Распаковываете полученный архив в любую папку на компьютере (в папке должны оказаться файлы ALTNAMES.DBF, DOMA.DBF, FLAT.DBF, KLADR.DBF, SOCRBASE.DBF, STREET.DBF).

3) Запускаете мою программу и выбираете File->Create, а там указываете папку куда была распакована база данных КЛАДР и её имя (при желании). Запускаете импорт и ждете несколько минут.

4) Если база КЛАДР была удачно импортирована выбирайте File->Open и нужную БД.","Categories
Other/Nonlisted Topic, Data Warehousing, Office Suites"
Desktop weather centreDesktop weather centre,"Categories
Other/Nonlisted Topic"
"Programm include view, find and statistic's tools.Programm include view, find and statistic's tools.","Categories
Other/Nonlisted Topic"
Prescription Tracker is a console app written in C++ to keep track of your personal prescriptions and remind you when to buy more and tell you the cost.Prescription Tracker is a console app written in C++ to keep track of your personal prescriptions and remind you when to buy more and tell you the cost.,"Categories
Other/Nonlisted Topic"
Creation of an Open Source Disc as part of a Teamly activity.Creation of an Open Source Disc as part of a Teamly activity.,"Categories
Other/Nonlisted Topic"
simTT simuliert Tischtennis-Spielpaarungen basierend auf Q-TTR Werten.simTT simuliert Tischtennis-Spielpaarungen basierend auf Q-TTR Werten.,"Categories
Other/Nonlisted Topic"
Work on various computational linguistics projects.Work on various computational linguistics projects.,"Categories
Other/Nonlisted Topic"
"ActiveSiteNG is a light weight java/je22 wcms that can run on traditional RDBMS, NoSQL like MongoDB and Googles Big Table. ActiveSiteNG provides a WCMS features to define custom content types, folder hierarchies and custom modules using strutsActiveSiteNG is a light weight java/je22 wcms that can run on traditional RDBMS, NoSQL like MongoDB and Googles Big Table. ActiveSiteNG provides a WCMS features to define custom content types, folder hierarchies and custom modules using struts","Categories
Other/Nonlisted Topic"
"Jasper Report Viewer. Runs jasper files, and prompts user for the necessary parameters. Also suports dynamic parameters where a given parameter can generate a list of values from a sql query (single/multi select). JasperReports Viewer for end-usersJasper Report Viewer. Runs jasper files, and prompts user for the necessary parameters. Also suports dynamic parameters where a given parameter can generate a list of values from a sql query (single/multi select). JasperReports Viewer for end-users","Categories
Other/Nonlisted Topic, Printing"
"Survey™ is a free web based survey and (data entry) forms toolkit for processing and gathering data online.

Survey™ is an open source webapplication written in ASP.NET and C#.Survey™ is a free web based survey and (data entry) forms toolkit for processing and gathering data online.

Survey™ is an open source webapplication written in ASP.NET and C#.","Categories
Other/Nonlisted Topic"
Utilitats pels productes del Kit AnibalUtilitats pels productes del Kit Anibal,"Categories
Other/Nonlisted Topic"
This project aims to develop a simple KDE application to handle QR codes - encode data into QR images and decoding from them.This project aims to develop a simple KDE application to handle QR codes - encode data into QR images and decoding from them.,"Categories
Other/Nonlisted Topic"
A simple Visual Basic Alarm Clock that plays music files.A simple Visual Basic Alarm Clock that plays music files.,"Categories
Other/Nonlisted Topic"
Java swing based shutdown countdown timer. Allows sleep or shutdown to be initiated after a set countdown time. Has pause/resume and set/reset functionality.Java swing based shutdown countdown timer. Allows sleep or shutdown to be initiated after a set countdown time. Has pause/resume and set/reset functionality.,"Categories
Other/Nonlisted Topic"
Download and convert YouTube videos in one click!Download and convert YouTube videos in one click!,"Categories
Other/Nonlisted Topic, WWW/HTTP, Video Converters"
"Start, re-start or stop services installed on your own or remote computer. It is a small trayicon service which helps you to monitoring your services.Start, re-start or stop services installed on your own or remote computer. It is a small trayicon service which helps you to monitoring your services.","Categories
Other/Nonlisted Topic"
"Aplicativo feito totalmente em PHP usando banco de dados MySQL para o gerenciamento de reservas e hospedagens em hoteis, pousadas, resorts, ... Pode funcionar online e offline, também é possível ser executado em Windows ou Linux.Aplicativo feito totalmente em PHP usando banco de dados MySQL para o gerenciamento de reservas e hospedagens em hoteis, pousadas, resorts, ... Pode funcionar online e offline, também é possível ser executado em Windows ou Linux.","Categories
Other/Nonlisted Topic, Scheduling, Internet"
"digSetStat helps tracks volleyball stats (serving, hitting, blocking, defending, serve receive) during a match. It facilitates the job of the stat-taker by providing them with photos of the relevant players in the correct layout.digSetStat helps tracks volleyball stats (serving, hitting, blocking, defending, serve receive) during a match. It facilitates the job of the stat-taker by providing them with photos of the relevant players in the correct layout.","Categories
Other/Nonlisted Topic, Sports Games"
"WintabDN is a Windows .NET wrapper for the Wintab32 API, which is used to control and access pen data from Wacom digitizer tablets.

You can download the latest version of WintabDN from: http://www.wacomeng.com/windows/code/WintabDN.zipWintabDN is a Windows .NET wrapper for the Wintab32 API, which is used to control and access pen data from Wacom digitizer tablets.

You can download the latest version of WintabDN from: http://www.wacomeng.com/windows/code/WintabDN.zip","Categories
Other/Nonlisted Topic, Frameworks"
This projects provides an SRCP (Simple Railroad Command Protocol) daemon as front-end for central units.This projects provides an SRCP (Simple Railroad Command Protocol) daemon as front-end for central units.,"Categories
Other/Nonlisted Topic"
This project bases on http://trainingstagebuch.org from Nils Knieling. The idea of this project is to get a better overview over some running specific things for runners - like shoe usage.This project bases on http://trainingstagebuch.org from Nils Knieling. The idea of this project is to get a better overview over some running specific things for runners - like shoe usage.,"Categories
Other/Nonlisted Topic, Sports Games"
Diet and workout software for GambasDiet and workout software for Gambas,"Categories
Other/Nonlisted Topic"
This is a Bookingsystem for Hostel or HotelsThis is a Bookingsystem for Hostel or Hotels,"Categories
Other/Nonlisted Topic, Front-Ends"
"This is an insultingly simple project. It's just one file, existential.exe. It's 6 KB in size, has no dependencies or external libraries, and does absolutely nothing whatsoever. So if you need a dummy Windows executable, here ya go.This is an insultingly simple project. It's just one file, existential.exe. It's 6 KB in size, has no dependencies or external libraries, and does absolutely nothing whatsoever. So if you need a dummy Windows executable, here ya go.","Categories
Other/Nonlisted Topic, QA Automation, Benchmark"
Frunner is file and application launcher like Launchy.Frunner is file and application launcher like Launchy.,"Categories
Other/Nonlisted Topic, Desktop Environment"
"A full blown office suite for the Palm Pre/Pixi devices supporting WebOS. Offers support for syncing with your desktop, reading/editing PDF, Word, Excel, Powerpoint and more files.A full blown office suite for the Palm Pre/Pixi devices supporting WebOS. Offers support for syncing with your desktop, reading/editing PDF, Word, Excel, Powerpoint and more files.","Categories
Other/Nonlisted Topic, Office Suites, Mobile"
"These are the ""dotfiles"" I currently have on my machine (april 12th, 2010); since dotfiles.org doesn't allow registration at the moment, I'll try to make my own repository here.These are the ""dotfiles"" I currently have on my machine (april 12th, 2010); since dotfiles.org doesn't allow registration at the moment, I'll try to make my own repository here.","Categories
Other/Nonlisted Topic"
