Description,Category
"Windows4all.com - online virtual operating system (sometimes called a Web OS, Webtop, cloud computer). It is a website based on Silverlight that simulates an operating system inside your web browser. You can see live example at http://www.windows4all.comWindows4all.com - online virtual operating system (sometimes called a Web OS, Webtop, cloud computer). It is a website based on Silverlight that simulates an operating system inside your web browser. You can see live example at http://www.windows4all.com","Categories
Card Games, Desktop Environment, Dynamic Content"
A Place to collect and maintain small tools and toys for the 'Agenda' Linux-based PDA.A Place to collect and maintain small tools and toys for the 'Agenda' Linux-based PDA.,"Categories
Desktop Environment, Games/Entertainment"
KGoodStuff realizes a button-bar like FvwmButtons or tkGoodStuff.KGoodStuff realizes a button-bar like FvwmButtons or tkGoodStuff.,"Categories
KDE"
"A 3D matrix screensaver based on The Matrix Reloaded. Supports widescreen setups, and can be run on Windows, Mac OSX, Linux, BSD and many other UNIX based operating systems.A 3D matrix screensaver based on The Matrix Reloaded. Supports widescreen setups, and can be run on Windows, Mac OSX, Linux, BSD and many other UNIX based operating systems.","Categories
Screen Savers, Graphics"
JpegRDF reads and manipulates RDF metadata stored in JPEG imagesJpegRDF reads and manipulates RDF metadata stored in JPEG images,"Categories
Desktop Environment, Graphics"
"A full-featured, GTK-based control panel for IceWM, featuring an IceWM theme designer, IceSoundManager (sound events), IcePref2, & tools to manage wallpaper, cursors, keys, window options, & more. IceWMCP has a familiar, Control Panel-like interface.A full-featured, GTK-based control panel for IceWM, featuring an IceWM theme designer, IceSoundManager (sound events), IcePref2, & tools to manage wallpaper, cursors, keys, window options, & more. IceWMCP has a familiar, Control Panel-like interface.","Categories
Scheduling, Desktop Environment, Systems Administration, Installation/Setup, Printing, Sound/Audio"
Thai KDE translation project.Thai KDE translation project.,"Categories
KDE"
"xgrabber is designed to prevent folks with repetitive strain injuries (RSI), aka chronic pain from over using a computer by forcing them to take regular breaks.xgrabber is designed to prevent folks with repetitive strain injuries (RSI), aka chronic pain from over using a computer by forcing them to take regular breaks.","Categories
Desktop Environment"
Please download from http://www.splashportal.net/HypnoQuitPlease download from http://www.splashportal.net/HypnoQuit,"Categories
Desktop Environment"
"Tool for renaming multiple files at once. Supports some useful name formatting macros (casing, underscore/space swap, replace, etc.) and easy name editing. Very useful for large amount of files and name corrections.Tool for renaming multiple files at once. Supports some useful name formatting macros (casing, underscore/space swap, replace, etc.) and easy name editing. Very useful for large amount of files and name corrections.","Categories
Desktop Environment"
"Two layer project consisting of the PDB, a OODB mean to replace filesystems, and The Construct, a 3D window manager using the OpenGL API.Two layer project consisting of the PDB, a OODB mean to replace filesystems, and The Construct, a 3D window manager using the OpenGL API.","Categories
Window Managers, File Systems"
A filemanager for X-Windows with fast and accurate file type detectionA filemanager for X-Windows with fast and accurate file type detection,"Categories
Desktop Environment, File Managers"
"FOX is an Extensible C++ Class Library for Multi-Platform GUI development.
Platforms supported include Linux, Windows NT/9x/2K, and UNIX/X11 workstations
(IRIX, Solaris, HP-UX, Tru64, AIX, FreeBSD, and others).FOX is an Extensible C++ Class Library for Multi-Platform GUI development.
Platforms supported include Linux, Windows NT/9x/2K, and UNIX/X11 workstations
(IRIX, Solaris, HP-UX, Tru64, AIX, FreeBSD, and others).","Categories
Desktop Environment, Software Development"
"Experimental theme for Usplash boot splash manager, which tests the possibility to use two (or more, in future) charging bars instead of just one.
This theme is also suitable to fix the bug which affects Ubuntu amd64 version from Edgy Eft (6.10).Experimental theme for Usplash boot splash manager, which tests the possibility to use two (or more, in future) charging bars instead of just one.
This theme is also suitable to fix the bug which affects Ubuntu amd64 version from Edgy Eft (6.10).","Categories
GNOME"
Unclutter runs in the background of an X11 session and after a specified period of inactivity hides the cursor from display. When the cursor is moved its display is restored. Users may specify specific windows to be ignored by unclutter.Unclutter runs in the background of an X11 session and after a specified period of inactivity hides the cursor from display. When the cursor is moved its display is restored. Users may specify specific windows to be ignored by unclutter.,"Categories
Desktop Environment"
"The eyeOS Update-Pack is a advanced version of the web-based operating system, ""eyeOS"", within more languages, new functions, and lots of more...The eyeOS Update-Pack is a advanced version of the web-based operating system, ""eyeOS"", within more languages, new functions, and lots of more...","Categories
Office/Business, Desktop Environment, Internet"
QT WebDav Explorer ist a graphical File interface. File and Dir can drag direct on remote folder or synchronize to local. Run on Win and MAC OSX/Linux . Works momentarily only on Apache2 WebDav server. Send us doc/account to implement on other server.QT WebDav Explorer ist a graphical File interface. File and Dir can drag direct on remote folder or synchronize to local. Run on Win and MAC OSX/Linux . Works momentarily only on Apache2 WebDav server. Send us doc/account to implement on other server.,"Categories
File Sharing, KDE, Networking"
"XUI is a Java and XML RIA platform for building smart app's. Swing, AWT and other widget sets can be used on a range of hardware. XUI's modular framework can help many aspects of application development. NetBeans and Eclipse are available.XUI is a Java and XML RIA platform for building smart app's. Swing, AWT and other widget sets can be used on a range of hardware. XUI's modular framework can help many aspects of application development. NetBeans and Eclipse are available.","Categories
XML, Front-Ends, Desktop Environment, Frameworks, User Interface (UI), Internet"
"Colorcombinate is a color palette generator and viewer, that helps to compute color harmonies. It includes a GTK widget library implementing a GTK dialog, to include such functionality in your own applications. It comes with python bindings as well.Colorcombinate is a color palette generator and viewer, that helps to compute color harmonies. It includes a GTK widget library implementing a GTK dialog, to include such functionality in your own applications. It comes with python bindings as well.","Categories
GNOME"
"This project contains several of programs written in Java and Visual Basic. There is VFDOutputter for sending text to a VFD or LCD, a console and gui Java Ultima Online client, subnet calc, Pacman, Galaxian, a Windows wallpaper changer, proxy and more.This project contains several of programs written in Java and Visual Basic. There is VFDOutputter for sending text to a VFD or LCD, a console and gui Java Ultima Online client, subnet calc, Pacman, Galaxian, a Windows wallpaper changer, proxy and more.","Categories
Desktop Environment, Games/Entertainment, Networking, Sound/Audio"
This is a clone of the classic Moire screensaver for the Mac. This clone makes the screensaver available for Mac OS X users rather than just Mac OS 9 and below as currently provided by the original Moire screensaver.This is a clone of the classic Moire screensaver for the Mac. This clone makes the screensaver available for Mac OS X users rather than just Mac OS 9 and below as currently provided by the original Moire screensaver.,"Categories
Screen Savers"
"The Cygwin GNOME 2.x project aims to port the GNOME Desktop 2.x to Windows OS, using Cygwin as a porting tool and user environment.The Cygwin GNOME 2.x project aims to port the GNOME Desktop 2.x to Windows OS, using Cygwin as a porting tool and user environment.","Categories
GNOME"
"Aiptek Hyperpen USB tablet drivers for Linux and X.Org/XFree86. Also includes GUI front-end for configuring the tablet while in-use. Supports Aiptek 6000U, 8000U, 12000U. May work with 4000U/5000U, also reported to work with off-brand clones such as LT95Aiptek Hyperpen USB tablet drivers for Linux and X.Org/XFree86. Also includes GUI front-end for configuring the tablet while in-use. Supports Aiptek 6000U, 8000U, 12000U. May work with 4000U/5000U, also reported to work with off-brand clones such as LT95","Categories
Desktop Environment, Operating System Kernels"
"Java framework built on a generic implementation of the Hierarchical Model-View-Controller pattern for component based development, independent of the view technology. Supports Servlet, JSP, XML-XSLT and Swing applications.Java framework built on a generic implementation of the Hierarchical Model-View-Controller pattern for component based development, independent of the view technology. Supports Servlet, JSP, XML-XSLT and Swing applications.","Categories
Desktop Environment, Dynamic Content, Code Generators"
"FVWM - Crystal aims to create an easy to use, eye-candy but also powerful desktop environment for Linux or other Unix-like operating systems. Its goals include seeking for better ways of using window manager and providing it with eyecandy interface.

It try to exercise FVWM quite a bit. It has some very interesting features unique to Linux/Unix desktops like direct controls for several media players and its ability to bring in full screen virtualy any application. It can flow through the full screened applications and the desktop in a manner similar to the application stack of the Amiga OS, which provides an innovative way to go around the desktop space, without compromising traditional X multiple desktop pages.

The core code was written by harnir Maciej Delmanowski with contributions from many other folks. The current developments are led by Dominique Michel.FVWM - Crystal aims to create an easy to use, eye-candy but also powerful desktop environment for Linux or other Unix-like operating systems. Its goals include seeking for better ways of using window manager and providing it with eyecandy interface.

It try to exercise FVWM quite a bit. It has some very interesting features unique to Linux/Unix desktops like direct controls for several media players and its ability to bring in full screen virtualy any application. It can flow through the full screened applications and the desktop in a manner similar to the application stack of the Amiga OS, which provides an innovative way to go around the desktop space, without compromising traditional X multiple desktop pages.

The core code was written by harnir Maciej Delmanowski with contributions from many other folks. The current developments are led by Dominique Michel.","Categories
Window Managers"
A file sync tool to synchronize folder pairs on one machine or between two hosts.A file sync tool to synchronize folder pairs on one machine or between two hosts.,"Categories
GNOME"
"Proteus is complete new kind of taskbar which will soon completly replace the common windows taskbar.
You can add different components which will add completly new functions and possibilities to your Proteus Taskbar.Proteus is complete new kind of taskbar which will soon completly replace the common windows taskbar.
You can add different components which will add completly new functions and possibilities to your Proteus Taskbar.","Categories
Communications, Office/Business, Window Managers, System, Internet"
"FALF Player is brand-new, written from scratch music player for K Desktop Environment.FALF Player is brand-new, written from scratch music player for K Desktop Environment.","Categories
KDE, Players"
A utility for installing Firefox extentions onto the Epiphany browser.A utility for installing Firefox extentions onto the Epiphany browser.,"Categories
GNOME, Browsers"
Various tools for MS Windows. Hide and show your windows with ShideWin. Uninstall programs faster with Safarp.Various tools for MS Windows. Hide and show your windows with ShideWin. Uninstall programs faster with Safarp.,"Categories
Desktop Environment, Installation/Setup"
The objective of sojourner is to create an Operation System based on a Linux with a heavily customized Gnome-based desktop environment. It will hopefully be powerful and easy to use.The objective of sojourner is to create an Operation System based on a Linux with a heavily customized Gnome-based desktop environment. It will hopefully be powerful and easy to use.,"Categories
Desktop Environment, Operating System Kernels"
"To save disk space, mp3 files are stored into .rar and .zip archive files and so they are out of player's collection. Rumine explores archives and collects all the infos needed to locate and play the mp3 stored, without having all them uncompressed.To save disk space, mp3 files are stored into .rar and .zip archive files and so they are out of player's collection. Rumine explores archives and collects all the infos needed to locate and play the mp3 stored, without having all them uncompressed.","Categories
KDE, MP3"
Wlipper is a Windows Clipboard Utility Software equivalent to KDE's Klipper or GNOME's Glipper respectively. Based on the Microsoft .NET Framework technology this project is semi platform independent.Wlipper is a Windows Clipboard Utility Software equivalent to KDE's Klipper or GNOME's Glipper respectively. Based on the Microsoft .NET Framework technology this project is semi platform independent.,"Categories
Desktop Environment"
Infodomestic Objects - This is a set of distribution software that mutate the environment providing and advanced interaction experience. We will use a mixed POSIX/Linux/BSD based platform to develop and distribute our interaction experience improvement.Infodomestic Objects - This is a set of distribution software that mutate the environment providing and advanced interaction experience. We will use a mixed POSIX/Linux/BSD based platform to develop and distribute our interaction experience improvement.,"Categories
GNOME, Software Development, System, Internet"
Fire Tool is a simple and easy to use anti malware and fix the remains of an malware atack application designed with a Process viewer .Fire Tool is a simple and easy to use anti malware and fix the remains of an malware atack application designed with a Process viewer .,"Categories
Security, Window Managers"
Some Gnome Gorilla's icons converted to be used in Dia program.Some Gnome Gorilla's icons converted to be used in Dia program.,"Categories
GNOME, Usability"
"A visually attractive frontend to the Windows XP operating system, which is designed for children aged 5-10 years. The system is designed for simplicity and parental control and allows the parents to seperate their work from their childrens' files.A visually attractive frontend to the Windows XP operating system, which is designed for children aged 5-10 years. The system is designed for simplicity and parental control and allows the parents to seperate their work from their childrens' files.","Categories
Desktop Environment, Education"
"Kwlan is a network manager for KDE. It provides a central interface to configure wired, wireless and dialup networks.Kwlan is a network manager for KDE. It provides a central interface to configure wired, wireless and dialup networks.","Categories
KDE, Wireless"
"KBookReader is a Linux KDE twin-panel text files viewer specialized in reading e-books. It supports multiple bookmarks, custom fonts, encoding selection.KBookReader is a Linux KDE twin-panel text files viewer specialized in reading e-books. It supports multiple bookmarks, custom fonts, encoding selection.","Categories
Text Processing, KDE, Image Viewers"
A Project for use with DVD::Rip by Joern Reder. Allows you to queue up existing DVDRip projects so you don't have to baby-sit your computer.A Project for use with DVD::Rip by Joern Reder. Allows you to queue up existing DVDRip projects so you don't have to baby-sit your computer.,"Categories
GNOME, Video Converters, DVD, DVD Rippers"
"This screen saver displays virtual fireworks on a black background. The fireworks will explode at random points, while staying on-screen. The fireworks are customizable in almost every way, from the ""Settings..."" button.This screen saver displays virtual fireworks on a black background. The fireworks will explode at random points, while staying on-screen. The fireworks are customizable in almost every way, from the ""Settings..."" button.","Categories
Screen Savers"
sane-pygtk is a minimalistic SANE (Scanner Access Now Easy) graphical front end.sane-pygtk is a minimalistic SANE (Scanner Access Now Easy) graphical front end.,"Categories
GNOME, Scanner"
Krename is a very powerful batch file renamer for KDE3 and KDE4 which can rename a list of files based on a set of expressions. It can copy/move the files to another directory or simply rename the input files. Krename supports many conversion operations.Krename is a very powerful batch file renamer for KDE3 and KDE4 which can rename a list of files based on a set of expressions. It can copy/move the files to another directory or simply rename the input files. Krename supports many conversion operations.,"Categories
KDE, Archiving"
"This application is a FrontEnd for VisualBoy Advance, based on others frontends online like (kvba, qtvba, vbaexpress), and trying to be the best, I incorpore so much of functions for the end-user, I hope that like you.This application is a FrontEnd for VisualBoy Advance, based on others frontends online like (kvba, qtvba, vbaexpress), and trying to be the best, I incorpore so much of functions for the end-user, I hope that like you.","Categories
KDE"
"xclip has now been moved to GitHub [1] and this SourceForge project exists for historical reasons.

[1] https://github.com/astrand/xclipxclip has now been moved to GitHub [1] and this SourceForge project exists for historical reasons.

[1] https://github.com/astrand/xclip","Categories
Desktop Environment"
A little tray menu for use with the Fluxbox window manager.A little tray menu for use with the Fluxbox window manager.,"Categories
Window Managers"
An dock server that emulates Window Maker dock apps.An dock server that emulates Window Maker dock apps.,"Categories
Desktop Environment"
"gould is a package which complements light weight window managers such as: fluxbox, openbox, and similiar. The goal is to provide an ultra-light desktop environment. Provides: gould & greeter as a display manager. The gpanel program as a desktop panel and manager. And the addition of gsnapshot, gdisplay and grdesktop utilities.gould is a package which complements light weight window managers such as: fluxbox, openbox, and similiar. The goal is to provide an ultra-light desktop environment. Provides: gould & greeter as a display manager. The gpanel program as a desktop panel and manager. And the addition of gsnapshot, gdisplay and grdesktop utilities.","Categories
Desktop Environment, Screen Capture"
"Kuma is desktop mascot program for KDE.
It is port of ""Teddy"" that runs on Windows.
Kuma mascot do animation, move mascot on desktop,
hook keyboard input and mouse event.Kuma is desktop mascot program for KDE.
It is port of ""Teddy"" that runs on Windows.
Kuma mascot do animation, move mascot on desktop,
hook keyboard input and mouse event.","Categories
Other/Nonlisted Topic, KDE"
"A laptop battery meter for the KDE panel. KBatt can display current power status (AC online, offline), battery level, as well as remaining time.A laptop battery meter for the KDE panel. KBatt can display current power status (AC online, offline), battery level, as well as remaining time.","Categories
KDE, Battery Monitoring, Hardware"
"xpad is a sticky pad, or ""post-it"" note, system for X. It creates GTK-powered pads in which you can write handy notes to yourself. These customizable pads are saved and loaded transparently.xpad is a sticky pad, or ""post-it"" note, system for X. It creates GTK-powered pads in which you can write handy notes to yourself. These customizable pads are saved and loaded transparently.","Categories
Desktop Environment"
An archive manager for the GNOME environment.An archive manager for the GNOME environment.,"Categories
GNOME, Application Packaging"
"ATR - The Abbreviation Text Replacer. ATR is a tool made to speed up your typing. You choose a short abbreviation, an execution key and the text that should replace your abbrevation.ATR - The Abbreviation Text Replacer. ATR is a tool made to speed up your typing. You choose a short abbreviation, an execution key and the text that should replace your abbrevation.","Categories
Desktop Environment"
WristSaver is a rest reminder application for Mac OS X. It's written in Cocoa and takes advantage of all the advanced features of that environment on Mac OS X.WristSaver is a rest reminder application for Mac OS X. It's written in Cocoa and takes advantage of all the advanced features of that environment on Mac OS X.,"Categories
Desktop Environment"
Fvwm95 is a window manager with Windows-95 look and feel. It is derived from the well known fvwm.Fvwm95 is a window manager with Windows-95 look and feel. It is derived from the well known fvwm.,"Categories
Window Managers"
Wechselspieler is an interactive motion tracking tool to transform movement information coming from a file or video into sound in realtime using the MIDI or OSC protocol. It features an easy to use GUI for defining/editing the image trigger regions.Wechselspieler is an interactive motion tracking tool to transform movement information coming from a file or video into sound in realtime using the MIDI or OSC protocol. It features an easy to use GUI for defining/editing the image trigger regions.,"Categories
GNOME, HMI, Realtime Processing, MIDI"
Kopete is a flexible and extendable multiple protocol instant messaging system designed as a plugin-based system.Kopete is a flexible and extendable multiple protocol instant messaging system designed as a plugin-based system.,"Categories
AOL Instant Messenger, IRC Clients, ICQ, KDE"
"file manager for UNIX systems ( writed on FreeBSD )
like MS Explorer with directory tree
based on FOX libraryfile manager for UNIX systems ( writed on FreeBSD )
like MS Explorer with directory tree
based on FOX library","Categories
Desktop Environment"
This is a small LDAP-to-KAB bridging client. It provides a link from an LDAP server to KAB (and then to KMail).This is a small LDAP-to-KAB bridging client. It provides a link from an LDAP server to KAB (and then to KMail).,"Categories
KDE, LDAP"
"MECCA stands for Modular, Extensible Client Control Architecture. It intends to provide an engine and plugin interfaces for controlling applications through multiple simultaneous input devices.MECCA stands for Modular, Extensible Client Control Architecture. It intends to provide an engine and plugin interfaces for controlling applications through multiple simultaneous input devices.","Categories
Desktop Environment, Multimedia"
"MS Windows HTML Application (HTA) that helps users connecting and
disconnecting available printers on the local network.MS Windows HTML Application (HTA) that helps users connecting and
disconnecting available printers on the local network.","Categories
Desktop Environment, Printing"
"SkinTool is a libray that can skin WINDOWS control ,window and dialog for many language .SkinTool is a libray that can skin WINDOWS control ,window and dialog for many language .","Categories
Window Managers"
"iok is Indic Onscreen Keyboard. This application shows Inscript keymaps for following Indian languages and allows you to type characters shown in GUI. Assamese, Bengali, Gujarati, Hindi, Kannada, Marathi, Malayalam, Punjabi, Oriya, Tamil, Telugu. iokiok is Indic Onscreen Keyboard. This application shows Inscript keymaps for following Indian languages and allows you to type characters shown in GUI. Assamese, Bengali, Gujarati, Hindi, Kannada, Marathi, Malayalam, Punjabi, Oriya, Tamil, Telugu. iok","Categories
GNOME"
Flickr Baby is a GUI tool which makes your Desktop Flickr with wallpapers. It gets wallpaper from www.flickr.com and sets them as your wallpaper.Flickr Baby is a GUI tool which makes your Desktop Flickr with wallpapers. It gets wallpaper from www.flickr.com and sets them as your wallpaper.,"Categories
Desktop Environment"
"Set of scripts/Config files allowing the non-computer aware to use a linux system. This involves removing access to complicated programs, and offering very limited but intuitive interfaces to the most needed programs.Set of scripts/Config files allowing the non-computer aware to use a linux system. This involves removing access to complicated programs, and offering very limited but intuitive interfaces to the most needed programs.","Categories
Desktop Environment"
"Language - C++, libraries - QT
Support WINDOWS,LINUX,...
Software help you keep, use and edit text
The program represents the treelike editor of the text.
Due to the mechanism of references the tree can be transformed in any graph.Language - C++, libraries - QT
Support WINDOWS,LINUX,...
Software help you keep, use and edit text
The program represents the treelike editor of the text.
Due to the mechanism of references the tree can be transformed in any graph.","Categories
Text Processing, KDE"
"Guake Terminal is a Quake-style terminal for GNOME made with PyGTK. Its works like Tilda (from GNOME), Kuake and Yakuake(from KDE).
Is usefully for any user that like a quick access to a terminal emulator.Guake Terminal is a Quake-style terminal for GNOME made with PyGTK. Its works like Tilda (from GNOME), Kuake and Yakuake(from KDE).
Is usefully for any user that like a quick access to a terminal emulator.","Categories
Terminal Emulators, GNOME"
This is a fairly simple project. A collection of simple dialogues as a front end to GConf. We will provide extra configuration settings for GNOME that 'power users' have been requesting since the release of GNOME 2.0.This is a fairly simple project. A collection of simple dialogues as a front end to GConf. We will provide extra configuration settings for GNOME that 'power users' have been requesting since the release of GNOME 2.0.,"Categories
GNOME"
qxsl-fo project is intended for generating xsl-fo document using GUI to lay-out FO and XML nodes.qxsl-fo project is intended for generating xsl-fo document using GUI to lay-out FO and XML nodes.,"Categories
XML, Desktop Environment"
"An Integrated Development Environment (IDE) for the ESI Objects language (object-oriented MUMPS) that works on linux and, eventually, other UNIX-like Operating Systems.An Integrated Development Environment (IDE) for the ESI Objects language (object-oriented MUMPS) that works on linux and, eventually, other UNIX-like Operating Systems.","Categories
Integrated Development Environments (IDE), Front-Ends, Database Engines/Servers, GNOME, Software Development"
CruiseSaver is a screen saver for CruiseControl. Each of your CruiseControl projects is represented by a floating orb. Color and labels indicate the projects current build status.CruiseSaver is a screen saver for CruiseControl. Each of your CruiseControl projects is represented by a floating orb. Color and labels indicate the projects current build status.,"Categories
Screen Savers"
"The Graphical P2P Collaborate Tools for the Windows ""net send"".
1.Auto detect the neighborhood host.
2.Buddy management.
3.Easy message reply.
4.Message history record.
5.Live update.
6.Simple file transfer.The Graphical P2P Collaborate Tools for the Windows ""net send"".
1.Auto detect the neighborhood host.
2.Buddy management.
3.Easy message reply.
4.Message history record.
5.Live update.
6.Simple file transfer.","Categories
Chat, File Sharing, Desktop Environment"
Anansi - a compositing desklet/widget/dock engine with minimalist dependenciesAnansi - a compositing desklet/widget/dock engine with minimalist dependencies,"Categories
Desktop Environment"
"CWallpaper is a front end for fbsetbg, Esetroot, feh, and other wallpaper changers. It can also be used to change the wallpaper for Rox's pinboard. It has the ability to work with any root wallpaper changer, and can now load the last wallpaper used.CWallpaper is a front end for fbsetbg, Esetroot, feh, and other wallpaper changers. It can also be used to change the wallpaper for Rox's pinboard. It has the ability to work with any root wallpaper changer, and can now load the last wallpaper used.","Categories
Desktop Environment"
Gnac (GNome Audio Converter) is an easy to use audio conversion program. It is designed to be easy and powerful. It provides easy audio files conversion between all GStreamer supported audio formats.Gnac (GNome Audio Converter) is an easy to use audio conversion program. It is designed to be easy and powerful. It provides easy audio files conversion between all GStreamer supported audio formats.,"Categories
GNOME, Audio Conversion, Video Converters"
gEdit Autocomplete: chose from a list of suggestions to complete words in gEditgEdit Autocomplete: chose from a list of suggestions to complete words in gEdit,"Categories
Text Editors, GNOME"
"Remotud is a Symbian OS application for remote control multimedia aplications. Control WindowsMediaPlayer, Winamp, BSPlayer, VideoLan, PowerDVD, ZoomPlayer, MediaPlayerClassic, WindowMediaCenter, MediaPortal and ShowShifter and from your cellular phone.Remotud is a Symbian OS application for remote control multimedia aplications. Control WindowsMediaPlayer, Winamp, BSPlayer, VideoLan, PowerDVD, ZoomPlayer, MediaPlayerClassic, WindowMediaCenter, MediaPortal and ShowShifter and from your cellular phone.","Categories
Telephony, Desktop Environment"
"This useful GUI script help you to monitoring you limit access to internet from GPRS, EDGE, UMTS and etc. It support three types of connection: limited , packet of traffic, unlimited.This useful GUI script help you to monitoring you limit access to internet from GPRS, EDGE, UMTS and etc. It support three types of connection: limited , packet of traffic, unlimited.","Categories
Desktop Environment, Log Analysis, Monitoring"
FotoOkno will display all images from selected folders in a border-less window. The size and position of this window can be set up by user or changed to full screen. The images will be displayed as in slideshow (slide-show).FotoOkno will display all images from selected folders in a border-less window. The size and position of this window can be set up by user or changed to full screen. The images will be displayed as in slideshow (slide-show).,"Categories
Desktop Environment"
A GUI for managing SSH tunnels using Qt 4.A GUI for managing SSH tunnels using Qt 4.,"Categories
Communications, KDE, SSH"
"A software implementation of a ray hardware client, and/or a Java implementation of the appliance link protocol (ALP).A software implementation of a ray hardware client, and/or a Java implementation of the appliance link protocol (ALP).","Categories
Terminals, Communications, Desktop Environment"
"Accurate Color Picker is a color selection tool for Windows.
Accurate Color Picker lets you pick a color on the screen by simply moving your mouse into any place of your desktop and it will show you the color codes you can then easily copy the Hex code/RGB code/HSL code to the clipboard by clicking on the copy icon,
You can also store the picked color to a list by pressing the add color button or F7,
You will be able to Save Color codes As Text File,Print Color codes and edit colors in the saved colors list.
Accurate Color Picker is for Designers, Programmers, Artist.Accurate Color Picker is a color selection tool for Windows.
Accurate Color Picker lets you pick a color on the screen by simply moving your mouse into any place of your desktop and it will show you the color codes you can then easily copy the Hex code/RGB code/HSL code to the clipboard by clicking on the copy icon,
You can also store the picked color to a list by pressing the add color button or F7,
You will be able to Save Color codes As Text File,Print Color codes and edit colors in the saved colors list.
Accurate Color Picker is for Designers, Programmers, Artist.","Categories
Desktop Environment"
