Description,Category
"DISCLAIMER: USE ON YOUR OWN RISK. THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDER OR CONTRIBUTORS ""AS IS"" AND ANY EXPRESS OR IMPLIED WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE DISCLAIMED. IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES

!!! ONLY FOR PENTESTING PURPOSES !!!DISCLAIMER: USE ON YOUR OWN RISK. THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDER OR CONTRIBUTORS ""AS IS"" AND ANY EXPRESS OR IMPLIED WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE DISCLAIMED. IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES

!!! ONLY FOR PENTESTING PURPOSES !!!","Categories
Cybersecurity"
"Abdal AES Encryption is a security tool for encrypting messages developed by the Abdal team. This tool uses AES encryption and has high power. AES stands for Advanced Encryption Standard, which was developed in 2001 by the US National Institute of Technology and Standards. The advanced encryption standard is accepted by the US government and is now used worldwide. This encryption algorithm replaces the Data Encryption Standard (DES) published in 1977.Abdal AES Encryption is a security tool for encrypting messages developed by the Abdal team. This tool uses AES encryption and has high power. AES stands for Advanced Encryption Standard, which was developed in 2001 by the US National Institute of Technology and Standards. The advanced encryption standard is accepted by the US government and is now used worldwide. This encryption algorithm replaces the Data Encryption Standard (DES) published in 1977.","Categories
Encryption, Encryption Algorithms"
"If you need more security to send your messages, we introduce the new tool of Abdal security team called Abdal 2-Key Triple DES Builder. This tool can actually encrypt all your texts that are to be sent as a message between you and any person. Two-Key Triple DES is used to encrypt these messages. This algorithm performs 3 cryptographic processes on each block of information to reduce the penetration rate. The Abdal 2-Key Triple DES Builder tool has four modes for encrypting your data.If you need more security to send your messages, we introduce the new tool of Abdal security team called Abdal 2-Key Triple DES Builder. This tool can actually encrypt all your texts that are to be sent as a message between you and any person. Two-Key Triple DES is used to encrypt these messages. This algorithm performs 3 cryptographic processes on each block of information to reduce the penetration rate. The Abdal 2-Key Triple DES Builder tool has four modes for encrypting your data.","Categories
Security, Cryptography, Encryption Algorithms"
"MaskPhish can hide any URL to another URL. We can make https://ngrok.io/4GTJ78C [Example Link] to https://google.com/live-football@is.gd/6hts4 [Example Link]

For more Cybersecurity information visit https://www.kalilinux.inMaskPhish can hide any URL to another URL. We can make https://ngrok.io/4GTJ78C [Example Link] to https://google.com/live-football@is.gd/6hts4 [Example Link]

For more Cybersecurity information visit https://www.kalilinux.in","Categories
Cybersecurity"
"RandomPass by Lucerta is a random password generator that is highly customizable. You can generate passwords of fixed or random length, given a minimum and maximum length. You can control the types of characters and the propensity of each type of character. All crucial information that is used to generate passwords can be hidden from view. The newly generated passwords can be manually or automatically copied to the clipboard.RandomPass by Lucerta is a random password generator that is highly customizable. You can generate passwords of fixed or random length, given a minimum and maximum length. You can control the types of characters and the propensity of each type of character. All crucial information that is used to generate passwords can be hidden from view. The newly generated passwords can be manually or automatically copied to the clipboard.","Categories
Password Managers, Password Generators"
"zynix-Fusion is a framework that aims to centralize, standardizeand simplify the use of various security tools for pentest professionals.zynix-Fusion (old name: Linux evil toolkit) has few simple commands, one of which is theinit function that allows you to define a target, and thus use all the toolswithout typing anything else.zynix-Fusion is a framework that aims to centralize, standardizeand simplify the use of various security tools for pentest professionals.zynix-Fusion (old name: Linux evil toolkit) has few simple commands, one of which is theinit function that allows you to define a target, and thus use all the toolswithout typing anything else.","Categories
Security, OSINT"
"Using our program, you can create a strong password with ease. One of the best features of this program is that it enables you to save any password that you create in a file with the time and date . Here are some tips . To prevent your passwords from being hacked by social engineering, brute force or dictionary attack method, and keep your online accounts safe, you should notice that:1. Do not use the same password, security question and answer for multiple important accounts.2. Use a password that has at least 16 characters, use at least one number, one uppercase letter, one lowercase letter and one special symbol.3. Do not use the names of your families, friends or pets in your passwords.4. Do not use postcodes, house numbers, phone numbers, birthdates, ID card numbers, social security numbers, and so on in your passwords.5. Do not use any dictionary word in your passwords. Examples of strong passwords: ePYHc~dS*)8$+V-' , qzRtC{6rXN3N\RgL , zbfUMZPE6FC%)sZ. Examples of weak passwordsUsing our program, you can create a strong password with ease. One of the best features of this program is that it enables you to save any password that you create in a file with the time and date . Here are some tips . To prevent your passwords from being hacked by social engineering, brute force or dictionary attack method, and keep your online accounts safe, you should notice that:1. Do not use the same password, security question and answer for multiple important accounts.2. Use a password that has at least 16 characters, use at least one number, one uppercase letter, one lowercase letter and one special symbol.3. Do not use the names of your families, friends or pets in your passwords.4. Do not use postcodes, house numbers, phone numbers, birthdates, ID card numbers, social security numbers, and so on in your passwords.5. Do not use any dictionary word in your passwords. Examples of strong passwords: ePYHc~dS*)8$+V-' , qzRtC{6rXN3N\RgL , zbfUMZPE6FC%)sZ. Examples of weak passwords","Categories
Code Generators, Password Generators"
"CheckSome is a simple windows app to show MD5 and SHA256 of a file


File Information of Developer Generated File:
Name: CheckSome.exe
MD5:
adecc1ace82c3525e689c2d0ffdd8422
SHA256:
900bbf09cfa46ba0ef760e5eff5d35046f415c5b723db1f3c08f4e626d9c4bab
SHA1:
245221647187e62f8f1224291527249c2a3dce62CheckSome is a simple windows app to show MD5 and SHA256 of a file


File Information of Developer Generated File:
Name: CheckSome.exe
MD5:
adecc1ace82c3525e689c2d0ffdd8422
SHA256:
900bbf09cfa46ba0ef760e5eff5d35046f415c5b723db1f3c08f4e626d9c4bab
SHA1:
245221647187e62f8f1224291527249c2a3dce62","Categories
Cryptography"
"Pesepter is a program used to generate passwords to various websites. The program works locally on the computer. It does not connect to any server, so the generated passwords are known only to the user who will run the program locally on his computer.Pesepter is a program used to generate passwords to various websites. The program works locally on the computer. It does not connect to any server, so the generated passwords are known only to the user who will run the program locally on his computer.","Categories
Password Managers, Password Generators"
"Keylogger is a simple keystroke logger for Windows, Mac and Linux. A keystroke logger or keylogger is basically a program that records keystrokes and saves them in a log file on your local computer. This keylogger is simple and bare bones, but works wonderfully and is useful for a number of things. You can use it to track key movements and make sure no one is using your computer while you’re away, or use it for self-analysis. In businesses and offices it can be used to monitor employee activity; in schools it can track keystrokes and log banned words.Keylogger is a simple keystroke logger for Windows, Mac and Linux. A keystroke logger or keylogger is basically a program that records keystrokes and saves them in a log file on your local computer. This keylogger is simple and bare bones, but works wonderfully and is useful for a number of things. You can use it to track key movements and make sure no one is using your computer while you’re away, or use it for self-analysis. In businesses and offices it can be used to monitor employee activity; in schools it can track keystrokes and log banned words.","Categories
Other/Nonlisted Topic, Security"
"Shadowsocks for Android is the Android client for the widely-used, high-performance encryption protocol project Shadowsocks. It is a secure socks5 proxy for Android that is designed to protect your internet traffic.

Shadowsocks for Android allows you to surf the internet privately and securely at all times through your Android device. It features bleeding-edge techniques with Asynchronous I/O and Event-driven programming. It is completely free and open-source and is available for other platforms as well.Shadowsocks for Android is the Android client for the widely-used, high-performance encryption protocol project Shadowsocks. It is a secure socks5 proxy for Android that is designed to protect your internet traffic.

Shadowsocks for Android allows you to surf the internet privately and securely at all times through your Android device. It features bleeding-edge techniques with Asynchronous I/O and Event-driven programming. It is completely free and open-source and is available for other platforms as well.","Categories
Cryptography, Mobile"
"This plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/keepassotpThis plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/keepassotp","Categories
Password Managers"
"Source: https://github.com/AlizerUncaged/HTTP-Injector

respite is a SSH/openVPN client that allows you to connect to the internet with custom injected HTTP Proxy headers.
This application requires
Java (https://www.java.com/en/download/) and
.Net 4.5 (https://www.microsoft.com/en-ph/download/details.aspx?id=42642 .Net 4.5 is already preinstalled in Windows 10).

There are many SSH and OpenVPN Server providers in the internet, one is https://www.tcpvpn.com

HTTP Proxy responses override (source code): https://github.com/AlizerDoesJava/respite-proxy-override

Please rate, any feedback is appreciated. The application and server providers are free.Source: https://github.com/AlizerUncaged/HTTP-Injector

respite is a SSH/openVPN client that allows you to connect to the internet with custom injected HTTP Proxy headers.
This application requires
Java (https://www.java.com/en/download/) and
.Net 4.5 (https://www.microsoft.com/en-ph/download/details.aspx?id=42642 .Net 4.5 is already preinstalled in Windows 10).

There are many SSH and OpenVPN Server providers in the internet, one is https://www.tcpvpn.com

HTTP Proxy responses override (source code): https://github.com/AlizerDoesJava/respite-proxy-override

Please rate, any feedback is appreciated. The application and server providers are free.","Categories
Security, Firewall, SSH, VPN"
"Codex nació para una presentación final de OOP.
La idea principal es diseñar una forma fácil y segura de administrar sus cuentas web, con herramientas como ezLink y copiar / pegar doble clic hace que su fecha sea más segura de usar, ver y guardar.
Está hecho en C ++ y se actualizará pronto para la gestión web y más.Codex nació para una presentación final de OOP.
La idea principal es diseñar una forma fácil y segura de administrar sus cuentas web, con herramientas como ezLink y copiar / pegar doble clic hace que su fecha sea más segura de usar, ver y guardar.
Está hecho en C ++ y se actualizará pronto para la gestión web y más.","Categories
Password Managers"
"For Outlook I had been using the SpamBayes plugin for years in order to remove spam e-mails. However, with Outlook 365 the addin stopped working for me.
This reimplementation enables you to mark e-mails as spam or valid. Based on your input the addin learns how to classify e-mails. If the addin detects spam then it will move the e-mail to a configurable folder in Outlook. E-mails for which the decision is uncertain will be moved to another configurable folder.For Outlook I had been using the SpamBayes plugin for years in order to remove spam e-mails. However, with Outlook 365 the addin stopped working for me.
This reimplementation enables you to mark e-mails as spam or valid. Based on your input the addin learns how to classify e-mails. If the addin detects spam then it will move the e-mail to a configurable folder in Outlook. E-mails for which the decision is uncertain will be moved to another configurable folder.","Categories
Anti-Spam"
"WindowTextExtractor allows you to get a text from any window of an operating system including microsoft office programs, console windows and any window with support of Microsoft UI Automation (UIA). It can recover password stored behind asterisks (*****) from most of the windows apps.

Requirements
OS Windows XP SP3 and later. Supports x86 and x64 systems.
.NET Framework 4.0

How to Use
Launch WindowTextExtractor on your system.
Now simply drag the 'Find window' button to get a window text or password.

Limitations
This tool can't work properly with non-windows based applications such as GTK, Flash, QT or applications not using standard edit box for the password. It does not work with HTML pages in the browsers such as Firefox, Chrome, etc.WindowTextExtractor allows you to get a text from any window of an operating system including microsoft office programs, console windows and any window with support of Microsoft UI Automation (UIA). It can recover password stored behind asterisks (*****) from most of the windows apps.

Requirements
OS Windows XP SP3 and later. Supports x86 and x64 systems.
.NET Framework 4.0

How to Use
Launch WindowTextExtractor on your system.
Now simply drag the 'Find window' button to get a window text or password.

Limitations
This tool can't work properly with non-windows based applications such as GTK, Flash, QT or applications not using standard edit box for the password. It does not work with HTML pages in the browsers such as Firefox, Chrome, etc.","Categories
Security, Desktop Environment, Password Managers"
"Find the next step in your career. Find and apply for remote jobs and jobs in your area using the Slashdot Job Board. Browse by job, company, location, and more.Project Samples","Categories
Anti-Malware"
"This is an open source account managing and password saving software written in java.
It helps you to remeber all of your accounts and passwords, including additional information like the email adress or the username you use for the specific platform.

Donate: http://bit.ly/donate-dagammlaThis is an open source account managing and password saving software written in java.
It helps you to remeber all of your accounts and passwords, including additional information like the email adress or the username you use for the specific platform.

Donate: http://bit.ly/donate-dagammla","Categories
Password Managers"
"This is the fork of the SHADOW IDS produced in 2003. It has been updated to work on modern (SystemD, OpenRC) GNU suites. The original developers added the plugable architecture. It has been tweaked for TSHARK. It requires a CGI web server.
It will run tcpdump 24x7x???. It will render initial analysis, and searchability.

# idabench Version 1.0.1

idabench is public domain software and may be freely used and #
distributed with or without modification. #This is the fork of the SHADOW IDS produced in 2003. It has been updated to work on modern (SystemD, OpenRC) GNU suites. The original developers added the plugable architecture. It has been tweaked for TSHARK. It requires a CGI web server.
It will run tcpdump 24x7x???. It will render initial analysis, and searchability.

# idabench Version 1.0.1

idabench is public domain software and may be freely used and #
distributed with or without modification. #","Categories
Security"
"MTCaptcha, a GDPR and VPAT compliant captcha service build for the enterprise.

This is the demo code to decrypt and decode MTCaptcha's verified token directly on server side without making any API call. This is for customers of MTCaptcha Captcha Service (https://www.mtcaptcha.com)

The demo code can be found on github:
https://mtcaptcha-public.github.io/MTCaptcha-Direct-Token-Decryption/MTCaptcha, a GDPR and VPAT compliant captcha service build for the enterprise.

This is the demo code to decrypt and decode MTCaptcha's verified token directly on server side without making any API call. This is for customers of MTCaptcha Captcha Service (https://www.mtcaptcha.com)

The demo code can be found on github:
https://mtcaptcha-public.github.io/MTCaptcha-Direct-Token-Decryption/","Categories
Security, Anti-Spam"
"This program is a graphical user interface for checking pwned passwords, it's writen with python and pyQT4.
Program calculates password hash and then searches for matches with first 5 symbols (prefix) in https://api.pwnedpasswords.com,
then full hash match is found localy on users PC.This program is a graphical user interface for checking pwned passwords, it's writen with python and pyQT4.
Program calculates password hash and then searches for matches with first 5 symbols (prefix) in https://api.pwnedpasswords.com,
then full hash match is found localy on users PC.","Categories
Security"
"Save your Emails and Passwords (encrypted) on a txt file and decrypt passwords when needed

Made this program so that it'll be easier for me to remember the passwords by saving the passwords with some security if another user opens the txt file.


Default txt file directory is in "" mydocuments "" with name "" encryptedCode.txt ""Save your Emails and Passwords (encrypted) on a txt file and decrypt passwords when needed

Made this program so that it'll be easier for me to remember the passwords by saving the passwords with some security if another user opens the txt file.


Default txt file directory is in "" mydocuments "" with name "" encryptedCode.txt ""","Categories
Password Managers"
"The best cryptography playground available Demo @
https://8gwifi.org

How to Install
wget https://downloads.sourceforge.net/project/cryptography-playgroud/crypto-installer.tar
tar xvf crypto-installer.tar;cd crypto-installer
./bootstart.sh
Browse http://localhost:8080The best cryptography playground available Demo @
https://8gwifi.org

How to Install
wget https://downloads.sourceforge.net/project/cryptography-playgroud/crypto-installer.tar
tar xvf crypto-installer.tar;cd crypto-installer
./bootstart.sh
Browse http://localhost:8080","Categories
Cryptography, Password Generators"
"httpshell is an interactive https command exploit to test the perimeter security of your network.

This is a customized HTTPS encrypted reverse shell.

It illustrates how easy to bypass any perimiter firewall and IPS by simply encrypting the data.

To list all connecting clients:

sulod -l
To interact with existing client sessions:

sulod -i <number>
by Nelson Maligrohttpshell is an interactive https command exploit to test the perimeter security of your network.

This is a customized HTTPS encrypted reverse shell.

It illustrates how easy to bypass any perimiter firewall and IPS by simply encrypting the data.

To list all connecting clients:

sulod -l
To interact with existing client sessions:

sulod -i <number>
by Nelson Maligro","Categories
Security, Cryptography, Networking"
"This plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/passwordchangeassistantThis plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/passwordchangeassistant","Categories
Password Managers"
"If you want to scan out the virus quickly, you can use the latest version of Sws Security Assistant, which provides you with the best way to scan the virus. The latest version of Sws Security Assistant allows you to have the best virus. Scanning mode allows you to have the best virus to scan and scan.It is an opensource virus scan,you can find it on github.If you want to scan out the virus quickly, you can use the latest version of Sws Security Assistant, which provides you with the best way to scan the virus. The latest version of Sws Security Assistant allows you to have the best virus. Scanning mode allows you to have the best virus to scan and scan.It is an opensource virus scan,you can find it on github.","Categories
Window Managers, Antivirus"
"Social Media Downloader for Open Source Intelligence purpos.

Supportes so far:

Facebook
Instagram
TwitterSocial Media Downloader for Open Source Intelligence purpos.

Supportes so far:

Facebook
Instagram
Twitter","Categories
Internet, OSINT"
"This plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/pedcalc

If you're used to auto-updating my plugins using EarlyUpdateCheck, please be informed that this update has to be done manuallyThis plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/pedcalc

If you're used to auto-updating my plugins using EarlyUpdateCheck, please be informed that this update has to be done manually","Categories
Password Managers"
"This is a plugin to KeePass <http://www.KeePass.info> to add protection against accidental
auto-typing of passwords into the wrong places.This is a plugin to KeePass <http://www.KeePass.info> to add protection against accidental
auto-typing of passwords into the wrong places.","Categories
Password Managers"
"Why FinalCrypt?

1. Most people choose Disk-Encryption as it's easier to unlock a whole drive, but Big-Brother or Malware can then also read all your files. Only use File-Encryption!

2. Most software uses recently broken AES encryption.

3. Soon The Shor's algorithm will instantly break all assymmetric encryption with Quantum Computers.

4. FinalCrypt uses Symmetric One Time Pad Encryption, which is the most unbreakable encryption there is.

5. FinalCrypt is the only ""One Time Pad"", OpenSource, Cross-Platform, (Bulk) File Encryption Software available.Why FinalCrypt?

1. Most people choose Disk-Encryption as it's easier to unlock a whole drive, but Big-Brother or Malware can then also read all your files. Only use File-Encryption!

2. Most software uses recently broken AES encryption.

3. Soon The Shor's algorithm will instantly break all assymmetric encryption with Quantum Computers.

4. FinalCrypt uses Symmetric One Time Pad Encryption, which is the most unbreakable encryption there is.

5. FinalCrypt is the only ""One Time Pad"", OpenSource, Cross-Platform, (Bulk) File Encryption Software available.","Categories
Cryptography, Encryption, Encryption Algorithms"
"Encryption tool for configuration files
Encryption tool to encrypt NET configuration files, automate this task in a simple and fast way, so you can hide the most sensitive information from ""appSettings"" support any type of NET config file.
you dont need to do anything extra in your NET application.Encryption tool for configuration files
Encryption tool to encrypt NET configuration files, automate this task in a simple and fast way, so you can hide the most sensitive information from ""appSettings"" support any type of NET config file.
you dont need to do anything extra in your NET application.","Categories
Encryption"
