Description,Category
"MUTE is a secure, anonymous, distributed communications framework. Node-to-node connections are encrypted, and messages are routed using an ant-inspired algorithm. The first MUTE-based app supports anonymous file sharing.MUTE is a secure, anonymous, distributed communications framework. Node-to-node connections are encrypted, and messages are routed using an ant-inspired algorithm. The first MUTE-based app supports anonymous file sharing.","Categories
File Sharing, Security"
"RHash (Recursive Hasher) is a console utility for computing and verifying hash sums of files. It supports CRC32, CRC32C, MD4, MD5, SHA1, SHA256, SHA512, SHA3, AICH, ED2K, DC++ TTH, BTIH, Tiger, GOST R 34.11-2012, RIPEMD-160, HAS-160, EDON-R, and Whirlpool.RHash (Recursive Hasher) is a console utility for computing and verifying hash sums of files. It supports CRC32, CRC32C, MD4, MD5, SHA1, SHA256, SHA512, SHA3, AICH, ED2K, DC++ TTH, BTIH, Tiger, GOST R 34.11-2012, RIPEMD-160, HAS-160, EDON-R, and Whirlpool.","Categories
Cryptography, Algorithms, System"
The Saint Jude Project is a Project to develop Kernel-Level IDS mechinisms to protect the integrity of host systems.The Saint Jude Project is a Project to develop Kernel-Level IDS mechinisms to protect the integrity of host systems.,"Categories
Security, Operating System Kernels"
Magstripper is a magnetic card reader and decoder that takes raw waveform information from a magnetic audio head (soldered directly to a mono audio jack) and processes it via a mic input. It also includes a multi-user door lock access control system.Magstripper is a magnetic card reader and decoder that takes raw waveform information from a magnetic audio head (soldered directly to a mono audio jack) and processes it via a mic input. It also includes a multi-user door lock access control system.,"Categories
Point of Sale (POS), Security, Information Analysis"
Mac OS X frontend for OpenSSH's sftp/scp toolsMac OS X frontend for OpenSSH's sftp/scp tools,"Categories
Security, File Transfer Protocol (FTP)"
"The GlobalPlatform card specification is a standard for the management of the contents on a smart card. Mainly this comprises the installation and the removal of applications. This project offers a C library and a command line shell.

Find more information on https://kaoh.github.io/globalplatform/The GlobalPlatform card specification is a standard for the management of the contents on a smart card. Mainly this comprises the installation and the removal of applications. This project offers a C library and a command line shell.

Find more information on https://kaoh.github.io/globalplatform/","Categories
Security, Installation/Setup, Hardware"
"Sqlninja is an exploitation tool to be used against web apps based on MS SQL Server that are vulnerable to SQL Injection attacks, in order to get a shell or extract data also in very hostile conditions. For more information please check http://sqlninja.sf.netSqlninja is an exploitation tool to be used against web apps based on MS SQL Server that are vulnerable to SQL Injection attacks, in order to get a shell or extract data also in very hostile conditions. For more information please check http://sqlninja.sf.net","Categories
Security"
"Tor Browser enables you to use Tor on Windows, Mac OS X, or Linux without needing to install any software. Tor is a software that bounces your communications around a distributed network of relays run by volunteers. This effectively prevents anyone watching your Internet connection from learning what sites you visit; it prevents the sites you visit from learning your physical location; and allows you access to sites which are blocked.

Tor Browser can run off a USB flash drive, comes with a pre-configured web browser to protect your anonymity, and is self-contained (portable).Tor Browser enables you to use Tor on Windows, Mac OS X, or Linux without needing to install any software. Tor is a software that bounces your communications around a distributed network of relays run by volunteers. This effectively prevents anyone watching your Internet connection from learning what sites you visit; it prevents the sites you visit from learning your physical location; and allows you access to sites which are blocked.

Tor Browser can run off a USB flash drive, comes with a pre-configured web browser to protect your anonymity, and is self-contained (portable).","Categories
Security, Browsers"
SSL VPN Client for Windows (OpenVPN).SSL VPN Client for Windows (OpenVPN).,"Categories
Security, Networking, Mobile, VPN"
"RIPS is a static code analysis tool for the automated detection of security vulnerabilities in PHP applications. It was released 2010 during the Month of PHP Security (www.php-security.org).

NOTE: RIPS 0.5 development is abandoned. A complete rewrite with OOP support and higher precision is available at https://www.ripstech.com/next-generation/RIPS is a static code analysis tool for the automated detection of security vulnerabilities in PHP applications. It was released 2010 during the Month of PHP Security (www.php-security.org).

NOTE: RIPS 0.5 development is abandoned. A complete rewrite with OOP support and higher precision is available at https://www.ripstech.com/next-generation/","Categories
Security"
"The project provides functionality to interface the SmartCardIO Java SDK library to Global Platform compliant smart cards, similar to globalplatform.sf.net. The difference is pure Java implementation and easy plug in to your SmartCardIO applications.

This project is now more or less subsumed by Martin Paljak's continuation of the project at https://github.com/martinpaljak/GlobalPlatformPro.The project provides functionality to interface the SmartCardIO Java SDK library to Global Platform compliant smart cards, similar to globalplatform.sf.net. The difference is pure Java implementation and easy plug in to your SmartCardIO applications.

This project is now more or less subsumed by Martin Paljak's continuation of the project at https://github.com/martinpaljak/GlobalPlatformPro.","Categories
Cryptography"
"When you need encrypt/obfuscate strings in your program so that they don't just show up with a strings or hex tool when your executable is examined, this tool can be useful.
See Code Project article: https://www.codeproject.com/Articles/1210398/Small-String-Obfuscator by Michael HaephratiWhen you need encrypt/obfuscate strings in your program so that they don't just show up with a strings or hex tool when your executable is examined, this tool can be useful.
See Code Project article: https://www.codeproject.com/Articles/1210398/Small-String-Obfuscator by Michael Haephrati","Categories
Cryptography"
"This is a easy to use Mass-IP-Blocker/Blacklister Tool.
Much more efficient than a Batch-Script.
You can automatically block IP Addresses from a Online-IP-List, or just paste in your own IP's you want to block.This is a easy to use Mass-IP-Blocker/Blacklister Tool.
Much more efficient than a Batch-Script.
You can automatically block IP Addresses from a Online-IP-List, or just paste in your own IP's you want to block.","Categories
Security, Networking, Firewall"
"*Updated 11/05/2021
TinfoilSec Presents:
Sn3rpOs [Codename: CoNt4g1N]
Features:
Xfce4 Desktop
Kali Linux Full
System Torified with Privoxy & Tor
bleachbit
Wire
Signal
Veracrypt
All repos transported through Privoxy&Tor
dnscrypt-proxy (no-logs)
Tor Browser
Custom Tor Switcher and Pyloris
Firefox-esr (configured with tor)
Thunderbird
ProtonVPN (Free VPN no-logs)
Sn1per
Vault Scanner
RED_HAWK
Fork of Kali Rolling, Debian Stretch/Buster
-No Back Doors-
Now with UEFI boot support
and of course bacon. XD
login: tfs
passwd: toor
As Always RTFM! (README file)*Updated 11/05/2021
TinfoilSec Presents:
Sn3rpOs [Codename: CoNt4g1N]
Features:
Xfce4 Desktop
Kali Linux Full
System Torified with Privoxy & Tor
bleachbit
Wire
Signal
Veracrypt
All repos transported through Privoxy&Tor
dnscrypt-proxy (no-logs)
Tor Browser
Custom Tor Switcher and Pyloris
Firefox-esr (configured with tor)
Thunderbird
ProtonVPN (Free VPN no-logs)
Sn1per
Vault Scanner
RED_HAWK
Fork of Kali Rolling, Debian Stretch/Buster
-No Back Doors-
Now with UEFI boot support
and of course bacon. XD
login: tfs
passwd: toor
As Always RTFM! (README file)","Categories
Security, VPN"
"Password Manager is created mainly for my personal use. Memorizing lots of account is impossible, keeping on plain text is insecure. With a very simple gui and using AES encryption I solved my problem. You can group your accounts in a single file and multiple users can save their passwords in different files.
version3.1
remove version checking that becomes annoying.
version3
*Keyboard short cuts for menu items
*Configuration file, account form display time and time before asking the password again before displaying account form can be configured.
*Open Last open file menu item

version2.2
*simple password manager icon
*password suggestion frame
*copy to clipboard buttons
*menu icons

version 2.1
*Version checker

version 2
*GUI changes
*Account window automatically shut down after 5 minutes
*bug fix description search
*user manual

version 1.1
*input boxes are changed to password boxes.
*link to latest release
*minor bug fixPassword Manager is created mainly for my personal use. Memorizing lots of account is impossible, keeping on plain text is insecure. With a very simple gui and using AES encryption I solved my problem. You can group your accounts in a single file and multiple users can save their passwords in different files.
version3.1
remove version checking that becomes annoying.
version3
*Keyboard short cuts for menu items
*Configuration file, account form display time and time before asking the password again before displaying account form can be configured.
*Open Last open file menu item

version2.2
*simple password manager icon
*password suggestion frame
*copy to clipboard buttons
*menu icons

version 2.1
*Version checker

version 2
*GUI changes
*Account window automatically shut down after 5 minutes
*bug fix description search
*user manual

version 1.1
*input boxes are changed to password boxes.
*link to latest release
*minor bug fix","Categories
Password Managers"
"Warning: moved to https://github.com/nuxsmin/sysPass

sysPass es un moderno sistema de gestión de claves basado en web para un entorno multiusuario de uso empresarial y personal.

Claves encriptadas con una clave maestra, acceso basado en grupos y perfiles, subida de archivos, integración con LDAP/Active Directory, auditoría de eventos y más...

Detalles de instalación y log de cambios en Wiki

Wiki: http://wiki.syspass.org
DEMO: http://demo.syspass.org

-------------------------------------------------------------

sysPass is the a modern web based password manager to run in a multiuser environment for business and personal use

Accounts passwords are encrypted with a unique master password, group/profile based access, file uploading, LDAP/Active Directory integration, auditing and more....

Installation instructions and changelog at Wiki

Wiki: http://wiki.syspass.org
DEMO: http://demo.syspass.orgWarning: moved to https://github.com/nuxsmin/sysPass

sysPass es un moderno sistema de gestión de claves basado en web para un entorno multiusuario de uso empresarial y personal.

Claves encriptadas con una clave maestra, acceso basado en grupos y perfiles, subida de archivos, integración con LDAP/Active Directory, auditoría de eventos y más...

Detalles de instalación y log de cambios en Wiki

Wiki: http://wiki.syspass.org
DEMO: http://demo.syspass.org

-------------------------------------------------------------

sysPass is the a modern web based password manager to run in a multiuser environment for business and personal use

Accounts passwords are encrypted with a unique master password, group/profile based access, file uploading, LDAP/Active Directory integration, auditing and more....

Installation instructions and changelog at Wiki

Wiki: http://wiki.syspass.org
DEMO: http://demo.syspass.org","Categories
Dynamic Content, Systems Administration, Password Managers"
Droid Pentest help you to find all android apps for penetration testing and hacking so you can make complete penetration test platform .Droid Pentest help you to find all android apps for penetration testing and hacking so you can make complete penetration test platform .,"Categories
Database, Security, Mobile, Penetration Testing"
"VCG is an automated code security review tool for C++, C#, VB, PHP, Java, PL/SQL and COBOL, which is intended to speed up the code review process by identifying bad/insecure code.

It has a few features that should make it useful. In addition to performing some more complex checks it also has a config file for each language that basically allows you to add any bad functions (or other text) that you want to search for. It attempts to find phrases within comments that can indicate broken code and it provides stats and a pie chart (for the entire codebase and for individual files) showing relative proportions of code, whitespace, comments, 'ToDo'-style comments and bad code.

I've tried to produce something which searches intelligently for buffer overflows and signed/unsigned comparison in C, violations of OWASP recommendations in Java code, etc.

Current version: 2.2.0VCG is an automated code security review tool for C++, C#, VB, PHP, Java, PL/SQL and COBOL, which is intended to speed up the code review process by identifying bad/insecure code.

It has a few features that should make it useful. In addition to performing some more complex checks it also has a config file for each language that basically allows you to add any bad functions (or other text) that you want to search for. It attempts to find phrases within comments that can indicate broken code and it provides stats and a pie chart (for the entire codebase and for individual files) showing relative proportions of code, whitespace, comments, 'ToDo'-style comments and bad code.

I've tried to produce something which searches intelligently for buffer overflows and signed/unsigned comparison in C, violations of OWASP recommendations in Java code, etc.

Current version: 2.2.0","Categories
Security, Source Code Analysis, Code Review"
"This module provides attack surface reduction enhancements against the HTTP Flood Attacks at the web application level. Massive crawling/scanning tools, HTTP Flood tools can be detected and blocked by this module via htaccess, firewall or iptables, etc. (like mod_evasive)

You can use this module by including ""iosec.php"" to any PHP file which wants to be protected.

You can test module here: http://www.iosec.org/test.php (demo)

Watch the Proof of Concept video: http://goo.gl/dSiAL

Hakin9 IT Security Magazine Article about IOSEC http://goo.gl/aQM4Di (different format -> http://goo.gl/JKMUPN)

IJNSA Article at http://goo.gl/LLxRdX

WP Plugin Page http://goo.gl/nF5nD

CHANGES v.1.8.2
- Iptables Auto Ban Bash Script Included
- Token Access via Implicit Deny
- Reverse Proxy Support
- reCAPTCHA Support

Do you want more features? Check for third party addons http://sf.net/projects/iosecaddons

Gökhan MuharremoğluThis module provides attack surface reduction enhancements against the HTTP Flood Attacks at the web application level. Massive crawling/scanning tools, HTTP Flood tools can be detected and blocked by this module via htaccess, firewall or iptables, etc. (like mod_evasive)

You can use this module by including ""iosec.php"" to any PHP file which wants to be protected.

You can test module here: http://www.iosec.org/test.php (demo)

Watch the Proof of Concept video: http://goo.gl/dSiAL

Hakin9 IT Security Magazine Article about IOSEC http://goo.gl/aQM4Di (different format -> http://goo.gl/JKMUPN)

IJNSA Article at http://goo.gl/LLxRdX

WP Plugin Page http://goo.gl/nF5nD

CHANGES v.1.8.2
- Iptables Auto Ban Bash Script Included
- Token Access via Implicit Deny
- Reverse Proxy Support
- reCAPTCHA Support

Do you want more features? Check for third party addons http://sf.net/projects/iosecaddons

Gökhan Muharremoğlu","Categories
Security, Firewall, Monitoring"
"Free open source knowledge base software. Extensively search-able, Versatile and easy to use. easy to set up and administer. Comment hover links let you read in an AJAX generated hover window, the comments to an article in the main list view without having to go to the comments page. Password protected user accounts, and group support, with read only guest user, full control admin, power user/moderator, and default data entry user with restricted privileges. Users can view all data but only modify their own data unless user is admin or moderator, default users can't delete anything. Moderator is more restricted then admin but less restricted then default user. Supported data export formats: .doc .xls .csv .pdf and .xml. Printing and exporting can be done from any part of the site. single articles or multiple items from the list view. Multiple report types to keep track of your site. Change password support, Password recovery by user name or email supportFree open source knowledge base software. Extensively search-able, Versatile and easy to use. easy to set up and administer. Comment hover links let you read in an AJAX generated hover window, the comments to an article in the main list view without having to go to the comments page. Password protected user accounts, and group support, with read only guest user, full control admin, power user/moderator, and default data entry user with restricted privileges. Users can view all data but only modify their own data unless user is admin or moderator, default users can't delete anything. Moderator is more restricted then admin but less restricted then default user. Supported data export formats: .doc .xls .csv .pdf and .xml. Printing and exporting can be done from any part of the site. single articles or multiple items from the list view. Multiple report types to keep track of your site. Change password support, Password recovery by user name or email support","Categories
Database, Front-Ends, Knowledge Management, Password Recovery"
"sktrap (script kiddies trap) is a tiny intrusion detection system. Installed on the monitor server, it runs tests via ssh on its clients. Cracks very visible (files,open ports). Built in reply to and very succesful in finding real-world break-ins.sktrap (script kiddies trap) is a tiny intrusion detection system. Installed on the monitor server, it runs tests via ssh on its clients. Cracks very visible (files,open ports). Built in reply to and very succesful in finding real-world break-ins.","Categories
Anti-Malware"
"UDP Unicorn is a Win32 UDP flooding/DoS (Denial of Service) utility with multithreading. Uses Winsock to create UDP sockets and flood a target.

I created this tool for system administrators and game developers to test their servers.

DISCLAIMER: USE AT YOUR OWN RISK. THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDER OR CONTRIBUTORS ""AS IS"" AND ANY EXPRESS OR IMPLIED WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE DISCLAIMED. IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES.UDP Unicorn is a Win32 UDP flooding/DoS (Denial of Service) utility with multithreading. Uses Winsock to create UDP sockets and flood a target.

I created this tool for system administrators and game developers to test their servers.

DISCLAIMER: USE AT YOUR OWN RISK. THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDER OR CONTRIBUTORS ""AS IS"" AND ANY EXPRESS OR IMPLIED WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE DISCLAIMED. IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES.","Categories
Security"
"This is mainly just an interface tweak. Added function of mac address changer.

If you have problems getting the mac changer to work, try using a mac address that starts with something other than ""00"" in the first octet.

If you are intersted in learning about network security please check out my Juniper Networks training course at: http://academy.gns3.com/courses/juniper-jncia-intro-to-junosThis is mainly just an interface tweak. Added function of mac address changer.

If you have problems getting the mac changer to work, try using a mac address that starts with something other than ""00"" in the first octet.

If you are intersted in learning about network security please check out my Juniper Networks training course at: http://academy.gns3.com/courses/juniper-jncia-intro-to-junos","Categories
Cryptography, Wireless"
"QPass is easy to use, open source password manager application with built-in password generator. You can store in it's database such data as passwords and logins which will be encrypted using AES-256 with PBKDF2(number of iterations set by user). Each entry can include additional information about entry such as name, url adress and description.QPass is easy to use, open source password manager application with built-in password generator. You can store in it's database such data as passwords and logins which will be encrypted using AES-256 with PBKDF2(number of iterations set by user). Each entry can include additional information about entry such as name, url adress and description.","Categories
Cryptography, Internet, Password Managers, Password Generators, Encryption Algorithms"
"This project hosts the Windows Mobile ports of the famous Windows PC application ""KeePass - The Open-Source Password Safe"" from Dominik Reichl (http://keepass.sourceforge.net). KeePassPPC is based on KeePass V1.xx and KeePassSD on KeePass V2.xx.This project hosts the Windows Mobile ports of the famous Windows PC application ""KeePass - The Open-Source Password Safe"" from Dominik Reichl (http://keepass.sourceforge.net). KeePassPPC is based on KeePass V1.xx and KeePassSD on KeePass V2.xx.","Categories
Database, Security, Internet"
The Open Web Application Security Project (OWASP) software and documentation repository.The Open Web Application Security Project (OWASP) software and documentation repository.,"Categories
Security, Dynamic Content"
"SetACL: manage permissions (ACLs) on Windows systems from the command line or your programs/scripts. Supports all options available in Explorer, and more.SetACL: manage permissions (ACLs) on Windows systems from the command line or your programs/scripts. Supports all options available in Explorer, and more.","Categories
Security, Systems Administration, File Systems"
JECC is an open source implementation of public key Elliptic Curve Cryptography written in Java. As of now it provides en-/decrypted out- and input streams.JECC is an open source implementation of public key Elliptic Curve Cryptography written in Java. As of now it provides en-/decrypted out- and input streams.,"Categories
Cryptography"
"We can briefly define HDIV as a Java Web Application Security Framework. HDIV extends web application frameworks behaviour (Struts 1.x, Struts 2.x, Spring MVC) in order to avoid most common web application security vulnerabilitiesWe can briefly define HDIV as a Java Web Application Security Framework. HDIV extends web application frameworks behaviour (Struts 1.x, Struts 2.x, Spring MVC) in order to avoid most common web application security vulnerabilities","Categories
Security"
"PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/jasypt/jasypt

Jasypt (Java Simplified Encryption) is a java library which allows the developer to add basic encryption capabilities to his/her projects with minimum effort, and without the need of having deep knowledge on how cryptography works.

PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/jasypt/jasyptPLEASE NOTE that we are in the process of moving to GitHub: https://github.com/jasypt/jasypt

Jasypt (Java Simplified Encryption) is a java library which allows the developer to add basic encryption capabilities to his/her projects with minimum effort, and without the need of having deep knowledge on how cryptography works.

PLEASE NOTE that we are in the process of moving to GitHub: https://github.com/jasypt/jasypt","Categories
Cryptography, Algorithms, Object Oriented"
"encrypt is a multi-platform, file encryption application. Binary packages are currently provided for Arch, Debian, Fedora, MS Windows, Android and OS X. For further details, including the latest source code, visit https://albinoloverats.net/projects/encryptencrypt is a multi-platform, file encryption application. Binary packages are currently provided for Arch, Debian, Fedora, MS Windows, Android and OS X. For further details, including the latest source code, visit https://albinoloverats.net/projects/encrypt","Categories
Cryptography"
"OSSIM, AlienVault’s Open Source Security Information and Event Management (SIEM) product, provides event collection, normalization and correlation. For more advanced functionality, AlienVault Unified Security Management (USM) builds on OSSIM with these additional capabilities:

* Log management
* Advanced threat detection with a continuously updated library of pre-built correlation rules
* Actionable threat intelligence updates from AlienVault Labs Security Research Team
* Rich analytics dashboards and data visualizationOSSIM, AlienVault’s Open Source Security Information and Event Management (SIEM) product, provides event collection, normalization and correlation. For more advanced functionality, AlienVault Unified Security Management (USM) builds on OSSIM with these additional capabilities:

* Log management
* Advanced threat detection with a continuously updated library of pre-built correlation rules
* Actionable threat intelligence updates from AlienVault Labs Security Research Team
* Rich analytics dashboards and data visualization","Categories
Security, Log Analysis, Monitoring, SIEM"
"Fast and transparent file system and swap encryption package for linux. No source code changes to linux kernel. Works with 6.x, 5.x, 4.x, 3.x, 2.6, 2.4, 2.2 and 2.0 kernels.Fast and transparent file system and swap encryption package for linux. No source code changes to linux kernel. Works with 6.x, 5.x, 4.x, 3.x, 2.6, 2.4, 2.2 and 2.0 kernels.","Categories
Cryptography"
"Crypto++ is a free C++ class library of cryptographic schemes originally written by Wei Dai. The library is now maintained by a community of volunteers.

The Crypto++ website is located at https://cryptopp.com/, and the source code is located at https://github.com/weidai11/cryptopp. The repository was moved in response to developer requests for Git access.

The SourceForge site will remain in ""read only"" mode for historical purposes. You should visit the Crypto++ website at https://cryptopp.com/ or GitHub at https://github.com/weidai11/cryptopp to view the latest news, download the latest source code, file bugs and request features.

We thank SourceForge for hosting us through the years.Crypto++ is a free C++ class library of cryptographic schemes originally written by Wei Dai. The library is now maintained by a community of volunteers.

The Crypto++ website is located at https://cryptopp.com/, and the source code is located at https://github.com/weidai11/cryptopp. The repository was moved in response to developer requests for Git access.

The SourceForge site will remain in ""read only"" mode for historical purposes. You should visit the Crypto++ website at https://cryptopp.com/ or GitHub at https://github.com/weidai11/cryptopp to view the latest news, download the latest source code, file bugs and request features.

We thank SourceForge for hosting us through the years.","Categories
Cryptography"
"Copfilter is a easy to install addon for the opensource firewall IPCop. It filters POP3, SMTP, HTTP, and FTP traffic for viruses and spam using various open source programs.Copfilter is a easy to install addon for the opensource firewall IPCop. It filters POP3, SMTP, HTTP, and FTP traffic for viruses and spam using various open source programs.","Categories
Email Spam Filter, Anti-Spam, Anti-Malware"
