Description,Category
An intuitive MediaGallery for PHPNuke based Websides. Full featured and full customizable. Works with most PHPNuke based Software Versions from (6.5?) 7.x to 8.1. You can't see the Download now Button from here??? Please go to the Project page on fiAn intuitive MediaGallery for PHPNuke based Websides. Full featured and full customizable. Works with most PHPNuke based Software Versions from (6.5?) 7.x to 8.1. You can't see the Download now Button from here??? Please go to the Project page on fi,"Categories
Dynamic Content, Site Management, Photo Management"
This project consist of a simple framework for creating and managing access rules for the Squid proxy server.This project consist of a simple framework for creating and managing access rules for the Squid proxy server.,"Categories
Firewall, Proxy Servers"
"Use this plugin to embed Google Wave inside a wordpress post, as easy as [wave id=""wave-id""]. This plugin implements the full wave embed api and features a TinyMCE button for embedding the wave. follow @wavewordpress in twitter for updates and more infUse this plugin to embed Google Wave inside a wordpress post, as easy as [wave id=""wave-id""]. This plugin implements the full wave embed api and features a TinyMCE button for embedding the wave. follow @wavewordpress in twitter for updates and more inf","Categories
Communications, Blogging"
"ACTIVE DEVELOPMENT ENDED IN 2011.

Use Easy Feed Editor to create your own feed. Easy Feed Editor supports both RSS and ATOM.ACTIVE DEVELOPMENT ENDED IN 2011.

Use Easy Feed Editor to create your own feed. Easy Feed Editor supports both RSS and ATOM.","Categories
XML, RSS, WWW/HTTP"
MultiSearch is a simple and fast search engine able to concatenate and organize multiple results. Easy to customize for the end users.MultiSearch is a simple and fast search engine able to concatenate and organize multiple results. Easy to customize for the end users.,"Categories
Search Engines"
"Rosefinch is a web file manager. Cut, copy, paste, rename and delete and make new folder in browser just like use other file managers on your compute. Also, Rosefinch provides download, upload and search feature. Rosefinch can be an alternative of ApRosefinch is a web file manager. Cut, copy, paste, rename and delete and make new folder in browser just like use other file managers on your compute. Also, Rosefinch provides download, upload and search feature. Rosefinch can be an alternative of Ap","Categories
WWW/HTTP, File Managers"
"File centipede is an internet file download/upload manager, Torrent client, WebDAV client, FTP client, and SSH client.
It's fast, customizable, user-friendly, multi-protocols supported, and free with no ads.
It also contains many useful auxiliary tools such as HTTP requester, file merge, and encoders.
With the browser integration, you can download audio and videos from websites, even encrypted videos.
File centipede makes everything easy and efficient, it's the best internet download manager you can find.File centipede is an internet file download/upload manager, Torrent client, WebDAV client, FTP client, and SSH client.
It's fast, customizable, user-friendly, multi-protocols supported, and free with no ads.
It also contains many useful auxiliary tools such as HTTP requester, file merge, and encoders.
With the browser integration, you can download audio and videos from websites, even encrypted videos.
File centipede makes everything easy and efficient, it's the best internet download manager you can find.","Categories
WWW/HTTP, Networking, Internet, Download Managers, FTP Clients"
"Artify allows you to easily download artwork of an artist from a platform of your choice (like ArtStation, DeviantArt, Pixiv).
Just copy&paste the url of the profile of an artist or artist's name and press DownloadArtify allows you to easily download artwork of an artist from a platform of your choice (like ArtStation, DeviantArt, Pixiv).
Just copy&paste the url of the profile of an artist or artist's name and press Download","Categories
WWW/HTTP"
"Give your customers the flexibility and extra mobility with Wireless Internet Access
MyHotspot is a professional Wireless LAN Free software solution for providing internet access to your customers. Customers will be redirected to your login page to authenticate with user account or a prepaid-code before getting the Internet access. The PayPal payment option allows your customers to create and pay for network access directly. The software controls download, upload, data transfer, time usage, visited pages. MyHotSpot Billing software runs on your Windows PC, controls unlimited user or prepaid-code accounts, and displays data to customers on your self-branded pages.
MyHotspot billing software is the definitive tool for managing your public WIFI-HotSpot in internet cafes, shools, hotels, bistros or gaming cafe / game center.Give your customers the flexibility and extra mobility with Wireless Internet Access
MyHotspot is a professional Wireless LAN Free software solution for providing internet access to your customers. Customers will be redirected to your login page to authenticate with user account or a prepaid-code before getting the Internet access. The PayPal payment option allows your customers to create and pay for network access directly. The software controls download, upload, data transfer, time usage, visited pages. MyHotSpot Billing software runs on your Windows PC, controls unlimited user or prepaid-code accounts, and displays data to customers on your self-branded pages.
MyHotspot billing software is the definitive tool for managing your public WIFI-HotSpot in internet cafes, shools, hotels, bistros or gaming cafe / game center.","Categories
Communications, DNS, Internet"
"MilkShake is a simple web browser with only one tab. There is an url bar and a home button. It is perfect if you open too many tabs and want to stop doing this. Available for macOS, windows and linux. MacOS Catalina is currently supported. Main features: home page button, anonymous, easy to use, fast. If you want a browser that always stays on the top of the other windows try MilkShake AOT (Always on top). Contact us at milkshake.browser@gmail.com. Logo by FreePik.MilkShake is a simple web browser with only one tab. There is an url bar and a home button. It is perfect if you open too many tabs and want to stop doing this. Available for macOS, windows and linux. MacOS Catalina is currently supported. Main features: home page button, anonymous, easy to use, fast. If you want a browser that always stays on the top of the other windows try MilkShake AOT (Always on top). Contact us at milkshake.browser@gmail.com. Logo by FreePik.","Categories
Browsers"
"Nextcloud Android app is the Android client for Nextcloud, a private file sync & share and communication server. It lets you access all of your files easily on your Nextcloud from any Android device.

Nextcloud Android app is easy to use and completely open source, so you can host it yourself or have a company do it for you. Always stay in control of your photos, calendar, contact data and other documents and files with Nextcloud.Nextcloud Android app is the Android client for Nextcloud, a private file sync & share and communication server. It lets you access all of your files easily on your Nextcloud from any Android device.

Nextcloud Android app is easy to use and completely open source, so you can host it yourself or have a company do it for you. Always stay in control of your photos, calendar, contact data and other documents and files with Nextcloud.","Categories
Mobile, Cloud Storage"
Focus Browser for people who don't want to distract him/herself. Focus browser blocks distractable elements in websites. There is a one tab for one focus.Focus Browser for people who don't want to distract him/herself. Focus browser blocks distractable elements in websites. There is a one tab for one focus.,"Categories
Browsers"
"Vido is a Video/Audio Downloader frontend for the popular youtube downloader youtube-dl, a rewrite of ytd-gtk by the same team, updated to python 3 using pygobjects and GTK+.

Vido now uses yt-dlp, an updated fork of youtube-dl for downloading videos. yt-dlp is faster and supports more sites than the original youtube-dl

The program has been tested only on linux and the installation instructions are also provided for the same on our wiki. We do not provide support for windows/mac however if someone wishes to port/compile/distribute the program for windows/mac they are most welcome.

Refer to our wiki for detailsVido is a Video/Audio Downloader frontend for the popular youtube downloader youtube-dl, a rewrite of ytd-gtk by the same team, updated to python 3 using pygobjects and GTK+.

Vido now uses yt-dlp, an updated fork of youtube-dl for downloading videos. yt-dlp is faster and supports more sites than the original youtube-dl

The program has been tested only on linux and the installation instructions are also provided for the same on our wiki. We do not provide support for windows/mac however if someone wishes to port/compile/distribute the program for windows/mac they are most welcome.

Refer to our wiki for details","Categories
Internet, Multimedia, YouTube Downloaders"
"SENAITE provides professional open source laboratory software for enterprise environments, especially focused to behave with high speed, excellent performance and good stability.SENAITE provides professional open source laboratory software for enterprise environments, especially focused to behave with high speed, excellent performance and good stability.","Categories
Office/Business, Internet, Scientific/Engineering"
"SSTap, short for SOCKSTap, is used to “socksify” TCP and UDP connections at the network layer.
It implements a TUN virtual network interface which accepts all incoming TCP and UDP,
and forwards them through a HTTP, SOCKS4, SOCKS 5, SHADOWSOCKS server, without any need for application support.
It’s suitable for gaming because it supports both TCP and UDP protocol.
Use SSTap right now and enjoy your game!SSTap, short for SOCKSTap, is used to “socksify” TCP and UDP connections at the network layer.
It implements a TUN virtual network interface which accepts all incoming TCP and UDP,
and forwards them through a HTTP, SOCKS4, SOCKS 5, SHADOWSOCKS server, without any need for application support.
It’s suitable for gaming because it supports both TCP and UDP protocol.
Use SSTap right now and enjoy your game!","Categories
Internet"
"Lightweight, fast, simple and secure webbrowser in Qt5. Visit https://crustabrowser.com for more detailsLightweight, fast, simple and secure webbrowser in Qt5. Visit https://crustabrowser.com for more details","Categories
Browsers"
"freewebcar chung is a free 3D bing static maps / openstreetmap osm web car / foot / flight / balloon / horse simulator game with real world data , real time air traffic and sandbox car traffic written in compiled freebasic using http/https web sockets and opengl .
Explore unlimited towns,highways,airports in real open world updated by thousands world wide contributors.
osm reatime,save,load,reload on startup,add scenary as much as you want .
View is larger and more beautifull than webgl.
Visit your home.
Export osm buildings & roads to obj .
.freewebcar chung is a free 3D bing static maps / openstreetmap osm web car / foot / flight / balloon / horse simulator game with real world data , real time air traffic and sandbox car traffic written in compiled freebasic using http/https web sockets and opengl .
Explore unlimited towns,highways,airports in real open world updated by thousands world wide contributors.
osm reatime,save,load,reload on startup,add scenary as much as you want .
View is larger and more beautifull than webgl.
Visit your home.
Export osm buildings & roads to obj .
.","Categories
Internet, Flight Simulator, Sandbox Games"
"FileRun is a selfhosted Google Drive alternative. It provides powerful file sharing and synching tools.
Access your files from anywhere (desktop, mobile app or browser)FileRun is a selfhosted Google Drive alternative. It provides powerful file sharing and synching tools.
Access your files from anywhere (desktop, mobile app or browser)","Categories
File Sharing, Site Management, Cloud Storage"
"G16 framework is 100% CSS based framework with no single code of javascript. It is lightweight, simple, smart and well structured modular system built upon 16 scalable grids that creates smooth and itch-free responsive layouts. It constructs relevant html elements properties by using only the inline class without writing a single code in your stylesheet.G16 framework is 100% CSS based framework with no single code of javascript. It is lightweight, simple, smart and well structured modular system built upon 16 scalable grids that creates smooth and itch-free responsive layouts. It constructs relevant html elements properties by using only the inline class without writing a single code in your stylesheet.","Categories
Communications, Dynamic Content, Browser Extensions and Plugins"
"Discription
Is support with Oracle Virtual BOX
File name : pfsense-vmapp.ova size : 773 MB

Package installed
- squid
- lightsquid

Enable Services
- Captive Portal
- DHCP Server
- Proxy Server
- Proxy report

Webconfigurator
- https://your-ip:8001 or https://10.76.1.1:8001
- User : admin Password: vm4work

Network
- WAN : DHCP ( VM using Bridged Adapter )
- LAN : 10.76.1.1 ( VM using Internal Adapter ) * you can change to another adapter

How to deploy
1. Open Oracle Virtual BOX and Click Import Appliance
2. Brows file pfsense-vmapp.ova and click Next
3. Check BOX in Reinitialize the MAC address of All network cards
4. Waiting until finish
5. run your VMDiscription
Is support with Oracle Virtual BOX
File name : pfsense-vmapp.ova size : 773 MB

Package installed
- squid
- lightsquid

Enable Services
- Captive Portal
- DHCP Server
- Proxy Server
- Proxy report

Webconfigurator
- https://your-ip:8001 or https://10.76.1.1:8001
- User : admin Password: vm4work

Network
- WAN : DHCP ( VM using Bridged Adapter )
- LAN : 10.76.1.1 ( VM using Internal Adapter ) * you can change to another adapter

How to deploy
1. Open Oracle Virtual BOX and Click Import Appliance
2. Brows file pfsense-vmapp.ova and click Next
3. Check BOX in Reinitialize the MAC address of All network cards
4. Waiting until finish
5. run your VM","Categories
Proxy Servers"
"A modern multi thread download manager for Windows, Linux, Mac OS, Firefox, Chrome, Opera and Android devices.

For bug reports visit:
https://github.com/inbasic/turbo-download-manager/issues

For FAQs visit:
http://add0n.com/turbo-download-manager.html

Turbo Download Manager is an stand-alone application without any dependencies. It should run out of the box. Just set the download location while adding the first job request.

If you have a browser and would like to integrate this download, use these browser extensions:
Firefox: https://addons.mozilla.org/firefox/addon/turbo-download-manager/
Opera: https://addons.opera.com/extensions/details/turbo-download-manager/
Chrome: https://chrome.google.com/webstore/detail/turbo-download-manager/kemfccojgjoilhfmcblgimbggikekjipA modern multi thread download manager for Windows, Linux, Mac OS, Firefox, Chrome, Opera and Android devices.

For bug reports visit:
https://github.com/inbasic/turbo-download-manager/issues

For FAQs visit:
http://add0n.com/turbo-download-manager.html

Turbo Download Manager is an stand-alone application without any dependencies. It should run out of the box. Just set the download location while adding the first job request.

If you have a browser and would like to integrate this download, use these browser extensions:
Firefox: https://addons.mozilla.org/firefox/addon/turbo-download-manager/
Opera: https://addons.opera.com/extensions/details/turbo-download-manager/
Chrome: https://chrome.google.com/webstore/detail/turbo-download-manager/kemfccojgjoilhfmcblgimbggikekjip","Categories
Desktop Environment, Browser Extensions and Plugins, Download Managers"
"JCppEdit is a free as well as ""best IDE for Beginners"" and is your one-stop IDE for all your coding needs. Whether you need to finish your Java project or submit your first HTML web page or perhaps have a need to code in C language while executing a java program into a Java IDE, JCppEdit will help you achieve your goals easily.

Exploring your project and detecting an error in your code is much easier. You will not waste time detecting errors before compiling codes because you will get a real-time notification whenever you are making any mistake in your C, C++, and Java codes.

You can also create multiple projects, delete, rename, cut and copy multiple files and folders in your project folder using project explorer. The programming languages that can be compiled and executed include; C, C++, Java, Java applet, C graphics, HTML, CSS, JavaScript and XML.

If you are looking for a hassle-free, coding experience, then JCppEdit is the best option for you. The smooth interface and ligJCppEdit is a free as well as ""best IDE for Beginners"" and is your one-stop IDE for all your coding needs. Whether you need to finish your Java project or submit your first HTML web page or perhaps have a need to code in C language while executing a java program into a Java IDE, JCppEdit will help you achieve your goals easily.

Exploring your project and detecting an error in your code is much easier. You will not waste time detecting errors before compiling codes because you will get a real-time notification whenever you are making any mistake in your C, C++, and Java codes.

You can also create multiple projects, delete, rename, cut and copy multiple files and folders in your project folder using project explorer. The programming languages that can be compiled and executed include; C, C++, Java, Java applet, C graphics, HTML, CSS, JavaScript and XML.

If you are looking for a hassle-free, coding experience, then JCppEdit is the best option for you. The smooth interface and lig","Categories
Site Management, Software Development, Compilers"
"Mara CMS is a file based content management system.

Mara offers the kind of helpful features you would expect to find in the big commercial products, but in a more concise form. This makes it remarkably easy to use, even for the inexperienced content creator.

Features include direct editing of the actual webpage so you see your changes as you type, drag and drop photo and video content addition, easy YouTube video linking, a photo gallery that can also double as a presentation or lecture slideshow, a secure contact form, rollback of changes, plus much more.

For the experienced Web developer, Mara's use of industry standard HTML5 and CSS3 instead of proprietary markup or database structures makes for a shallower learning curve. If you already understand the fundamentals of webpage creation you can get productive really quickly.

Open source, unrestricted, and free to use. Coders are welcome to contribute themes or plugins to the project.Mara CMS is a file based content management system.

Mara offers the kind of helpful features you would expect to find in the big commercial products, but in a more concise form. This makes it remarkably easy to use, even for the inexperienced content creator.

Features include direct editing of the actual webpage so you see your changes as you type, drag and drop photo and video content addition, easy YouTube video linking, a photo gallery that can also double as a presentation or lecture slideshow, a secure contact form, rollback of changes, plus much more.

For the experienced Web developer, Mara's use of industry standard HTML5 and CSS3 instead of proprietary markup or database structures makes for a shallower learning curve. If you already understand the fundamentals of webpage creation you can get productive really quickly.

Open source, unrestricted, and free to use. Coders are welcome to contribute themes or plugins to the project.","Categories
Site Management, Content Management Systems (CMS), Blogging"
"4.2.1.0 Released Feb-11-2019
Change Notes
1) Added to allow only one instance of the script to run
2) Changed the GUI size (along with DPI awareness zooms) to correct come minor text issues, and add a few things
3) altered the color of the GUI
4) altered the updates Checkbox as i had to his the text as I was unable to change the color of it , so I had to apply UxTheme,dll to chage the style a bit
5) Tweaked some wait times
6) Had a typo in the NPAPI delete task if user did not want auto Updates. As a result it would not delete the task( Adobe might have changed the wording)
7) added support for permission fixing on older systems up to version 50( does not apply on Windows 10 )

File submitted to Symantec Feb-11-2018 @4.2.1.0 Released Feb-11-2019
Change Notes
1) Added to allow only one instance of the script to run
2) Changed the GUI size (along with DPI awareness zooms) to correct come minor text issues, and add a few things
3) altered the color of the GUI
4) altered the updates Checkbox as i had to his the text as I was unable to change the color of it , so I had to apply UxTheme,dll to chage the style a bit
5) Tweaked some wait times
6) Had a typo in the NPAPI delete task if user did not want auto Updates. As a result it would not delete the task( Adobe might have changed the wording)
7) added support for permission fixing on older systems up to version 50( does not apply on Windows 10 )

File submitted to Symantec Feb-11-2018 @","Categories
Desktop Environment, Installation/Setup, Browser Extensions and Plugins"
"Airfox is a fast, consistent, reliable, secure, private and independent web browser. Developed in the Microsoft .NET Runtime Environment, Airfox uses the Gecko Engine also seen in some well-known browsers such as Firefox, Waterfox, Pale Moon. Some advanced features such as Reliable Download Manager are not available due to restrictions from the GeckoFX runtime, but as seen from the results of the futuremark, acid 3 & acid 2 tests, Airfox’s scores/rankings are merit. We are just asking to support us by downloading Airfox and giving it a try. We promise that V2 will be just as good as the other famous browsers. We just want you to follow us on this journey. We want you to follow us on this quest. The quest for true browsing speed. The quest for an uncluttered web. The quest of YOUR ideal web .

Download it at http://www.airfox.sourceforge.netAirfox is a fast, consistent, reliable, secure, private and independent web browser. Developed in the Microsoft .NET Runtime Environment, Airfox uses the Gecko Engine also seen in some well-known browsers such as Firefox, Waterfox, Pale Moon. Some advanced features such as Reliable Download Manager are not available due to restrictions from the GeckoFX runtime, but as seen from the results of the futuremark, acid 3 & acid 2 tests, Airfox’s scores/rankings are merit. We are just asking to support us by downloading Airfox and giving it a try. We promise that V2 will be just as good as the other famous browsers. We just want you to follow us on this journey. We want you to follow us on this quest. The quest for true browsing speed. The quest for an uncluttered web. The quest of YOUR ideal web .

Download it at http://www.airfox.sourceforge.net","Categories
Communications, Browsers, Internet, Download Managers"
"Ssh terminal, file transfer and tunneling tool. The focus is on running tunnels inside tunnels. That one has to jump through several machines.

Please see the wiki pages for documentation.
https://sourceforge.net/p/doffensshtunnel/wiki/Home/Ssh terminal, file transfer and tunneling tool. The focus is on running tunnels inside tunnels. That one has to jump through several machines.

Please see the wiki pages for documentation.
https://sourceforge.net/p/doffensshtunnel/wiki/Home/","Categories
SSH"
