Description,Category
"Hymn-O-Matic is a Java Swing application to assist pastors and music directors in selection of hymns. Hymns can be searched by hymnal, hymn number, hymn name, scripture reference, occasion or topic, hymn of the day, or user comments.Hymn-O-Matic is a Java Swing application to assist pastors and music directors in selection of hymns. Hymns can be searched by hymnal, hymn number, hymn name, scripture reference, occasion or topic, hymn of the day, or user comments.","Categories
Religion and Philosophy"
This is an attempt to create a working islamic distrubution of inheritance calculation softwareThis is an attempt to create a working islamic distrubution of inheritance calculation software,"Categories
Religion and Philosophy"
"A Bible study tool written in Java using JSP, servlets, and a database.
* Many translations (including original Hebrew and Greek)
* Verse links(one verse to another with type)
* Verse Notes(both general and version specific)A Bible study tool written in Java using JSP, servlets, and a database.
* Many translations (including original Hebrew and Greek)
* Verse links(one verse to another with type)
* Verse Notes(both general and version specific)","Categories
Dynamic Content, Religion and Philosophy"
openworship is a web-based ministry planner. Our main site is located at http://www.open-worship.org Please note that project info/files have been moved to Google Code http://openworship.googlecode.comopenworship is a web-based ministry planner. Our main site is located at http://www.open-worship.org Please note that project info/files have been moved to Google Code http://openworship.googlecode.com,"Categories
Scheduling, WWW/HTTP, Religion and Philosophy"
"A personal genealogy application for use on (primarily) Linux systems.
Data is read from a GEDCOM file and shown in a GUI. This project is
still in alpha, so any help is welcome.A personal genealogy application for use on (primarily) Linux systems.
Data is read from a GEDCOM file and shown in a GUI. This project is
still in alpha, so any help is welcome.","Categories
Religion and Philosophy, Genealogy"
"Web Register is a web based event registration and child care management system. Web register is an excellent tool for child development centers, preschools, daycare centers, after school programs, churches and/or any child development workers.Web Register is a web based event registration and child care management system. Web register is an excellent tool for child development centers, preschools, daycare centers, after school programs, churches and/or any child development workers.","Categories
WWW/HTTP, Religion and Philosophy, Education"
"My scriptures are stuffed full of ""links"", notes, highlights and pictures. This application will do the same via the web and as a group effort.My scriptures are stuffed full of ""links"", notes, highlights and pictures. This application will do the same via the web and as a group effort.","Categories
Database, Religion and Philosophy, Education"
"Designed for church presentation software with focus on OS independence, ease of use and media such as video and backgrounds.Designed for church presentation software with focus on OS independence, ease of use and media such as video and backgrounds.","Categories
Religion and Philosophy, Presentation"
"A GNOME applet that displays the Islamic prayer times of the day. It can notify you by playing the adhaan (azan) at the time of the salat. You can choose from different adhan reciters too. Aslo, it shows you the direction of the Qiblah (Mecca). NOT RELEAA GNOME applet that displays the Islamic prayer times of the day. It can notify you by playing the adhaan (azan) at the time of the salat. You can choose from different adhan reciters too. Aslo, it shows you the direction of the Qiblah (Mecca). NOT RELEA","Categories
Religion and Philosophy"
"Hadith is the 2nd most important muslim ressouce after Quran. It stands for ''what was transmitted on the authority of the Prophet (deeds, sayings, approvals...)''. A science studying Hadith appered 14C ago providing athenticity-proof alghorithms.Hadith is the 2nd most important muslim ressouce after Quran. It stands for ''what was transmitted on the authority of the Prophet (deeds, sayings, approvals...)''. A science studying Hadith appered 14C ago providing athenticity-proof alghorithms.","Categories
Database, Religion and Philosophy, Internet, Education, Sound/Audio"
Relativity is a free genealogical database program for Mac OS X.Relativity is a free genealogical database program for Mac OS X.,"Categories
Database, Religion and Philosophy, Genealogy"
JGATMS is a web-based group and team management system written in Java. It is designed to give team members and leaders access to data about the team and the skills its members possess. It is primarily used by church worship teams to manage team data.JGATMS is a web-based group and team management system written in Java. It is designed to give team members and leaders access to data about the team and the skills its members possess. It is primarily used by church worship teams to manage team data.,"Categories
Religion and Philosophy"
KEzan is a program which fetches Islamic Prayer Times from Turkish Presidency of Religious Affairs' website and displays them.It also alarms on Prayer Times.KEzan is a program which fetches Islamic Prayer Times from Turkish Presidency of Religious Affairs' website and displays them.It also alarms on Prayer Times.,"Categories
Religion and Philosophy"
"Synesketch is a software library with synesthetic abilities, made for Processing digital artists. Its code serves as a medium between words, emotions, and images. Synesketch homepage: http://synesketch.krcadinac.comSynesketch is a software library with synesthetic abilities, made for Processing digital artists. Its code serves as a medium between words, emotions, and images. Synesketch homepage: http://synesketch.krcadinac.com","Categories
Games/Entertainment, Religion and Philosophy, Graphics, Data Visualization, Artificial Intelligence, HMI"
"The project is to develop public-domain software tools that help users type and process documents that contain Vietnamese, Pali-Sanskcrit, and Chinese characters.The project is to develop public-domain software tools that help users type and process documents that contain Vietnamese, Pali-Sanskcrit, and Chinese characters.","Categories
Desktop Environment, Software Development, Religion and Philosophy, System"
Taurus - horoscope aggregatorTaurus - horoscope aggregator,"Categories
Religion and Philosophy"
"Anakrino is the greek word for ""ask, question, discern, examine,
judge, search"".
Anakrino will be a very powerfull scientific bible study Program mainly designed for Linux, but portable to Windows and MacOS because it will base on the QT Library.Anakrino is the greek word for ""ask, question, discern, examine,
judge, search"".
Anakrino will be a very powerfull scientific bible study Program mainly designed for Linux, but portable to Windows and MacOS because it will base on the QT Library.","Categories
KDE, Religion and Philosophy"
"WeatherMatrix project that weather remind service suit,is consist of wxWeather that client side,weather reminder program wxWidget-based and Weather Community that wxWeather auxiliary part,server side,provide opening weather service.WeatherMatrix project that weather remind service suit,is consist of wxWeather that client side,weather reminder program wxWidget-based and Weather Community that wxWeather auxiliary part,server side,provide opening weather service.","Categories
Communications, Desktop Environment, Search Engines, Religion and Philosophy, Distributed Computing, Sociology"
"OSC (Open Source Church) is a Church Management Software package based on ImpressCMS (ImpressCMS.org). It supports Membership, Giving and Attendance. The OSC project is managed and championed by http://www.churchledger.com. Fork of Infocentral.OSC (Open Source Church) is a Church Management Software package based on ImpressCMS (ImpressCMS.org). It supports Membership, Giving and Attendance. The OSC project is managed and championed by http://www.churchledger.com. Fork of Infocentral.","Categories
Religion and Philosophy"
jianzidian creates Chinese dictionaries for the Sword Project (http://sword.sf.net/).jianzidian creates Chinese dictionaries for the Sword Project (http://sword.sf.net/).,"Categories
Other/Nonlisted Topic, Religion and Philosophy"
"Simple Database Software for specific members (ONG) registration.
Software de Banco de Dados simples, para uso de organizaзгo especнfica no cadastro de membros.Simple Database Software for specific members (ONG) registration.
Software de Banco de Dados simples, para uso de organizaзгo especнfica no cadastro de membros.","Categories
Database, Religion and Philosophy"
This project includes simple games for new programmer who are interested in the Open source movement. We currently want only porgrams that can be compiled on GPL compilers.This project includes simple games for new programmer who are interested in the Open source movement. We currently want only porgrams that can be compiled on GPL compilers.,"Categories
Games/Entertainment, Religion and Philosophy"
"An Audio Sermon Content Management System based on PHP & MySQL It provides a simple way to include speaker, series, reference, date, title and links to various digital audio and powerpoint files. It is designed to be small & easy to manage.An Audio Sermon Content Management System based on PHP & MySQL It provides a simple way to include speaker, series, reference, date, title and links to various digital audio and powerpoint files. It is designed to be small & easy to manage.","Categories
Streaming, Religion and Philosophy"
"Cathnet is developing the infrastructure for the Catholic Semantic Web. Technologies involved include, but are not limited to, XML, RDF, NLP, Zope, Plone and Plone products.Cathnet is developing the infrastructure for the Catholic Semantic Web. Technologies involved include, but are not limited to, XML, RDF, NLP, Zope, Plone and Plone products.","Categories
XML, Religion and Philosophy"
"Holy Digger is a Holy Bible search engine, developed using Django. This will supports many versions of Holy Bible and many languages.Holy Digger is a Holy Bible search engine, developed using Django. This will supports many versions of Holy Bible and many languages.","Categories
Religion and Philosophy"
"With high emphasis on usability we provide song presentation / song projection software for church services or general events that rival OpenLP/ZionWorx/SongPro. We have easy to learn, highly usable open source software without cutting back on featurWith high emphasis on usability we provide song presentation / song projection software for church services or general events that rival OpenLP/ZionWorx/SongPro. We have easy to learn, highly usable open source software without cutting back on featur","Categories
Religion and Philosophy, Presentation, Media Players"
The next version of Kneemail will be released through the Google open source project hosting service. The SourceForge project is being closed. We will update this info once the next release has been made public. kneemail@kneemailcentral.comThe next version of Kneemail will be released through the Google open source project hosting service. The SourceForge project is being closed. We will update this info once the next release has been made public. kneemail@kneemailcentral.com,"Categories
Text Processing, Desktop Environment, Religion and Philosophy"
The Field Service Reporter project aims to make tools for Jehovah Witnesses to assist them with their field service. The FSReporter tool keeps track of time spent in the field and has a built in pioneering calculator.The Field Service Reporter project aims to make tools for Jehovah Witnesses to assist them with their field service. The FSReporter tool keeps track of time spent in the field and has a built in pioneering calculator.,"Categories
Religion and Philosophy"
This is an open source implementation of old chinese astrology. (紫微斗數). The idea is allow people who has interested a tools to learn the art. It could be use a jump start platform for university/research organization to further study this old artThis is an open source implementation of old chinese astrology. (紫微斗數). The idea is allow people who has interested a tools to learn the art. It could be use a jump start platform for university/research organization to further study this old art,"Categories
Religion and Philosophy"
"Google Desktop Gadget inspired by the 'Change the Web Challenge' and an application of the Social Actions API. Takes advantage of the Social Actions API, an open database of 60,000+ actions from over 40 action sources. See www.socialactions.com.Google Desktop Gadget inspired by the 'Change the Web Challenge' and an application of the Social Actions API. Takes advantage of the Social Actions API, an open database of 60,000+ actions from over 40 action sources. See www.socialactions.com.","Categories
Humanitarianism, Politics, Voting"
Bible social networking site frameworkBible social networking site framework,"Categories
Dynamic Content, Religion and Philosophy"
A web-based image generator of MonoMyths. A MonoMyth is a ring shaped chart used by mythologists to show common stages in a myth/legend/story/movie/current story/book/one's psychological development. Written in Javascript and PHP.A web-based image generator of MonoMyths. A MonoMyth is a ring shaped chart used by mythologists to show common stages in a myth/legend/story/movie/current story/book/one's psychological development. Written in Javascript and PHP.,"Categories
Religion and Philosophy, Sociology, Education"
Drempels Desktop Enhancer and Psychedelic WallpaperDrempels Desktop Enhancer and Psychedelic Wallpaper,"Categories
Screen Savers, Games/Entertainment, New Age, Graphics, Special Effects"
"Parafianin 0.1 - otwarty, bezplatny, wieloplatformowy program wspomagajacy zarzadzanie parafia rzymsko-katolicka w Polsce. Uzytkownik wpisujac odpowiednie komendy w lini polecen, moze dodawa&#263; dane, zarzadza&#263; nimi, drukowac je.Parafianin 0.1 - otwarty, bezplatny, wieloplatformowy program wspomagajacy zarzadzanie parafia rzymsko-katolicka w Polsce. Uzytkownik wpisujac odpowiednie komendy w lini polecen, moze dodawa&#263; dane, zarzadza&#263; nimi, drukowac je.","Categories
Religion and Philosophy"
The gNumerolgy is a numerology calculator program. You can calculate your number of name and number of birth. You can compare the relationship between two people or objects. You can compute any number of days.The gNumerolgy is a numerology calculator program. You can calculate your number of name and number of birth. You can compare the relationship between two people or objects. You can compute any number of days.,"Categories
New Age, Scientific/Engineering, Education, Calculators"
A christian hymns database (In turkish). Turkce Imanli(Hristiyan) ilahileri programi. Programi kullanmak icin .NET 1.1 kurulu olmali. Bu versiyonu windowsupdate sitesinden indirebilirsiniz.A christian hymns database (In turkish). Turkce Imanli(Hristiyan) ilahileri programi. Programi kullanmak icin .NET 1.1 kurulu olmali. Bu versiyonu windowsupdate sitesinden indirebilirsiniz.,"Categories
Front-Ends, Religion and Philosophy"
"An effort to provide a freely available, versatile, script for IRC that supports a number of different scriptures.An effort to provide a freely available, versatile, script for IRC that supports a number of different scriptures.","Categories
IRC Clients, Religion and Philosophy"
"Church management solution, tracking many kinds of ministry-related data: activities, people, music, sermons, talents, etc.; also provides a CMS for building and managing the church's website. Supports easy drop-in modules for specific church needs.Church management solution, tracking many kinds of ministry-related data: activities, people, music, sermons, talents, etc.; also provides a CMS for building and managing the church's website. Supports easy drop-in modules for specific church needs.","Categories
Dynamic Content, Site Management, Religion and Philosophy"
"This is a customizeable complete web-based homework solution for any school course. It enables students to answer/submit homework; graders to grade the homework via Internet. A low cost implementation utilizing Apache, Perl/Mason, MySQL.This is a customizeable complete web-based homework solution for any school course. It enables students to answer/submit homework; graders to grade the homework via Internet. A low cost implementation utilizing Apache, Perl/Mason, MySQL.","Categories
Religion and Philosophy, Internet, Education"
"Specialized database generator for Bible modules (kjv.dll, asv.dll, etc.)Specialized database generator for Bible modules (kjv.dll, asv.dll, etc.)","Categories
Religion and Philosophy"
The Scriptures Reader is a program for reading and studing the Bible on the PalmOS device.The Scriptures Reader is a program for reading and studing the Bible on the PalmOS device.,"Categories
Religion and Philosophy, Education"
"Many projects rolled into one, to add quick improvements and module development for Xoops Contents Management System.
As changes can happen at the same time, this is to provide the best solutions and cross reference ideas from everywhere, into one project.
The project evolved so much, its no longer Xoops and is more compatible with Xoops derivatives 2.2 and earlier.Many projects rolled into one, to add quick improvements and module development for Xoops Contents Management System.
As changes can happen at the same time, this is to provide the best solutions and cross reference ideas from everywhere, into one project.
The project evolved so much, its no longer Xoops and is more compatible with Xoops derivatives 2.2 and earlier.","Categories
Chat, BBS, Email, Message Board, Site Management, Religion and Philosophy"
"Muslims have to pray 5 times a day, but this is a difficult habbit to establish, espeically for those living in non-muslim lands. This flex app will help muslims establish the habbit of praying 5 times a day everyday by providing statistics on progress.Muslims have to pray 5 times a day, but this is a difficult habbit to establish, espeically for those living in non-muslim lands. This flex app will help muslims establish the habbit of praying 5 times a day everyday by providing statistics on progress.","Categories
Religion and Philosophy"
"A Buddhadharma dictionary project (budict - Buddha Dict) using standard DICT protocol. The project includes dictionaries of English-English, English-Chinese, Chinese-English, and Chinese-Chinese. The original data was from Electronic Buddhadharma SocietyA Buddhadharma dictionary project (budict - Buddha Dict) using standard DICT protocol. The project includes dictionaries of English-English, English-Chinese, Chinese-English, and Chinese-Chinese. The original data was from Electronic Buddhadharma Society","Categories
Database, Religion and Philosophy, Internet, Education, Dictionary"
"Mobile Verses is a Java application for cellphones which displays a random verse from a list of selected verses from the Bible and also allows the user quick access to the famous ""Romans road"" group of Bible verses.Mobile Verses is a Java application for cellphones which displays a random verse from a list of selected verses from the Bible and also allows the user quick access to the famous ""Romans road"" group of Bible verses.","Categories
Religion and Philosophy"
"i moved this to github, under username ber4444i moved this to github, under username ber4444","Categories
Religion and Philosophy, Image Viewers"
"Bulgarian Cross Platform Holy Bible Study Program.
Българска електронна Библия. Софтуер за четене и изучаване на Библията.
https://www.crossbgbible.com

There is a new version of the program! It's already called MatCrossBible and you can download it from:
Има нова версия на програмата! Тя вече се казва MatCrossBible и можете да я свалите от адрес:
https://www.matcraft.org/Bulgarian Cross Platform Holy Bible Study Program.
Българска електронна Библия. Софтуер за четене и изучаване на Библията.
https://www.crossbgbible.com

There is a new version of the program! It's already called MatCrossBible and you can download it from:
Има нова версия на програмата! Тя вече се казва MatCrossBible и можете да я свалите от адрес:
https://www.matcraft.org/","Categories
Religion and Philosophy, Education"
Python program to convert the morphologically parsed Greek New Testament (provided by UPenn's CCAT and James Tauber http://morphgnt.org/) into an Emdros (http://emdros.org/) MQL database.Python program to convert the morphologically parsed Greek New Testament (provided by UPenn's CCAT and James Tauber http://morphgnt.org/) into an Emdros (http://emdros.org/) MQL database.,"Categories
Database, Religion and Philosophy"
"Este Sistema guarda registros de las personas que ingresan a las iglesias para guardar el estado de su crecimiento espiritual. Usa la tecnología Java EE5 (EJB3.0,Mysql), tiene interfaz web(Wicket) y de escritorio (Swing), es multiplataformaEste Sistema guarda registros de las personas que ingresan a las iglesias para guardar el estado de su crecimiento espiritual. Usa la tecnología Java EE5 (EJB3.0,Mysql), tiene interfaz web(Wicket) y de escritorio (Swing), es multiplataforma","Categories
Religion and Philosophy"
"BIBLE, The Synodal and Slavic Translations (Russian) // Command line interface, for Linux (Unix)BIBLE, The Synodal and Slavic Translations (Russian) // Command line interface, for Linux (Unix)","Categories
Religion and Philosophy"
"Cantillizer performs distributional analysis of Hebrew Bible cantillation marks. The DB provides statistics showing the structure of the signs. Cantillizer supports two interpretations of cantillation marks, syntactic or semantic theory and music theory.Cantillizer performs distributional analysis of Hebrew Bible cantillation marks. The DB provides statistics showing the structure of the signs. Cantillizer supports two interpretations of cantillation marks, syntactic or semantic theory and music theory.","Categories
Religion and Philosophy, History"
This Software helps study the Scriptures and other online materials that are found available through http://www.lds.orgThis Software helps study the Scriptures and other online materials that are found available through http://www.lds.org,"Categories
Religion and Philosophy"
Gprayers is a Gnome Desktop application for calculating Islamic prayer times for different geographic locations.Gprayers is a Gnome Desktop application for calculating Islamic prayer times for different geographic locations.,"Categories
Scheduling, GNOME, Religion and Philosophy"
"Latin-to-English translation of the Traditional Latin Mass with grammatical information from William Whitaker's WORDS. Scripts included to create HTML, PDF and plain text renditions.Latin-to-English translation of the Traditional Latin Mass with grammatical information from William Whitaker's WORDS. Scripts included to create HTML, PDF and plain text renditions.","Categories
Religion and Philosophy, Education"
"This is a little Software Project, which is able to decode the divine key from god which can be found in the Koran (Qu'ran). The Software further contains the book (as HTML) from the 6th Angel of the Apocalypse.This is a little Software Project, which is able to decode the divine key from god which can be found in the Koran (Qu'ran). The Software further contains the book (as HTML) from the 6th Angel of the Apocalypse.","Categories
Cryptography, New Age, Intelligent Agents, Information Analysis, Earth Sciences, History"
Free and powerfull Public Matrimony web siteFree and powerfull Public Matrimony web site,"Categories
Communications, Other/Nonlisted Topic, Database, Religion and Philosophy, Internet, Exam"
BadgeEntry provides a way to track attendance for children's activities (such as VBS programs) using badges with barcodes and optional photos. The system automatically generates the badges and provides an interface for scanning those badges.BadgeEntry provides a way to track attendance for children's activities (such as VBS programs) using badges with barcodes and optional photos. The system automatically generates the badges and provides an interface for scanning those badges.,"Categories
Other/Nonlisted Topic, Dynamic Content, Religion and Philosophy, Printing, Education"
"GroupOrg is a group management system that is specifically designed for churches and non-profit organizations. GroupOrg is modular in design, letting you chose what modules you need, from event tracking to membership maintenance.GroupOrg is a group management system that is specifically designed for churches and non-profit organizations. GroupOrg is modular in design, letting you chose what modules you need, from event tracking to membership maintenance.","Categories
Scheduling, Database, Dynamic Content, Religion and Philosophy"
"Store and organize notes (or reader impressions) of the Holy Scriptures. Support for cross-referenced notes (i.e., notes that can reference many passages) and searching by note content or passages referenced. A 3d visualization of the note database tooStore and organize notes (or reader impressions) of the Holy Scriptures. Support for cross-referenced notes (i.e., notes that can reference many passages) and searching by note content or passages referenced. A 3d visualization of the note database too","Categories
Religion and Philosophy"
"PAC is a Perl/GTK replacement for SecureCRT/Putty/etc (linux ssh/telnet/... gui)... It provides a GUI to configure connections: users, passwords, EXPECT regular expressions, macros, etc. You like 'SecureCRT/SSHMenu'? Check this tool and let me knowPAC is a Perl/GTK replacement for SecureCRT/Putty/etc (linux ssh/telnet/... gui)... It provides a GUI to configure connections: users, passwords, EXPECT regular expressions, macros, etc. You like 'SecureCRT/SSHMenu'? Check this tool and let me know","Categories
Terminals, Password Managers, SSH"
"KeePass Password Safe is a free, open source, lightweight, and easy-to-use password manager for Windows, Linux and Mac OS X, with ports for Android, iPhone/iPad and other mobile devices. With so many passwords to remember and the need to vary passwords to protect your valuable data, it’s nice to have KeePass to manage your passwords in a secure way. KeePass puts all your passwords in a highly encrypted database and locks them with one master key or a key file. As a result, you only have to remember one single master password or select the key file to unlock the whole database. And the databases are encrypted using the best and most secure encryption algorithms currently known, AES and Twofish. See our features page for details.KeePass Password Safe is a free, open source, lightweight, and easy-to-use password manager for Windows, Linux and Mac OS X, with ports for Android, iPhone/iPad and other mobile devices. With so many passwords to remember and the need to vary passwords to protect your valuable data, it’s nice to have KeePass to manage your passwords in a secure way. KeePass puts all your passwords in a highly encrypted database and locks them with one master key or a key file. As a result, you only have to remember one single master password or select the key file to unlock the whole database. And the databases are encrypted using the best and most secure encryption algorithms currently known, AES and Twofish. See our features page for details.","Categories
Office/Business, Database, Security, Desktop Environment, Internet, Password Generators"
"[IMPORTANT] Retroshare is now distributed on Github. Please go to http://retroshare.net to find the latest releases and sources.

RetroShare is a cross-platform, secured and decentralized communication system. It lets you to securely chat, share photos, videos, and more with family and friends, using OpenPGP to authenticate peers and OpenSSL to encrypt all communication.[IMPORTANT] Retroshare is now distributed on Github. Please go to http://retroshare.net to find the latest releases and sources.

RetroShare is a cross-platform, secured and decentralized communication system. It lets you to securely chat, share photos, videos, and more with family and friends, using OpenPGP to authenticate peers and OpenSSL to encrypt all communication.","Categories
Chat, File Sharing, Cryptography"
Password Safe is a password database utility. Users can keep their passwords securely encrypted on their computers. A single Safe Combination unlocks them all.Password Safe is a password database utility. Users can keep their passwords securely encrypted on their computers. A single Safe Combination unlocks them all.,"Categories
Cryptography, Password Managers"
"AWStats is a free powerful and featureful server logfile analyzer that shows you all your Web/Mail/FTP statistics including visits, unique visitors, pages, hits, rush hours, os, browsers, search engines, keywords, robots visits, broken links and moreAWStats is a free powerful and featureful server logfile analyzer that shows you all your Web/Mail/FTP statistics including visits, unique visitors, pages, hits, rush hours, os, browsers, search engines, keywords, robots visits, broken links and more","Categories
Security, CGI Scripts, Log Analysis"
"WinSCP is a popular free SFTP and FTP client for Windows, a powerful file manager that will improve your productivity. It offers an easy to use GUI to copy files between a local and remote computer using multiple protocols: Amazon S3, FTP, FTPS, SCP, SFTP or WebDAV. Power users can automate WinSCP using .NET assembly. WinSCP is available in English and many other languages.WinSCP is a popular free SFTP and FTP client for Windows, a powerful file manager that will improve your productivity. It offers an easy to use GUI to copy files between a local and remote computer using multiple protocols: Amazon S3, FTP, FTPS, SCP, SFTP or WebDAV. Power users can automate WinSCP using .NET assembly. WinSCP is available in English and many other languages.","Categories
Communications, Cryptography, File Transfer Protocol (FTP), FTP Clients"
"• Designed for Linux and Windows email system administrators, Scrollout F1 is an easy to use, already adjusted email firewall (gateway) offering free anti-spam and anti-virus protection aiming to secure existing email servers, old or new, such as Microsoft Exchange, Lotus Domino, Postfix, Exim, Sendmail, Qmail and others.

• Built-in multilayer security levels make configuration effort equal to a car radio.

• It combines simplicity with effective protection using powerful open source with additional set of rules & filters.

• Available as 64bit:
- ISO image (Internet connection required during installation)
- install from scratch (Internet connection required during installation).

• Minimum Requirements (for 5,000 messages/day):
1 GB of RAM
30 GB storage drive
1 Processor x86/AMD64
1 Ethernet x 1 IPv4 address
UDP ports: 53 123 4500 6277 24441
TCP ports: 25 80 443 2703• Designed for Linux and Windows email system administrators, Scrollout F1 is an easy to use, already adjusted email firewall (gateway) offering free anti-spam and anti-virus protection aiming to secure existing email servers, old or new, such as Microsoft Exchange, Lotus Domino, Postfix, Exim, Sendmail, Qmail and others.

• Built-in multilayer security levels make configuration effort equal to a car radio.

• It combines simplicity with effective protection using powerful open source with additional set of rules & filters.

• Available as 64bit:
- ISO image (Internet connection required during installation)
- install from scratch (Internet connection required during installation).

• Minimum Requirements (for 5,000 messages/day):
1 GB of RAM
30 GB storage drive
1 Processor x86/AMD64
1 Ethernet x 1 IPv4 address
UDP ports: 53 123 4500 6277 24441
TCP ports: 25 80 443 2703","Categories
Email Spam Filter, Networking, Anti-Spam"
PuTTY SSH client for Symbian OSPuTTY SSH client for Symbian OS,"Categories
Terminal Emulators, Communications, Cryptography, Internet"
The IPCop Firewall is a Linux firewall distribution. It is geared towards home and SOHO users. The IPCop web-interface is very user-friendly and makes usage easy.The IPCop Firewall is a Linux firewall distribution. It is geared towards home and SOHO users. The IPCop web-interface is very user-friendly and makes usage easy.,"Categories
Security, Firewall, Internet"
"Advanced Onion Router is a portable client for the OR network and is intended to be an improved alternative for Tor+Vidalia+Privoxy bundle for Windows users. Some of the improvements include UNICODE paths, support for HTTP and HTTPS proxy protocols on the same Socks4/Socks5 port with HTTP header filtering that generates fake identity-dependent headers every time the identity is changed (proxy chains are also supported), support for NTLM proxies, a User Interface that makes Tor's options and actions more accessible, local banlist for forbidden addresses, private identity isolation, a point-and-click process interceptor that can redirect connections from programs that don't support proxies, also giving them fake information about the local system and support for .onion addresses. Also, it can estimate AS paths for all circuits and prevent AS path intersections, it can restrict circuits to be built using only nodes from different countries, can change circuit lengths and more.Advanced Onion Router is a portable client for the OR network and is intended to be an improved alternative for Tor+Vidalia+Privoxy bundle for Windows users. Some of the improvements include UNICODE paths, support for HTTP and HTTPS proxy protocols on the same Socks4/Socks5 port with HTTP header filtering that generates fake identity-dependent headers every time the identity is changed (proxy chains are also supported), support for NTLM proxies, a User Interface that makes Tor's options and actions more accessible, local banlist for forbidden addresses, private identity isolation, a point-and-click process interceptor that can redirect connections from programs that don't support proxies, also giving them fake information about the local system and support for .onion addresses. Also, it can estimate AS paths for all circuits and prevent AS path intersections, it can restrict circuits to be built using only nodes from different countries, can change circuit lengths and more.","Categories
Cryptography, HTTP Servers, Firewall, Browser Extensions and Plugins, Encryption Algorithms"
