Description,Category
"Conjunto de scripts de configuração que existiam no antigo sistema derivado do Knoppix e do Debian chamado Kurumin.

No conjunto encontram-se scripts para BASH, algo em Perl e Python, também algo para SED e possivelmente AWK pode ser usado internamente.

Também há as interfaces de controle projetadas para funcionar em KDE.Conjunto de scripts de configuração que existiam no antigo sistema derivado do Knoppix e do Debian chamado Kurumin.

No conjunto encontram-se scripts para BASH, algo em Perl e Python, também algo para SED e possivelmente AWK pode ser usado internamente.

Também há as interfaces de controle projetadas para funcionar em KDE.","Categories
Terminals, Software Development, System Shells"
"Note: Update folder is for beta pre-1.0.0 updates only, to download download the entire repository from gitlab.Note: Update folder is for beta pre-1.0.0 updates only, to download download the entire repository from gitlab.","Categories
Terminals"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.Project Samples","Categories
Terminals"
"Send serial commands to your project from any device with a headphone jack that supports HTML5 and JavaScript. Does potentially require a few components to be added to your project. Designed for reliable results by default, but allows many adjustments. Uses 9600 8N1 by default. The baud rate is easily changed. The library is heavily commented to assist with any tweaking you want to do.

For schematics of how to connect to your MCU/MPU, see http://www.robots-everywhere.com/re_wiki/pub/web/Cookbook.AudioSerial.html

To add this library to your webpage, include this.
<script src='https://audioserial.sourceforge.io/serial-1.0.js'></script> or
<script src='http://audioserial.sourceforge.io/serial-1.0.js'></script>

To see a working demo, click here.
http://audioserial.sourceforge.io/serialdemo.htmlSend serial commands to your project from any device with a headphone jack that supports HTML5 and JavaScript. Does potentially require a few components to be added to your project. Designed for reliable results by default, but allows many adjustments. Uses 9600 8N1 by default. The baud rate is easily changed. The library is heavily commented to assist with any tweaking you want to do.

For schematics of how to connect to your MCU/MPU, see http://www.robots-everywhere.com/re_wiki/pub/web/Cookbook.AudioSerial.html

To add this library to your webpage, include this.
<script src='https://audioserial.sourceforge.io/serial-1.0.js'></script> or
<script src='http://audioserial.sourceforge.io/serial-1.0.js'></script>

To see a working demo, click here.
http://audioserial.sourceforge.io/serialdemo.html","Categories
Serial, Communications"
"Designed for data-logging applications (weather, hydroponics, greenhouses, aquariums, home automation, power consumpion, solar or wind generators etc.), this solution can be useful also in alarms and burglar.
Now you can develop MySQL and web enabled Arduino applications only working on Arduino and PHP.
To keep ligth the Arduino Sketch, you can port all not realtime logic to PHP side.
At the end your application will works on XQ+Arduino UNO even 24/7 with only 20 Watt AC power, and can be controlled by smartphone via WiFi or from Internet using some free dynamic IP.
What more?
Enjoy.

Sources in github https://github.com/msillano/USBphpTunnel

Preconditions:
MXQ + Palapa Web server, Arduino UNO

Install:
- Download USBphpTunnel11_d.apk and the full test_files dir
- See file /test_files/readme.txtDesigned for data-logging applications (weather, hydroponics, greenhouses, aquariums, home automation, power consumpion, solar or wind generators etc.), this solution can be useful also in alarms and burglar.
Now you can develop MySQL and web enabled Arduino applications only working on Arduino and PHP.
To keep ligth the Arduino Sketch, you can port all not realtime logic to PHP side.
At the end your application will works on XQ+Arduino UNO even 24/7 with only 20 Watt AC power, and can be controlled by smartphone via WiFi or from Internet using some free dynamic IP.
What more?
Enjoy.

Sources in github https://github.com/msillano/USBphpTunnel

Preconditions:
MXQ + Palapa Web server, Arduino UNO

Install:
- Download USBphpTunnel11_d.apk and the full test_files dir
- See file /test_files/readme.txt","Categories
Serial, Hardware Drivers, Interface Engine/Protocol Translator"
Jexer is an open-source Text User Interface (TUI) designed to outwardly resemble the Turbo Vision library used by various Borland products.Jexer is an open-source Text User Interface (TUI) designed to outwardly resemble the Turbo Vision library used by various Borland products.,"Categories
Integrated Development Environments (IDE), Terminal Emulators, User Interface (UI)"
"Генератор ISO-образов операционной системы, которая основывается на базе Linux и позволяет подключаться к:

* Терминальному серверу Windows Server (RDP сервер)
* VNC серверу
* SSH, Telnet серверу
* и другим

При наличии настроенного терминального сервера (RDP, VNC, SSH, ...) с помощью программы ThinStation ISO-Image Generator можно всего за несколько минут сформировать образ операционной системы готовой к запуску с CD диска.
Записав полученный образ на диск практически любой компьютер можно превратить в рабочую станцию - терминальный клиент.Генератор ISO-образов операционной системы, которая основывается на базе Linux и позволяет подключаться к:

* Терминальному серверу Windows Server (RDP сервер)
* VNC серверу
* SSH, Telnet серверу
* и другим

При наличии настроенного терминального сервера (RDP, VNC, SSH, ...) с помощью программы ThinStation ISO-Image Generator можно всего за несколько минут сформировать образ операционной системы готовой к запуску с CD диска.
Записав полученный образ на диск практически любой компьютер можно превратить в рабочую станцию - терминальный клиент.","Categories
Terminals"
"Tool is used for development and maintenance SW that has a trace mechanism (e.g. serial port or standard IO console).
xTracer supports macros and extensions through custom plugins to work with specific protocols, such as CAN and other.Tool is used for development and maintenance SW that has a trace mechanism (e.g. serial port or standard IO console).
xTracer supports macros and extensions through custom plugins to work with specific protocols, such as CAN and other.","Categories
Serial"
"one-file (1f) project is a collection of utilities and tools primarily written for console use, with text output, or using SDL 1.2 for framebuffer ""gui stuff"".

When individually compiled, the source is appended, either as TEXT, or ZIP, to the resulting binary. That source contains command line options to extract that source, as well as the command line used to compile said source.

There are no hard and fast rules, except ""name-1f"", must append source, and source must contain compile time command, and any ""depends"" info.

one-file (1f) is based on an original idea implemented in the late 1990's Windows app SpASM32, a self editing & self compiling 32bit windows assembler, that attached its source to itself, or a programs source code to the resulting programs compiled binary.

Either download all sources in the zip, or get the individual source files from the project homepage.

SDL coding is not bound to any windowing system.one-file (1f) project is a collection of utilities and tools primarily written for console use, with text output, or using SDL 1.2 for framebuffer ""gui stuff"".

When individually compiled, the source is appended, either as TEXT, or ZIP, to the resulting binary. That source contains command line options to extract that source, as well as the command line used to compile said source.

There are no hard and fast rules, except ""name-1f"", must append source, and source must contain compile time command, and any ""depends"" info.

one-file (1f) is based on an original idea implemented in the late 1990's Windows app SpASM32, a self editing & self compiling 32bit windows assembler, that attached its source to itself, or a programs source code to the resulting programs compiled binary.

Either download all sources in the zip, or get the individual source files from the project homepage.

SDL coding is not bound to any windowing system.","Categories
Terminals, Software Distribution, Systems Administration"
"Pysole is a graphical console simulation pygame wrapper or in simpler terms, Pysole uses pygame to simulate a text interface, such as Windows powershell or the Linux Console. Initially Pysole was built to emulate .NET Console Applications with their dynamic text and background colouring. However, .NET Console Applications, without the support of mono cannot run on operating systems other then windows. Pysole can run on any os that python and pygame can.Pysole is a graphical console simulation pygame wrapper or in simpler terms, Pysole uses pygame to simulate a text interface, such as Windows powershell or the Linux Console. Initially Pysole was built to emulate .NET Console Applications with their dynamic text and background colouring. However, .NET Console Applications, without the support of mono cannot run on operating systems other then windows. Pysole can run on any os that python and pygame can.","Categories
Terminals, Terminal Emulators, Libraries"
"compile the lone C programme
get a new command that take a transliteration as parameter and print a bannercompile the lone C programme
get a new command that take a transliteration as parameter and print a banner","Categories
Text Editors, Terminals"
"display information from speedpot 724 alias speedport.ip

EXE & SourceCode included. Use r.bat to make your own exe ....display information from speedpot 724 alias speedport.ip

EXE & SourceCode included. Use r.bat to make your own exe ....","Categories
Terminals, Communications, Dynamic Content"
"Ampare Read Books Records is a console software written in python that automatically track which book already read , how many page , status , progress , delete and more.

Coming to Launchpad PPA soon . Need some helpAmpare Read Books Records is a console software written in python that automatically track which book already read , how many page , status , progress , delete and more.

Coming to Launchpad PPA soon . Need some help","Categories
Terminal Emulators, Library, Business Intelligence"
"Control Master Beta v 1.0 (Control Panel) Designed to Control all the Internal Activity of the Operating system and/or to boost and keep the stability of the PC.It can also be used to find out or Detect the bugs in the system/Can Generate the Error Logs for the System or Apps that are being crashed on any Interval of time
Not just this much but it can also be used to control high data traffic for you if you have a new website running by your side (By Combining the tools that can connect various Hard Drives and big Databases over the system)

Moreover it the be used as an advanced but simple Control Panel for your device that can Intrude into your system very deeply as it combines all the Control switches and Control Panel options of the Windows Operating System
It also has the stability for all versions of windows whether it be 32 bit or 64 bit

It is going to be Eventually more efficient in the coming future as far as the development goes on and on
Programmed by
©Amish HackerControl Master Beta v 1.0 (Control Panel) Designed to Control all the Internal Activity of the Operating system and/or to boost and keep the stability of the PC.It can also be used to find out or Detect the bugs in the system/Can Generate the Error Logs for the System or Apps that are being crashed on any Interval of time
Not just this much but it can also be used to control high data traffic for you if you have a new website running by your side (By Combining the tools that can connect various Hard Drives and big Databases over the system)

Moreover it the be used as an advanced but simple Control Panel for your device that can Intrude into your system very deeply as it combines all the Control switches and Control Panel options of the Windows Operating System
It also has the stability for all versions of windows whether it be 32 bit or 64 bit

It is going to be Eventually more efficient in the coming future as far as the development goes on and on
Programmed by
©Amish Hacker","Categories
Terminals"
"""alefa"" is a command line utility that allows to control the launch and execution of other programs.

""alefa"" means ""run"", ""go"", ""launch"" or ""execute"" in malagasy language.

It is often useful to write (more or less) simple scripts to rerun some commands until they ""succeed"", or to launch other commands indefinitely. There are numerous common use cases.

Such things should be easily automated so that we can do other tasks without being distracted and without having to restart such frustrating commands ourselves by hand: without creating scripts!

""alefa"" fixes that. I decided to create it a day that I was tired of creating, modifying and adapting such scripts to make yet simple and routine tasks.

""alefa"" returns command or application's last ExitCode, so you could do something depending of the result.""alefa"" is a command line utility that allows to control the launch and execution of other programs.

""alefa"" means ""run"", ""go"", ""launch"" or ""execute"" in malagasy language.

It is often useful to write (more or less) simple scripts to rerun some commands until they ""succeed"", or to launch other commands indefinitely. There are numerous common use cases.

Such things should be easily automated so that we can do other tasks without being distracted and without having to restart such frustrating commands ourselves by hand: without creating scripts!

""alefa"" fixes that. I decided to create it a day that I was tired of creating, modifying and adapting such scripts to make yet simple and routine tasks.

""alefa"" returns command or application's last ExitCode, so you could do something depending of the result.","Categories
Terminals, System, Cron and Job Scheduler"
"A smart and easy way to manage SSH and SFTP connections for test and production environments.

The project is licensed under a Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License.A smart and easy way to manage SSH and SFTP connections for test and production environments.

The project is licensed under a Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License.","Categories
Terminals, Networking, SSH"
Efficient use of the Linux command line in the Bash shellEfficient use of the Linux command line in the Bash shell,"Categories
Terminals, User Interface (UI), System Shells"
"View Sixel formatted images on a Windows platform without needing a DEC VT emulator. Convert Sixel formatted images into BMP format. Save as BMP and print Sixel image capability. Supports both RGB and HLS formatted Sixel images with up to the full 256 color specification. Supports up to and including Windows 11. Included are many new and old and free Sixel images.

If you have sixel images you would like to contribute e-mail me.

Version 1.2.7 released 11/09/2022 various minor improvements, several images added to files - Sixel_PicsView Sixel formatted images on a Windows platform without needing a DEC VT emulator. Convert Sixel formatted images into BMP format. Save as BMP and print Sixel image capability. Supports both RGB and HLS formatted Sixel images with up to the full 256 color specification. Supports up to and including Windows 11. Included are many new and old and free Sixel images.

If you have sixel images you would like to contribute e-mail me.

Version 1.2.7 released 11/09/2022 various minor improvements, several images added to files - Sixel_Pics","Categories
Data Formats, Terminals, Image Viewers"
Find installed Slackware packages.// Busca y muestra paquete/s instalado/s en Slackware GNU/Linux.Find installed Slackware packages.// Busca y muestra paquete/s instalado/s en Slackware GNU/Linux.,"Categories
Terminals, Systems Administration"
"Sredird is a serial port redirector that is compliant with the RFC 2217 ""Telnet Com Port Control Option"" protocol. This protocol lets you share a serial port through the network. RFC 2217 was orginally implemented in Cisco Terminal Servers in IOS version 11.x.Sredird is a serial port redirector that is compliant with the RFC 2217 ""Telnet Com Port Control Option"" protocol. This protocol lets you share a serial port through the network. RFC 2217 was orginally implemented in Cisco Terminal Servers in IOS version 11.x.","Categories
Serial, Telnet"
"Change From Visual Basic to Bat file to fix False Positive Detection Error

This Software will use the old shutdown method of Windows that allow you to completely shutdown your pc . No hibernation or Fast Startup.

Allow you to recovery file , Installing Dual Boot Linux and even more with just a click of this simple tools


Donate us : http://www.juthawong.com/donateChange From Visual Basic to Bat file to fix False Positive Detection Error

This Software will use the old shutdown method of Windows that allow you to completely shutdown your pc . No hibernation or Fast Startup.

Allow you to recovery file , Installing Dual Boot Linux and even more with just a click of this simple tools


Donate us : http://www.juthawong.com/donate","Categories
Terminal Emulators, System Shells, Business Intelligence"
"JSK - Free Cross-Platform Java System Konsole - same as Windows ""cmd"", or Linux ""terminal/console"" - KDE Konsole and Gnome-Terminal, or xterm/rxvt. Need JRE 1.8. 100%-pure Java.JSK - Free Cross-Platform Java System Konsole - same as Windows ""cmd"", or Linux ""terminal/console"" - KDE Konsole and Gnome-Terminal, or xterm/rxvt. Need JRE 1.8. 100%-pure Java.","Categories
Terminals, System Shells, Systems Administration"
"VMath is a free math console.
Currently the project is work only with Windows. For other OS please download Wine.VMath is a free math console.
Currently the project is work only with Windows. For other OS please download Wine.","Categories
Terminals, Algorithms, Education"
"PySide QtSerialPort
Binding
Shiboken
LGPL3

QtSerialPort is officially part of Qt (http://www.qt.io).
info link:
http://wiki.qt.io/QtSerialPortPySide QtSerialPort
Binding
Shiboken
LGPL3

QtSerialPort is officially part of Qt (http://www.qt.io).
info link:
http://wiki.qt.io/QtSerialPort","Categories
Serial, System, Libraries"
"The goal of this project is to provide a minimal X Window System which will run out of the box on any Windows 7+ system. To realize this, I take a suitable installation package from the project VcXsrv Windows X Server (see https://sourceforge.net/projects/vcxsrv/), install it, remove all files that aren't needed for basic functionality and archive it to a .zip file.

Portable X-Server also integrates seamlessly into WinSSHTerm, a tabbed SSH solution for Windows:
http://www.winsshterm.netThe goal of this project is to provide a minimal X Window System which will run out of the box on any Windows 7+ system. To realize this, I take a suitable installation package from the project VcXsrv Windows X Server (see https://sourceforge.net/projects/vcxsrv/), install it, remove all files that aren't needed for basic functionality and archive it to a .zip file.

Portable X-Server also integrates seamlessly into WinSSHTerm, a tabbed SSH solution for Windows:
http://www.winsshterm.net","Categories
Terminal Emulators"
"A BASH, SH and KSH (and maybe others) initialisation framework that enables your shell environment to handle logging on to different sites & operating systems and configure your environment and the different software installed at different sites etc.A BASH, SH and KSH (and maybe others) initialisation framework that enables your shell environment to handle logging on to different sites & operating systems and configure your environment and the different software installed at different sites etc.","Categories
Terminals, Desktop Environment, System Shells"
"Gerenciador de conexões SSH, RDP e SQL*Plus (Oracle).

Os dados das conexões são armazenados no MySQL, e o shell gerencia as mesmas, para se conectar com servidores via SSH é chamado o openssh, para conectar com servidores Windows via RDP, é chamado o rdesktop e para se conectar com o banco de dados Oracle é chamado sqlplus.Gerenciador de conexões SSH, RDP e SQL*Plus (Oracle).

Os dados das conexões são armazenados no MySQL, e o shell gerencia as mesmas, para se conectar com servidores via SSH é chamado o openssh, para conectar com servidores Windows via RDP, é chamado o rdesktop e para se conectar com o banco de dados Oracle é chamado sqlplus.","Categories
Terminals, System Shells, SSH"
"A DIY gadget that creates an isolated micro environment to grow any kind of plant using minimal space.

Check the Wiki for more info:
https://sourceforge.net/p/fumenbot/wiki/Home

FumenBot v0.71
https://sourceforge.net/p/fumenbot/code
Electronics based on Arduino (at328p), firmware wrote in C, working but still WIP.

FumenBot v0.6
https://sourceforge.net/p/fumenbot/v0.6
https://code.google.com/p/fumenbot/
This is first publication original hosted at google code.
It intended to use an old PC to control relays through parallel port.


Ending this description, I would like to clarify, I do FumenBot with learning purpose only.-A DIY gadget that creates an isolated micro environment to grow any kind of plant using minimal space.

Check the Wiki for more info:
https://sourceforge.net/p/fumenbot/wiki/Home

FumenBot v0.71
https://sourceforge.net/p/fumenbot/code
Electronics based on Arduino (at328p), firmware wrote in C, working but still WIP.

FumenBot v0.6
https://sourceforge.net/p/fumenbot/v0.6
https://code.google.com/p/fumenbot/
This is first publication original hosted at google code.
It intended to use an old PC to control relays through parallel port.


Ending this description, I would like to clarify, I do FumenBot with learning purpose only.-","Categories
Serial, Embedded Systems, Home Automation"
"EasySXB is a terminal emulator designed for use with the SXB line of 6502/65816-based board-level products from Western Design Center. A graphical interface is provided for quick access to monitor functions, such as changing registers or uploading programs.

The following products are currently supported:
* W65C265SXB
* W65C134SXBEasySXB is a terminal emulator designed for use with the SXB line of 6502/65816-based board-level products from Western Design Center. A graphical interface is provided for quick access to monitor functions, such as changing registers or uploading programs.

The following products are currently supported:
* W65C265SXB
* W65C134SXB","Categories
Serial"
"This is studying project in CUFE intended to develop a temperature and security system based on a microcontroller with a serial communication with PC

The Embedded software is developed on AVR Atmega16 microcontroller while the PC user interface is programmed with C# .Net 4.5

Project Description: https://goo.gl/KK9AqcThis is studying project in CUFE intended to develop a temperature and security system based on a microcontroller with a serial communication with PC

The Embedded software is developed on AVR Atmega16 microcontroller while the PC user interface is programmed with C# .Net 4.5

Project Description: https://goo.gl/KK9Aqc","Categories
Serial, Monitoring"
"This actually extends the Socket Java class giving an opportunity to go via an HTTP proxy server with HTTP Basic authentication (BA). By itself, this program would be useful for receiving information in a command-line interface (CLI). Feel free to find another use for this class.This actually extends the Socket Java class giving an opportunity to go via an HTTP proxy server with HTTP Basic authentication (BA). By itself, this program would be useful for receiving information in a command-line interface (CLI). Feel free to find another use for this class.","Categories
Telnet, Proxy Servers"
A simple Echo server (RFC 862) written in Java. It works via HTTP/1.0. It has several modes of operation. For further information run it with the --help option. Use telnet or a web browser to access the server.A simple Echo server (RFC 862) written in Java. It works via HTTP/1.0. It has several modes of operation. For further information run it with the --help option. Use telnet or a web browser to access the server.,"Categories
Telnet, Communications"
"Copyright (C) 2016 Jonas Penno

This program is free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License,
or any later version.

This program is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program. If not, see http://www.gnu.org/licenses.Copyright (C) 2016 Jonas Penno

This program is free software: you can redistribute it and/or modify
it under the terms of the GNU General Public License as published by
the Free Software Foundation, either version 3 of the License,
or any later version.

This program is distributed in the hope that it will be useful,
but WITHOUT ANY WARRANTY; without even the implied warranty of
MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the
GNU General Public License for more details.

You should have received a copy of the GNU General Public License
along with this program. If not, see http://www.gnu.org/licenses.","Categories
Terminals, Cryptography, Games/Entertainment"
"Console X, The alternative windows console.Console X, The alternative windows console.","Categories
Terminals, System Shells, Systems Administration"
"TCP Terminal is a tool for testing and debugging a TCP communication.

- Works both as a server and a client.
- Accepts input and prints output in HEX and ASCII format.
- Separately display sent and received data.TCP Terminal is a tool for testing and debugging a TCP communication.

- Works both as a server and a client.
- Accepts input and prints output in HEX and ASCII format.
- Separately display sent and received data.","Categories
Terminals, Communications"
The project shows implementation of Telnet Server in java that uses Knock Knock jokes for conversation with the client.The project shows implementation of Telnet Server in java that uses Knock Knock jokes for conversation with the client.,"Categories
Telnet"
Alarm is command line alarm clock utility written in Python language.Alarm is command line alarm clock utility written in Python language.,"Categories
Terminals, Sound/Audio"
"The Program Which Is Build By Using Pascal To ""CMD""-Like.
There's A Screen That Require You To Enter Key, Just <Enter> To Skip That;
Else, For The Best Experiment, This Program Recommend You To Use DOSBox;
The Project Has Changed Its Name To VMath Xplorer. For Newer Version, go to https://sourceforge.net/projects/vmath-xplorer/The Program Which Is Build By Using Pascal To ""CMD""-Like.
There's A Screen That Require You To Enter Key, Just <Enter> To Skip That;
Else, For The Best Experiment, This Program Recommend You To Use DOSBox;
The Project Has Changed Its Name To VMath Xplorer. For Newer Version, go to https://sourceforge.net/projects/vmath-xplorer/","Categories
Terminals, Software Development"
"This Project combines several small Projects on AVR Base.
Each Project has its own SVR archieve.This Project combines several small Projects on AVR Base.
Each Project has its own SVR archieve.","Categories
Terminals, Embedded Systems"
"Hornero Backup is a software that it allows to realize full backups (with option of encryption on external device), incremental and differential backups in Linux Systems.Hornero Backup is a software that it allows to realize full backups (with option of encryption on external device), incremental and differential backups in Linux Systems.","Categories
Terminals"
"This .NET Program allows easy communication with serial devices, using the .NET 4 framework and open source.
It provides a half-console easy-to-learn interface, and does not require any major resources at all!This .NET Program allows easy communication with serial devices, using the .NET 4 framework and open source.
It provides a half-console easy-to-learn interface, and does not require any major resources at all!","Categories
Serial, Logging"
