Description,Category
"Ethernet/IP compatible library for .NET implementations For Data Exchange with Ethernet/IP Devices (Targets)

Support of Explicit and Implicit Messaging
Supports IO Scanner and Explicit Message Client functionality

Object Library with CIP-Definined Objects
Provides a simple way to access Ethernet/IP Devices without special knowledge about Ethernet/IP. Only few lines of code are required.
Can also be used for LabView integration (See LabView Example in the Downloads Area)

See www.eeip-library.de for documentation and Codesamples

V1.6: Large Forward Open, Integration of Examples in VS Project, Allow ForwardClose and UnregisterSesssion if connection broke up.

V1.4: 16 Bit Path Encryption Explicit Messaging

V1.3: Bugfix Discover Devices

V1,1:
- Bugfix Multicast Implicit Messaging

V1.0:
- Some Bugfixes Implicit Messaging
- Bugfixes large data Explicit Messaging
- Added TCP/IP Object (Class code: F5h)to Object LibraryEthernet/IP compatible library for .NET implementations For Data Exchange with Ethernet/IP Devices (Targets)

Support of Explicit and Implicit Messaging
Supports IO Scanner and Explicit Message Client functionality

Object Library with CIP-Definined Objects
Provides a simple way to access Ethernet/IP Devices without special knowledge about Ethernet/IP. Only few lines of code are required.
Can also be used for LabView integration (See LabView Example in the Downloads Area)

See www.eeip-library.de for documentation and Codesamples

V1.6: Large Forward Open, Integration of Examples in VS Project, Allow ForwardClose and UnregisterSesssion if connection broke up.

V1.4: 16 Bit Path Encryption Explicit Messaging

V1.3: Bugfix Discover Devices

V1,1:
- Bugfix Multicast Implicit Messaging

V1.0:
- Some Bugfixes Implicit Messaging
- Bugfixes large data Explicit Messaging
- Added TCP/IP Object (Class code: F5h)to Object Library","Categories
Communications, Software Development, Scientific/Engineering"
"S7 Trends is a free and easy-to-use software to trace what is going on in Siemens PLC. You can watch & record in real time the state of all types of variables:
- Markers
- Inputs/Outputs
- Timers
- Counters
- Databases
It is written in C# and it is using Snap7 library. It should work also with S1200.
Current state is stable.

If you encounter any problems or you have any idea for a new feature - write a review https://sourceforge.net/projects/s7-trends/reviews/new
Testing and criticism is very welcome, as well as donations.
Version 1.02 Released:
- Much performance improvement & Bugfixes
- Chart zooming with rectangle
- Import symbols in DIF format
- Change Display format for variables
- Save & Load variables configuration
- Handling of Timers & CountersS7 Trends is a free and easy-to-use software to trace what is going on in Siemens PLC. You can watch & record in real time the state of all types of variables:
- Markers
- Inputs/Outputs
- Timers
- Counters
- Databases
It is written in C# and it is using Snap7 library. It should work also with S1200.
Current state is stable.

If you encounter any problems or you have any idea for a new feature - write a review https://sourceforge.net/projects/s7-trends/reviews/new
Testing and criticism is very welcome, as well as donations.
Version 1.02 Released:
- Much performance improvement & Bugfixes
- Chart zooming with rectangle
- Import symbols in DIF format
- Change Display format for variables
- Save & Load variables configuration
- Handling of Timers & Counters","Categories
Data Visualization, SCADA, Test and Measurement"
"ToxTrac is a free Windows program optimized for tracking animals. It uses an advanced tracking algorithm that is robust; very fast; and that can handle one or several animals in one or several environments. The program provides useful statistics as output. ToxTrac can be used for fish, insects, rodents, etc.

If used, please cite:

Rodriguez, A., Zhang, H., Klaminder, J., Brodin, T., Andersson, P. L. and Andersson, M. (2018). ToxTrac: a fast and robust software for tracking organisms. Methods in Ecology and Evolution. 9(3):460–464

Rodriguez, A., Zhang, H., Klaminder, J., Brodin, T., and Andersson, M. (2017). ToxId: an algorithm to track the identity of multiple animals. Scientific Reports. 7(1):14774.

Note that currently we provide under GPLv3 license, the source of ToxTrac v2.61.

Contact
Magnus Andersson, Department of Physics, Umeå University
magnus.andersson@umu.se

Support
Alvaro Rodriguez, Main Developer
a.tajes@udc.esToxTrac is a free Windows program optimized for tracking animals. It uses an advanced tracking algorithm that is robust; very fast; and that can handle one or several animals in one or several environments. The program provides useful statistics as output. ToxTrac can be used for fish, insects, rodents, etc.

If used, please cite:

Rodriguez, A., Zhang, H., Klaminder, J., Brodin, T., Andersson, P. L. and Andersson, M. (2018). ToxTrac: a fast and robust software for tracking organisms. Methods in Ecology and Evolution. 9(3):460–464

Rodriguez, A., Zhang, H., Klaminder, J., Brodin, T., and Andersson, M. (2017). ToxId: an algorithm to track the identity of multiple animals. Scientific Reports. 7(1):14774.

Note that currently we provide under GPLv3 license, the source of ToxTrac v2.61.

Contact
Magnus Andersson, Department of Physics, Umeå University
magnus.andersson@umu.se

Support
Alvaro Rodriguez, Main Developer
a.tajes@udc.es","Categories
Ecosystem Sciences, Physics, Earth Sciences"
"A lightweight macOS menubar app to display weather data, from multiple weather sources, for unlimited locations. Get the weather report you want, customized to how you want it, at the click of a button.

The Classic version is like a classic car, restored to its former glory, now overhauled and enhanced. Visit the original project[1] for some legacy background as well as Ed's modifications over WeatherBar[2].

[1] <https://sourceforge.net/projects/heat-meteo>
[2] <http://footle.org/WeatherBar>A lightweight macOS menubar app to display weather data, from multiple weather sources, for unlimited locations. Get the weather report you want, customized to how you want it, at the click of a button.

The Classic version is like a classic car, restored to its former glory, now overhauled and enhanced. Visit the original project[1] for some legacy background as well as Ed's modifications over WeatherBar[2].

[1] <https://sourceforge.net/projects/heat-meteo>
[2] <http://footle.org/WeatherBar>","Categories
Earth Sciences"
Takes Excel data relationships and creates Graphviz graph visualizations.Takes Excel data relationships and creates Graphviz graph visualizations.,"Categories
Data Visualization"
"FEATool Multiphysics (https://www.featool.com) is a fully integrated, flexible and easy to use physics and finite element FEM simulation toolbox for MATLAB. Developed with ease of use in mind, everyone is able to set up and perform complex multiphysics simulations in a simple GUI without learning any coding, programming, or scripting.

In addition to built-in FEM and PDE solvers, FEATool features full integration with the high performance OpenFOAM CFD and FEniCS PDE solvers. With built-in CAD and pre-processing, automatic mesh generation, solvers, and postprocessing, FEATool enables large scale dynamical models and physics simulations to be set up and solved easily and quickly directly in the FEATool MATLAB GUI. Multiphysics and multi-simulation also allows for fully coupled fluid flow, heat transfer, chemical transport, electromagnetics, and fluid-structure interaction simulations.FEATool Multiphysics (https://www.featool.com) is a fully integrated, flexible and easy to use physics and finite element FEM simulation toolbox for MATLAB. Developed with ease of use in mind, everyone is able to set up and perform complex multiphysics simulations in a simple GUI without learning any coding, programming, or scripting.

In addition to built-in FEM and PDE solvers, FEATool features full integration with the high performance OpenFOAM CFD and FEniCS PDE solvers. With built-in CAD and pre-processing, automatic mesh generation, solvers, and postprocessing, FEATool enables large scale dynamical models and physics simulations to be set up and solved easily and quickly directly in the FEATool MATLAB GUI. Multiphysics and multi-simulation also allows for fully coupled fluid flow, heat transfer, chemical transport, electromagnetics, and fluid-structure interaction simulations.","Categories
Simulation, Physics, Computer-aided technologies (CADD/CAM/CAE)"
"It's a scientific calculator which allows users to enter a mathematical expression with any number of functions in it... it evaluates the result and shows the entered expression with the result.... very friendly environment .. easy to use,also compatible with touch screen laptops.. full scientific calculator..It's a scientific calculator which allows users to enter a mathematical expression with any number of functions in it... it evaluates the result and shows the entered expression with the result.... very friendly environment .. easy to use,also compatible with touch screen laptops.. full scientific calculator..","Categories
Mathematics, Calculators, Scientific Calculators"
"DataMelt (or ""DMelt"") is an environment for numeric computation, data analysis, computational statistics, and data visualization. This Java multiplatform program is integrated with several scripting languages such as Jython (Python), Groovy, JRuby, BeanShell. DMelt can be used to plot functions and data in 2D and 3D, perform statistical tests, data mining, numeric computations, function minimization, linear algebra, solving systems of linear and differential equations. Linear, non-linear and symbolic regression are also available. Neural networks and various data-manipulation methods are integrated using powerful Java API. Elements of symbolic computations using Octave/Matlab scripting are supported.DataMelt (or ""DMelt"") is an environment for numeric computation, data analysis, computational statistics, and data visualization. This Java multiplatform program is integrated with several scripting languages such as Jython (Python), Groovy, JRuby, BeanShell. DMelt can be used to plot functions and data in 2D and 3D, perform statistical tests, data mining, numeric computations, function minimization, linear algebra, solving systems of linear and differential equations. Linear, non-linear and symbolic regression are also available. Neural networks and various data-manipulation methods are integrated using powerful Java API. Elements of symbolic computations using Octave/Matlab scripting are supported.","Categories
Data Visualization, Mathematics, Physics, Data Analytics"
"ILA stands for (kind of) intelligent, learning assistant and is a speech recognition system aka voice assistant very similar to Siri, Google Now and Cortana. ILA is fully customizable and you can teach her/him/it new things by yourself like executing system commands, opening web pages, programs and apps or just some basic conversation :-) ILA runs on Java und thus is compatible to Windows, Mac and Linux. It is designed to integrate with your home enviroment and for example build up your own, free and open Amazon Echo replacement ;-) Right now the key components of ILA are the open source speech recognition CMU Sphinx-4, Google (Speech Recognition/Text-To-Speech) and MaryTTS (Text-To-Speech). The goal is to make ILA completely free of Google by improving all aspects of the open source systems. Since version 3.3 users can also write own add-ons to extend ILA.

ILA's successor is the SEPIA Framework: https://sepia-framework.github.io/

Hope you enjoy ILA
- FlorianILA stands for (kind of) intelligent, learning assistant and is a speech recognition system aka voice assistant very similar to Siri, Google Now and Cortana. ILA is fully customizable and you can teach her/him/it new things by yourself like executing system commands, opening web pages, programs and apps or just some basic conversation :-) ILA runs on Java und thus is compatible to Windows, Mac and Linux. It is designed to integrate with your home enviroment and for example build up your own, free and open Amazon Echo replacement ;-) Right now the key components of ILA are the open source speech recognition CMU Sphinx-4, Google (Speech Recognition/Text-To-Speech) and MaryTTS (Text-To-Speech). The goal is to make ILA completely free of Google by improving all aspects of the open source systems. Since version 3.3 users can also write own add-ons to extend ILA.

ILA's successor is the SEPIA Framework: https://sepia-framework.github.io/

Hope you enjoy ILA
- Florian","Categories
Intelligent Agents, HMI, Speech, Speech Recognition"
EliteOCR allows you to OCR market screenshots from Elite: Dangerous and export the data to various formats and services.EliteOCR allows you to OCR market screenshots from Elite: Dangerous and export the data to various formats and services.,"Categories
OCR"
"HeatmapGenerator is a graphical user interface software program written in C++, R, and OpenGL to create customized gene expression heatmaps from RNA-seq and microarray data in medical research. HeatmapGenerator can also be used to make heatmaps in a variety of other non-medical fields.

HeatmapGenerator is peer-reviewed published software (http://www.scfbm.org/content/9/1/30). Please cite: [Khomtchouk et al.: ""HeatmapGenerator: High performance RNAseq and microarray visualization software suite to examine differential gene expression levels using an R and C++ hybrid computational pipeline."" Source Code for Biology and Medicine, 2014 9:30]

HeatmapGenerator source code is available at: https://github.com/Bohdan-Khomtchouk/HeatmapGenerator

Bohdan Khomtchouk wishes to acknowledge the support of the Department of Defense (DoD) through the National Defense Science & Engineering Graduate Fellowship (NDSEG) Program.

HeatmapGenerator is released under the GNU GPL.HeatmapGenerator is a graphical user interface software program written in C++, R, and OpenGL to create customized gene expression heatmaps from RNA-seq and microarray data in medical research. HeatmapGenerator can also be used to make heatmaps in a variety of other non-medical fields.

HeatmapGenerator is peer-reviewed published software (http://www.scfbm.org/content/9/1/30). Please cite: [Khomtchouk et al.: ""HeatmapGenerator: High performance RNAseq and microarray visualization software suite to examine differential gene expression levels using an R and C++ hybrid computational pipeline."" Source Code for Biology and Medicine, 2014 9:30]

HeatmapGenerator source code is available at: https://github.com/Bohdan-Khomtchouk/HeatmapGenerator

Bohdan Khomtchouk wishes to acknowledge the support of the Department of Defense (DoD) through the National Defense Science & Engineering Graduate Fellowship (NDSEG) Program.

HeatmapGenerator is released under the GNU GPL.","Categories
Software Development, Bio-Informatics, Medical"
"This library allows to use the Raspberry Pi Camera.

Main features:
- Provides class RaspiCam for easy and full control of the camera
- Provides class RaspiCam_Cv for easy control of the camera with OpenCV.
- Easy compilation/installation using cmake.
- No need to install development file of userland. Implementation is hidden.
- Many examplesThis library allows to use the Raspberry Pi Camera.

Main features:
- Provides class RaspiCam for easy and full control of the camera
- Provides class RaspiCam_Cv for easy control of the camera with OpenCV.
- Easy compilation/installation using cmake.
- No need to install development file of userland. Implementation is hidden.
- Many examples","Categories
Artificial Intelligence, Video, Libraries"
"A cross platform Python frequency scanning GUI for USB TV dongles, using the OsmoSDR rtl-sdr library.

In other words a cheap, simple Spectrum Analyser.

More information can be found at:
http://eartoearoak.com/software/rtlsdr-scanner

An installer and standalone versions for Windows are located here:
https://github.com/EarToEarOak/RTLSDR-Scanner/releases

Sources are available on GitHub:
https://github.com/EarToEarOak/RTLSDR-Scanner

** The up to date installer is no longer maintained on this site and can now be found at https://github.com/EarToEarOak/RTLSDR-Scanner/releases **A cross platform Python frequency scanning GUI for USB TV dongles, using the OsmoSDR rtl-sdr library.

In other words a cheap, simple Spectrum Analyser.

More information can be found at:
http://eartoearoak.com/software/rtlsdr-scanner

An installer and standalone versions for Windows are located here:
https://github.com/EarToEarOak/RTLSDR-Scanner/releases

Sources are available on GitHub:
https://github.com/EarToEarOak/RTLSDR-Scanner

** The up to date installer is no longer maintained on this site and can now be found at https://github.com/EarToEarOak/RTLSDR-Scanner/releases **","Categories
Ham Radio, Test and Measurement"
"JuceVLC is VLC with a simple MediaCenter-like fullscreen User Interface.

* Browse local or remote (via UPNP) files and adjust settings using On Screen Display (O.S.D.)
* Frontpage movies menu with automatically downloaded posters (from www.omdbapi.com) or generated thumbnails (no setup required)
* Big, customizable fonts size and no tiny popup dialogs
* Subtitles selection and synchronization using slider via O.S.D.
* Search,Download,Extract and Load subtitles from opensubtitles.org
* Keep last and favorite video folders
* Does not mess up your system: settings are stored in the application folder
* Portable: Paste is on any usb key or external hard drive
* JuceVLC application uses regular VLC core libraries/plugins: You can paste future VLC versions directory along JuceVLC to update the core video player without any JuceVLC update
* The ""space-key"" allows your relatives to play/pause when interupting your video;-)JuceVLC is VLC with a simple MediaCenter-like fullscreen User Interface.

* Browse local or remote (via UPNP) files and adjust settings using On Screen Display (O.S.D.)
* Frontpage movies menu with automatically downloaded posters (from www.omdbapi.com) or generated thumbnails (no setup required)
* Big, customizable fonts size and no tiny popup dialogs
* Subtitles selection and synchronization using slider via O.S.D.
* Search,Download,Extract and Load subtitles from opensubtitles.org
* Keep last and favorite video folders
* Does not mess up your system: settings are stored in the application folder
* Portable: Paste is on any usb key or external hard drive
* JuceVLC application uses regular VLC core libraries/plugins: You can paste future VLC versions directory along JuceVLC to update the core video player without any JuceVLC update
* The ""space-key"" allows your relatives to play/pause when interupting your video;-)","Categories
HMI, Video, Home Theater PC"
"Sail7 is an analysis tool based on the linear panel methods.
It is a derivative of xflr5.Sail7 is an analysis tool based on the linear panel methods.
It is a derivative of xflr5.","Categories
Physics"
"JGPSTrackEdit is a tool for editing gps tracks and planning (multiple days) tours (GPS track editor).

An abritary number of tracks may be opened or created, tracks may be merged. A track may be splitted, reversed or edited (e.g. compressed and corrected).
Points may be inserted or appended to a track (routing supported) or may be moved or deleted from a track.

Maps of several providers are available, the default map is OpenStreetMap.

Currently supported track formats: Garmin gpx route, Garmin gpx track, Garmin tcx, kml and plain txt.

JGPSTrackEdit my also be used to download tile images for later offline use by smartphone apps.

JGPSTrackEdit is written in the java language. To run the software, a java runtime installation is required (may be obtained from https://www.java.com/de/download/ or https://openjdk.java.net/projects/jdk8/ or https://adoptopenjdk.net/)

More information, including the user manual, may be found on the wiki pages (https://sourceforge.net/p/jgpstJGPSTrackEdit is a tool for editing gps tracks and planning (multiple days) tours (GPS track editor).

An abritary number of tracks may be opened or created, tracks may be merged. A track may be splitted, reversed or edited (e.g. compressed and corrected).
Points may be inserted or appended to a track (routing supported) or may be moved or deleted from a track.

Maps of several providers are available, the default map is OpenStreetMap.

Currently supported track formats: Garmin gpx route, Garmin gpx track, Garmin tcx, kml and plain txt.

JGPSTrackEdit my also be used to download tile images for later offline use by smartphone apps.

JGPSTrackEdit is written in the java language. To run the software, a java runtime installation is required (may be obtained from https://www.java.com/de/download/ or https://openjdk.java.net/projects/jdk8/ or https://adoptopenjdk.net/)

More information, including the user manual, may be found on the wiki pages (https://sourceforge.net/p/jgpst","Categories
GPS, Sports Games, GIS"
"TikZ-dependency allows you to draw dependency graphs in LaTeX documents with little or no effort.

The package has a very easy to learn, high level interface that can be used to draw simple dependency trees, complex non projective graphs, bubble parses, and in general any kind of graph which is based on a sequence of nodes and edges among these.

It is based on PGF/TikZ and it can be used either with latex or pdflatex. It comes with a very comprehensive documentation that will get you started in 10 minutes, even without any prior knowledge of TikZ.

It also provides a lot of styling facilities, to let you personalize the look and feel of the graphs at your liking.TikZ-dependency allows you to draw dependency graphs in LaTeX documents with little or no effort.

The package has a very easy to learn, high level interface that can be used to draw simple dependency trees, complex non projective graphs, bubble parses, and in general any kind of graph which is based on a sequence of nodes and edges among these.

It is based on PGF/TikZ and it can be used either with latex or pdflatex. It comes with a very comprehensive documentation that will get you started in 10 minutes, even without any prior knowledge of TikZ.

It also provides a lot of styling facilities, to let you personalize the look and feel of the graphs at your liking.","Categories
Presentation, Linguistics, Desktop Publishing"
"Insert a PDF into an AutoCAD Drawing without leaving AutoCAD. VectPDF is a frontend to 'pstoedit' for AutoCAD (Windows 32 & 64 bit). VectPDF is an Autolisp Application For AutoCad to load a Selected PDF file with 'pstoedit' convert to single-line DXF, Pick Point To Insert into Drawing. Load. Requires 'pstoedit 3.50' and 'GPL Ghostscript 9.04' (included)Insert a PDF into an AutoCAD Drawing without leaving AutoCAD. VectPDF is a frontend to 'pstoedit' for AutoCAD (Windows 32 & 64 bit). VectPDF is an Autolisp Application For AutoCad to load a Selected PDF file with 'pstoedit' convert to single-line DXF, Pick Point To Insert into Drawing. Load. Requires 'pstoedit 3.50' and 'GPL Ghostscript 9.04' (included)","Categories
Printing, Building Automation, Data Modeling"
"UPDATE,
Check out our new website where we will host all future updates and improvements. The Sourceforge site will no longer be maintained and updated.
www.TheChronosProject.com

Project Chronos is an open source time lapse rail. It is a fully features system that offers the same level of control as professional systems costing thousands of dollars. It is also the most accurate time lapse system available capable of making accurate movements 1/125th the width of a human hair. And the best news, is this is 100% open source with all schematics, parts lists, and instructions online and free to use. Feel free to contact us at projectchronoshelp@gmail.com with any questions.

For more information check the home screen and the wiki on this project page, also be sure to check out my Vimeo channel to see the system in actions as well as any news updates.

Like us on Facebook!
https://www.facebook.com/ProjectChronos2

https://vimeo.com/channels/279374UPDATE,
Check out our new website where we will host all future updates and improvements. The Sourceforge site will no longer be maintained and updated.
www.TheChronosProject.com

Project Chronos is an open source time lapse rail. It is a fully features system that offers the same level of control as professional systems costing thousands of dollars. It is also the most accurate time lapse system available capable of making accurate movements 1/125th the width of a human hair. And the best news, is this is 100% open source with all schematics, parts lists, and instructions online and free to use. Feel free to contact us at projectchronoshelp@gmail.com with any questions.

For more information check the home screen and the wiki on this project page, also be sure to check out my Vimeo channel to see the system in actions as well as any news updates.

Like us on Facebook!
https://www.facebook.com/ProjectChronos2

https://vimeo.com/channels/279374","Categories
Robotics, Cataloguing"
"Open data for a Khmer language corpus and lexicographic data that can be used for the development of free language tools for Khmer language, such as automatic translators, dictionaries, linguistic analysis tools, etc.Open data for a Khmer language corpus and lexicographic data that can be used for the development of free language tools for Khmer language, such as automatic translators, dictionaries, linguistic analysis tools, etc.","Categories
Linguistics"
"An online database and cross-platform, game-like client where gardeners/farmers (small or large scale) can log their actions and measurements (such as weather, yield, current plant size).

Any user can then play it back visually, or play with the data and see a simulation inferred from the knowledge database, or calculate an optimal design within given constraints, inferred from the knowledge available at that time.

This is both a tool for playing, in order to entertain and inspire people, as well as a serious feedback and design tool. There will be a user feedback system to value the accuracy of the data. It is allowed to enter and share mock farming data, as long as it's tagged as being fantasy, to exclude it from the analyses.

Things like dietary information, tiredness and bio-constructions will be included as well, to improve optimizations of a garden design with (partial) self-sufficiency in mind.

The UI will resemble a garden, and can switch to simplified views.An online database and cross-platform, game-like client where gardeners/farmers (small or large scale) can log their actions and measurements (such as weather, yield, current plant size).

Any user can then play it back visually, or play with the data and see a simulation inferred from the knowledge database, or calculate an optimal design within given constraints, inferred from the knowledge available at that time.

This is both a tool for playing, in order to entertain and inspire people, as well as a serious feedback and design tool. There will be a user feedback system to value the accuracy of the data. It is allowed to enter and share mock farming data, as long as it's tagged as being fantasy, to exclude it from the analyses.

Things like dietary information, tiredness and bio-constructions will be included as well, to improve optimizations of a garden design with (partial) self-sufficiency in mind.

The UI will resemble a garden, and can switch to simplified views.","Categories
Simulation Games, Ecosystem Sciences, Hobbies"
"Bioinformatics Perl extension for the analysis of antibody variable domain repertoires. Suitable for mammalian repertoire sequences obtained either by Sanger or 454 sequencing. Methods published in Glanville, Zhai, Berka et al, PNAS 2009.Bioinformatics Perl extension for the analysis of antibody variable domain repertoires. Suitable for mammalian repertoire sequences obtained either by Sanger or 454 sequencing. Methods published in Glanville, Zhai, Berka et al, PNAS 2009.","Categories
Bio-Informatics"
The goal of project Math Editor is to provide students and professionals a quality alternative to expensive equation editors.The goal of project Math Editor is to provide students and professionals a quality alternative to expensive equation editors.,"Categories
Office/Business, Scientific/Engineering, Education"
"A cross-platform, open-source, alternative to NIST REFPROP. Based on reference-accuracy equations of state and transport property correlations for refrigerants like Water, CO2, R134a, Nitrogen, Argon, Ammonia, Air, R404a, R410a, Propane and many others. A selection of secondary working fluid properties are also available. Can also make use of REFPROP when available.

In addition, calculations for Humid Air Properties based on ASHRAE RP-1485 are provided.

Wrappers are available for MATLAB, Octave, Python, C#, Fortran and many more.A cross-platform, open-source, alternative to NIST REFPROP. Based on reference-accuracy equations of state and transport property correlations for refrigerants like Water, CO2, R134a, Nitrogen, Argon, Ammonia, Air, R404a, R410a, Propane and many others. A selection of secondary working fluid properties are also available. Can also make use of REFPROP when available.

In addition, calculations for Humid Air Properties based on ASHRAE RP-1485 are provided.

Wrappers are available for MATLAB, Octave, Python, C#, Fortran and many more.","Categories
Scientific/Engineering, Simulation, Mechanical and Civil Engineering"
"Timeline based editor for creating Compact Disc Subcode Graphics (also known as CD+G or CDG).

Both karaoke and multimedia styles of content are supported.

Please visit cdgmagic.sf.net for examples playable directly in the HTML5 CD+G player.

CD+Graphics Scribe utility (separate download -- click ""Browse All Files"" above) can now convert existing CDG karaoke content to CMP (CD+Graphics Magic Project), LRC (Enhanced Lyrics), and ASS (Advanced SubStation Alpha) format.Timeline based editor for creating Compact Disc Subcode Graphics (also known as CD+G or CDG).

Both karaoke and multimedia styles of content are supported.

Please visit cdgmagic.sf.net for examples playable directly in the HTML5 CD+G player.

CD+Graphics Scribe utility (separate download -- click ""Browse All Files"" above) can now convert existing CDG karaoke content to CMP (CD+Graphics Magic Project), LRC (Enhanced Lyrics), and ASS (Advanced SubStation Alpha) format.","Categories
Graphic Design, OCR"
