Description,Category
"Use your favorite keyboard layout everywhere! I learned the Colemak keyboard layout, but I can not install at school, so I wrote a portable keyboard layout program in autohotkey. It no requires install or administrator privileges.Use your favorite keyboard layout everywhere! I learned the Colemak keyboard layout, but I can not install at school, so I wrote a portable keyboard layout program in autohotkey. It no requires install or administrator privileges.","Categories
Other/Nonlisted Topic, Hardware Drivers"
File system/directory monitoring utilities with loggin and task processing support (can execute files or make a WCF service call). Multiple configuration options. Source code libraries can be used to create a custom file system monitor.File system/directory monitoring utilities with loggin and task processing support (can execute files or make a WCF service call). Multiple configuration options. Source code libraries can be used to create a custom file system monitor.,"Categories
Security, Frameworks, File Managers, Logging"
"A network access control (NAC) system featuring a captive-portal for registration and remediation, wired and wireless management, 802.1X support, isolation of devices, integration with IDS; it can be used to secure networks from small to large.

Source code is hosted here: https://github.com/inverse-inc/packetfence
Issue tracker tracker is hosted here: http://www.packetfence.org/bugs/A network access control (NAC) system featuring a captive-portal for registration and remediation, wired and wireless management, 802.1X support, isolation of devices, integration with IDS; it can be used to secure networks from small to large.

Source code is hosted here: https://github.com/inverse-inc/packetfence
Issue tracker tracker is hosted here: http://www.packetfence.org/bugs/","Categories
Security, Wireless, Monitoring"
A portable and cycle-accurate NES/Famicom emulator written in C++A portable and cycle-accurate NES/Famicom emulator written in C++,"Categories
Games/Entertainment, Emulators"
"The RecordEditor is a Data File editor for Flat Files (delimited and fixed field position). It supports Unix / PC / Legacy (e.g. Mainframe) file formats, both Text and binary files.

The Editor uses a Record-Layout description to format the files. This is ideal for Fixed width (Text or Binary) files, Cobol Data Files, Mainframe files and complicated Csv files. Cobol Copybooks can be used to format Cobol Data files.

As well as an editor, The following utilities are supplied
* Formatted Compare
* File Copy and reformat Utility
* FileWizard this is use to work out the format of a File. It can generally find both Text and binary / packed deicimal fields in a file


For Simple Csv you should look at its sister project reCsvEditor.

Note: The core Editor code is also used in the ""Protocol buffers editor"" and ""Avro Editor""The RecordEditor is a Data File editor for Flat Files (delimited and fixed field position). It supports Unix / PC / Legacy (e.g. Mainframe) file formats, both Text and binary files.

The Editor uses a Record-Layout description to format the files. This is ideal for Fixed width (Text or Binary) files, Cobol Data Files, Mainframe files and complicated Csv files. Cobol Copybooks can be used to format Cobol Data files.

As well as an editor, The following utilities are supplied
* Formatted Compare
* File Copy and reformat Utility
* FileWizard this is use to work out the format of a File. It can generally find both Text and binary / packed deicimal fields in a file


For Simple Csv you should look at its sister project reCsvEditor.

Note: The core Editor code is also used in the ""Protocol buffers editor"" and ""Avro Editor""","Categories
Text Editors, Data Formats, Software Testing, Mainframe"
Simple program that displays information about CUDA-enabled devices. The program is equipped with GPU performance test.Simple program that displays information about CUDA-enabled devices. The program is equipped with GPU performance test.,"Categories
Hardware"
MC4J is a Swing application for remote monitoring and administration using Java Management Extensions (JMX). It includes support for all major application servers and advanced features such as live attribute graphing and customizable dashboards.MC4J is a Swing application for remote monitoring and administration using Java Management Extensions (JMX). It includes support for all major application servers and advanced features such as live attribute graphing and customizable dashboards.,"Categories
Systems Administration"
"PowerShell open source cross-platform reimplementation. Works on Windows, WinMobile, WinCE, Mac, Linux, Solaris, etc... Provides a rich shell environment for wide veriety of operating systems as well as to provide a hostable scripting engine.PowerShell open source cross-platform reimplementation. Works on Windows, WinMobile, WinCE, Mac, Linux, Solaris, etc... Provides a rich shell environment for wide veriety of operating systems as well as to provide a hostable scripting engine.","Categories
System Shells"
"Squashfs is a highly compressed read-only filesystem for Linux. Squashfs compresses both files, inodes and directories, and supports block sizes up to 1Mbytes for greater compression. It is implemented as a kernel module under VFS.Squashfs is a highly compressed read-only filesystem for Linux. Squashfs compresses both files, inodes and directories, and supports block sizes up to 1Mbytes for greater compression. It is implemented as a kernel module under VFS.","Categories
Operating System Kernels, File Systems"
Emu10k1 sound driverEmu10k1 sound driver,"Categories
File Sharing, Hardware Drivers"
"Kedora 2022
Secure, Fast and Simple Distro, made for IT SstudentsKedora 2022
Secure, Fast and Simple Distro, made for IT Sstudents","Categories
Live CD"
Armadeus is an OpenSource Hardware and Software project based on an ARM core (Freescale i.MX) and Linux. You can consult our wiki at http://www.armadeus.org to join our non profit association or our commercial website at http://www.armadeus.com .Armadeus is an OpenSource Hardware and Software project based on an ARM core (Freescale i.MX) and Linux. You can consult our wiki at http://www.armadeus.org to join our non profit association or our commercial website at http://www.armadeus.com .,"Categories
Build Tools, Installation/Setup, Hardware"
"NOTE: Project has moved to github, including file downloads.

SharpPcap is a cross-platform packet capture framework for the .NET environment, based on the famous pcap / WinPcap libraries. It provides an API for capturing, injecting, analyzing and building packets using any .NET language such as C# and VB.NET.NOTE: Project has moved to github, including file downloads.

SharpPcap is a cross-platform packet capture framework for the .NET environment, based on the famous pcap / WinPcap libraries. It provides an API for capturing, injecting, analyzing and building packets using any .NET language such as C# and VB.NET.","Categories
Security, Monitoring, Internet"
"Amoeba is a proxy that sits between your client and DB server(s) that can monitor, analyze or transform their communication. written in java. 1.load balancing 2、failover; 3、queries Route.projects:amoeba for mysql ,for mongodb,for aladdinAmoeba is a proxy that sits between your client and DB server(s) that can monitor, analyze or transform their communication. written in java. 1.load balancing 2、failover; 3、queries Route.projects:amoeba for mysql ,for mongodb,for aladdin","Categories
Database, Software Development, Load Balancers"
"UPDATE: Chromium is no longer updated or maintained. The project is frozen.

Chromium is a flexible framework for scalable real-time rendering on clusters of workstations, derived from the Stanford WireGL project code base.UPDATE: Chromium is no longer updated or maintained. The project is frozen.

Chromium is a flexible framework for scalable real-time rendering on clusters of workstations, derived from the Stanford WireGL project code base.","Categories
Clustering, 3D Rendering, Data Visualization"
Power searching on your desktop without the pain. Perform powerful desktop searches without having to index your system using regular expressions. Graphical equivalent to find/grep. Available for Windows (JAVA) and Linux (Gnome & KDE) and easy to translate into your locale.Power searching on your desktop without the pain. Perform powerful desktop searches without having to index your system using regular expressions. Graphical equivalent to find/grep. Available for Windows (JAVA) and Linux (Gnome & KDE) and easy to translate into your locale.,"Categories
Desktop Environment, Software Development, Search"
"An Open Community in the Home Automation and Domotics space. We believe an Open Source approach can revolutionize the way people create, install, and maintain software in the industry.

Our panel technology integrates with your favorite protocol and runtime hardware through Open Source software. We open up the front-end and support a unified panel and visual programming model. An installer can pick and choose hardware products from different vendors and still present one panel UI to the user. A proprietary hardware vendor can build modern panel support and integrate with existing vendors.

Whether you are a DIY aficionado, a high-end installer, a hardware vendor or integrator, OpenRemote has something for you. We want to make OpenRemote the standard for commercial and hobbyist integration alike. We allow any integrator or vendor to write plug-ins and bring innovative tools that simplify the work of an installer and the relationship with the client.An Open Community in the Home Automation and Domotics space. We believe an Open Source approach can revolutionize the way people create, install, and maintain software in the industry.

Our panel technology integrates with your favorite protocol and runtime hardware through Open Source software. We open up the front-end and support a unified panel and visual programming model. An installer can pick and choose hardware products from different vendors and still present one panel UI to the user. A proprietary hardware vendor can build modern panel support and integrate with existing vendors.

Whether you are a DIY aficionado, a high-end installer, a hardware vendor or integrator, OpenRemote has something for you. We want to make OpenRemote the standard for commercial and hobbyist integration alike. We allow any integrator or vendor to write plug-ins and bring innovative tools that simplify the work of an installer and the relationship with the client.","Categories
Mobile, Home Automation"
"Fsum Frontend is a files integrity checker. It can calculate 96 hash and checksum algorithms(CRC32, MD5, SHA1, SHA2, ADLER, DHA256, FORK256, ...). You can verify your files using a .sfv/.md5/.sha1/.sha2 file or create your own checksum file.Fsum Frontend is a files integrity checker. It can calculate 96 hash and checksum algorithms(CRC32, MD5, SHA1, SHA2, ADLER, DHA256, FORK256, ...). You can verify your files using a .sfv/.md5/.sha1/.sha2 file or create your own checksum file.","Categories
Cryptography, Algorithms, File Managers"
"FullSync is a powerful tool that helps you keep multiple copies of various data in sync. I.e. it can update your Website using (S)Ftp, backup your data or refresh a working copy from a remote server. It offers flexible rules, a scheduler and moreFullSync is a powerful tool that helps you keep multiple copies of various data in sync. I.e. it can update your Website using (S)Ftp, backup your data or refresh a working copy from a remote server. It offers flexible rules, a scheduler and more","Categories
File Transfer Protocol (FTP), Site Management, Backup"
VoodooHDA is an open source audio driver for devices compliant with the Intel High Definition Audio specification. It is intended as a replacement for AppleHDA on Mac OS X with support for a wide range of audio controllers and codecs.VoodooHDA is an open source audio driver for devices compliant with the Intel High Definition Audio specification. It is intended as a replacement for AppleHDA on Mac OS X with support for a wide range of audio controllers and codecs.,"Categories
Hardware Drivers, Sound/Audio"
"ksar is a sar graphing tool that can graph for now linux,mac and solaris sar output. sar statistics graph can be output to a pdf fileksar is a sar graphing tool that can graph for now linux,mac and solaris sar output. sar statistics graph can be output to a pdf file","Categories
Systems Administration"
rEFIt is a boot menu and maintenance toolkit for EFI-based machines like the Intel Macs.rEFIt is a boot menu and maintenance toolkit for EFI-based machines like the Intel Macs.,"Categories
Boot"
"ASuite is an application launcher to manage an unlimited number of files, folders and webpage for quick access. It is designed to work with removable storage (uses relative paths) media like USB sticks, hard drives, iPods, etc.ASuite is an application launcher to manage an unlimited number of files, folders and webpage for quick access. It is designed to work with removable storage (uses relative paths) media like USB sticks, hard drives, iPods, etc.","Categories
Desktop Environment, File Managers, Software Distribution"
Boot Info Script is a bash script which searches all hard drives attached to the computer for information related to booting. Its primary use is for troubleshooting booting problems. For instructions see: http://bootinfoscript.sourceforge.netBoot Info Script is a bash script which searches all hard drives attached to the computer for information related to booting. Its primary use is for troubleshooting booting problems. For instructions see: http://bootinfoscript.sourceforge.net,"Categories
Installation/Setup, Boot"
"Zabbix is an enterprise-class open source distributed monitoring solution designed to monitor and track performance and availability of network servers, devices and other IT resources. It supports distributed and WEB monitoring, auto-discovery, and more.

An enterprise-class distributed monitoring solution for networks & appsZabbix is an enterprise-class open source distributed monitoring solution designed to monitor and track performance and availability of network servers, devices and other IT resources. It supports distributed and WEB monitoring, auto-discovery, and more.

An enterprise-class distributed monitoring solution for networks & apps","Categories
Systems Administration, Monitoring, Logging"
Library to enable user space application programs to communicate with USB devicesLibrary to enable user space application programs to communicate with USB devices,"Categories
Software Development, Hardware, Libraries"
"EasyPeasy is a lightweight operating system for netbooks, designed for the Internet and low power consumption.EasyPeasy is a lightweight operating system for netbooks, designed for the Internet and low power consumption.","Categories
Office/Business, Operating System Kernels, Live CD"
The FUSE project has moved to https://github.com/libfuse/The FUSE project has moved to https://github.com/libfuse/,"Categories
Operating System Kernels, File Systems"
"Eagle Mode is a zoomable user interface (ZUI) with file manager, file viewers, games, and more.

This project is about a futuristic style of human-computer interaction, where the user can visit almost everything simply by zooming in. It features a portable C++ toolkit API for developing such ZUIs, and it features the Eagle Mode application, which provides a virtual cosmos with plugin applications.

The most important one is the professional file manager with its rich, scriptable command set. It integrates file viewers for most of the common file types, as well as an audio and video player. Furthermore, the virtual cosmos contains a chess game, a netwalk game, a 3D minesweeper game, a multi-function clock, a stock watchlist, some fractals, and a Linux kernel configurator in form of a kernel patch.Eagle Mode is a zoomable user interface (ZUI) with file manager, file viewers, games, and more.

This project is about a futuristic style of human-computer interaction, where the user can visit almost everything simply by zooming in. It features a portable C++ toolkit API for developing such ZUIs, and it features the Eagle Mode application, which provides a virtual cosmos with plugin applications.

The most important one is the professional file manager with its rich, scriptable command set. It integrates file viewers for most of the common file types, as well as an audio and video player. Furthermore, the virtual cosmos contains a chess game, a netwalk game, a 3D minesweeper game, a multi-function clock, a stock watchlist, some fractals, and a Linux kernel configurator in form of a kernel patch.","Categories
Board Games, Puzzle Games, User Interface (UI), File Managers, HMI, Media Players"
Edit and create launchd configuration files in Mac OS X LeopardEdit and create launchd configuration files in Mac OS X Leopard,"Categories
System"
"This project provides a full set of libraries to manage VMware Infrastructure and vSphere. 2.0+ includes a new Web Service engine much faster/smaller than Apach AXIS. Start @ http://vijava.sf.net Blog @ http://doublecloud.org Twitter: @sjin2008

For commercial support and product vijavaNG, visit http://www.doublecloud.net.This project provides a full set of libraries to manage VMware Infrastructure and vSphere. 2.0+ includes a new Web Service engine much faster/smaller than Apach AXIS. Start @ http://vijava.sf.net Blog @ http://doublecloud.org Twitter: @sjin2008

For commercial support and product vijavaNG, visit http://www.doublecloud.net.","Categories
Virtual Machine, Systems Administration"
"This projects aim is to bring a range of linux distros to your android device through a method known as 'chroot', see it has running a linux distro within a virtual machine on your phone. You can access this virtual machine and run it on your phone without causing any damage to your device, or having to overwrite anything. Why might you want this? well my apps are designed to make the install and set up process as easy as possible (more so in the paid apps) while still giving you some flexibility. Once you have the distro up and running then you can pretty much run and install any linux software you like (so long as there is a arm port or it is not architecturaly dependent).This projects aim is to bring a range of linux distros to your android device through a method known as 'chroot', see it has running a linux distro within a virtual machine on your phone. You can access this virtual machine and run it on your phone without causing any damage to your device, or having to overwrite anything. Why might you want this? well my apps are designed to make the install and set up process as easy as possible (more so in the paid apps) while still giving you some flexibility. Once you have the distro up and running then you can pretty much run and install any linux software you like (so long as there is a arm port or it is not architecturaly dependent).","Categories
OS distribution"
"Angry IP scanner is fast and friendly network scanner for Windows, Linux, and Mac. It is very extensible, allowing it to be used for very wide range of purposes, with the primary goal of being useful to network administrators.Angry IP scanner is fast and friendly network scanner for Windows, Linux, and Mac. It is very extensible, allowing it to be used for very wide range of purposes, with the primary goal of being useful to network administrators.","Categories
Security, Monitoring, Internet"
"Using this free download manager and accelerator, you can download files and complete web sites up to 6 times faster than before. Also we plan to port it to Linux and Mac OS.Using this free download manager and accelerator, you can download files and complete web sites up to 6 times faster than before. Also we plan to port it to Linux and Mac OS.","Categories
Internet, Download Managers"
"GamutLogViewer© is log file, logfile, viewer that works with Log4J, Log4Net, NLog, and user defined formats including ColdFusion. It supports filtering, searching, highlighting and many other useful features. This is a Windows application.GamutLogViewer© is log file, logfile, viewer that works with Log4J, Log4Net, NLog, and user defined formats including ColdFusion. It supports filtering, searching, highlighting and many other useful features. This is a Windows application.","Categories
Logging"
"SnmpB is an SNMP MIB browser written in QT. It supports SNMPv1, SNMPv2c & SNMPv3. SnmpB can browse/edit/load/add MIB files and can query SNMP agents. It also supports agent discovery, trap events, and graph plotting.SnmpB is an SNMP MIB browser written in QT. It supports SNMPv1, SNMPv2c & SNMPv3. SnmpB can browse/edit/load/add MIB files and can query SNMP agents. It also supports agent discovery, trap events, and graph plotting.","Categories
Networking"
"Talend Open Studio for Data Integration is only available for download from https://www.talend.com/lp/open-studio-for-data-integration/.

Open Studio for Data Integration is fully open source, so you can see the code and work with it. Embed existing Java code libraries, create your own components or leverage community components and code to extend your project.

Millions of downloads and a full range of robust, open source integration software tools have made Talend the open source leader in cloud and big data integration.

For more information, visit community.talend.com or help.talend.comTalend Open Studio for Data Integration is only available for download from https://www.talend.com/lp/open-studio-for-data-integration/.

Open Studio for Data Integration is fully open source, so you can see the code and work with it. Embed existing Java code libraries, create your own components or leverage community components and code to extend your project.

Millions of downloads and a full range of robust, open source integration software tools have made Talend the open source leader in cloud and big data integration.

For more information, visit community.talend.com or help.talend.com","Categories
Data Formats, Enterprise, Data Warehousing, Front-Ends, Code Generators, Distributed Computing, ETL"
"An automated, Web based IP address management (IPAM) software. It features powerful search and filter functions for both networks and host, as well as many tools (e.g. a subnet calculator) helping Administrators to plan and handle complex IP networksAn automated, Web based IP address management (IPAM) software. It features powerful search and filter functions for both networks and host, as well as many tools (e.g. a subnet calculator) helping Administrators to plan and handle complex IP networks","Categories
Networking, IT Subnet Calculators"
"CLISP is a portable ANSI Common Lisp implementation and development environment by Bruno Haible. Interpreter, compiler, debugger, CLOS, MOP, FFI, Unicode, sockets, CLX. UI in English, German, French, Spanish, Dutch, Russian, and Danish.CLISP is a portable ANSI Common Lisp implementation and development environment by Bruno Haible. Interpreter, compiler, debugger, CLOS, MOP, FFI, Unicode, sockets, CLX. UI in English, German, French, Spanish, Dutch, Russian, and Danish.","Categories
Build Tools, Compilers, Interpreters, System Shells, Artificial Intelligence, Mathematics"
"The ""Open On-Chip Debugger"" provides JTAG/SWD access from GDB (or directly with TCL scripts) to processors with ARM and MIPS based cores.

See website for full list of supported targets.The ""Open On-Chip Debugger"" provides JTAG/SWD access from GDB (or directly with TCL scripts) to processors with ARM and MIPS based cores.

See website for full list of supported targets.","Categories
Debuggers, Hardware"
"This project provides an open source MacOS v10.14-v12.6 (Mojave to Monterey) compatible CoreMIDI 64 bit device driver for M-Audio's MIDISPORT range of USB MIDI interfaces. This driver supports the following devices:

MIDISPORT 1x1
MIDISPORT 2x2
MIDISPORT 4x4
MIDISPORT 8x8/S
Oxygen 8 Keyboard

Other devices which are compatible may also work, although presently, these are the only ones which have been tested.This project provides an open source MacOS v10.14-v12.6 (Mojave to Monterey) compatible CoreMIDI 64 bit device driver for M-Audio's MIDISPORT range of USB MIDI interfaces. This driver supports the following devices:

MIDISPORT 1x1
MIDISPORT 2x2
MIDISPORT 4x4
MIDISPORT 8x8/S
Oxygen 8 Keyboard

Other devices which are compatible may also work, although presently, these are the only ones which have been tested.","Categories
Hardware Drivers, MIDI"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.Features
CAF Based ROM
Statusbar Customization
Navigation Bar Customization
UI Cistomization
Polished UI
Lock Screen Customization","Categories
ROMs"
"Please, refer to the Github project site to get support and give feedback
or visit our forums
https://artixlinux.org/forum/Please, refer to the Github project site to get support and give feedback
or visit our forums
https://artixlinux.org/forum/","Categories
OS distribution, Live CD"
