Description,Category
"Useful scripts for making developers' everyday lives easier and happier, involving java, shell, etc. Usually useful manual operations are made into scripts for convenient use, making the daily life of development easier. Share the functions (i.e. requirements, ideas) that are commonly used but not written into scripts, and submit an Issue. The scripts of this warehouse (such as related scripts) are deployed and used in the online production environment of JavaAlibaba and other companies (such as Portable Cloud). It is used to quickly troubleshoot performance problems, automatically find out how many threads are consumed in the running process, and print out their thread stacks to determine the method calls that cause performance problems. Find out duplicate classes in jar files and class directories. Used to troubleshoot Javaclass conflicts.Useful scripts for making developers' everyday lives easier and happier, involving java, shell, etc. Usually useful manual operations are made into scripts for convenient use, making the daily life of development easier. Share the functions (i.e. requirements, ideas) that are commonly used but not written into scripts, and submit an Issue. The scripts of this warehouse (such as related scripts) are deployed and used in the online production environment of JavaAlibaba and other companies (such as Portable Cloud). It is used to quickly troubleshoot performance problems, automatically find out how many threads are consumed in the running process, and print out their thread stacks to determine the method calls that cause performance problems. Find out duplicate classes in jar files and class directories. Used to troubleshoot Javaclass conflicts.","Categories
Terminals, Software Development, User Interface (UI)"
"Color Scheme for Gnome Terminal, Pantheon Terminal, Tilix, and XFCE4 Terminal. Color Schemes For Ubuntu, Linux Mint, Elementary OS and all distributions that use Gnome Terminal, Pantheon Terminal, Tilix, or XFCE4 Terminal, initially inspired by Elementary OS Luna. Also works on iTerm for macOS.Color Scheme for Gnome Terminal, Pantheon Terminal, Tilix, and XFCE4 Terminal. Color Schemes For Ubuntu, Linux Mint, Elementary OS and all distributions that use Gnome Terminal, Pantheon Terminal, Tilix, or XFCE4 Terminal, initially inspired by Elementary OS Luna. Also works on iTerm for macOS.","Categories
Terminals, Design"
"These tools search for possible local privilege escalation paths that you could exploit and print them to you with nice colors so you can recognize the misconfigurations easily. All the scripts/binaries of the PEAS suite should be used for authorized penetration testing and/or educational purposes only. Any misuse of this software will not be the responsibility of the author or of any other collaborator. Use it at your own machines and/or with the owner's permission. Here you will find privilege escalation tools for Windows and Linux/Unix and MacOS. Find the latest versions of all the scripts and binaries in the releases page. Check the parsers directory to transform PEASS outputs to JSON, HTML and PDF.These tools search for possible local privilege escalation paths that you could exploit and print them to you with nice colors so you can recognize the misconfigurations easily. All the scripts/binaries of the PEAS suite should be used for authorized penetration testing and/or educational purposes only. Any misuse of this software will not be the responsibility of the author or of any other collaborator. Use it at your own machines and/or with the owner's permission. Here you will find privilege escalation tools for Windows and Linux/Unix and MacOS. Find the latest versions of all the scripts and binaries in the releases page. Check the parsers directory to transform PEASS outputs to JSON, HTML and PDF.","Categories
Terminals, Software Testing, Penetration Testing"
A collection of small bash scripts for heavy terminal users with no dependencies. All of these scripts have been heavily tested on macOS and Linux. Most of these scripts have been tested on Windows 10 and the official developer bash instance. Does not work with Cygwin or Mysys2.A collection of small bash scripts for heavy terminal users with no dependencies. All of these scripts have been heavily tested on macOS and Linux. Most of these scripts have been tested on Windows 10 and the official developer bash instance. Does not work with Cygwin or Mysys2.,"Categories
Terminals"
"ShellJS is a portable (Windows/Linux/macOS) implementation of Unix shell commands on top of the Node.js API. You can use it to eliminate your shell script's dependency on Unix while still keeping its familiar and powerful commands. You can also install it globally so you can run it from outside Node projects, say goodbye to those gnarly Bash scripts! ShellJS is proudly tested on every node release since v8! ShellJS now supports third-party plugins! You can learn more about using plugins and writing your own ShellJS commands in the wiki. The most important thing is to require the most recent version of ShellJS as a peer-dependency. If you want to add unit tests for your plugin as well, you'll probably want it as a dev-dependency too.ShellJS is a portable (Windows/Linux/macOS) implementation of Unix shell commands on top of the Node.js API. You can use it to eliminate your shell script's dependency on Unix while still keeping its familiar and powerful commands. You can also install it globally so you can run it from outside Node projects, say goodbye to those gnarly Bash scripts! ShellJS is proudly tested on every node release since v8! ShellJS now supports third-party plugins! You can learn more about using plugins and writing your own ShellJS commands in the wiki. The most important thing is to require the most recent version of ShellJS as a peer-dependency. If you want to add unit tests for your plugin as well, you'll probably want it as a dev-dependency too.","Categories
Terminals"
"The minimal, blazing-fast, and infinitely customizable prompt for any shell! Works on the most common shells on the most common operating systems. Use it everywhere! Brings the best-in-class speed and safety of Rust, to make your prompt as quick and reliable as possible. Every little detail is customizable to your liking, to make this prompt as minimal or feature-rich as you'd like it to be. Configure your shell to initialize starship. Start a new shell instance, and you should see your beautiful new shell prompt. If you're happy with the defaults, enjoy!The minimal, blazing-fast, and infinitely customizable prompt for any shell! Works on the most common shells on the most common operating systems. Use it everywhere! Brings the best-in-class speed and safety of Rust, to make your prompt as quick and reliable as possible. Every little detail is customizable to your liking, to make this prompt as minimal or feature-rich as you'd like it to be. Configure your shell to initialize starship. Start a new shell instance, and you should see your beautiful new shell prompt. If you're happy with the defaults, enjoy!","Categories
Terminals"
"A pure Unix shell script implementing ACME client protocol. An ACME protocol client written purely in Shell (Unix shell) language. Full ACME protocol implementation. Support ECDSA certs. Support SAN and wildcard certs. Simple, powerful and very easy to use. You only need 3 minutes to learn it. Bash, dash and sh compatible. Purely written in Shell with no dependencies on python. Just one script to issue, renew and install your certificates automatically. Does not require root/sudoer access. Docker ready. IPv6 ready. Cron job notifications for renewal or error etc. It's probably the easiest & smartest shell script to automatically issue & renew the free certificates. After the cert is generated, you probably want to install/copy the cert to your Apache/Nginx or other servers. The ownership and permission info of existing files are preserved. You can pre-create the files to define the ownership and permission.A pure Unix shell script implementing ACME client protocol. An ACME protocol client written purely in Shell (Unix shell) language. Full ACME protocol implementation. Support ECDSA certs. Support SAN and wildcard certs. Simple, powerful and very easy to use. You only need 3 minutes to learn it. Bash, dash and sh compatible. Purely written in Shell with no dependencies on python. Just one script to issue, renew and install your certificates automatically. Does not require root/sudoer access. Docker ready. IPv6 ready. Cron job notifications for renewal or error etc. It's probably the easiest & smartest shell script to automatically issue & renew the free certificates. After the cert is generated, you probably want to install/copy the cert to your Apache/Nginx or other servers. The ownership and permission info of existing files are preserved. You can pre-create the files to define the ownership and permission.","Categories
Terminals, Software Development"
"This Vue CLI preset allows you to quickly start a web extension. Everything you need to build a web extension (manifest.json, .zip building, etc.), thanks to adambullmer/vue-cli-plugin-browser-extension. Build the extension into the dist folder for production. A zip file is also built and is located in the artifacts directory. Build the extension for development and watch over file changes. It also automatically reloads your extension into your browsers. If you are using GitHub Actions, you can easily automatically build a zip of your extension and create a new GitHub release, each time a new tag is pushed. If running webpack in watch mode, you need to stop and restart webpack to apply configuration changes.This Vue CLI preset allows you to quickly start a web extension. Everything you need to build a web extension (manifest.json, .zip building, etc.), thanks to adambullmer/vue-cli-plugin-browser-extension. Build the extension into the dist folder for production. A zip file is also built and is located in the artifacts directory. Build the extension for development and watch over file changes. It also automatically reloads your extension into your browsers. If you are using GitHub Actions, you can easily automatically build a zip of your extension and create a new GitHub release, each time a new tag is pushed. If running webpack in watch mode, you need to stop and restart webpack to apply configuration changes.","Categories
Terminals, Build Tools, Web Services"
"The Vault Swiss Army knife, which makes enterprise-grade security attainable on Kubernetes. It has many 'blades' that cut through the security problem: the Bank-Vaults operator provides automation; a Go client with automatic token renewal that provides dynamic secret generation, multiple unseal options, and more; a CLI tool to initialize, unseal and configure Vault with authentication methods and secret engines; and direct secret injection into Pods to reduce the attack surface. Automates the entire Vault lifecycle in your Kubernetes clusters. Provides seamless integration with non-Vault-aware applications without storing the decrypted secret anywhere. Vault is the de-facto standard for secret management in cloud-native environments. Bank-Vaults provides various tools for Hashicorp Vault to make its use easier. A wrapper for the official Vault client with automatic token renewal, built in Kubernetes support, and a dynamic database credential provider.The Vault Swiss Army knife, which makes enterprise-grade security attainable on Kubernetes. It has many 'blades' that cut through the security problem: the Bank-Vaults operator provides automation; a Go client with automatic token renewal that provides dynamic secret generation, multiple unseal options, and more; a CLI tool to initialize, unseal and configure Vault with authentication methods and secret engines; and direct secret injection into Pods to reduce the attack surface. Automates the entire Vault lifecycle in your Kubernetes clusters. Provides seamless integration with non-Vault-aware applications without storing the decrypted secret anywhere. Vault is the de-facto standard for secret management in cloud-native environments. Bank-Vaults provides various tools for Hashicorp Vault to make its use easier. A wrapper for the official Vault client with automatic token renewal, built in Kubernetes support, and a dynamic database credential provider.","Categories
Terminals, Frameworks, Building Automation"
"BaGet (pronounced ""baguette"") is a lightweight NuGet and symbol server. It is open-source, cross-platform, and cloud-ready! You can also use the BaGet.Protocol package to interact with a NuGet server. Cross-platform, dockerized, cloud-ready, supports read-through caching. Can index the entirety of nuget.org. Coming soon, support for private feeds. You can run BaGet on your preferred platform, on your computer, Docker, Azure, AWS, Google Cloud, and Alibaba Cloud (Aliyun). With a few extra steps, you can run BaGet behind a Windows IIS proxy. This has many benefits, including automatic restarts on reboots. You may need to give special permissions to the top-level BaGet folder so that the app can persist in its state. This is necessary as the Application Pools' identity is a virtual account that isn't recognized by the Windows User Management Console.BaGet (pronounced ""baguette"") is a lightweight NuGet and symbol server. It is open-source, cross-platform, and cloud-ready! You can also use the BaGet.Protocol package to interact with a NuGet server. Cross-platform, dockerized, cloud-ready, supports read-through caching. Can index the entirety of nuget.org. Coming soon, support for private feeds. You can run BaGet on your preferred platform, on your computer, Docker, Azure, AWS, Google Cloud, and Alibaba Cloud (Aliyun). With a few extra steps, you can run BaGet behind a Windows IIS proxy. This has many benefits, including automatic restarts on reboots. You may need to give special permissions to the top-level BaGet folder so that the app can persist in its state. This is necessary as the Application Pools' identity is a virtual account that isn't recognized by the Windows User Management Console.","Categories
Terminals, Application Servers, Package Managers"
"A great cloud needs great tools; we're excited to introduce Azure CLI, our next-generation multi-platform command-line experience for Azure. Take a test run now from Azure Cloud Shell! We support tab completion for groups, commands, and some parameters. You can use the --query parameter and the JMESPath query syntax to customize your output. With the Azure CLI Tools Visual Studio Code extension, you can create .azcli files and use these features. IntelliSense for commands and their arguments. Snippets for commands, inserting required arguments automatically. Run the current command in the integrated terminal. Run the current command and show its output in a side-by-side editor. Show documentation on mouse hover. Display current subscription and defaults in the status bar. The software may collect information about you and your use of the software and send it to Microsoft. Microsoft may use this information to provide services and improve our products and services.A great cloud needs great tools; we're excited to introduce Azure CLI, our next-generation multi-platform command-line experience for Azure. Take a test run now from Azure Cloud Shell! We support tab completion for groups, commands, and some parameters. You can use the --query parameter and the JMESPath query syntax to customize your output. With the Azure CLI Tools Visual Studio Code extension, you can create .azcli files and use these features. IntelliSense for commands and their arguments. Snippets for commands, inserting required arguments automatically. Run the current command in the integrated terminal. Run the current command and show its output in a side-by-side editor. Show documentation on mouse hover. Display current subscription and defaults in the status bar. The software may collect information about you and your use of the software and send it to Microsoft. Microsoft may use this information to provide services and improve our products and services.","Categories
Terminals, Cloud Services"
"Remove all resources from an AWS account. Be aware that aws-nuke is a very destructive tool, hence you have to be very careful while using it. Otherwise, you might delete production data. We strongly advise you to not run this application on any AWS account, where you cannot afford to lose all resources. We are testing our Terraform code with Jenkins. Sometimes a Terraform run fails during development and messes up the account. With aws-nuke, we can simply clean up the failed account so it can be reused for the next build. Our platform developers have their own AWS accounts where they can create their own Kubernetes clusters for testing purposes. With AWS-nuke it is very easy to clean up these accounts at the end of the day and keep the costs low. There are two ways to authenticate aws-nuke. There are static credentials and profiles. The later one can be configured in the shared credentials file.Remove all resources from an AWS account. Be aware that aws-nuke is a very destructive tool, hence you have to be very careful while using it. Otherwise, you might delete production data. We strongly advise you to not run this application on any AWS account, where you cannot afford to lose all resources. We are testing our Terraform code with Jenkins. Sometimes a Terraform run fails during development and messes up the account. With aws-nuke, we can simply clean up the failed account so it can be reused for the next build. Our platform developers have their own AWS accounts where they can create their own Kubernetes clusters for testing purposes. With AWS-nuke it is very easy to clean up these accounts at the end of the day and keep the costs low. There are two ways to authenticate aws-nuke. There are static credentials and profiles. The later one can be configured in the shared credentials file.","Categories
Terminals, Cloud Services"
"A theme for Terminal and iTerm that mimics the native One Dark Theme made by the Atom team. Also available in One Light. Colors are not enabled by default in macOS Terminal, so you will need to enable colors in order for this theme to work. For One Dark, use the same color for ""Black"" as that used for the window background (#1E2127). Using a brighter text color for the One Dark theme and remove transparency from backgrounds. Using generic RGB for colors; 95% opaque backgrounds. Alternate theme using a darker window color, based on the outer ui and not the editor space.A theme for Terminal and iTerm that mimics the native One Dark Theme made by the Atom team. Also available in One Light. Colors are not enabled by default in macOS Terminal, so you will need to enable colors in order for this theme to work. For One Dark, use the same color for ""Black"" as that used for the window background (#1E2127). Using a brighter text color for the One Dark theme and remove transparency from backgrounds. Using generic RGB for colors; 95% opaque backgrounds. Alternate theme using a darker window color, based on the outer ui and not the editor space.","Categories
Terminals, KDE Themes, Software Development"
"Merlin is an editor service that provides modern IDE features for OCaml. Emacs and Vim support is provided out-of-the-box. Since version 4.0, merlin's repository has a dedicated branch per version of OCaml, and the branch name consist of the concatenation of OCaml major version and minor version. So, for instance, OCaml 4.11.* maps to branch 411. The main branch is usually synchronized with the branch compatible with the latest (almost-)released version of OCaml. Note: if you're using an older version of OCaml (between 4.02 and 4.10) you will want to build the 3.4 branch, although it won't contain the most recent features. If you want to work on merlin, you'll want to avoid the -p merlin, to build in dev mode, with some extra warnings enabled. In that case you'll also need an extra dependency.Merlin is an editor service that provides modern IDE features for OCaml. Emacs and Vim support is provided out-of-the-box. Since version 4.0, merlin's repository has a dedicated branch per version of OCaml, and the branch name consist of the concatenation of OCaml major version and minor version. So, for instance, OCaml 4.11.* maps to branch 411. The main branch is usually synchronized with the branch compatible with the latest (almost-)released version of OCaml. Note: if you're using an older version of OCaml (between 4.02 and 4.10) you will want to build the 3.4 branch, although it won't contain the most recent features. If you want to work on merlin, you'll want to avoid the -p merlin, to build in dev mode, with some extra warnings enabled. In that case you'll also need an extra dependency.","Categories
Integrated Development Environments (IDE), Terminals"
"SharPyShell is a tiny and obfuscated ASP.NET web shell that executes commands received by an encrypted channel compiling them in memory at runtime. SharPyShell supports only C# web applications that run on .NET Framework >= 2.0. SharPyShell is a post-exploitation framework written in Python. The main aim of this framework is to provide the penetration tester with a series of tools to ease the post-exploitation phase once exploitation has been successful against an IIS webserver. This tool is not intended as a replacement for the frameworks for C2 Server (i.e. Meterpreter, Empire, etc..) but this should be used when you land on a fully restricted server where inbound and outbound connections are very limited. In this framework, you will have all the tools needed to privesc, net discovery, and lateral movement as you are typing behind the cmd of the target server.SharPyShell is a tiny and obfuscated ASP.NET web shell that executes commands received by an encrypted channel compiling them in memory at runtime. SharPyShell supports only C# web applications that run on .NET Framework >= 2.0. SharPyShell is a post-exploitation framework written in Python. The main aim of this framework is to provide the penetration tester with a series of tools to ease the post-exploitation phase once exploitation has been successful against an IIS webserver. This tool is not intended as a replacement for the frameworks for C2 Server (i.e. Meterpreter, Empire, etc..) but this should be used when you land on a fully restricted server where inbound and outbound connections are very limited. In this framework, you will have all the tools needed to privesc, net discovery, and lateral movement as you are typing behind the cmd of the target server.","Categories
Terminals, Frameworks"
"TinyGo brings the Go programming language to embedded systems and to the modern web by creating a new compiler based on LLVM. You can compile and run TinyGo programs on over 60 different microcontroller boards such as the BBC micro:bit and the Arduino Uno. TinyGo can also produce WebAssembly (WASM) code which is very compact in size. You can compile programs for web browsers, as well as for server and edge computing environments that support the WebAssembly System Interface (WASI) family of interfaces. TinyGo is a Go compiler intended for use in small places such as microcontrollers, WebAssembly (Wasm), and command-line tools. It reuses libraries used by the Go language tools alongside LLVM to provide an alternative way to compile programs written in the Go programming language. While TinyGo embeds the Clang compiler to parse import ""C"" blocks, many features of Cgo are still unsupported.TinyGo brings the Go programming language to embedded systems and to the modern web by creating a new compiler based on LLVM. You can compile and run TinyGo programs on over 60 different microcontroller boards such as the BBC micro:bit and the Arduino Uno. TinyGo can also produce WebAssembly (WASM) code which is very compact in size. You can compile programs for web browsers, as well as for server and edge computing environments that support the WebAssembly System Interface (WASI) family of interfaces. TinyGo is a Go compiler intended for use in small places such as microcontrollers, WebAssembly (Wasm), and command-line tools. It reuses libraries used by the Go language tools alongside LLVM to provide an alternative way to compile programs written in the Go programming language. While TinyGo embeds the Clang compiler to parse import ""C"" blocks, many features of Cgo are still unsupported.","Categories
Terminals, Compilers"
"Arduino CLI is an all-in-one solution that provides Boards/Library Managers, sketch builders, board detection, uploader, and many other tools needed to use any Arduino compatible board and platform from the command line or machine interfaces. In addition to being a standalone tool, Arduino CLI is the heart of all official Arduino development software (Arduino IDE, Arduino Web Editor). The script requires sh, which is always available on Linux and macOS. sh is not available by default on Windows, though it is available as part of Git for Windows (Git Bash). If you don't have sh available, use the ""Download"" installation option. If you would like to use the arduino-cli command from any location, install Arduino CLI to a directory already in your PATH or add the Arduino CLI installation path to your PATH environment variable.Arduino CLI is an all-in-one solution that provides Boards/Library Managers, sketch builders, board detection, uploader, and many other tools needed to use any Arduino compatible board and platform from the command line or machine interfaces. In addition to being a standalone tool, Arduino CLI is the heart of all official Arduino development software (Arduino IDE, Arduino Web Editor). The script requires sh, which is always available on Linux and macOS. sh is not available by default on Windows, though it is available as part of Git for Windows (Git Bash). If you don't have sh available, use the ""Download"" installation option. If you would like to use the arduino-cli command from any location, install Arduino CLI to a directory already in your PATH or add the Arduino CLI installation path to your PATH environment variable.","Categories
Terminals, HMI, Command Line Tools"
