Description,Category
A GUI to ease the process of producing a multipage PDF from a scan. gscan2pdf should work on almost any Linux/BSD machine.A GUI to ease the process of producing a multipage PDF from a scan. gscan2pdf should work on almost any Linux/BSD machine.,"Categories
Office/Business, Desktop Environment, Scanner, OCR"
"Archimedes will be a Computer Aided Design (CAD) program developed side by side with architecture offices in order to fulfill all their needs.
This way, we hope to develop software better suited for architects than the currently widely used AutoCAD.Archimedes will be a Computer Aided Design (CAD) program developed side by side with architecture offices in order to fulfill all their needs.
This way, we hope to develop software better suited for architects than the currently widely used AutoCAD.","Categories
Data Visualization"
"Linear Program Solver (LiPS) is an optimization package oriented on solving linear, integer and goal programming problems.
The main features of LiPS are:
● LiPS is based on the efficient implementation of the modified simplex method that solves large scale problems.
● LiPS provides not just an answer, but a detailed solution process as a sequence of simplex tables, so you can use it for studying/teaching linear programming.
● LiPS gives sensitivity analysis procedures, which allow us to study the behaviour of the model when you change its parameters, including: analysis of changes in the right sides of constraints, analysis of changes in the coefficients of the objective function, analysis of changes in the column/row of the technology matrix. Such information may be extremely useful for the practical application of LP Models.
● LiPS provides methods of goal programming, including lexicographic and weighted GP methods, which are oriented on multi-objective optimisation.Linear Program Solver (LiPS) is an optimization package oriented on solving linear, integer and goal programming problems.
The main features of LiPS are:
● LiPS is based on the efficient implementation of the modified simplex method that solves large scale problems.
● LiPS provides not just an answer, but a detailed solution process as a sequence of simplex tables, so you can use it for studying/teaching linear programming.
● LiPS gives sensitivity analysis procedures, which allow us to study the behaviour of the model when you change its parameters, including: analysis of changes in the right sides of constraints, analysis of changes in the coefficients of the objective function, analysis of changes in the column/row of the technology matrix. Such information may be extremely useful for the practical application of LP Models.
● LiPS provides methods of goal programming, including lexicographic and weighted GP methods, which are oriented on multi-objective optimisation.","Categories
Algorithms, Mathematics, Data Modeling"
"The General Mission Analysis Tool (GMAT) is an open-source tool for space mission design and navigation. GMAT is developed by a team of NASA, private industry, and public and private contributors.

The GMAT development team is pleased to announce the release of GMAT version R2022a. For a complete list of new features, compatibility changes, and bug fixes, see the R2022a Release Notes in the Users Guide.The General Mission Analysis Tool (GMAT) is an open-source tool for space mission design and navigation. GMAT is developed by a team of NASA, private industry, and public and private contributors.

The GMAT development team is pleased to announce the release of GMAT version R2022a. For a complete list of new features, compatibility changes, and bug fixes, see the R2022a Release Notes in the Users Guide.","Categories
Simulation, Data Visualization, Mathematics, Physics"
Graph is a program used for drawing graphs of mathematical functions. It is easy to use while having a lot of features and settings. Official web site is located at http://www.padowan.dkGraph is a program used for drawing graphs of mathematical functions. It is easy to use while having a lot of features and settings. Official web site is located at http://www.padowan.dk,"Categories
Mathematics, Education"
TiEmu is an emulator of Texas Instruments hand-helds (TI89/92/92+/V200) for Linux & Windows written with GTK. Full-featured with a graphical debugger.TiEmu is an emulator of Texas Instruments hand-helds (TI89/92/92+/V200) for Linux & Windows written with GTK. Full-featured with a graphical debugger.,"Categories
Virtual Machine, Scientific/Engineering, Education"
"usbpicprog is a Microchip PIC programmer with simple hardware: one PIC18F2550 and some components. It's therefore easy and cheap to build. Usbpicprog consists of 3 components: Hardware, Embedded software and a stand-alone program for Win, Mac and Linux.usbpicprog is a Microchip PIC programmer with simple hardware: one PIC18F2550 and some components. It's therefore easy and cheap to build. Usbpicprog consists of 3 components: Hardware, Embedded software and a stand-alone program for Win, Mac and Linux.","Categories
Hardware, Scientific/Engineering"
"Cross-platform software for producing Veroboard (stripboard), Perfboard, and 1-layer or 2-layer PCB layouts. Automatically prevents short-circuits and checks for open-circuits. Pre-compiled versions available for MS Windows and 64-bit Linux Mint 19.3 (should also run on other 64-bit Linux systems that are based on Debian and support Qt version >= 5.9.5). Android APK available (tested on Android 7 and Android 10) and requires device resolution of at least 1280x800.Cross-platform software for producing Veroboard (stripboard), Perfboard, and 1-layer or 2-layer PCB layouts. Automatically prevents short-circuits and checks for open-circuits. Pre-compiled versions available for MS Windows and 64-bit Linux Mint 19.3 (should also run on other 64-bit Linux systems that are based on Debian and support Qt version >= 5.9.5). Android APK available (tested on Android 7 and Android 10) and requires device resolution of at least 1280x800.","Categories
Electronic Design Automation (EDA)"
"Ethernet/IP Explorer/Browser written in C#. Run on Windows & Linux with mono.
ODVA CIP : Common Industrial Protocol.
Shows devices on the local network.
Displays the classes, instances, attributes.
Decodes values using standard decoders and also ones defined by the user.
Write attributes.
Can send ForwardOpen for T->O and T->O data exchange, also with user defined decoder.
Full open source code.

Explicit & Implicit messaging basic client source codes.

EtherNet/IP™ is a registered trademark of ODVA, Inc.Ethernet/IP Explorer/Browser written in C#. Run on Windows & Linux with mono.
ODVA CIP : Common Industrial Protocol.
Shows devices on the local network.
Displays the classes, instances, attributes.
Decodes values using standard decoders and also ones defined by the user.
Write attributes.
Can send ForwardOpen for T->O and T->O data exchange, also with user defined decoder.
Full open source code.

Explicit & Implicit messaging basic client source codes.

EtherNet/IP™ is a registered trademark of ODVA, Inc.","Categories
SCADA"
"JLibModbus is an implementation of the Modbus protocol v1.1b in java language.

The library supports the most popular communication libraries (jssc, rxtx, jSerialComm, purejavacomm, java comm api);

Maven dependency:
<dependency>
<groupId>com.intelligt.modbus</groupId>
<artifactId>jlibmodbus</artifactId>
<version>1.2.9.7</version>
</dependency>

Implemented MODBUS functions:
0x01 Read Coils
0x02 Read Discrete Inputs
0x03 Read Holding Registers
0x04 Read Input Registers
0x05 Write Single Coil
0x06 Write Single Register
0x07 Read Exception Status
0x08 Diagnostics
0x0B Get Comm Event Counter
0x0C Get Comm Event Log
0x0F Write Multiple Coils
0x10 Write Multiple Registers
0x11 Report Slave Id
0x14 Read File Record
0x15 Write File Record
0x16 Mask Write Register
0x17 Read Write Multiple Registers
0x18 Read Fifo Queue
0x2B Encapsulated Interface Transport (Read Device Identification interface)JLibModbus is an implementation of the Modbus protocol v1.1b in java language.

The library supports the most popular communication libraries (jssc, rxtx, jSerialComm, purejavacomm, java comm api);

Maven dependency:
<dependency>
<groupId>com.intelligt.modbus</groupId>
<artifactId>jlibmodbus</artifactId>
<version>1.2.9.7</version>
</dependency>

Implemented MODBUS functions:
0x01 Read Coils
0x02 Read Discrete Inputs
0x03 Read Holding Registers
0x04 Read Input Registers
0x05 Write Single Coil
0x06 Write Single Register
0x07 Read Exception Status
0x08 Diagnostics
0x0B Get Comm Event Counter
0x0C Get Comm Event Log
0x0F Write Multiple Coils
0x10 Write Multiple Registers
0x11 Report Slave Id
0x14 Read File Record
0x15 Write File Record
0x16 Mask Write Register
0x17 Read Write Multiple Registers
0x18 Read Fifo Queue
0x2B Encapsulated Interface Transport (Read Device Identification interface)","Categories
Communications, Scientific/Engineering"
"The PS-Drone-API is a full featured SDK, written in and for Python, for Parrot's AR.Drone 2.0.
It was designed to be easy to learn, but it offers the full set of the possibilities of the AR.Drone 2.0, including Sensor-Data (aka NavData), Configuration and full Video-support.

The video function is not restricted to mere viewing, it is also possible to analyze video images data using OpenCV2.

Obviously, the PS-Drone is perfect for teaching purposes; however, even the requirements for professional purposes can be satisfied.

PS-Drone comes with a tutorial, explaining its most important commands and the drone's most important sensor values. The examples are easy to understand for people with little programming experience.

A full list of commands and a description of all sensor data is available in a detailed documentation.

It took several months to create PS-Drone, so it would be nice to get some donations for further development (e.g. Parrot's Bebop) and as a appreciation.The PS-Drone-API is a full featured SDK, written in and for Python, for Parrot's AR.Drone 2.0.
It was designed to be easy to learn, but it offers the full set of the possibilities of the AR.Drone 2.0, including Sensor-Data (aka NavData), Configuration and full Video-support.

The video function is not restricted to mere viewing, it is also possible to analyze video images data using OpenCV2.

Obviously, the PS-Drone is perfect for teaching purposes; however, even the requirements for professional purposes can be satisfied.

PS-Drone comes with a tutorial, explaining its most important commands and the drone's most important sensor values. The examples are easy to understand for people with little programming experience.

A full list of commands and a description of all sensor data is available in a detailed documentation.

It took several months to create PS-Drone, so it would be nice to get some donations for further development (e.g. Parrot's Bebop) and as a appreciation.","Categories
Scientific/Engineering, Hobbies, Research"
"IEDExplorer is an IEC 61850 client tool written for testing and educational purposes. IEDExplorer can connect to an IEC61850 device (also called an IED) over MMS (ISO/IEC9506-1 and ISO/IEC 9506-2) communication protocol. The tool is written in pure C# including the MMS ASN.1 parser (based on BinaryNotes ASN.1 tool) and runs in .net environment, on Windows. Linux/Mono support has been lost on the way (volunteers welcome). See Features for what the tool can do for you.

I will appreciate your help in testing and extending the tool!IEDExplorer is an IEC 61850 client tool written for testing and educational purposes. IEDExplorer can connect to an IEC61850 device (also called an IED) over MMS (ISO/IEC9506-1 and ISO/IEC 9506-2) communication protocol. The tool is written in pure C# including the MMS ASN.1 parser (based on BinaryNotes ASN.1 tool) and runs in .net environment, on Windows. Linux/Mono support has been lost on the way (volunteers welcome). See Features for what the tool can do for you.

I will appreciate your help in testing and extending the tool!","Categories
Communications, SCADA, Test and Measurement"
"Fenix, software for communication with devices in Modbus Network. You can easily take data from Modbus Slave. You can group registers in to Tags. You are able to see bytes log from communication and make chart for your create tags.

Youtube Playlist:
https://www.youtube.com/playlist?list=PLYak7DcUWiYJDuYCN3C5su0kRqhGemBWT

BLOG
http://fenixmodbus.blogspot.com/

COMMUNITY
https://plus.google.com/communities/106171266939818740939

MyPage
http://danielgiron.pl/Fenix, software for communication with devices in Modbus Network. You can easily take data from Modbus Slave. You can group registers in to Tags. You are able to see bytes log from communication and make chart for your create tags.

Youtube Playlist:
https://www.youtube.com/playlist?list=PLYak7DcUWiYJDuYCN3C5su0kRqhGemBWT

BLOG
http://fenixmodbus.blogspot.com/

COMMUNITY
https://plus.google.com/communities/106171266939818740939

MyPage
http://danielgiron.pl/","Categories
Communications, Simulation, SCADA"
"WavePacket is a program package for numerical simulation of quantum-mechanical wavepacket dynamics of distinguishable particles. It can be used to solve single or coupled time-independent or time-dependent (linear) Schrödinger and Liouville-von Neumann-equations, partly also classical or quantum-classical Liouville equations. Optionally accounting for the interaction with external electric fields within the semiclassical dipole approximation, WavePacket can be used to simulate modern experiments involving ultrashort light pulses in photo-induced physics or chemistry, including quantum optimal control. Allowing for visualization of dynamics 'on the fly', WavePacket is easy to use .

First established in 2004, the present Matlab version is in a stable, mature state. Further development mainly by Burkhard Schmidt at WIAS and FU Berlin. See also our articles at
https://doi.org/10.1016/j.cpc.2016.12.007
https://doi.org/10.1016/j.cpc.2018.02.022
https://doi.org/10.1002/JCC.26045WavePacket is a program package for numerical simulation of quantum-mechanical wavepacket dynamics of distinguishable particles. It can be used to solve single or coupled time-independent or time-dependent (linear) Schrödinger and Liouville-von Neumann-equations, partly also classical or quantum-classical Liouville equations. Optionally accounting for the interaction with external electric fields within the semiclassical dipole approximation, WavePacket can be used to simulate modern experiments involving ultrashort light pulses in photo-induced physics or chemistry, including quantum optimal control. Allowing for visualization of dynamics 'on the fly', WavePacket is easy to use .

First established in 2004, the present Matlab version is in a stable, mature state. Further development mainly by Burkhard Schmidt at WIAS and FU Berlin. See also our articles at
https://doi.org/10.1016/j.cpc.2016.12.007
https://doi.org/10.1016/j.cpc.2018.02.022
https://doi.org/10.1002/JCC.26045","Categories
Molecular Science, Chemistry, Physics"
Automatic system of vocalization of arabic text.Automatic system of vocalization of arabic text.,"Categories
Linguistics"
"Minsky brings system dynamics and monetary modelling to economics. Models are defined using flowcharts on a drawing canvas (as are Matlab's Simulink, Vensim, Stella, etc). Minsky's unique feature is the ""Godley Table"", which uses double entry bookkeeping to generate stock-flow consistent models of financial flows.

Minsky is good for demonstrating mathematics too, with the most ""math-like"" interface in system dynamics.

Development of Minsky is being funded by Friends Provident Foundation. Updates will be posted regularly while this funding continues (see https://www.patreon.com/posts/friends-provides-30880108 for details).

Sign up to Minsky's Patreon page (for a minimum of $1 a month) at https://www.patreon.com/hpcoder/. This creates a user community, which SourceForge doesn't facilitate.

Full changes shown here: https://minsky.sourceforge.io/changelog.htmMinsky brings system dynamics and monetary modelling to economics. Models are defined using flowcharts on a drawing canvas (as are Matlab's Simulink, Vensim, Stella, etc). Minsky's unique feature is the ""Godley Table"", which uses double entry bookkeeping to generate stock-flow consistent models of financial flows.

Minsky is good for demonstrating mathematics too, with the most ""math-like"" interface in system dynamics.

Development of Minsky is being funded by Friends Provident Foundation. Updates will be posted regularly while this funding continues (see https://www.patreon.com/posts/friends-provides-30880108 for details).

Sign up to Minsky's Patreon page (for a minimum of $1 a month) at https://www.patreon.com/hpcoder/. This creates a user community, which SourceForge doesn't facilitate.

Full changes shown here: https://minsky.sourceforge.io/changelog.htm","Categories
Simulation, Mathematics, Business Process Management"
"Nice looking calculator using Reverse Polish Notation (RPN) written for Windows.
It supports DEC, HEX, BIN, OCT numbers, GRAD, RAD and DEG.Nice looking calculator using Reverse Polish Notation (RPN) written for Windows.
It supports DEC, HEX, BIN, OCT numbers, GRAD, RAD and DEG.","Categories
Mathematics, Calculators, RPN Calculators"
"Piko solar inverter interface. Get online real time data and status. Get also history data. Database management of data. Exports, graphs, ... Manage data and stats using a SQLite or MySQL database. Third party intergration. See the Wiki home page for more informations.Piko solar inverter interface. Get online real time data and status. Get also history data. Database management of data. Exports, graphs, ... Manage data and stats using a SQLite or MySQL database. Third party intergration. See the Wiki home page for more informations.","Categories
Other/Nonlisted Topic, Ecosystem Sciences, Interface Engine/Protocol Translator"
"Translation of Selected text or Clipboard contents powered by Google. HotKeys Paste/Change Text auto translated. View in Balloon/Window the result of translation, besides being sent to the clipboard. Screen Capture of Desktop/Game > OCR > Translated.Translation of Selected text or Clipboard contents powered by Google. HotKeys Paste/Change Text auto translated. View in Balloon/Window the result of translation, besides being sent to the clipboard. Screen Capture of Desktop/Game > OCR > Translated.","Categories
Languages, OCR"
"3D modeler, 3D game maker, 3D demo maker. A powerfull tool to modelise and create games. Scripting language allows you to code interactions in pseudo-C with the animation and synthetize your own rendering with own-made shaders.

Support for FBX, BLEND, GLTF, OBJ, 3DS, DAE, X, XML, ASC, PLY...

Cross-platform project WINDOWS 32/64 /MACOSX 10.6/ 10.8+/APPLSilicon /LINUX/iOS/ANDROID/WINDOWS PHONE/GOOGLE VR/OPEN VR/OCULUS VR/WEBASM/UWP8/10, Rasp PI runs with player and/or editor.

Android .NED Player (install APK and ""open with"" with file managers)
.APK generator for Android.

Support for:
Direct3D9 (SM3).
Direct3D10 (SM4).
Direct3D11 (SM5).
Direct3D12 (SM5).
OpenGL and GLSL.
GLES and GLES20.
METAL for OSX and iOS.
Retina, UHD.

Intel x86/64 and ARMv7/ARM64.
Full port for Linux (Ubuntu/wxWidgets(Gtk3)).
iOS .NED Player (with XCode) (GLES20/METAL)
Windows Phone 8.1+
Windows VR (Steam/Oculus)
WebAsm/WebGL
UWP for Windows/XBOX
Raspberry PI
Latest : 3.12.73.20223D modeler, 3D game maker, 3D demo maker. A powerfull tool to modelise and create games. Scripting language allows you to code interactions in pseudo-C with the animation and synthetize your own rendering with own-made shaders.

Support for FBX, BLEND, GLTF, OBJ, 3DS, DAE, X, XML, ASC, PLY...

Cross-platform project WINDOWS 32/64 /MACOSX 10.6/ 10.8+/APPLSilicon /LINUX/iOS/ANDROID/WINDOWS PHONE/GOOGLE VR/OPEN VR/OCULUS VR/WEBASM/UWP8/10, Rasp PI runs with player and/or editor.

Android .NED Player (install APK and ""open with"" with file managers)
.APK generator for Android.

Support for:
Direct3D9 (SM3).
Direct3D10 (SM4).
Direct3D11 (SM5).
Direct3D12 (SM5).
OpenGL and GLSL.
GLES and GLES20.
METAL for OSX and iOS.
Retina, UHD.

Intel x86/64 and ARMv7/ARM64.
Full port for Linux (Ubuntu/wxWidgets(Gtk3)).
iOS .NED Player (with XCode) (GLES20/METAL)
Windows Phone 8.1+
Windows VR (Steam/Oculus)
WebAsm/WebGL
UWP for Windows/XBOX
Raspberry PI
Latest : 3.12.73.2022","Categories
Games/Entertainment, 3D Modeling, Intelligent Agents"
"PixelLight is a cross-platform application framework for any kind of 3D applications like games, interactive simulations or visualizations. It's written in C++ and has been designed with flexibility and extensibility as one of it's main goals.PixelLight is a cross-platform application framework for any kind of 3D applications like games, interactive simulations or visualizations. It's written in C++ and has been designed with flexibility and extensibility as one of it's main goals.","Categories
Games/Entertainment, 3D Rendering, Data Visualization"
"Web based visualizations of data from CPAP/APAP machines, such as the Philips Respironics System OneWeb based visualizations of data from CPAP/APAP machines, such as the Philips Respironics System One","Categories
Data Visualization, Medical"
"This project has created scientific firmware for the HP-20b and HP-30b business calculators.

WP 34S turns either of these calculators into a powerful keystroke programmable scientific device. According to our customers, it's the most powerful and fastest RPN scientific pocket calculator ever built.

WP 34S is alive and stable since 2011. We have succeeded in satisfying the most picky users - read about their experiences on http://www.hpmuseum.org/forum/forum-8.html. Since 2014, WP 34S runs in version 3.3. Our customers confirm its documentation is excellent and comprehensive (see feedback); a full-color printed edition is available from https://www.amazon.com/dp/153366238X since 2018-10-15. Alternatively, you can get a personalized pdf-manual for a ≥ 9 US$ donation here.

We have also produced the WP 31S which is derived from the WP 34S source code. This is an entry-level scientific calculator. Its printed manual is available from https://www.amazon.com/dp/1499231164 .This project has created scientific firmware for the HP-20b and HP-30b business calculators.

WP 34S turns either of these calculators into a powerful keystroke programmable scientific device. According to our customers, it's the most powerful and fastest RPN scientific pocket calculator ever built.

WP 34S is alive and stable since 2011. We have succeeded in satisfying the most picky users - read about their experiences on http://www.hpmuseum.org/forum/forum-8.html. Since 2014, WP 34S runs in version 3.3. Our customers confirm its documentation is excellent and comprehensive (see feedback); a full-color printed edition is available from https://www.amazon.com/dp/153366238X since 2018-10-15. Alternatively, you can get a personalized pdf-manual for a ≥ 9 US$ donation here.

We have also produced the WP 31S which is derived from the WP 34S source code. This is an entry-level scientific calculator. Its printed manual is available from https://www.amazon.com/dp/1499231164 .","Categories
Scientific/Engineering, Embedded Systems, Calculators, Scientific Calculators, RPN Calculators"
Starbatch is a batch lisp program for Autodesk Autocad drawings. Using StarBatch you can automate AutoCAD to save you time and money. Batch your favourite Lisp's while you complete other tasks.Starbatch is a batch lisp program for Autodesk Autocad drawings. Using StarBatch you can automate AutoCAD to save you time and money. Batch your favourite Lisp's while you complete other tasks.,"Categories
Mechanical and Civil Engineering, Computer-aided technologies (CADD/CAM/CAE), CAD"
IST helps test teams managing complexity by adaptively selecting and prioritizing the test cases according to past test results. ISTT guides the testers through a test session with high-level test scenarios generated on the fly.IST helps test teams managing complexity by adaptively selecting and prioritizing the test cases according to past test results. ISTT guides the testers through a test session with high-level test scenarios generated on the fly.,"Categories
Software Testing, QA Automation, Test and Measurement"
"AsterixInspector - displays contents of files in Eurocontrol Asterix format. Asterix is a binary data exchange format in aviation, standardized by Eurocontrol.AsterixInspector - displays contents of files in Eurocontrol Asterix format. Asterix is a binary data exchange format in aviation, standardized by Eurocontrol.","Categories
Data Formats, Software Development, Mechanical and Civil Engineering"
"An application for using an external bluetooth GPS on Android devices.

The application connects to a Bluetooth device (NMEA GPS) and creates a GPS provider which can be used to replace the internal GPS.An application for using an external bluetooth GPS on Android devices.

The application connects to a Bluetooth device (NMEA GPS) and creates a GPS provider which can be used to replace the internal GPS.","Categories
Mobile, GPS"
"The count of vehicles is a key task in traffic gauging, as it provides information for designing new roads. This software presents an algorithm to detect and track vehicles in real time or from a video file.The count of vehicles is a key task in traffic gauging, as it provides information for designing new roads. This software presents an algorithm to detect and track vehicles in real time or from a video file.","Categories
Computer-aided technologies (CADD/CAM/CAE)"
"Project moved to https://codelv.com/projects/inkcut/
Code move to https://github.com/codelv/inkcut/
Forum moved to https://inkcut.org/Project moved to https://codelv.com/projects/inkcut/
Code move to https://github.com/codelv/inkcut/
Forum moved to https://inkcut.org/","Categories
Printing, Data Visualization, Mechanical and Civil Engineering"
"This project aims to provide software usefull in automation tasks like building automation. Different backends are supported like KNX or OpenHAB.

Note: The project has moved to GitHub. Please consult:
https://github.com/CometVisu/CometVisu - for the CometVisu
https://github.com/OpenAutomationProject - for the different OpenAutomation subprojectsThis project aims to provide software usefull in automation tasks like building automation. Different backends are supported like KNX or OpenHAB.

Note: The project has moved to GitHub. Please consult:
https://github.com/CometVisu/CometVisu - for the CometVisu
https://github.com/OpenAutomationProject - for the different OpenAutomation subprojects","Categories
SCADA, Home Automation"
"Choco is not hosted on sourceforge anymore.
Please now visit http://choco-solver.org/ !Choco is not hosted on sourceforge anymore.
Please now visit http://choco-solver.org/ !","Categories
Software Development, Artificial Intelligence, Research"
"TANGO is a device oriented control system for Linux and Windows. It provides a framework in C++, Java and Python for implementing distributed control objects. TANGO has a full set of tools and hundreds of device servers.TANGO is a device oriented control system for Linux and Windows. It provides a framework in C++, Java and Python for implementing distributed control objects. TANGO has a full set of tools and hundreds of device servers.","Categories
HMI, SCADA, Test and Measurement"
"refbase is a web-based bibliographic manager which can import and export references in various formats (including BibTeX, Endnote, MODS XML, and OpenOffice). It can make formatted lists of citations and offers powerful searching, rich metadata, and RSS.refbase is a web-based bibliographic manager which can import and export references in various formats (including BibTeX, Endnote, MODS XML, and OpenOffice). It can make formatted lists of citations and offers powerful searching, rich metadata, and RSS.","Categories
Front-Ends, Library, HMI"
"Semantic web technologies and wiki paradigms are combined with advanced user interfaces for browsing, editing and maintenance.
SMW+ Community edition: Installer includes PHP, MySQL, MW, SMW and Halo extension
Community and User Manuals on http://www.smwplus.netSemantic web technologies and wiki paradigms are combined with advanced user interfaces for browsing, editing and maintenance.
SMW+ Community edition: Installer includes PHP, MySQL, MW, SMW and Halo extension
Community and User Manuals on http://www.smwplus.net","Categories
Office/Business, Scientific/Engineering, Wiki"
A PHP and JavaScript Web mapping framework and demo application for MapServer (see http://mapserver.gis.umn.edu) based on MapScript/PHP.A PHP and JavaScript Web mapping framework and demo application for MapServer (see http://mapserver.gis.umn.edu) based on MapScript/PHP.,"Categories
Dynamic Content, GIS"
"ASN.1 types and codecs (BER, CER, DER) implementation in Python programming language.

A collection of various ASN.1-based protocols data structures is supplied in a dedicated Python package.

Project moved to GitHub: https://github.com/etingof/pyasn1ASN.1 types and codecs (BER, CER, DER) implementation in Python programming language.

A collection of various ASN.1-based protocols data structures is supplied in a dedicated Python package.

Project moved to GitHub: https://github.com/etingof/pyasn1","Categories
Data Formats, Code Generators, Compilers, Interface Engine/Protocol Translator"
"PyX is a Python package for the creation of EPS, PS, PDF and SVG files. It combines an abstraction of the PostScript drawing model with a TeX/LaTeX interface. Complex tasks like 2d and 3d plots in publication-ready quality are built out of these primitives.PyX is a Python package for the creation of EPS, PS, PDF and SVG files. It combines an abstraction of the PostScript drawing model with a TeX/LaTeX interface. Complex tasks like 2d and 3d plots in publication-ready quality are built out of these primitives.","Categories
Data Visualization"
"FREE!ship is a surface modeling program for designing ships yachts and boats. Subdivision surfaces are used rather than NURBS to give the designer the freedom to design ANY desired hullshape. Unfold surfaces, panel based hydrostatics, various exp formatsFREE!ship is a surface modeling program for designing ships yachts and boats. Subdivision surfaces are used rather than NURBS to give the designer the freedom to design ANY desired hullshape. Unfold surfaces, panel based hydrostatics, various exp formats","Categories
3D Modeling, Vector Graphics, Data Visualization"
