Description,Category
"FTGL is a free cross-platform Open Source C++ library that uses Freetype2 to simplify rendering fonts in OpenGL applications. FTGL supports bitmaps, pixmaps, texture maps, outlines, polygon mesh, and extruded polygon rendering modes.FTGL is a free cross-platform Open Source C++ library that uses Freetype2 to simplify rendering fonts in OpenGL applications. FTGL supports bitmaps, pixmaps, texture maps, outlines, polygon mesh, and extruded polygon rendering modes.","Categories
Software Development, Graphics"
"pdf2xml convertor based on Xpdf library (http://www.foolabs.com/xpdf/home.html). It converts information contained in a PDF file into XML. First, you need to install xpdf and libxml2 (see documentation).
Hervé Déjean
Xerox Research Centre Europe

http://www.xrce.xerox.com/About-XRCE/People/Herve-Dejeanpdf2xml convertor based on Xpdf library (http://www.foolabs.com/xpdf/home.html). It converts information contained in a PDF file into XML. First, you need to install xpdf and libxml2 (see documentation).
Hervé Déjean
Xerox Research Centre Europe

http://www.xrce.xerox.com/About-XRCE/People/Herve-Dejean","Categories
XML, Other/Nonlisted Topic, Cataloguing"
"The SoftPixel Engine is an OpenSource high level realtime 3D engine for C++ (GNU C++ & VisualC++). It supports Direct3D11, Direct3D9, OpenGL 1.1 - 4.1, OpenGL|ES 1.1 and OpenGL|ES 2.0 and runs on Windows, Linux, Android and iOS.The SoftPixel Engine is an OpenSource high level realtime 3D engine for C++ (GNU C++ & VisualC++). It supports Direct3D11, Direct3D9, OpenGL 1.1 - 4.1, OpenGL|ES 1.1 and OpenGL|ES 2.0 and runs on Windows, Linux, Android and iOS.","Categories
Games/Entertainment, Software Development, 3D Rendering"
"Impressive is a program that displays PDF presentation slides with style. Smooth alpha-blended slide transitions are provided for the sake of eye candy, but in addition to this, Impressive offers some unique tools that are very useful for presentations.Impressive is a program that displays PDF presentation slides with style. Smooth alpha-blended slide transitions are provided for the sake of eye candy, but in addition to this, Impressive offers some unique tools that are very useful for presentations.","Categories
Presentation"
"Create data discs with advanced data settings. Create video and audio discs, Burn will convert if needed. Create DVD-Video discs. Recreate discs. Burn doesn't reinvent the wheel, it uses many powerful open source Unix utilities and is also open source.Create data discs with advanced data settings. Create video and audio discs, Burn will convert if needed. Create DVD-Video discs. Recreate discs. Burn doesn't reinvent the wheel, it uses many powerful open source Unix utilities and is also open source.","Categories
File Managers, Audio Conversion, Video Converters, CD Burners"
"Flexxi Image Resizer can resize, rotate, rename and convert images.

Imagine if you want to
- automatically rotate holiday pictures in portrait format
- rename images to the date they were taken to join images from different cameras
- same also is posible with a simple counter if you just care about the correct order
- resize images and lower the quality to reduce the file size for easier sending them per mail
- resize shop images all to the same size with a filling background color to have a common format
- convert images in a different file format (e.g. jpg to png with all images the same size and transparent filling background)
- open your images in Flexxi just by sending them to the application with the right click menu (send to)
- preview changes on the images before appling it
- use it in your native language (supported until now English, German, Spanish)
and much more is posible with Flexxi.

Key words: Image Resize, resize images, image resizing, Image CompressorFlexxi Image Resizer can resize, rotate, rename and convert images.

Imagine if you want to
- automatically rotate holiday pictures in portrait format
- rename images to the date they were taken to join images from different cameras
- same also is posible with a simple counter if you just care about the correct order
- resize images and lower the quality to reduce the file size for easier sending them per mail
- resize shop images all to the same size with a filling background color to have a common format
- convert images in a different file format (e.g. jpg to png with all images the same size and transparent filling background)
- open your images in Flexxi just by sending them to the application with the right click menu (send to)
- preview changes on the images before appling it
- use it in your native language (supported until now English, German, Spanish)
and much more is posible with Flexxi.

Key words: Image Resize, resize images, image resizing, Image Compressor","Categories
Graphics, Image Converters, Raster Graphics"
"Taksi is a video capture/screen capture tool for recording 3D graphics applications (such as games). It can capture almost any windows application using DirectX, OpenGL, or GDI and create an AVI file using any installed VFW codec or still frames in PNG.Taksi is a video capture/screen capture tool for recording 3D graphics applications (such as games). It can capture almost any windows application using DirectX, OpenGL, or GDI and create an AVI file using any installed VFW codec or still frames in PNG.","Categories
Screen Capture, Video Capture"
NaroCAD is a fully fledged and extensible 3D parametric modeling CAD application. It is based on OpenCascade.NaroCAD is a fully fledged and extensible 3D parametric modeling CAD application. It is based on OpenCascade.,"Categories
3D Modeling, 3D Rendering, Data Visualization"
"A Photomosaics system written in Delphi. The software has three subsystems. i. A Photomosaic generator; ii. A final image (jpg) generator; iii. A program to build an Image Library Index.

An article about the software was published in the defun Dr. Dobbs Journal (https://www.drdobbs.com/understanding-photomosaics/184404848).

Please check https://www.embarcadero.com/products/delphiA Photomosaics system written in Delphi. The software has three subsystems. i. A Photomosaic generator; ii. A final image (jpg) generator; iii. A program to build an Image Library Index.

An article about the software was published in the defun Dr. Dobbs Journal (https://www.drdobbs.com/understanding-photomosaics/184404848).

Please check https://www.embarcadero.com/products/delphi","Categories
Photo Management"
"FYIT Full Featured Youtube Downloader, Whatsapp Message Scheduler
and Facebook Video Downloader. One of the Most Interesting Features is Fast Youtube Search

Click the Link for Detail https://youtu.be/Mr6dzTEvun0FYIT Full Featured Youtube Downloader, Whatsapp Message Scheduler
and Facebook Video Downloader. One of the Most Interesting Features is Fast Youtube Search

Click the Link for Detail https://youtu.be/Mr6dzTEvun0","Categories
Video Downloaders, YouTube Downloaders"
An offline map viewer for the Desktop based on OsmAnd.An offline map viewer for the Desktop based on OsmAnd.,"Categories
Image Viewers, Mapping, GIS"
This plugin allows you to automatically save and restore the position of the last played files in the VLC player.This plugin allows you to automatically save and restore the position of the last played files in the VLC player.,"Categories
Video"
"With openAviToGif you can convert video into an animated gif file.

What's new in v0.6:
-GPU processing
-improvements and bugfixes

Use your video card to speed up the conversion. Recommended for those who have high-end video cards.With openAviToGif you can convert video into an animated gif file.

What's new in v0.6:
-GPU processing
-improvements and bugfixes

Use your video card to speed up the conversion. Recommended for those who have high-end video cards.","Categories
Image Converters, Video Converters"
"Okular is a multi-document viewer software for KDE Desktop Enviroment. It can open pdf, djvu, eps, ps, e-book, among others document formats.

Up to date there is no simple way to install Okular in windows. It is neccesary to install the entire KDE enviroment for windows from http://windows.kde.org/

This project aim to pack a simple instaler for Okular multi document viewer in windows operating system in order to share comments stored in .okular files with other users.

I am not programmer, neither devoted full time to this task, so help is welcome!Okular is a multi-document viewer software for KDE Desktop Enviroment. It can open pdf, djvu, eps, ps, e-book, among others document formats.

Up to date there is no simple way to install Okular in windows. It is neccesary to install the entire KDE enviroment for windows from http://windows.kde.org/

This project aim to pack a simple instaler for Okular multi document viewer in windows operating system in order to share comments stored in .okular files with other users.

I am not programmer, neither devoted full time to this task, so help is welcome!","Categories
Image Viewers"
This program extends the features of the Dolphin's (File Manager) right click contextual menu on KDE [4.x|5.x] graphical environment. Specially designed for OS based on Red Hat.This program extends the features of the Dolphin's (File Manager) right click contextual menu on KDE [4.x|5.x] graphical environment. Specially designed for OS based on Red Hat.,"Categories
KDE, Video Downloaders"
"GDS3D is a cross-platform 3D hardware accelerated viewer for chip layouts. Read standalone GDS files or use the Cadence plugin for easy integration with your Virtuoso environment.

Developed by PhDs of the IC-Design Group, University of Twente, The Netherlands

The GDS3D project has now moved to: https://github.com/skuep/GDS3DGDS3D is a cross-platform 3D hardware accelerated viewer for chip layouts. Read standalone GDS files or use the Cadence plugin for easy integration with your Virtuoso environment.

Developed by PhDs of the IC-Design Group, University of Twente, The Netherlands

The GDS3D project has now moved to: https://github.com/skuep/GDS3D","Categories
3D Rendering, Data Visualization"
B-Maxwell add-on offers seamless integration with Maxwell Render and BlenderB-Maxwell add-on offers seamless integration with Maxwell Render and Blender,"Categories
3D Modeling, 3D Rendering"
JAAD is an open-source AAC decoder and MP4 demultiplexer library written completely in Java. It is platform-independent and portable.JAAD is an open-source AAC decoder and MP4 demultiplexer library written completely in Java. It is platform-independent and portable.,"Categories
Audio Conversion, Libraries"
Ginkgo CADx is an extensible multi-platform Open Source Medical Imaging software which provides a complete DICOM Viewer solution with advanced capabilities.Ginkgo CADx is an extensible multi-platform Open Source Medical Imaging software which provides a complete DICOM Viewer solution with advanced capabilities.,"Categories
Image Viewers, Data Visualization, Healthcare"
"ZappStream - Open Source Flash Video Streaming Server with Adaptive Bandwidth Throttling. Developed for Zappiens.PT in mid-2009, by FCCN.PT, released as GPL, after more than one year of sucessful deployment.ZappStream - Open Source Flash Video Streaming Server with Adaptive Bandwidth Throttling. Developed for Zappiens.PT in mid-2009, by FCCN.PT, released as GPL, after more than one year of sucessful deployment.","Categories
Video"
Converseen is an open source batch image converter and resizer for Linux and Windows. It supports more than 100 image formats and you can convert and resize an unlimited number of images to any of the most popular formats.Converseen is an open source batch image converter and resizer for Linux and Windows. It supports more than 100 image formats and you can convert and resize an unlimited number of images to any of the most popular formats.,"Categories
Image Converters"
"Be more efficicient in Adobe Lightroom! Paddy throughput more than 100% by mapping the sliders, presets, camera profiles, and any shortcut to unused keys, external Keyboards and MIDI controllers. Easy interface, equivalent to very expensive commercial solutions. Also supports Scripting in Lightroom, relative presets, extBe more efficicient in Adobe Lightroom! Paddy throughput more than 100% by mapping the sliders, presets, camera profiles, and any shortcut to unused keys, external Keyboards and MIDI controllers. Easy interface, equivalent to very expensive commercial solutions. Also supports Scripting in Lightroom, relative presets, ext","Categories
Digital Camera, Graphic Design"
"The project has moved to https://github.com/greenya/irrlichtlime

-----------

The Irrlicht Lime is a .NET wrapper for the Irrlicht Engine. It wraps most of API available in native library, easily allowing you to use 2D/3D graphics in your app, written in C#, VB.NET or other .NET language.

Currently Lime is being develop under Visual Studio 2010 with .NET Framework 4.0. It includes bunch of examples and IntelliSense documentation.

Lime is not a distinct ""engine"", it is a wrapper with almost the same architecture witch native Irrlicht Engine has. You do not need to download/compile Irrlicht Engine, wrapper already has it and ready to be used straight from the box.The project has moved to https://github.com/greenya/irrlichtlime

-----------

The Irrlicht Lime is a .NET wrapper for the Irrlicht Engine. It wraps most of API available in native library, easily allowing you to use 2D/3D graphics in your app, written in C#, VB.NET or other .NET language.

Currently Lime is being develop under Visual Studio 2010 with .NET Framework 4.0. It includes bunch of examples and IntelliSense documentation.

Lime is not a distinct ""engine"", it is a wrapper with almost the same architecture witch native Irrlicht Engine has. You do not need to download/compile Irrlicht Engine, wrapper already has it and ready to be used straight from the box.","Categories
Games/Entertainment, Software Development, 3D Rendering"
XPS (XML Paper Specification) document to set of images conversion utility.XPS (XML Paper Specification) document to set of images conversion utility.,"Categories
Image Converters"
XBMC Complete installer is a Linux automated installer for XBMC on top of minimal Ubuntu install. It aims to provide quality and complete support for installing & configuring for ION platforms/others. It automates otherwise complex tasks.XBMC Complete installer is a Linux automated installer for XBMC on top of minimal Ubuntu install. It aims to provide quality and complete support for installing & configuring for ION platforms/others. It automates otherwise complex tasks.,"Categories
Home Theater PC"
"Piwigo is a photo gallery software for the web. It comes with powerful features for publishing your photos and smart browsing capabilities such as categories, tags, or chronology. Extensions make Piwigo easily customizable.Piwigo is a photo gallery software for the web. It comes with powerful features for publishing your photos and smart browsing capabilities such as categories, tags, or chronology. Extensions make Piwigo easily customizable.","Categories
Dynamic Content, Image Viewers, Photo Management"
"Devignetting application for DNG images; originally written for Leica cameras, CornerFix now works with most cameras including Sony NEX and Sigma DP series. CornerFix fixes the ""cyan corners"" and/or ""red edges"" problem when using wide angle lenseDevignetting application for DNG images; originally written for Leica cameras, CornerFix now works with most cameras including Sony NEX and Sigma DP series. CornerFix fixes the ""cyan corners"" and/or ""red edges"" problem when using wide angle lense","Categories
Digital Camera, Image Converters"
"LinPHA is an easy to use, multilingual, flexible photo/image archive/album/gallery written in PHP. It uses a SQL database to store information about your pictures. It comes with a HTML based installer, so you don't need experience in setting up SQLLinPHA is an easy to use, multilingual, flexible photo/image archive/album/gallery written in PHP. It uses a SQL database to store information about your pictures. It comes with a HTML based installer, so you don't need experience in setting up SQL","Categories
Dynamic Content, Archiving, Presentation, Image Viewers, Digital Camera, Media Players"
"Marsyas (Music Analysis, Retrieval and Synthesis for Audio Signals) is a framework for developing systems for audio processing. It provides an general architecture for connecting audio, soundfiles, signal processing blocks and machine learning.

Source code at SF is outdated! Marsyas is now hosted at GitHub:
https://github.com/marsyas/marsyas

Downloads are now provided at Bintray:
https://bintray.com/marsyasMarsyas (Music Analysis, Retrieval and Synthesis for Audio Signals) is a framework for developing systems for audio processing. It provides an general architecture for connecting audio, soundfiles, signal processing blocks and machine learning.

Source code at SF is outdated! Marsyas is now hosted at GitHub:
https://github.com/marsyas/marsyas

Downloads are now provided at Bintray:
https://bintray.com/marsyas","Categories
Audio Analysis, Libraries, Machine Learning"
"FCOLLADA based COLLADA plugins for Maya and 3DSMax. Newer plugins with 1.5 support and support the files mentioned in ""Papervision3D Essentials"" by Paul Tondeur are available at http://opencollada.org . Please use this project for FCOLLADA related topiFCOLLADA based COLLADA plugins for Maya and 3DSMax. Newer plugins with 1.5 support and support the files mentioned in ""Papervision3D Essentials"" by Paul Tondeur are available at http://opencollada.org . Please use this project for FCOLLADA related topi","Categories
XML, 3D Modeling, 3D Rendering, Data Visualization"
"MeediOS is an open source Home Theater application based on the closed source Meedio. The software acts as a front end for all your media such as TVShows, Music, Movies and Games. It is infinitely customizable with its plugin based architecture.MeediOS is an open source Home Theater application based on the closed source Meedio. The software acts as a front end for all your media such as TVShows, Music, Movies and Games. It is infinitely customizable with its plugin based architecture.","Categories
Video, Sound/Audio, Home Theater PC"
"PTCPas is a free, portable framebuffer library, written in Free Pascal. It allows low-level high-speed graphics access on multiple platforms.PTCPas is a free, portable framebuffer library, written in Free Pascal. It allows low-level high-speed graphics access on multiple platforms.","Categories
Graphics, Libraries"
"Screen capturing program that records your screen-activities, supports commentboxes and exports to all video formats. It also acts as a client for the captorials.com website that enables you to share your captured tutorial with users around the world.Screen capturing program that records your screen-activities, supports commentboxes and exports to all video formats. It also acts as a client for the captorials.com website that enables you to share your captured tutorial with users around the world.","Categories
Screen Capture"
"Simple demuxing app to separate an MPEG or VOB file into its component video and audio streams. Useful for working with MPEGs, VCDs, and DVDs.Simple demuxing app to separate an MPEG or VOB file into its component video and audio streams. Useful for working with MPEGs, VCDs, and DVDs.","Categories
Video Converters"
"Frontera is an open art project which uses interactive video combined with hand tracking to make an ""interactive portrait"". It uses open standards like OpenCV and the OSC protocol.Frontera is an open art project which uses interactive video combined with hand tracking to make an ""interactive portrait"". It uses open standards like OpenCV and the OSC protocol.","Categories
Streaming, Media Players, Realtime Processing, Video Capture"
"It's a OpenGL/openSource implementation of coverFlow - Quicklook from apple for the linux desktop. Now I'm trying to do the preview for the most used document types such as images, odt, mp3, pdf, text, html. http://www.youtube.com/watch?v=fo09GRwbokUIt's a OpenGL/openSource implementation of coverFlow - Quicklook from apple for the linux desktop. Now I'm trying to do the preview for the most used document types such as images, odt, mp3, pdf, text, html. http://www.youtube.com/watch?v=fo09GRwbokU","Categories
3D Rendering, Image Viewers"
"Handy 1..12 LPT port pins manager. Manual direction by keyboard or mouse. Automatic direction by Script or Music Visualization.
Access to LPT-port pins in any Windows 98/Me/2k/XP/Vista/7/8/10.
Also support direction up to 32 signals via COM port (see video with Arduino UNO).
Can work as VIS plugin for Winamp, WMP and AIMP2/3/4.Handy 1..12 LPT port pins manager. Manual direction by keyboard or mouse. Automatic direction by Script or Music Visualization.
Access to LPT-port pins in any Windows 98/Me/2k/XP/Vista/7/8/10.
Also support direction up to 32 signals via COM port (see video with Arduino UNO).
Can work as VIS plugin for Winamp, WMP and AIMP2/3/4.","Categories
Hardware, Multimedia, Home Automation"
"JHotDraw is a two-dimensional graphics framework for structured drawing editors that is written in Java. It is based on Erich Gamma's JHotDraw, which is copyright 1996, 1997 by IFA Informatik and Erich Gamma.JHotDraw is a two-dimensional graphics framework for structured drawing editors that is written in Java. It is based on Erich Gamma's JHotDraw, which is copyright 1996, 1997 by IFA Informatik and Erich Gamma.","Categories
Software Development, Vector Graphics, Data Visualization"
"GLUI is a GLUT-based C++ user interface library which provides controls such as buttons, checkboxes, radio buttons, and spinners to OpenGL applications. It is window-system independent, using GLUT or FreeGLUT.GLUI is a GLUT-based C++ user interface library which provides controls such as buttons, checkboxes, radio buttons, and spinners to OpenGL applications. It is window-system independent, using GLUT or FreeGLUT.","Categories
Simulation Games, Graphics, Scientific/Engineering, Simulation, Physics"
"Jajuk is a jukebox for all platforms. The goal of this project is to provide a fully-featured application to advanced users with large or scattered music collections.

(Note: the codebase is now hosted at http://gitorious.org/jajuk/jajuk .)Jajuk is a jukebox for all platforms. The goal of this project is to provide a fully-featured application to advanced users with large or scattered music collections.

(Note: the codebase is now hosted at http://gitorious.org/jajuk/jajuk .)","Categories
Players"
"The library im4java provides a pure-java interface to ImageMagick, GraphicsMagick and other popular commandline tools like jpegtran, ufraw, dcraw, exiftool. The im4java-engine permits the addition of new tools in a very short time (less than an hour)The library im4java provides a pure-java interface to ImageMagick, GraphicsMagick and other popular commandline tools like jpegtran, ufraw, dcraw, exiftool. The im4java-engine permits the addition of new tools in a very short time (less than an hour)","Categories
Object Oriented, Image Converters"
NeoEngine is an Open Source platform independent 3D game engine written in C++NeoEngine is an Open Source platform independent 3D game engine written in C++,"Categories
Games/Entertainment, Software Development, 3D Rendering"
ASH Viewer provides a graphical view of active session history data within the Oracle and PostgreSQL DBASH Viewer provides a graphical view of active session history data within the Oracle and PostgreSQL DB,"Categories
Systems Administration, Image Viewers"
Windows VU Meter is a standalone application that mimics an old stereo's VU or audio level meters. Please see the project's website at http://windowsvumeter.sourceforge.net/ for all of the program's details and features and download.Windows VU Meter is a standalone application that mimics an old stereo's VU or audio level meters. Please see the project's website at http://windowsvumeter.sourceforge.net/ for all of the program's details and features and download.,"Categories
Audio Analysis"
"Comix is a user-friendly, customizable image viewer. It is specifically designed to handle comic books, but also serves as a generic viewer. It reads images in ZIP, RAR or tar archives (also gzip or bzip2 compressed) as well as plain image files.Comix is a user-friendly, customizable image viewer. It is specifically designed to handle comic books, but also serves as a generic viewer. It reads images in ZIP, RAR or tar archives (also gzip or bzip2 compressed) as well as plain image files.","Categories
GNOME, Games/Entertainment, Image Viewers"
"Celluloid is the world's first AVISynth-based non-linear editor. Built on the new, cross-platform AVISynth 3.0 and for Mac OS X, Celluloid will be the first fully-featured, free, and open-source video editing system available.Celluloid is the world's first AVISynth-based non-linear editor. Built on the new, cross-platform AVISynth 3.0 and for Mac OS X, Celluloid will be the first fully-featured, free, and open-source video editing system available.","Categories
Non-Linear Editor"
xmms and winamp input plugin to play dts cinema audio off of dts cinema audio disc\'s that use the apt-x codecxmms and winamp input plugin to play dts cinema audio off of dts cinema audio disc\'s that use the apt-x codec,"Categories
Sound/Audio"
"Interactive application to generate and view random fractal planets and terrain with oceans, mountains, icecaps and rivers, then export them to POV-Ray format or Blender. Written in C++ using Qt and OpenGL.Interactive application to generate and view random fractal planets and terrain with oceans, mountains, icecaps and rivers, then export them to POV-Ray format or Blender. Written in C++ using Qt and OpenGL.","Categories
3D Modeling, Flight Simulator, Fractal"
"CGRU is an open source CG tools pack, includes Afanasy render farm manager and RULES project tracker.CGRU is an open source CG tools pack, includes Afanasy render farm manager and RULES project tracker.","Categories
Distributed Computing, Graphics"
Clavier virtuel et synthétiseur vocal pour les personnes ne pouvant plus parler et ayant du mal à utiliser leurs mains. Virtual keyboard and speech synthetiser for people with reduced mobility and unability to speak. In French and english.Clavier virtuel et synthétiseur vocal pour les personnes ne pouvant plus parler et ayant du mal à utiliser leurs mains. Virtual keyboard and speech synthetiser for people with reduced mobility and unability to speak. In French and english.,"Categories
Communications, Speech, Sound Synthesis"
"VDMSound is a modular, extendable soundcard (and other ""legacy"" hardware) emulator for MS Windows NT/2000 DOS boxes.VDMSound is a modular, extendable soundcard (and other ""legacy"" hardware) emulator for MS Windows NT/2000 DOS boxes.","Categories
Games/Entertainment, Emulators, Sound/Audio"
"Tuniac is an iTunes style media player/manager for Windows.
Advanced playlist editor, search as you type and queue support.

Supports:
MPEG-1 Audio (mp3, mp2, mp1)
FLAC (flac, fla, oga, ogg)
Advanced Audio Coding (aac, m4a, m4b, mp4)
Apple Lossless Audio Codec aka ALAC (m4a)
Windows Media Audio (wma)
Vorbis (ogg)
Opus (opus)
WavPack (wv)
TAK Audio (tak)
TrueAudio (tta)
Monkeys Audio (ape, mac)
Musepack (mpc, mp+, mpp)
OptimFrog (ofr, ofs)
Shorten (shn)
Dolby Digital (ac3)
DSD (dff, dfs)
PCM (wav, aif)
CD Audio (cda)
Speex (spx)
MOD Formats (mod, mo3, xm, it, s3m, mtm)
Game Audio Formats (adx, umx)
MIDI (mid)
Supporting radio streaming of most the above formats.Tuniac is an iTunes style media player/manager for Windows.
Advanced playlist editor, search as you type and queue support.

Supports:
MPEG-1 Audio (mp3, mp2, mp1)
FLAC (flac, fla, oga, ogg)
Advanced Audio Coding (aac, m4a, m4b, mp4)
Apple Lossless Audio Codec aka ALAC (m4a)
Windows Media Audio (wma)
Vorbis (ogg)
Opus (opus)
WavPack (wv)
TAK Audio (tak)
TrueAudio (tta)
Monkeys Audio (ape, mac)
Musepack (mpc, mp+, mpp)
OptimFrog (ofr, ofs)
Shorten (shn)
Dolby Digital (ac3)
DSD (dff, dfs)
PCM (wav, aif)
CD Audio (cda)
Speex (spx)
MOD Formats (mod, mo3, xm, it, s3m, mtm)
Game Audio Formats (adx, umx)
MIDI (mid)
Supporting radio streaming of most the above formats.","Categories
Players, Sound/Audio, MP3"
"JIBS: Java Image Browser Sorter. An image viewer with a full-screen slide show, image sorting, and producing contact sheet/thumbnails. The image viewer is perfect for sorting digital photos into correct directories. Displays EXIF information captured in the photos. Also great for managing downloaded images. Lots of other utilities included.JIBS: Java Image Browser Sorter. An image viewer with a full-screen slide show, image sorting, and producing contact sheet/thumbnails. The image viewer is perfect for sorting digital photos into correct directories. Displays EXIF information captured in the photos. Also great for managing downloaded images. Lots of other utilities included.","Categories
Presentation, Image Viewers, Photo Management"
