Description,Category
"It completely removes a file from your disk without leaving any track. It is very fast. It overwrites any deleted file with blanks or random data N times - where N is given by the user. Also, it changes the filename. No setup is needed.It completely removes a file from your disk without leaving any track. It is very fast. It overwrites any deleted file with blanks or random data N times - where N is given by the user. Also, it changes the filename. No setup is needed.","Categories
Security"
"The Sentry tools provide host-level security services for the Unix platform. PortSentry, Logcheck/LogSentry, and HostSentry protect against portscans, automate log file auditing, and detect suspicious login activity on a continuous basis.The Sentry tools provide host-level security services for the Unix platform. PortSentry, Logcheck/LogSentry, and HostSentry protect against portscans, automate log file auditing, and detect suspicious login activity on a continuous basis.","Categories
Security"
"THIS PROJECT HAS BEEN ABANDONED SINCE 2007, NO SUPPORT WILL BE PROVIDED.

Winpooch is a watchdog for Windows (2000, XP, 2003, but only 32-bits). It detects modifications in your system, so as to detect a trojan or a spyware installation. It also includes a real-time anti-virus. Set your own security level for anti-spyware, antTHIS PROJECT HAS BEEN ABANDONED SINCE 2007, NO SUPPORT WILL BE PROVIDED.

Winpooch is a watchdog for Windows (2000, XP, 2003, but only 32-bits). It detects modifications in your system, so as to detect a trojan or a spyware installation. It also includes a real-time anti-virus. Set your own security level for anti-spyware, ant","Categories
Security, Logging"
"FileVerifier++ is a Windows utility for calculating hashes using a number of algorithms including CRC32, MD5, SHA-1, SHA-256/224/384/512, WHIRLPOOL, and RIPEMD-128/160/256/320. Supported hash file formats include MD5SUM .MD5, SFV, BSD CKSUM, and others.FileVerifier++ is a Windows utility for calculating hashes using a number of algorithms including CRC32, MD5, SHA-1, SHA-256/224/384/512, WHIRLPOOL, and RIPEMD-128/160/256/320. Supported hash file formats include MD5SUM .MD5, SFV, BSD CKSUM, and others.","Categories
Cryptography, Algorithms, File Managers"
"FreeArc combines best 7-zip and RAR features: auto-selected LZMA/PPMD/Multimedia compression, 1gb dictionary, exe/dict/delta data filters, updatable solid archives, SFXes, recovery record, AES+Twofish+Serpent encryption, Linux support and much more...FreeArc combines best 7-zip and RAR features: auto-selected LZMA/PPMD/Multimedia compression, 1gb dictionary, exe/dict/delta data filters, updatable solid archives, SFXes, recovery record, AES+Twofish+Serpent encryption, Linux support and much more...","Categories
Cryptography, File Compression, Backup"
"Brave is a free and open source browser that lets you browse safer and faster by blocking ads and trackers. Brave blocks harmful advertising, tracking pixels and cookies, and redirects sites to HTTPS.

Brave is available for macOS, Windows, and Linux.Brave is a free and open source browser that lets you browse safer and faster by blocking ads and trackers. Brave blocks harmful advertising, tracking pixels and cookies, and redirects sites to HTTPS.

Brave is available for macOS, Windows, and Linux.","Categories
Security, Browsers"
"A simple keylogger written in python. It is primarily designed for backup purposes, but can be used as a stealth keylogger, too. It does not raise any trust issues, since it is a set of [relatively] short python scripts that you can easily examine.A simple keylogger written in python. It is primarily designed for backup purposes, but can be used as a stealth keylogger, too. It does not raise any trust issues, since it is a set of [relatively] short python scripts that you can easily examine.","Categories
Security, Backup, Logging"
Atricore’s JOSSO is an open source and commercially supported Internet Single Sign-On (FSSO) solution for point-and-click and standards-based (SAML2) Internet-scale SSO implementations. For more information contact us at : http://www.josso.orgAtricore’s JOSSO is an open source and commercially supported Internet Single Sign-On (FSSO) solution for point-and-click and standards-based (SAML2) Internet-scale SSO implementations. For more information contact us at : http://www.josso.org,"Categories
Security, Object Brokering, LDAP, Networking"
"OpenVPN GUI is a graphical frontend for OpenVPN running on Windows XP / Vista / 7 / 8. It creates an icon in the notification area from which you can control OpenVPN to start/stop your VPN tunnels, view the log and do other useful things.

NOTE: the official project page is now hosted on GitHub: https://github.com/OpenVPN/openvpn-gui/OpenVPN GUI is a graphical frontend for OpenVPN running on Windows XP / Vista / 7 / 8. It creates an icon in the notification area from which you can control OpenVPN to start/stop your VPN tunnels, view the log and do other useful things.

NOTE: the official project page is now hosted on GitHub: https://github.com/OpenVPN/openvpn-gui/","Categories
Security, VPN"
"Simple Machine Protect is portable antivirus software for your Windows Operating System, build to remove certain variant of virus, worm, trojan and spyware from your computer. SMP was designed to be a simple, open source antivirus.Simple Machine Protect is portable antivirus software for your Windows Operating System, build to remove certain variant of virus, worm, trojan and spyware from your computer. SMP was designed to be a simple, open source antivirus.","Categories
Security"
"Lockscreen Pro's main feature is to lock your computer screen to not give other people access to it. You can simply unlock your computer with a password or an USB flash-drive. Every time someone enter a wrong password, Lockscreen will take a snapshot using your computers webcam. This will give you information about who tried to get into your computer.Lockscreen Pro's main feature is to lock your computer screen to not give other people access to it. You can simply unlock your computer with a password or an USB flash-drive. Every time someone enter a wrong password, Lockscreen will take a snapshot using your computers webcam. This will give you information about who tried to get into your computer.","Categories
Security, Desktop Environment"
LKL is a userspace keylogger that runs under Linux on the x86 arch. LKL logs everything that passes through the hardware keyboard port (0x60). It translates keycodes to ASCII with a keymap file.LKL is a userspace keylogger that runs under Linux on the x86 arch. LKL logs everything that passes through the hardware keyboard port (0x60). It translates keycodes to ASCII with a keymap file.,"Categories
Security, Logging"
"The ADHD project has moved. You can check out the project page here:
http://www.blackhillsinfosec.com/?page_id=4419

Download the latest release here:
https://github.com/adhdproject/buildkit

Or check out the latest documentation here:
https://adhdproject.github.io/#!index.mdThe ADHD project has moved. You can check out the project page here:
http://www.blackhillsinfosec.com/?page_id=4419

Download the latest release here:
https://github.com/adhdproject/buildkit

Or check out the latest documentation here:
https://adhdproject.github.io/#!index.md","Categories
Security"
"What you need for managing your passwords, including the passwords of your online accounts, bank accounts and ... with the corresponding URLs. The passwords are encrypted by AES. Can be used on almost all operating systems including Windows & Linux.What you need for managing your passwords, including the passwords of your online accounts, bank accounts and ... with the corresponding URLs. The passwords are encrypted by AES. Can be used on almost all operating systems including Windows & Linux.","Categories
Password Managers, Password Generators"
PHP ClamAV - ClamAV Interface for PHP5 Scripts PHP-ClamAV is a PHP5 extension that allows to incorporate virus scanning features on your PHP5 scripts. It uses the Clam AV API for virus scanning.PHP ClamAV - ClamAV Interface for PHP5 Scripts PHP-ClamAV is a PHP5 extension that allows to incorporate virus scanning features on your PHP5 scripts. It uses the Clam AV API for virus scanning.,"Categories
Antivirus, Libraries"
"Pwgen is a small, GPL'ed password generator which creates passwords which can be easily memorized by a human.Pwgen is a small, GPL'ed password generator which creates passwords which can be easily memorized by a human.","Categories
Password Generators"
"silvertunnel.org is a project that provides an end-user browser, a Java library and additional Java security tools to easily access anonymity networks such as the Tor (torproject.org) network. Secure and easy to use. Tor4Java and Tor Browser.

Attention: see project status on page https://sourceforge.net/p/silvertunnel/discussion/962278/thread/83dc2d02/#silvertunnel.org is a project that provides an end-user browser, a Java library and additional Java security tools to easily access anonymity networks such as the Tor (torproject.org) network. Secure and easy to use. Tor4Java and Tor Browser.

Attention: see project status on page https://sourceforge.net/p/silvertunnel/discussion/962278/thread/83dc2d02/#","Categories
Cryptography, Browsers, Libraries"
"ccrypt is a command-line tool for encrypting and decrypting files and streams. It provides strong encryption based on the Rijndael cipher, a version of which is also used in the Advanced Encryption Standard.ccrypt is a command-line tool for encrypting and decrypting files and streams. It provides strong encryption based on the Rijndael cipher, a version of which is also used in the Advanced Encryption Standard.","Categories
Cryptography, Command Line Tools"
"What is DracOS GNU/Linux Remastered ?

DracOS GNU/Linux Remastered ( https://github.com/dracos-linux ) is the Linux operating system from Indonesian , open source is built based on Debian live project under the protection of the GNU General Public License v3.0. This operating system is one variant of Linux distributions, which is used to perform security testing (penetration testing). Dracos linux in Arm by hundreds hydraulic pentest, forensics and reverse engineering. Use a GUI-based tools-tools the software using the CLI (command line interface) and GUI (graphical user interface) to perform its operations. Now Dracos currently already up to version 3.1.5 with the code name ""KUNTILANAK WITH REMASTERED"".What is DracOS GNU/Linux Remastered ?

DracOS GNU/Linux Remastered ( https://github.com/dracos-linux ) is the Linux operating system from Indonesian , open source is built based on Debian live project under the protection of the GNU General Public License v3.0. This operating system is one variant of Linux distributions, which is used to perform security testing (penetration testing). Dracos linux in Arm by hundreds hydraulic pentest, forensics and reverse engineering. Use a GUI-based tools-tools the software using the CLI (command line interface) and GUI (graphical user interface) to perform its operations. Now Dracos currently already up to version 3.1.5 with the code name ""KUNTILANAK WITH REMASTERED"".","Categories
Operating System Kernels, OS distribution, Live CD, Penetration Testing"
"DISCLAIMER:
THIS APPLICATION IS IN BETA AND MIGHT HARM YOUR SYSTEM, ONLY USE IT IF YOU ARE A TECH EXPERIENCED PERSON. POSSIBLE DAMAGE DOES INCLUDE BUT IS NOT LIMITED TO DAMAGE ON OTHER APPLICATIONS, HARDWARE DAMAGE (OVERHEATING) AND DATA LOSS

QuantumAccelerator is a free and open source application to easily manage Windows 10/11 in one place. With this application, I want to allow less tech experienced people to be able to manage their computer, especially when it comes to privacy. It isn't made with only less tech experienced people in mind, it accelerates the process of managing the operating system for everyone, and more advanced features will be added later.

Managing files and privacy settings is heavily trust based and in my opinion should be available to everyone. That's why this application is completely free and open source.DISCLAIMER:
THIS APPLICATION IS IN BETA AND MIGHT HARM YOUR SYSTEM, ONLY USE IT IF YOU ARE A TECH EXPERIENCED PERSON. POSSIBLE DAMAGE DOES INCLUDE BUT IS NOT LIMITED TO DAMAGE ON OTHER APPLICATIONS, HARDWARE DAMAGE (OVERHEATING) AND DATA LOSS

QuantumAccelerator is a free and open source application to easily manage Windows 10/11 in one place. With this application, I want to allow less tech experienced people to be able to manage their computer, especially when it comes to privacy. It isn't made with only less tech experienced people in mind, it accelerates the process of managing the operating system for everyone, and more advanced features will be added later.

Managing files and privacy settings is heavily trust based and in my opinion should be available to everyone. That's why this application is completely free and open source.","Categories
System, Password Generators"
"This is a plugin to KeePass <http://www.KeePass.info> to force all fields, notes and file attachments to use in-memory protection <https://keepass.info/help/base/security.html#secmemprot>.

It should be regarded as highly experimentalThis is a plugin to KeePass <http://www.KeePass.info> to force all fields, notes and file attachments to use in-memory protection <https://keepass.info/help/base/security.html#secmemprot>.

It should be regarded as highly experimental","Categories
Password Managers"
VictimCorp sourceforge repository for source codes and developments.VictimCorp sourceforge repository for source codes and developments.,"Categories
OSINT"
"This is a diary that allows you to digitally write entries and view them. What makes this a masterpiece from its counterparts is how user data is created and abstracted. User data is protected and stored in PNG images, the image it self is not encrypted but the data inside the image is encrypted. If you open any one of the created PNG images, they look like blank images!. These ""normal"" looking images protect your information from prying eyes. The simplicity and elegance of my program stores your data(password and entry) locally and hidden from everyone.This is a diary that allows you to digitally write entries and view them. What makes this a masterpiece from its counterparts is how user data is created and abstracted. User data is protected and stored in PNG images, the image it self is not encrypted but the data inside the image is encrypted. If you open any one of the created PNG images, they look like blank images!. These ""normal"" looking images protect your information from prying eyes. The simplicity and elegance of my program stores your data(password and entry) locally and hidden from everyone.","Categories
Text Editors, Security"
Black Box Encryption Program: A program that uses encryption to prevent unauthorized access to digital information. Encryption is used to protect digital information on computers. The user can add various files in an organized way and merge them into one executive fileBlack Box Encryption Program: A program that uses encryption to prevent unauthorized access to digital information. Encryption is used to protect digital information on computers. The user can add various files in an organized way and merge them into one executive file,"Categories
Encryption"
"Bitwarden is an easy-to-use and secure desktop vault for managing passwords and other sensitive data. It helps individuals and teams share, store and sync sensitive data, and create and secure passwords. All data is fully encrypted before it even leaves your device, with end-to-end AES-256 bit encryption, salted hashing, and PBKDF2 SHA-256.

Written using Electron and Angular, this native desktop application can be accessed on Windows, macOS and Linux desktops.Bitwarden is an easy-to-use and secure desktop vault for managing passwords and other sensitive data. It helps individuals and teams share, store and sync sensitive data, and create and secure passwords. All data is fully encrypted before it even leaves your device, with end-to-end AES-256 bit encryption, salted hashing, and PBKDF2 SHA-256.

Written using Electron and Angular, this native desktop application can be accessed on Windows, macOS and Linux desktops.","Categories
Password Managers"
"This plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/alternateautotypeThis plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/alternateautotype","Categories
Password Managers"
"HashPW is a password creator. Each time you need to login to a program or site, HashPW can be used to paste a required username into the site. Then the hashed password can be (re)created and pasted into the program or site password field. Click help file button for features and instructions.

See WIKI for update information.HashPW is a password creator. Each time you need to login to a program or site, HashPW can be used to paste a required username into the site. Then the hashed password can be (re)created and pasted into the program or site password field. Click help file button for features and instructions.

See WIKI for update information.","Categories
Password Managers"
"This plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/kpcolorchangeThis plugin moved to Github, download the up to date version here: https://github.com/rookiestyle/kpcolorchange","Categories
Password Managers"
"Linux WiFi pentesting distribution built off Tiny Core Linux and inspired by the Xiaopan OS project. Lightweight with some new tools and updates to tools that have stood the test of time.

Official forum redirected to: http://tinypawlinux.rf.gd

Ideal for:

-Wireless network auditing

-Running from USB / CD / VM

-Minimal system footprint and resource consumption

-Intermediate - Advanced skill range

*Due to some ""word lists"" exceeding 1000Mb as well as user preference - only basic ones are included in .iso downloads*

*Not intended for use on or against any wireless device, network or system other then your own. The creator of TinyPaw-Linux does not advocate illegal activity*Linux WiFi pentesting distribution built off Tiny Core Linux and inspired by the Xiaopan OS project. Lightweight with some new tools and updates to tools that have stood the test of time.

Official forum redirected to: http://tinypawlinux.rf.gd

Ideal for:

-Wireless network auditing

-Running from USB / CD / VM

-Minimal system footprint and resource consumption

-Intermediate - Advanced skill range

*Due to some ""word lists"" exceeding 1000Mb as well as user preference - only basic ones are included in .iso downloads*

*Not intended for use on or against any wireless device, network or system other then your own. The creator of TinyPaw-Linux does not advocate illegal activity*","Categories
Security, Wireless, OS distribution"
"Free TACACS+ (tac_plus) engine (written in C++) and webui (PHP) allows network administrators to limit access to network devices.

This project (tacplus/webui) use to be on www.networkforums.net.
New and improved features been added since the last release on old website.

** New Release of WebUI **
Improved useability
More searching capabilities in reportsFree TACACS+ (tac_plus) engine (written in C++) and webui (PHP) allows network administrators to limit access to network devices.

This project (tacplus/webui) use to be on www.networkforums.net.
New and improved features been added since the last release on old website.

** New Release of WebUI **
Improved useability
More searching capabilities in reports","Categories
Security, Networking"
"This package implements the FF1, FF3, and FFX algorithms and the A2 and A10 parameter sets for format-preserving encryption.

The FF1 and FF3 methods for format-preserving encryption are implementations of NIST Special Publication 800-38G, Recommendation for Block Cipher Modes of Operation: Methods for Format-Preserving Encryption.

The FFX algorithm and A2 and A10 parameter sets are implementations of ""The FFX Mode of Operation for Format-Preserving Encryption,"" by Mihir Bellare, Phillip Rogaway, and Terence Spies.

For more information see the README.txt and package-info.java files in the source.This package implements the FF1, FF3, and FFX algorithms and the A2 and A10 parameter sets for format-preserving encryption.

The FF1 and FF3 methods for format-preserving encryption are implementations of NIST Special Publication 800-38G, Recommendation for Block Cipher Modes of Operation: Methods for Format-Preserving Encryption.

The FFX algorithm and A2 and A10 parameter sets are implementations of ""The FFX Mode of Operation for Format-Preserving Encryption,"" by Mihir Bellare, Phillip Rogaway, and Terence Spies.

For more information see the README.txt and package-info.java files in the source.","Categories
Cryptography, Libraries, Encryption, Encryption Algorithms"
"Инструмент для шифрования файлов на русском языке. Только для операционной системы Windows. Интеграции с контекстным меню проводника нет. AES шифрование 256 бит. Официальная страница http://xn--90abhbolvbbfgb9aje4m.xn--p1ai/%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C/%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5/rusimplecrypt-%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D1%84%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2.html

A tool to encrypt files in Russian. Only for the Windows operating system. Integration with Explorer context menu does not. AES encryption of 256 bits.

based on sourceforge.net/projects/oss-simplecrypt/Инструмент для шифрования файлов на русском языке. Только для операционной системы Windows. Интеграции с контекстным меню проводника нет. AES шифрование 256 бит. Официальная страница http://xn--90abhbolvbbfgb9aje4m.xn--p1ai/%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C/%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5/rusimplecrypt-%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D1%84%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2.html

A tool to encrypt files in Russian. Only for the Windows operating system. Integration with Explorer context menu does not. AES encryption of 256 bits.

based on sourceforge.net/projects/oss-simplecrypt/","Categories
Cryptography, Encryption"
"This program generate random password of a specified length, with numbers, upper and lowercase letters and special symbols.This program generate random password of a specified length, with numbers, upper and lowercase letters and special symbols.","Categories
Security, eCommerce, Password Managers"
"Free portable cross-platform multi-user password manager, 100%-pure Java. DB for each pkg-user is encrypted and protected by pkg-user hash. In addition - passwords in DB are stored in encrypted form. In result - stored passwords are double encrypted ! Passwords of pkg-users are not stored in program - stored and compared only hashes. Support md2, md5, sha1, sha256, sha384 and sha512 hash. Support export DB to CSV, HTML, XLS or XML and import from CSV, XLS or XML. Simple and intuitive GUI - Graphical User Interface. PKG use crypto security random generator. Developed with Java Spring Framework. Tested in Windows/Linux.
Need Jre-1.8 - https://www.oracle.com/java/technologies/javase/javase8-archive-downloads.html.
Source - https://github.com/harp077/pkg .
If you like this - put a star on https://github.com/harp077/pkg/ for support project please.Free portable cross-platform multi-user password manager, 100%-pure Java. DB for each pkg-user is encrypted and protected by pkg-user hash. In addition - passwords in DB are stored in encrypted form. In result - stored passwords are double encrypted ! Passwords of pkg-users are not stored in program - stored and compared only hashes. Support md2, md5, sha1, sha256, sha384 and sha512 hash. Support export DB to CSV, HTML, XLS or XML and import from CSV, XLS or XML. Simple and intuitive GUI - Graphical User Interface. PKG use crypto security random generator. Developed with Java Spring Framework. Tested in Windows/Linux.
Need Jre-1.8 - https://www.oracle.com/java/technologies/javase/javase8-archive-downloads.html.
Source - https://github.com/harp077/pkg .
If you like this - put a star on https://github.com/harp077/pkg/ for support project please.","Categories
Security, Cryptography, Password Managers"
"XOR encryption software for Windows. Generates random key files which it then uses to mimic the One-Time Pad encryption technique.

Distributed together with RandFileGen, a program that can generate random files of any size and is extensible by plugins.XOR encryption software for Windows. Generates random key files which it then uses to mimic the One-Time Pad encryption technique.

Distributed together with RandFileGen, a program that can generate random files of any size and is extensible by plugins.","Categories
Security, Cryptography, Encryption"
"This tool is created by a Technician for the Technicians.
This will simplify your job on the Windows Operating System.
Working with these systems, more often than not tasks like maintenance become perpetual.
With that in mind, my ultimate goal and function of WinBOLT were simple, fool proof secure automation.
WinBOLT automates the standard process of annoying Windows Updates, Malware Scans, running CCleaner etc.


This tool is simple, effective and powerful.


Check out our website!
http://WinBOLT.net/


Developed by Christian Vazquez
https://Linkedin.com/in/TechnicianOnlineThis tool is created by a Technician for the Technicians.
This will simplify your job on the Windows Operating System.
Working with these systems, more often than not tasks like maintenance become perpetual.
With that in mind, my ultimate goal and function of WinBOLT were simple, fool proof secure automation.
WinBOLT automates the standard process of annoying Windows Updates, Malware Scans, running CCleaner etc.


This tool is simple, effective and powerful.


Check out our website!
http://WinBOLT.net/


Developed by Christian Vazquez
https://Linkedin.com/in/TechnicianOnline","Categories
Security, System, School Management"
"The most advanced, powerful and yet beautiful penetration testing distribution ever created.Lined up with ultimate collection of tools for pro Ethical Hackers and Cyber Security Experts.

Simplify security in your IT infrastructure with Cyborg. Its real strength comes from the understanding that a tester requires a strong and efficient system,that benefits from a strong selection of tools, integrated with a stable linux environment.The most advanced, powerful and yet beautiful penetration testing distribution ever created.Lined up with ultimate collection of tools for pro Ethical Hackers and Cyber Security Experts.

Simplify security in your IT infrastructure with Cyborg. Its real strength comes from the understanding that a tester requires a strong and efficient system,that benefits from a strong selection of tools, integrated with a stable linux environment.","Categories
Cybersecurity, Penetration Testing"
"For each entry, this plugin allows to define a system-wide hot key that auto-types a specific sequence.

Minimum required version: KeePass 2.24

Installation:
Just copy to KEEPASS_2_FOLDER/Plugins directory (If doesn't exists - create it)For each entry, this plugin allows to define a system-wide hot key that auto-types a specific sequence.

Minimum required version: KeePass 2.24

Installation:
Just copy to KEEPASS_2_FOLDER/Plugins directory (If doesn't exists - create it)","Categories
Enterprise, Password Managers"
Online Signature Verification technology requires primarily a digitizing tablet and a special pen connected to the USB port of a computer. An individual can sign on the digitizing tablet using the special pen regardless of his signature size and position. The signature is characterized as pen-strokes consisting x-y coordinates and pressure with the data being stored in a signature database. Dynamic time warping (DTW) and quadratic discriminant analysis (QDA) is used to get results where the system accepts 2% of forged signatures and rejects 5% of true signaturesOnline Signature Verification technology requires primarily a digitizing tablet and a special pen connected to the USB port of a computer. An individual can sign on the digitizing tablet using the special pen regardless of his signature size and position. The signature is characterized as pen-strokes consisting x-y coordinates and pressure with the data being stored in a signature database. Dynamic time warping (DTW) and quadratic discriminant analysis (QDA) is used to get results where the system accepts 2% of forged signatures and rejects 5% of true signatures,"Categories
Security, Algorithms, Bio-Informatics"
"Program generates as many fake names as you want in lots of different languages. Works in Linux, *BSD & Windows.

Version 2.0x saves the names to a file called filenames.txt , which you can load into a text editor. Currently v2.0x is the Latest Version.Program generates as many fake names as you want in lots of different languages. Works in Linux, *BSD & Windows.

Version 2.0x saves the names to a file called filenames.txt , which you can load into a text editor. Currently v2.0x is the Latest Version.","Categories
Security, Internet, Education"
"Open-Hashtool is an easy2use Qt based application, which can be used to calculate the hash (MD4; MD5; SHA-1; SHA-224; SHA-256; SHA-384; SHA-512; SHA3-224; SHA3-256; SHA3-386; SHA3-512) of texts and files.

It's compatible with Windows and Linux. But Linux users need Qt5.1 or Wine (configuration: Windows Version <= Windows 2008) to run the Open-Hashtool.
Please read the Wiki for compiling instructions.Open-Hashtool is an easy2use Qt based application, which can be used to calculate the hash (MD4; MD5; SHA-1; SHA-224; SHA-256; SHA-384; SHA-512; SHA3-224; SHA3-256; SHA3-386; SHA3-512) of texts and files.

It's compatible with Windows and Linux. But Linux users need Qt5.1 or Wine (configuration: Windows Version <= Windows 2008) to run the Open-Hashtool.
Please read the Wiki for compiling instructions.","Categories
Cryptography"
"This is a plugin to KeePass <http://www.KeePass.info> to allow other plugins to check for updates using the latest file release on SourceForge. On it's own, it does nothing, but other plugins may require this one in order to provide version information when KeePass checks for upadesThis is a plugin to KeePass <http://www.KeePass.info> to allow other plugins to check for updates using the latest file release on SourceForge. On it's own, it does nothing, but other plugins may require this one in order to provide version information when KeePass checks for upades","Categories
Password Managers"
"A python script used to generate all possible password combinations for cracking WAP and other logins or password files.

This program is open source. If you see the need to repair or change something by all means do so, but share your findings. *HONK*

Usage: wordpie.py [-h] [-o OUTPUT] [-min MIN_SIZE] [-max MAX_SIZE] [-N] [-L] [-U] [-S] [-A] [-v]

Generate a wordlist with all possible combinations of letters including:

-L (Lowercase Letters)
-U (Uppercase Letters)
-N (Numbers)
-S (Special Characters)
-A (All Characters, Numbers, and Letters)

-min (Minimum Size)
-max (Maximum Size)

-o outputfile.gz
or
-o stdout

By default -o filename.gz to create a GZ compressed text file of all the words. Use the keyword ""stdout"" to print to screen or for use with other programs like Aircrack-ng or Medusa

./wordpie.py | xargs -L 1 medusa -h 192.168.1.1 -u admin -M web-form -p

./wordpie.py -o stdout -A | aircrack-ng -b XX:XX:XX:XX:XX:XX -w - *.capA python script used to generate all possible password combinations for cracking WAP and other logins or password files.

This program is open source. If you see the need to repair or change something by all means do so, but share your findings. *HONK*

Usage: wordpie.py [-h] [-o OUTPUT] [-min MIN_SIZE] [-max MAX_SIZE] [-N] [-L] [-U] [-S] [-A] [-v]

Generate a wordlist with all possible combinations of letters including:

-L (Lowercase Letters)
-U (Uppercase Letters)
-N (Numbers)
-S (Special Characters)
-A (All Characters, Numbers, and Letters)

-min (Minimum Size)
-max (Maximum Size)

-o outputfile.gz
or
-o stdout

By default -o filename.gz to create a GZ compressed text file of all the words. Use the keyword ""stdout"" to print to screen or for use with other programs like Aircrack-ng or Medusa

./wordpie.py | xargs -L 1 medusa -h 192.168.1.1 -u admin -M web-form -p

./wordpie.py -o stdout -A | aircrack-ng -b XX:XX:XX:XX:XX:XX -w - *.cap","Categories
Cryptography, Wireless, Password Crackers"
