Description,Category
KTechlab is an IDE for microcontrollers and electronics.KTechlab is an IDE for microcontrollers and electronics.,"Categories
Electronic Design Automation (EDA)"
"Hunspell is a spell checker and morphological analyzer library and program designed for languages with rich morphology and complex compounding or character encoding. Hunspell interfaces: Curses, Ispell compatible pipe interface, OpenOffice.org UNO moduleHunspell is a spell checker and morphological analyzer library and program designed for languages with rich morphology and complex compounding or character encoding. Hunspell interfaces: Curses, Ispell compatible pipe interface, OpenOffice.org UNO module","Categories
Word Processors, Search Engines, Internationalization (I18N), Artificial Intelligence, HMI, Information Analysis"
"The National Library of New Zealand's Metadata Extraction Tool automatically extracts preservation-related metadata from digital files, then output that metadata in XML formats. It can be used through a graphical user interface or command-line interface.

Please take the latest code from 'https://github.com/DIA-NZ/Metadata-Extraction-Tool.git'. The code on source forge will not be updated henceforth as it is moved to github.The National Library of New Zealand's Metadata Extraction Tool automatically extracts preservation-related metadata from digital files, then output that metadata in XML formats. It can be used through a graphical user interface or command-line interface.

Please take the latest code from 'https://github.com/DIA-NZ/Metadata-Extraction-Tool.git'. The code on source forge will not be updated henceforth as it is moved to github.","Categories
Data Formats, Other/Nonlisted Topic, Information Analysis"
"OpenClinic GA is an open source integrated hospital information management system covering management of administrative, financial, clinical, lab, x-ray, pharmacy, meals distribution and other data. Extensive statistical and reporting capabilities.OpenClinic GA is an open source integrated hospital information management system covering management of administrative, financial, clinical, lab, x-ray, pharmacy, meals distribution and other data. Extensive statistical and reporting capabilities.","Categories
Bio-Informatics, Billing, Healthcare, Clinic Management, Pharmacy, Hospital Management"
"CLISP is a portable ANSI Common Lisp implementation and development environment by Bruno Haible. Interpreter, compiler, debugger, CLOS, MOP, FFI, Unicode, sockets, CLX. UI in English, German, French, Spanish, Dutch, Russian, and Danish.CLISP is a portable ANSI Common Lisp implementation and development environment by Bruno Haible. Interpreter, compiler, debugger, CLOS, MOP, FFI, Unicode, sockets, CLX. UI in English, German, French, Spanish, Dutch, Russian, and Danish.","Categories
Build Tools, Compilers, Interpreters, System Shells, Artificial Intelligence, Mathematics"
"MAX home automation is a GTK+ application to manage ELV/eQ-3 MAX! cubes. A cube is a gateway to a network of radiator thermostats, shutter contacts etc. Radiator and wall-mounted thermostat schedule can be edited uploaded, stored into a file and restored from there. Wall-mounted thermostat temperature graphs are indicated on a separate page sorted by the installation room. HTTP server is provided for integration with HTTP-enabled controls. E.g. thermostats can be queried and controlled remotely via HTTP GET-queries.MAX home automation is a GTK+ application to manage ELV/eQ-3 MAX! cubes. A cube is a gateway to a network of radiator thermostats, shutter contacts etc. Radiator and wall-mounted thermostat schedule can be edited uploaded, stored into a file and restored from there. Wall-mounted thermostat temperature graphs are indicated on a separate page sorted by the installation room. HTTP server is provided for integration with HTTP-enabled controls. E.g. thermostats can be queried and controlled remotely via HTTP GET-queries.","Categories
Building Automation, Thermostat, MQTT Brokers"
"Modbus Simulator for RS-232 and TCP/IP. Fork of mod_RSsim (https://sourceforge.net/projects/modrssim).

Requires Microsoft Visual C++ Redistributable for Visual Studio 2010.

For 32 bit and 64 bit Operating Systems
http://go.microsoft.com/fwlink/?LinkID=177916&clcid=0x489Modbus Simulator for RS-232 and TCP/IP. Fork of mod_RSsim (https://sourceforge.net/projects/modrssim).

Requires Microsoft Visual C++ Redistributable for Visual Studio 2010.

For 32 bit and 64 bit Operating Systems
http://go.microsoft.com/fwlink/?LinkID=177916&clcid=0x489","Categories
HMI"
"TurboVNC is a high-performance, enterprise-quality version of VNC based on TightVNC, TigerVNC, and X.org. It contains a variant of Tight encoding that is tuned for maximum performance and compression with 3D applications (VirtualGL), video, and other image-intensive workloads. TurboVNC, in combination with VirtualGL, provides a complete solution for remotely displaying 3D applications with interactive performance. TurboVNC's high-speed encoding methods have been adopted by TigerVNC and libvncserver, and TurboVNC is also compatible with any other TightVNC derivative.

TurboVNC forked from TightVNC in 2004 and still covers all of the TightVNC 1.3.x features, but TurboVNC contains numerous feature enhancements and bug fixes relative to TightVNC, and it compresses 3D and video workloads much better than TightVNC while using generally only 5-20% of the CPU time of the latter. Using non-default settings, TurboVNC can also be made to compress 2D workloads as ""tightly"" as TightVNC.TurboVNC is a high-performance, enterprise-quality version of VNC based on TightVNC, TigerVNC, and X.org. It contains a variant of Tight encoding that is tuned for maximum performance and compression with 3D applications (VirtualGL), video, and other image-intensive workloads. TurboVNC, in combination with VirtualGL, provides a complete solution for remotely displaying 3D applications with interactive performance. TurboVNC's high-speed encoding methods have been adopted by TigerVNC and libvncserver, and TurboVNC is also compatible with any other TightVNC derivative.

TurboVNC forked from TightVNC in 2004 and still covers all of the TightVNC 1.3.x features, but TurboVNC contains numerous feature enhancements and bug fixes relative to TightVNC, and it compresses 3D and video workloads much better than TightVNC while using generally only 5-20% of the CPU time of the latter. Using non-default settings, TurboVNC can also be made to compress 2D workloads as ""tightly"" as TightVNC.","Categories
Systems Administration, Distributed Computing, Data Visualization, Remote Desktop"
"Circuitmod is a circuit simulator that extend the capacity of the original Falstad's Java Circuit Simulator into CMOS Chips, Led Arrays, Led Matrix and PIC Programming. The Horizon is limitless.
Try today.Circuitmod is a circuit simulator that extend the capacity of the original Falstad's Java Circuit Simulator into CMOS Chips, Led Arrays, Led Matrix and PIC Programming. The Horizon is limitless.
Try today.","Categories
Simulation, Electronic Design Automation (EDA), Computer Aided Instruction (CAI)"
"Program for downloading web source maps or local files maps for various programs or GPS devices.
Terra Incognita™ main features:
navigating through map by simple clicking
generating OziExplorer, Kmz, JNX, GPSdash or TrekBuddy calibrated map file
possibility to use many web map sources Google Maps™, Bing™, Open street map ...
managing of waypoints or tracks saved in gpx and many other formats
selected user defined map area for saving
simplified and easy user interface
downloading and saving maps on background
automatic split of very large areas to many smaller map filesProgram for downloading web source maps or local files maps for various programs or GPS devices.
Terra Incognita™ main features:
navigating through map by simple clicking
generating OziExplorer, Kmz, JNX, GPSdash or TrekBuddy calibrated map file
possibility to use many web map sources Google Maps™, Bing™, Open street map ...
managing of waypoints or tracks saved in gpx and many other formats
selected user defined map area for saving
simplified and easy user interface
downloading and saving maps on background
automatic split of very large areas to many smaller map files","Categories
GPS"
"This software implements the IEC60870-5-104 protocol (client side) for substation data acquisition and control via tcp/ip network using the QT UI Framework. It can be compiled on Linux and Windows platforms. It's possible to poll and view data from the remote system (RTU) and also send commands.
>>> Have a look also at my new SCADA project here:
https://github.com/riclolsen/json-scadaThis software implements the IEC60870-5-104 protocol (client side) for substation data acquisition and control via tcp/ip network using the QT UI Framework. It can be compiled on Linux and Windows platforms. It's possible to poll and view data from the remote system (RTU) and also send commands.
>>> Have a look also at my new SCADA project here:
https://github.com/riclolsen/json-scada","Categories
Data Formats, SCADA, Test and Measurement"
"Docear (pronounced dog-ear) is what we call an “academic literature suite”. It integrates everything you need to search, organize and create academic literature in a single application: a digital library, reference manager, PDF and file manager, note taking and mind mapping. And the best: Docear works seemlessly with many existing tools like Mendeley, Microsoft Word, and Foxit Reader.

Docear is free and open source, based on Freeplane, funded by the German Federal Ministry of Technology and developed by scientists from around the world, among others from OvGU, and the University of California, Berkeley.Docear (pronounced dog-ear) is what we call an “academic literature suite”. It integrates everything you need to search, organize and create academic literature in a single application: a digital library, reference manager, PDF and file manager, note taking and mind mapping. And the best: Docear works seemlessly with many existing tools like Mendeley, Microsoft Word, and Foxit Reader.

Docear is free and open source, based on Freeplane, funded by the German Federal Ministry of Technology and developed by scientists from around the world, among others from OvGU, and the University of California, Berkeley.","Categories
Word Processors, Scientific/Engineering, Research"
"This material enables IBM SPSS Statistics users to run code written in the R language inside Statistics.

Additional free items for R in Statistics and other materials are available from the SPSS Community at www.ibm.com/developerworks/spssdevcentralThis material enables IBM SPSS Statistics users to run code written in the R language inside Statistics.

Additional free items for R in Statistics and other materials are available from the SPSS Community at www.ibm.com/developerworks/spssdevcentral","Categories
Data Visualization, Business Intelligence, Statistics"
injooosm integrades OpenStreetMap in Joomla. It shows Tracks and Waypoints in a SlippyMap. Registred Users can uploads own Files.injooosm integrades OpenStreetMap in Joomla. It shows Tracks and Waypoints in a SlippyMap. Registred Users can uploads own Files.,"Categories
Dynamic Content, GPS"
"Firmware development/ improvement for the digital storage oscilloscope ""Welec 2000a- series"".Firmware development/ improvement for the digital storage oscilloscope ""Welec 2000a- series"".","Categories
Data Visualization"
"C++, Matlab and Python library for Hidden-state Conditional Random Fields. Implements 3 algorithms: LDCRF, HCRF and CRF. For Windows and Linux, 32- and 64-bits. Optimized for multi-threading. Works with sparse or dense input features.C++, Matlab and Python library for Hidden-state Conditional Random Fields. Implements 3 algorithms: LDCRF, HCRF and CRF. For Windows and Linux, 32- and 64-bits. Optimized for multi-threading. Works with sparse or dense input features.","Categories
Algorithms, Library, Information Analysis"
"A Java interface and implementation for the W3C Web Ontology Language (OWL), used to represent Semantic Web ontologies. The API is focused towards OWL 2 and offers an interface to inference engines and validation functionality.A Java interface and implementation for the W3C Web Ontology Language (OWL), used to represent Semantic Web ontologies. The API is focused towards OWL 2 and offers an interface to inference engines and validation functionality.","Categories
WWW/HTTP, Artificial Intelligence"
"Eclipse Verilog editor is a plugin for the Eclipse IDE. It provides Verilog(IEEE-1364) and VHDL language specific code viewer, contents outline, code assist etc. It helps coding and debugging in hardware development based on Verilog or VHDL.Eclipse Verilog editor is a plugin for the Eclipse IDE. It provides Verilog(IEEE-1364) and VHDL language specific code viewer, contents outline, code assist etc. It helps coding and debugging in hardware development based on Verilog or VHDL.","Categories
Integrated Development Environments (IDE), Electronic Design Automation (EDA)"
"This ASN.1 compiler turns ASN.1 specifications into C code. The asn1c is shipped together with conformant BER/DER/XER/PER codecs. The X.509, GSM TAP3, MEGACO, RRC and LDAP encoding and decoding examples are part of the source code distribution.

NOTE: THE asn1c PROJECT HAS LARGELY MOVED TO GITHUB: http://github.com/vlm/asn1cThis ASN.1 compiler turns ASN.1 specifications into C code. The asn1c is shipped together with conformant BER/DER/XER/PER codecs. The X.509, GSM TAP3, MEGACO, RRC and LDAP encoding and decoding examples are part of the source code distribution.

NOTE: THE asn1c PROJECT HAS LARGELY MOVED TO GITHUB: http://github.com/vlm/asn1c","Categories
Telephony, Cryptography, Code Generators, Compilers, Networking, Interface Engine/Protocol Translator"
"MathJax is a modular javascript framework for including mathematics in web pages. It can take input in various formats, like TeX and MathML, and can produce output in various forms, such as MathML or HTML-with-CSS. Components are loaded as needed.MathJax is a modular javascript framework for including mathematics in web pages. It can take input in various formats, like TeX and MathML, and can produce output in various forms, such as MathML or HTML-with-CSS. Components are loaded as needed.","Categories
BBS, Message Board, Mathematics, Computer Aided Instruction (CAI), Blogging, Wiki"
"UnBBayes is a probabilistic network framework written in Java. It has both a GUI and an API with inference, sampling, learning and evaluation. It supports Bayesian networks, influence diagrams, MSBN, OOBN, HBN, MEBN/PR-OWL, PRM, structure, parameter and incremental learning.

Please, visit our wiki (https://sourceforge.net/p/unbbayes/wiki/Home/) for more information. Check out the license section (https://sourceforge.net/p/unbbayes/wiki/License/) for our licensing policy.UnBBayes is a probabilistic network framework written in Java. It has both a GUI and an API with inference, sampling, learning and evaluation. It supports Bayesian networks, influence diagrams, MSBN, OOBN, HBN, MEBN/PR-OWL, PRM, structure, parameter and incremental learning.

Please, visit our wiki (https://sourceforge.net/p/unbbayes/wiki/Home/) for more information. Check out the license section (https://sourceforge.net/p/unbbayes/wiki/License/) for our licensing policy.","Categories
Artificial Intelligence"
"Impact is an explicit Finite Element Program Suite which simulates dynamic impact events. It has a range of elements, contact handling and different material laws. Models can be created, solved and analyzed with the included pre- and postprocessor. Impact is based on an Explicit Time stepping algorithm. These kind of codes are used to simulate dynamic phenomena such as car crashes and similar, usually involving large deformations.Impact is an explicit Finite Element Program Suite which simulates dynamic impact events. It has a range of elements, contact handling and different material laws. Models can be created, solved and analyzed with the included pre- and postprocessor. Impact is based on an Explicit Time stepping algorithm. These kind of codes are used to simulate dynamic phenomena such as car crashes and similar, usually involving large deformations.","Categories
Simulation, Data Visualization, Computer-aided technologies (CADD/CAM/CAE)"
Stand-alone application and Python tools for interactive and/or batch processing analysis of X-Ray Fluorescence Spectra. Graphical user interface (GUI) and batch processing capabilities provided.Stand-alone application and Python tools for interactive and/or batch processing analysis of X-Ray Fluorescence Spectra. Graphical user interface (GUI) and batch processing capabilities provided.,"Categories
Chemistry, Data Visualization, Physics"
"A Binary Decision Diagram library, with :
many highly efficient vectorized BDD operations,
dynamic variable reordering,
automated garbage collection,
a C++ interface with automatic reference counting,
and much more.A Binary Decision Diagram library, with :
many highly efficient vectorized BDD operations,
dynamic variable reordering,
automated garbage collection,
a C++ interface with automatic reference counting,
and much more.","Categories
Electronic Design Automation (EDA), Mathematics"
"Panini is a visual tool for creating perspective views from panoramic and wide angle photographs. More than a pano viewer, more than a view camera, with features of both. For Linux/Unix, Win32, and Mac systems with OpenGL 2.0 +
Nov. 2017: now hosted at https://github.com/lazarus-pkgs/paniniPanini is a visual tool for creating perspective views from panoramic and wide angle photographs. More than a pano viewer, more than a view camera, with features of both. For Linux/Unix, Win32, and Mac systems with OpenGL 2.0 +
Nov. 2017: now hosted at https://github.com/lazarus-pkgs/panini","Categories
Other/Nonlisted Topic, Data Visualization"
The Hamlib project's purpose is to develop flexible and portable shared libraries that offer a standardized API to control any radio oriented equipment through a computer interface.The Hamlib project's purpose is to develop flexible and portable shared libraries that offer a standardized API to control any radio oriented equipment through a computer interface.,"Categories
Ham Radio, Interface Engine/Protocol Translator"
"PreviSat is a satellite tracking software for observing purposes. Very easy to use, it shows positions of artificial satellites in real-time or manual mode. PreviSat is able to make predictions of their passes, predictions of MetOp and COSMO-SkyMed flares, ISS transits and several other calculations.PreviSat is a satellite tracking software for observing purposes. Very easy to use, it shows positions of artificial satellites in real-time or manual mode. PreviSat is able to make predictions of their passes, predictions of MetOp and COSMO-SkyMed flares, ISS transits and several other calculations.","Categories
Astronomy, Physics, Education"
Eclim is a set of eclipse and vim plugins to integrate the two projects.Eclim is a set of eclipse and vim plugins to integrate the two projects.,"Categories
Integrated Development Environments (IDE), Software Development, Scientific/Engineering"
"AJT is a set of utility classes for Java for handling some bioinformatics data, graphics file export, GUI widgets, and classes that should long have been added to the official Java API.AJT is a set of utility classes for Java for handling some bioinformatics data, graphics file export, GUI widgets, and classes that should long have been added to the official Java API.","Categories
Software Development, Graphics, Bio-Informatics"
PARs is a bioinformatics tool for the analysis of cis-regulatory DNA sequences. Composed of two parts: a suite of sequence analysis algorithms for predicting cis-binding sites in DNA sequences and a GUI for visualisation and exploration of the results.PARs is a bioinformatics tool for the analysis of cis-regulatory DNA sequences. Composed of two parts: a suite of sequence analysis algorithms for predicting cis-binding sites in DNA sequences and a GUI for visualisation and exploration of the results.,"Categories
Bio-Informatics"
GSim - free software tool for visualisation and processing of experimental and simulated nuclear magnetic resonance (NMR) spectra.GSim - free software tool for visualisation and processing of experimental and simulated nuclear magnetic resonance (NMR) spectra.,"Categories
Molecular Science, Chemistry"
"EdytorNC is text editor for CNC programmers. Some features : bolt holes calculation; solutions of triangles calculation; speed, feed calculation; conversion inch/mm, mm/inch; code colouring; RS232 data transmission with automatic file saving and possibility to download new CNC program directly from machine (beta function, look in tool tips in serial port configuration dialog).
Clipboard to keep texts from system clipboard.EdytorNC is text editor for CNC programmers. Some features : bolt holes calculation; solutions of triangles calculation; speed, feed calculation; conversion inch/mm, mm/inch; code colouring; RS232 data transmission with automatic file saving and possibility to download new CNC program directly from machine (beta function, look in tool tips in serial port configuration dialog).
Clipboard to keep texts from system clipboard.","Categories
Mechanical and Civil Engineering"
Grinder is a versatile open-source bioinformatic tool to create simulated omic shotgun and amplicon sequence libraries for all main sequencing platforms.Grinder is a versatile open-source bioinformatic tool to create simulated omic shotgun and amplicon sequence libraries for all main sequencing platforms.,"Categories
Bio-Informatics"
The VISL Constraint Grammar Compiler is a natural language parser generator. It is an implementation of Pasi Tapanainen's CG-2 constraint grammar formalism.The VISL Constraint Grammar Compiler is a natural language parser generator. It is an implementation of Pasi Tapanainen's CG-2 constraint grammar formalism.,"Categories
Artificial Intelligence"
"Paleta de Componentes para as Linguagens Delphi e Lazarus, compatível com Windows e Linux, que permite acesso direto a equipamentos de Automação Comercial, sem DLL's, interagindo com eles direto na porta serial.Paleta de Componentes para as Linguagens Delphi e Lazarus, compatível com Windows e Linux, que permite acesso direto a equipamentos de Automação Comercial, sem DLL's, interagindo com eles direto na porta serial.","Categories
Communications, Office/Business, Frameworks, Hardware Drivers, Interface Engine/Protocol Translator"
"The aim of the project is to develop an open source iSCSI target with professional features, works well in enterprise environment under real workload, and is scalable and versatile enough to meet the challenge of future storage needs and developements.The aim of the project is to develop an open source iSCSI target with professional features, works well in enterprise environment under real workload, and is scalable and versatile enough to meet the challenge of future storage needs and developements.","Categories
Software Development, Backup, Networking, Hardware Drivers, Clustering, Scientific/Engineering"
The OpenDSS is an electric power Distribution System Simulator (DSS) for supporting distributed resource integration and grid modernization efforts. See Discussion Forum for latest news.The OpenDSS is an electric power Distribution System Simulator (DSS) for supporting distributed resource integration and grid modernization efforts. See Discussion Forum for latest news.,"Categories
Simulation"
"Production recording and barcoding solution using EAN128 barcodes. Runs on Windows, OSX, Linux and supports MS SQL, Oracle and mySQL databases.Production recording and barcoding solution using EAN128 barcodes. Runs on Windows, OSX, Linux and supports MS SQL, Oracle and mySQL databases.","Categories
Enterprise, Printing, Test and Measurement"
Provides optical character recognition (OCR) solutions for Vietnamese language.Provides optical character recognition (OCR) solutions for Vietnamese language.,"Categories
Other/Nonlisted Topic, Scanner, Image Converters, OCR"
Open Source CAM - Toolpath Generation for 3-Axis CNC machiningOpen Source CAM - Toolpath Generation for 3-Axis CNC machining,"Categories
Computer-aided technologies (CADD/CAM/CAE)"
"Logic Gate Simulator is an open-source tool for experimenting with and learning about logic gates. Features include drag-and-drop gate layout and wiring, and user created ""integrated circuits"".Logic Gate Simulator is an open-source tool for experimenting with and learning about logic gates. Features include drag-and-drop gate layout and wiring, and user created ""integrated circuits"".","Categories
Simulation"
"[ENG]
Mod FreeCAD-PCB allow you to import PCB boards to FreeCAD.

Scope of mod:
- support for many different layers,
- possible to choose colours, transparency and names for each layer,
- mod allows you to import IGES models with colours,
- possible to show holes/vias independent.

[PL]
Moduł FreeCAD-PCB pozwala na importowanie płytek PCB do programu FreeCAD.

Możliwości modułu:
- wsparcie dla wielu różnych warstw,
- wyświetlanie otworów, przelotek niezależnie od siebie,
- możliwość wyboru koloru, przeźroczystości oraz nazwy dla poszczególnych warstw,
- importowanie modeli zapisanych w formacie IGS wraz z kolorami.

*****

Supported software:
- Eagle (*.brd)
- Razen (*.rzp)
- FreePCB (*.fpc)
- gEDA (*.pcb)
- FidoCadJ (*.fcd)
- KiCad (*.kicad_pcb)
- IDF v2/v3

Requirements: FreeCAD >= 0.14

Project forum: https://sourceforge.net/p/eaglepcb2freecad/forum/[ENG]
Mod FreeCAD-PCB allow you to import PCB boards to FreeCAD.

Scope of mod:
- support for many different layers,
- possible to choose colours, transparency and names for each layer,
- mod allows you to import IGES models with colours,
- possible to show holes/vias independent.

[PL]
Moduł FreeCAD-PCB pozwala na importowanie płytek PCB do programu FreeCAD.

Możliwości modułu:
- wsparcie dla wielu różnych warstw,
- wyświetlanie otworów, przelotek niezależnie od siebie,
- możliwość wyboru koloru, przeźroczystości oraz nazwy dla poszczególnych warstw,
- importowanie modeli zapisanych w formacie IGS wraz z kolorami.

*****

Supported software:
- Eagle (*.brd)
- Razen (*.rzp)
- FreePCB (*.fpc)
- gEDA (*.pcb)
- FidoCadJ (*.fcd)
- KiCad (*.kicad_pcb)
- IDF v2/v3

Requirements: FreeCAD >= 0.14

Project forum: https://sourceforge.net/p/eaglepcb2freecad/forum/","Categories
3D Modeling, Electronic Design Automation (EDA)"
Open tool platform for the cost effective rigorous development of dependable complex software systems services. This platform is based on the event-B formal method and provides natural support for refinement and mathematical proof.Open tool platform for the cost effective rigorous development of dependable complex software systems services. This platform is based on the event-B formal method and provides natural support for refinement and mathematical proof.,"Categories
Integrated Development Environments (IDE), UML, Mathematics"
NaroCAD is a fully fledged and extensible 3D parametric modeling CAD application. It is based on OpenCascade.NaroCAD is a fully fledged and extensible 3D parametric modeling CAD application. It is based on OpenCascade.,"Categories
3D Modeling, 3D Rendering, Data Visualization"
