Description,Category
EncFS - virtual encrypted filesystem for LinuxEncFS - virtual encrypted filesystem for Linux,"Categories
Cryptography, File Systems"
"OpenSIMS 2.0 is coming. It will provide a services layer for tying together various security tools into a common collaborative framework taking ""Community Centric Security"" from dream to reality. 1.0 is still available, but with no upgrade path to 2.0.OpenSIMS 2.0 is coming. It will provide a services layer for tying together various security tools into a common collaborative framework taking ""Community Centric Security"" from dream to reality. 1.0 is still available, but with no upgrade path to 2.0.","Categories
Security, Systems Administration, Networking"
Oinkmaster is a simple yet powerful Perl script to update and manage Snort signatures.Oinkmaster is a simple yet powerful Perl script to update and manage Snort signatures.,"Categories
Security"
"The Nemesis Project is designed to be a command line based, portable human
IP stack for UNIX-like and Windows systems. The suite is broken down by
protocol, and should allow for useful scripting of injected packets from
simple shell scripts.The Nemesis Project is designed to be a command line based, portable human
IP stack for UNIX-like and Windows systems. The suite is broken down by
protocol, and should allow for useful scripting of injected packets from
simple shell scripts.","Categories
Communications, Security, Firewall, Monitoring, Internet"
"VXE (Virtual eXecuting Environment) is an Intrusion Prevention System (IPS). It protects Linux servers from hacker attacks from network, etc. It protects software subsystems, such as: SMTP, HTTP and any other subsystem, already installed at the server.VXE (Virtual eXecuting Environment) is an Intrusion Prevention System (IPS). It protects Linux servers from hacker attacks from network, etc. It protects software subsystems, such as: SMTP, HTTP and any other subsystem, already installed at the server.","Categories
Security"
PrivaSphere Secure Messaging Service is a convinced user of open source. This is to give back to the community. The first contribution is a port of best practice crypto to Java.PrivaSphere Secure Messaging Service is a convinced user of open source. This is to give back to the community. The first contribution is a port of best practice crypto to Java.,"Categories
Security"
The goal of the project is to build a framework to allow Astaro firewall users to install optional software packages on their firewalls. (Astaro is a Linux-based firewall available from www.astaro.com.) Such a framework includes a package-management systThe goal of the project is to build a framework to allow Astaro firewall users to install optional software packages on their firewalls. (Astaro is a Linux-based firewall available from www.astaro.com.) Such a framework includes a package-management syst,"Categories
Security, Firewall"
A linux distribution for Wardrivers. It is available on disk and bootable CD. It's main intended use is for systems administrators that want to audit and evaluate thier wireless network installations. Should be handy for wardriving also.A linux distribution for Wardrivers. It is available on disk and bootable CD. It's main intended use is for systems administrators that want to audit and evaluate thier wireless network installations. Should be handy for wardriving also.,"Categories
Security, Systems Administration, Networking"
"Steganography tool which establishes a full-duplex steganographic data transfer protocol utilizing Real-time Transfer Protocol (RTP) packet payloads as the cover medium. The tool provides interactive chat, file transfer, and remote shell access.Steganography tool which establishes a full-duplex steganographic data transfer protocol utilizing Real-time Transfer Protocol (RTP) packet payloads as the cover medium. The tool provides interactive chat, file transfer, and remote shell access.","Categories
Terminals, Internet Phone, Chat, Streaming, File Sharing, Security"
"EasyIDS is an easy to install intrusion detection system based upon Snort. EasyIDS is designed for the network security beginner with minimal Linux experience. EasyIDS includes CentOS linux, Snort, Barnyard, mysql, BASE, ntop, arpwatch, and more.EasyIDS is an easy to install intrusion detection system based upon Snort. EasyIDS is designed for the network security beginner with minimal Linux experience. EasyIDS includes CentOS linux, Snort, Barnyard, mysql, BASE, ntop, arpwatch, and more.","Categories
Security"
"Portable, optimised implementation of Bruce Schneier's 64-bit symmetric block cipher, Blowfish. Includes support for ECB, CBC, CFB, OFB and CTR block cipher modes, weak key detection and parallelisation using OpenMP.Portable, optimised implementation of Bruce Schneier's 64-bit symmetric block cipher, Blowfish. Includes support for ECB, CBC, CFB, OFB and CTR block cipher modes, weak key detection and parallelisation using OpenMP.","Categories
Cryptography, Algorithms"
"Security Analyst Network Connection Profiler [sancp] is a network security tool designed to create connection logs and record network traffic for the purpose of auditing, historical analysis, and network activity discovery.Security Analyst Network Connection Profiler [sancp] is a network security tool designed to create connection logs and record network traffic for the purpose of auditing, historical analysis, and network activity discovery.","Categories
Security, Monitoring, Internet"
"HashserGUI is a GUI interface for Jacksum. It is intended to provide a graphical tool to create hashes for files within a directory, and check the hashes generated. It works with many hash functions, as md5, sha1, sha256, sha512, md4, crc, etc.HashserGUI is a GUI interface for Jacksum. It is intended to provide a graphical tool to create hashes for files within a directory, and check the hashes generated. It works with many hash functions, as md5, sha1, sha256, sha512, md4, crc, etc.","Categories
Cryptography"
"A replacement to traditional syslog daemons. Including cryptographic log protection, mysql, postgresql. Supported on Linux, BSD, Irix, Solaris and AIX.A replacement to traditional syslog daemons. Including cryptographic log protection, mysql, postgresql. Supported on Linux, BSD, Irix, Solaris and AIX.","Categories
Security, Logging"
Taof is a GUI cross-platform Python generic network protocol fuzzer. It has been designed for minimizing set-up time during fuzzing sessions and it is especially useful for fast testing of proprietary or undocumented protocols.Taof is a GUI cross-platform Python generic network protocol fuzzer. It has been designed for minimizing set-up time during fuzzing sessions and it is especially useful for fast testing of proprietary or undocumented protocols.,"Categories
Security"
"Novus Ordo Seclorum (Ordo for short) is a pathologically secured, invitation only secure communications framework. It is built on top of the Freenet
crypto libraries.Novus Ordo Seclorum (Ordo for short) is a pathologically secured, invitation only secure communications framework. It is built on top of the Freenet
crypto libraries.","Categories
Chat, Conferencing, Cryptography"
"ArpON (ARP handler inspection) is a Host-based solution that make the ARP standardized protocol secure in order to avoid the Man In The Middle (MITM) attack through the ARP spoofing, ARP cache poisoning or ARP poison routing attack.ArpON (ARP handler inspection) is a Host-based solution that make the ARP standardized protocol secure in order to avoid the Man In The Middle (MITM) attack through the ARP spoofing, ARP cache poisoning or ARP poison routing attack.","Categories
Security, Algorithms, Networking"
"AVirCAP is a system for manual and / or automated detection of CodeRed and Nimda type of hack attempts and virtually all other kinds of ""logable"" intrusion attempts. It can work stand alone or together with other additional AVirCAP machines in the LAN/WAVirCAP is a system for manual and / or automated detection of CodeRed and Nimda type of hack attempts and virtually all other kinds of ""logable"" intrusion attempts. It can work stand alone or together with other additional AVirCAP machines in the LAN/W","Categories
Security, Log Analysis, Logging"
winKeyLock utility enables to lock computer access quickly. Disables the Windows keyboard and mouse so a DVD/Movie can be watched by a small child without changing anything! During lock the current screen stays transparent not like during screen server.winKeyLock utility enables to lock computer access quickly. Disables the Windows keyboard and mouse so a DVD/Movie can be watched by a small child without changing anything! During lock the current screen stays transparent not like during screen server.,"Categories
Security, Screen Savers"
"Blockpost plugin for Agnitum Outpost Firewall.
Every IP-packet from or to IP address in ""Restricted Zone"" list to be dropped/rejected. Good for p2p spyware blocking.Blockpost plugin for Agnitum Outpost Firewall.
Every IP-packet from or to IP address in ""Restricted Zone"" list to be dropped/rejected. Good for p2p spyware blocking.","Categories
Security, Internet"
tcpreplay is a suite of tools to edit and replay captured network traffic.tcpreplay is a suite of tools to edit and replay captured network traffic.,"Categories
Security, Networking, Internet"
Misc pentest tools on the linux boxMisc pentest tools on the linux box,"Categories
Security"
"microCODE is a PHP module that allows inclusion of encrypted PHP sourcecode instead of plain PHP scripts.
Protect your intellectual property using standard encryption algorithms like DES or AES.microCODE is a PHP module that allows inclusion of encrypted PHP sourcecode instead of plain PHP scripts.
Protect your intellectual property using standard encryption algorithms like DES or AES.","Categories
Security, CGI Scripts, HTTP Servers"
"SAE provides a secure password-based authentication mechanism for 802.11. It is resistant to passive attack, active attack, and dictionary attack.SAE provides a secure password-based authentication mechanism for 802.11. It is resistant to passive attack, active attack, and dictionary attack.","Categories
Cryptography, Wireless"
The Firepoint Firewall Management Server provides the missing link between iptables and Firewall Builder to make a complete firewall system.The Firepoint Firewall Management Server provides the missing link between iptables and Firewall Builder to make a complete firewall system.,"Categories
Security, Firewall"
jdiscover is a Java-based packet sniffing and network analysis utility for building a graphical view of a local area network and analyzing weaknesses and vulnerabilities for security management and assessments.jdiscover is a Java-based packet sniffing and network analysis utility for building a graphical view of a local area network and analyzing weaknesses and vulnerabilities for security management and assessments.,"Categories
Security"
"Accepts machine specific, time sensitive password from standard user to then allow the user to run a new application as local Administrator. Released under GPL.Accepts machine specific, time sensitive password from standard user to then allow the user to run a new application as local Administrator. Released under GPL.","Categories
Other/Nonlisted Topic, Security"
"A community repository to develop Commodity Grid (CoG) Software for the access of Grids, through high level interfaces. The main repository is maintained at http://www.cogkit.orgA community repository to develop Commodity Grid (CoG) Software for the access of Grids, through high level interfaces. The main repository is maintained at http://www.cogkit.org","Categories
Security, File Managers, Clustering, Distributed Computing"
"watches for Regristry-changes of keys like HKLMSoftwareMicrosoftWindowsCurrentVersionRun etc. and pops up if something has changed, logs it, can ask google for the key found. Protects against Trojans and Viruses.watches for Regristry-changes of keys like HKLMSoftwareMicrosoftWindowsCurrentVersionRun etc. and pops up if something has changed, logs it, can ask google for the key found. Protects against Trojans and Viruses.","Categories
Security, Logging, Boot"
This project implements IPSec as NDIS Intermediate filter driver in Windows 2000. This IPSec driver appears as Virtual NIC to protocol drivers like TCP/IP driver. The network applications need not be aware of the existance of this IPSec driverThis project implements IPSec as NDIS Intermediate filter driver in Windows 2000. This IPSec driver appears as Virtual NIC to protocol drivers like TCP/IP driver. The network applications need not be aware of the existance of this IPSec driver,"Categories
Security, Internet"
"jWaste is a Java based implemtation of the WASTE-Protocol. WASTE is a mesh-based workgroup tool that allows for encrypted, private communication between distant parties on the internet, independant of local network organization.jWaste is a Java based implemtation of the WASTE-Protocol. WASTE is a mesh-based workgroup tool that allows for encrypted, private communication between distant parties on the internet, independant of local network organization.","Categories
Chat, Conferencing, File Sharing, Cryptography"
"A Network User Authentication System for Public and Mobile Terminals - It is an authentication gateway (captive portal type) for open network. It is applicable to wireless lan(WLAN), wired lan, and public terminals. See Home Page for detail.

MAIN DEVELOPMENT SITE IS MOVED FROM here TO ""https://osdn.jp/projects/opengate/"".A Network User Authentication System for Public and Mobile Terminals - It is an authentication gateway (captive portal type) for open network. It is applicable to wireless lan(WLAN), wired lan, and public terminals. See Home Page for detail.

MAIN DEVELOPMENT SITE IS MOVED FROM here TO ""https://osdn.jp/projects/opengate/"".","Categories
Security, Wireless"
"Cross platform GUI managing bookmarks and shortcuts in a portable way. Support import/export, search, encryption, hierarchical tags, USB key installation, various environments integration, OS-dependent shortcuts, plugins extensibility.Cross platform GUI managing bookmarks and shortcuts in a portable way. Support import/export, search, encryption, hierarchical tags, USB key installation, various environments integration, OS-dependent shortcuts, plugins extensibility.","Categories
Cryptography, Desktop Environment, Link Checking, Browser Extensions and Plugins, Agile Development Tools, Social Bookmarking"
"Rainmaker is a command line pseudo random number generator designed to work on multiple platforms. Rainmaker can be used produce cryptographically strong non-blocking output in many formats (Base-16, Alphanumeric, Numeric , and Alpha only modes).Rainmaker is a command line pseudo random number generator designed to work on multiple platforms. Rainmaker can be used produce cryptographically strong non-blocking output in many formats (Base-16, Alphanumeric, Numeric , and Alpha only modes).","Categories
Cryptography"
BogoSec is a utility that calculates source code security quality metrics. A flexible framework interprets the results of existing scanners to compute these metrics. BogoSec is useful to track security quality across releases and competing packages.BogoSec is a utility that calculates source code security quality metrics. A flexible framework interprets the results of existing scanners to compute these metrics. BogoSec is useful to track security quality across releases and competing packages.,"Categories
Security, QA Automation"
VisualHunter is a simple GUI for rkhunter build with C and GTK+ libraries.VisualHunter is a simple GUI for rkhunter build with C and GTK+ libraries.,"Categories
Security"
"yaSSL, or yet another SSL, is an embedded ssl library for programmers building security functionality into their applications and devices. yaSSL is highly portable, and runs on standard as well as embedded platforms(QNX, ThreadX, VxWorks, Tron)

yaSSL is still available but no longer being developed. Current development on the same project continues under wolfSSL. Visit yaSSL Home above for the latest stable release.yaSSL, or yet another SSL, is an embedded ssl library for programmers building security functionality into their applications and devices. yaSSL is highly portable, and runs on standard as well as embedded platforms(QNX, ThreadX, VxWorks, Tron)

yaSSL is still available but no longer being developed. Current development on the same project continues under wolfSSL. Visit yaSSL Home above for the latest stable release.","Categories
Cryptography, Networking, Mobile"
"Open source DRM for MPEG-4 and MPEG-2 adhering to ISO/MPEG IPMP open standards (MPEG IPMP Hooks and IPMP-X), ISMAcryp and OMA DRM 2 specs. Includes CA, PKI, DOI mgmt, ISMA streaming, license server, encoding/encryption, player, plugin architecture, etcOpen source DRM for MPEG-4 and MPEG-2 adhering to ISO/MPEG IPMP open standards (MPEG IPMP Hooks and IPMP-X), ISMAcryp and OMA DRM 2 specs. Includes CA, PKI, DOI mgmt, ISMA streaming, license server, encoding/encryption, player, plugin architecture, etc","Categories
Security, Video, Sound/Audio"
"Apache security module. Makes Apache configurable to work as diffrent user, group and diffrent chroot() environment for each VirtualServer and for ~user request. Designed mostly for ISP to make Apache secure.Apache security module. Makes Apache configurable to work as diffrent user, group and diffrent chroot() environment for each VirtualServer and for ~user request. Designed mostly for ISP to make Apache secure.","Categories
Security"
SnortKonsole is a Java-Frontend for the Open Source Network Intrusion Detection System Snort. It supports all configuration-aspects of Snort. The configuration distribution and activating of sensors is done via scp/ssh.SnortKonsole is a Java-Frontend for the Open Source Network Intrusion Detection System Snort. It supports all configuration-aspects of Snort. The configuration distribution and activating of sensors is done via scp/ssh.,"Categories
Security, Systems Administration, Monitoring"
Thoughts is an electronic journal/diary program based on the .NET framework (C#). It allows entries to be saved locally and/or remotely via web service or directly to a database. The entries can also be encrypted prior to saving.Thoughts is an electronic journal/diary program based on the .NET framework (C#). It allows entries to be saved locally and/or remotely via web service or directly to a database. The entries can also be encrypted prior to saving.,"Categories
Communications, Cryptography, Sociology"
"This is an Android front end for the PasswordSafe password management utility. This utility allows you to easily and securely manage multiple passwords, in a format that is compatible with the original PasswordSafe utility.This is an Android front end for the PasswordSafe password management utility. This utility allows you to easily and securely manage multiple passwords, in a format that is compatible with the original PasswordSafe utility.","Categories
Cryptography, Mobile"
"netleak is a collection of small perlscripts that detects connectivity between network segments. It is mostly useful to detect ""leaks"" in large organizations that have private network segments physically separated from the Internet.netleak is a collection of small perlscripts that detects connectivity between network segments. It is mostly useful to detect ""leaks"" in large organizations that have private network segments physically separated from the Internet.","Categories
Security, Systems Administration, Monitoring, Logging"
Python bindings for libselinuxPython bindings for libselinux,"Categories
Security"
"KMyFirewall is a KDE/Qt Programm that tries to provide an easy to use and comfortable GUI for the Linux ""iptables"" command. An easy to use plugin architecture allows fast and easy development of rule option extentions.KMyFirewall is a KDE/Qt Programm that tries to provide an easy to use and comfortable GUI for the Linux ""iptables"" command. An easy to use plugin architecture allows fast and easy development of rule option extentions.","Categories
Security, KDE, Firewall"
"This is a tool that has per objective to audit a system Unix. In order to make this procedure, this tool has verifications of configurations and variables of the Operating system.This is a tool that has per objective to audit a system Unix. In order to make this procedure, this tool has verifications of configurations and variables of the Operating system.","Categories
Security, Monitoring"
"PAM module which permits authentication for arbitrary services via ssh-agent. Written with sudo in mind, but like any auth PAM module, can be used for for many purposes.PAM module which permits authentication for arbitrary services via ssh-agent. Written with sudo in mind, but like any auth PAM module, can be used for for many purposes.","Categories
Security, Authentication/Directory"
"Shasummer is a SHA hashsum utility in Java. It can calculate SHA1, SHA256 and SHA512 hashes of a file or of a directory (and its subdirectories) and verify the hashes later. Shasummer has a graphical and a command-line interface.Shasummer is a SHA hashsum utility in Java. It can calculate SHA1, SHA256 and SHA512 hashes of a file or of a directory (and its subdirectories) and verify the hashes later. Shasummer has a graphical and a command-line interface.","Categories
Cryptography, Systems Administration"
A graphical application created in C# .Net 1.1 that helps the penetration tester to inject SQL commands on a web page. Its main strength is its capacity to automate tedious blind SQL injection with several threads. Under Clarified Artistic LicenseA graphical application created in C# .Net 1.1 that helps the penetration tester to inject SQL commands on a web page. Its main strength is its capacity to automate tedious blind SQL injection with several threads. Under Clarified Artistic License,"Categories
Database, Security"
"XFwall is a multi-distro professional graphical firewall software for Linux aimed at advanced users. The software has been adopted by private and governmental companies. XFwall can be used with client, servers, and (mainly) gateway machines.XFwall is a multi-distro professional graphical firewall software for Linux aimed at advanced users. The software has been adopted by private and governmental companies. XFwall can be used with client, servers, and (mainly) gateway machines.","Categories
Security"
"tcpick is a textmode sniffer; it tracks tcp streams, shows the status, reassembles and saves the data captured in files or displays them in the terminal in different modes (ascii, hex..). There is a color-mode. Useful to get files passively.tcpick is a textmode sniffer; it tracks tcp streams, shows the status, reassembles and saves the data captured in files or displays them in the terminal in different modes (ascii, hex..). There is a color-mode. Useful to get files passively.","Categories
Communications, Security, File Transfer Protocol (FTP), Monitoring, Logging"
"Multi-CA solution with support for complex certificate chains.
Perfect for central management for several certificate authorities.Multi-CA solution with support for complex certificate chains.
Perfect for central management for several certificate authorities.","Categories
Cryptography"
"Boot Integrity Services (BIS) is a CDSA application. BIS adds digital signatures to boot images obtained via PXE and DHCP/BOOTP protocols. BIS includes tools for creating keys, certificates, and digital signatures, and remotely configuring BIS clients.Boot Integrity Services (BIS) is a CDSA application. BIS adds digital signatures to boot images obtained via PXE and DHCP/BOOTP protocols. BIS includes tools for creating keys, certificates, and digital signatures, and remotely configuring BIS clients.","Categories
Cryptography, Boot"
"This is an IRCd based off of bahamut-1.4.35 that includes IPv6 and SSL support. We will be adding more advanced features as well such as host hiding (+x), IRC operator levels, halfops support, more channel modes, etc.This is an IRCd based off of bahamut-1.4.35 that includes IPv6 and SSL support. We will be adding more advanced features as well such as host hiding (+x), IRC operator levels, halfops support, more channel modes, etc.","Categories
IRC Clients, Cryptography"
Easy integrity check system is easy to install and use file integrity system. Primarily ment for system administrators to aid in intrusion detection.Easy integrity check system is easy to install and use file integrity system. Primarily ment for system administrators to aid in intrusion detection.,"Categories
Security, Systems Administration"
"deface-no-tnx is an anti-defacement system that monitors your Web files and notifies you about unallowed changes. It also replaces the defaced page with a standard ""error"" page,so that no offensive/joking content can be frauodolently added to your sitedeface-no-tnx is an anti-defacement system that monitors your Web files and notifies you about unallowed changes. It also replaces the defaced page with a standard ""error"" page,so that no offensive/joking content can be frauodolently added to your site","Categories
Security, Firewall, Monitoring, Internet"
"Panoptis plans to create a network security tool (N-IDS) to detect and block DoS and DDoS attacks. The programming language is C++, and the input is being provided by routers.Panoptis plans to create a network security tool (N-IDS) to detect and block DoS and DDoS attacks. The programming language is C++, and the input is being provided by routers.","Categories
Security, Log Analysis, Monitoring"
"Yet another Windows password manager, easy to learn and easy to use, no categorization, strong Blowfish encryption. There is no installation, just a single executable in a small package, no mess with the windows system registry.Yet another Windows password manager, easy to learn and easy to use, no categorization, strong Blowfish encryption. There is no installation, just a single executable in a small package, no mess with the windows system registry.","Categories
Cryptography"
"LibIDMEF is an implementation of the Internet Engineering Task Force (IETF), Intrusion Detection Exchange Format Charter Working Group (IDWG), draft standard Intrusion Detection Message Exchange Format (IDMEF) protocol.LibIDMEF is an implementation of the Internet Engineering Task Force (IETF), Intrusion Detection Exchange Format Charter Working Group (IDWG), draft standard Intrusion Detection Message Exchange Format (IDMEF) protocol.","Categories
Security, Monitoring"
"Alfandega is a strong and Modular IpTables Firewall. It provides NAT, port-forwarding, spoofing list, blacklist of crackers and spywares sites, protection for tcp/udp scans, DOS/DDOS and Smurf attacks, TCP tuning, DHCP and PPP support and much more.Alfandega is a strong and Modular IpTables Firewall. It provides NAT, port-forwarding, spoofing list, blacklist of crackers and spywares sites, protection for tcp/udp scans, DOS/DDOS and Smurf attacks, TCP tuning, DHCP and PPP support and much more.","Categories
Security, Systems Administration, Firewall"
NMAP Configurator is a GUI frontend for NMAP on Windows systems. User must have installed NMAP for this program to work properly. New version fixes the problem of inability to access buttons if display is set to 800x600.NMAP Configurator is a GUI frontend for NMAP on Windows systems. User must have installed NMAP for this program to work properly. New version fixes the problem of inability to access buttons if display is set to 800x600.,"Categories
Security, Monitoring"
"Track all IP/TCP, IP/UDP, NetBeui, IPX/SPX connections and ARP/RARP traffic. Optionally save connections in MySQL database. Implement http server so you can view connections with web browser or GTK client. Can send fake ARP reply and kill TCP connectionTrack all IP/TCP, IP/UDP, NetBeui, IPX/SPX connections and ARP/RARP traffic. Optionally save connections in MySQL database. Implement http server so you can view connections with web browser or GTK client. Can send fake ARP reply and kill TCP connection","Categories
Communications, Security, Systems Administration, Monitoring"
Publish your junit test report in pdf format. Plug and Play integration. Home page: http://junitpdfreport.sourceforge.net/Publish your junit test report in pdf format. Plug and Play integration. Home page: http://junitpdfreport.sourceforge.net/,"Categories
Security, Software Testing, QA Automation, Systems Administration"
The SSTCP protocol permits to establish a simple TCP/IP connexion across multiple AES secured channel. Simple but (/so?) secured and strong cryptographic methods are used. OpenSSTCP is the LGPL implementation of the SSTCP protocol.The SSTCP protocol permits to establish a simple TCP/IP connexion across multiple AES secured channel. Simple but (/so?) secured and strong cryptographic methods are used. OpenSSTCP is the LGPL implementation of the SSTCP protocol.,"Categories
Communications, Cryptography, Software Development, Networking, Internet"
"With Tiger Envelopes you can stop snoops from reading your email. Same email client. No extra steps. One click to install on Windows and Linux. Configures Outlook, Thunderbird, and KMail. Supports GPG, PGP, Bouncy Castle encryption.With Tiger Envelopes you can stop snoops from reading your email. Same email client. No extra steps. One click to install on Windows and Linux. Configures Outlook, Thunderbird, and KMail. Supports GPG, PGP, Bouncy Castle encryption.","Categories
Email Spam Filter, Email Clients, Cryptography"
"Perl script (with GUI) for email sevices testing (XSS, CDDAF vulnerabilities)Perl script (with GUI) for email sevices testing (XSS, CDDAF vulnerabilities)","Categories
Security"
The main purpose of this project is to develop a Graphic policy definition editor implemented in Java language and based on the XACML standard which manages access control policiesThe main purpose of this project is to develop a Graphic policy definition editor implemented in Java language and based on the XACML standard which manages access control policies,"Categories
XML, Security, Systems Administration, Networking"
"PHP Screw is a PHP script encryption tool. When you are developing a commercial package using PHP, the script can be distributed as encrypted up until just before execution, preserving your intellectual property.PHP Screw is a PHP script encryption tool. When you are developing a commercial package using PHP, the script can be distributed as encrypted up until just before execution, preserving your intellectual property.","Categories
WWW/HTTP, Software Development, Encryption"
