Description,Category
"PostInstallerF will install all the software that Fedora Linux and others doesn't include by default, after running Fedora for the first time. Its easy for a new user. PostInstallerF contains everything that you need for your daily computing.

SPANISH
PostinstallerF Instalara todo software que no se incluye por defecto. Es fácil para el nuevo usuario. No te compliques!
---------------------------------------------------
*How to Install PostInstallerF*

from a terminal (5 steps):
-----------------------------
* FEDORA 23/24 *
-----------------------------
1) su

2) dnf -y install wget

3) rpm --import https://raw.githubusercontent.com/kuboosoft/postinstallerf/master/GPG/$(rpm -E %fedora)/RPM-GPG-KEY-postinstallerf

4) wget -P /etc/yum.repos.d/ https://raw.github.com/kuboosoft/postinstallerf/master/postinstallerf.repo

5) dnf clean all && dnf -y install postinstallerfPostInstallerF will install all the software that Fedora Linux and others doesn't include by default, after running Fedora for the first time. Its easy for a new user. PostInstallerF contains everything that you need for your daily computing.

SPANISH
PostinstallerF Instalara todo software que no se incluye por defecto. Es fácil para el nuevo usuario. No te compliques!
---------------------------------------------------
*How to Install PostInstallerF*

from a terminal (5 steps):
-----------------------------
* FEDORA 23/24 *
-----------------------------
1) su

2) dnf -y install wget

3) rpm --import https://raw.githubusercontent.com/kuboosoft/postinstallerf/master/GPG/$(rpm -E %fedora)/RPM-GPG-KEY-postinstallerf

4) wget -P /etc/yum.repos.d/ https://raw.github.com/kuboosoft/postinstallerf/master/postinstallerf.repo

5) dnf clean all && dnf -y install postinstallerf","Categories
System, Home Automation"
"Debreate is a utility to aid in creating installable Debian packages (.deb).

The goal behind the project is to make developing for Debian based Linux distributions more appealing, with an easy to use interface for packaging applications, artwork, media, themes, etc.

Currently, it only supports ""binary"" packaging which allows packaging of anything that does not require being compiled from source, such as scripted applications or media. These packages can then be used for personal distribution.

Plans for using backends such as dh_make & debuild for creating source packages are in the works. But source packaging can be quite different & is a must if you want to get your packages into a distribution's official repositories or a Launchpad Personal Package Archive (PPA).Debreate is a utility to aid in creating installable Debian packages (.deb).

The goal behind the project is to make developing for Debian based Linux distributions more appealing, with an easy to use interface for packaging applications, artwork, media, themes, etc.

Currently, it only supports ""binary"" packaging which allows packaging of anything that does not require being compiled from source, such as scripted applications or media. These packages can then be used for personal distribution.

Plans for using backends such as dh_make & debuild for creating source packages are in the works. But source packaging can be quite different & is a must if you want to get your packages into a distribution's official repositories or a Launchpad Personal Package Archive (PPA).","Categories
Software Development, Build Tools, Software Distribution"
"IPplan is a web based, multilingual, IP address management, DNS and tracking tool based on php 4, simplifying the administration of your IP address space. IPplan can handle a single network or cater for multiple networks with overlapping address space.IPplan is a web based, multilingual, IP address management, DNS and tracking tool based on php 4, simplifying the administration of your IP address space. IPplan can handle a single network or cater for multiple networks with overlapping address space.","Categories
Monitoring"
AQEMU is a GUI for virtual machines using QEMU as the backend. Support for the KVM accelerator on Linux is provided. The application has a user-friendly interface and allows to set a large number of options.AQEMU is a GUI for virtual machines using QEMU as the backend. Support for the KVM accelerator on Linux is provided. The application has a user-friendly interface and allows to set a large number of options.,"Categories
Virtual Machine, Emulators"
"This program is designed to write a raw disk image to a removable device or backup a removable device to a raw image file. It is very useful for embedded development, namely Arm development projects (Android, Ubuntu on Arm, etc). Anyone is free to branch and modify this program. Patches are always welcome.

This release is for Windows 7/8.1/10. It will should also work on Windows Server 2008/2012/2016 (although not tested by the developmers). For Windows XP/Vista, please use v0.9 (in the files archive).

Warning: Issues have been reported when using to write to USB Floppy drives (and occasionally other USB devices, although very rare). While this has been fixed in v1.0, it is highly recommended that before an image is written to a device, the user should do a Read to a temporary file first. If this fails, please report the failure along with your system information.

Known issues:
Currently, the program will crash if you are using a Ramdisk. This is being debugged.This program is designed to write a raw disk image to a removable device or backup a removable device to a raw image file. It is very useful for embedded development, namely Arm development projects (Android, Ubuntu on Arm, etc). Anyone is free to branch and modify this program. Patches are always welcome.

This release is for Windows 7/8.1/10. It will should also work on Windows Server 2008/2012/2016 (although not tested by the developmers). For Windows XP/Vista, please use v0.9 (in the files archive).

Warning: Issues have been reported when using to write to USB Floppy drives (and occasionally other USB devices, although very rare). While this has been fixed in v1.0, it is highly recommended that before an image is written to a device, the user should do a Read to a temporary file first. If this fails, please report the failure along with your system information.

Known issues:
Currently, the program will crash if you are using a Ramdisk. This is being debugged.","Categories
Storage, File Systems, Embedded Systems"
"Hive Mind LOIC is a version of the Low Ordbit Ion Cannon made by Praetox, which was adapted for centralized control by NewEraCracker, when the project was then taken on by me. The amongst a few fixes I added RSS control (Such as via Twitter).Hive Mind LOIC is a version of the Low Ordbit Ion Cannon made by Praetox, which was adapted for centralized control by NewEraCracker, when the project was then taken on by me. The amongst a few fixes I added RSS control (Such as via Twitter).","Categories
Security, Benchmark, Internet"
Ping for life is a complete solution for network administrators and for people who must know the connection status through ICMP. It's the simpliest and most powerful ping graphical tool.Ping for life is a complete solution for network administrators and for people who must know the connection status through ICMP. It's the simpliest and most powerful ping graphical tool.,"Categories
Monitoring"
Update the Java JRE at the click of a button. JavaRa is a simple tool that does a simple job: it removes old and redundant versions of the Java Runtime Environment (JRE).Update the Java JRE at the click of a button. JavaRa is a simple tool that does a simple job: it removes old and redundant versions of the Java Runtime Environment (JRE).,"Categories
Installation/Setup"
"Front End to VPNC, a command line VPN client for Cisco VPN hardware. This client is known to work on: Windows 2000, Windows XP, Windows 2003, Windows Vista, Windows 2008 and Windows 7. It supports both 32 bit (x86) and 64 bit (x64/x86_64).Front End to VPNC, a command line VPN client for Cisco VPN hardware. This client is known to work on: Windows 2000, Windows XP, Windows 2003, Windows Vista, Windows 2008 and Windows 7. It supports both 32 bit (x86) and 64 bit (x64/x86_64).","Categories
Networking, VPN"
"Smoothwall is a best-of-breed Internet firewall/router, designed to run on commodity hardware and to provide an easy-to-use administration interface to those using it. Built using open source and Free software, it's distributed under the GNU Public License.Smoothwall is a best-of-breed Internet firewall/router, designed to run on commodity hardware and to provide an easy-to-use administration interface to those using it. Built using open source and Free software, it's distributed under the GNU Public License.","Categories
Firewall"
"openthinclient is a free open source thin client solution consisting of a Linux based operating system along with a comprehensive Java based management GUI and server component.
It is intended for environments where a medium to large number of thin clients must be supported and managed efficiently.openthinclient is a free open source thin client solution consisting of a Linux based operating system along with a comprehensive Java based management GUI and server component.
It is intended for environments where a medium to large number of thin clients must be supported and managed efficiently.","Categories
Terminal Emulators, Networking, Installation/Setup"
"These source codes for Synology NAS and related projects allow you to modify packages with the most languages on a single PC.
The licenses used by these projects vary. Please refer to the LICENSE / COPYING / COPYRIGHT files included in each project or announcements in the source code.
Please note that starting from 2021/7, we are moving some of these projects to this webpage (https://archive.synology.com/download/ToolChain). You can also find more resources in Synology Dev Center (https://www.synology.com/support/developer#tool).These source codes for Synology NAS and related projects allow you to modify packages with the most languages on a single PC.
The licenses used by these projects vary. Please refer to the LICENSE / COPYING / COPYRIGHT files included in each project or announcements in the source code.
Please note that starting from 2021/7, we are moving some of these projects to this webpage (https://archive.synology.com/download/ToolChain). You can also find more resources in Synology Dev Center (https://www.synology.com/support/developer#tool).","Categories
File Managers"
"usbpicprog is a Microchip PIC programmer with simple hardware: one PIC18F2550 and some components. It's therefore easy and cheap to build. Usbpicprog consists of 3 components: Hardware, Embedded software and a stand-alone program for Win, Mac and Linux.usbpicprog is a Microchip PIC programmer with simple hardware: one PIC18F2550 and some components. It's therefore easy and cheap to build. Usbpicprog consists of 3 components: Hardware, Embedded software and a stand-alone program for Win, Mac and Linux.","Categories
Hardware, Scientific/Engineering"
UDT: UDP-based Data Transfer ProtocolUDT: UDP-based Data Transfer Protocol,"Categories
Communications, Networking, Internet"
Allows control of fans in Apple computers in Windows and monitoring of temperatures. All Intel Macs supported + any conflicting programs are automatically closed and reopened. Project is no longer being actively developed. See forum for alternatives.Allows control of fans in Apple computers in Windows and monitoring of temperatures. All Intel Macs supported + any conflicting programs are automatically closed and reopened. Project is no longer being actively developed. See forum for alternatives.,"Categories
Hardware Drivers"
CoRD is a Mac OS X remote desktop client for Windows servers running Microsoft Remote Desktop or Terminal Services.CoRD is a Mac OS X remote desktop client for Windows servers running Microsoft Remote Desktop or Terminal Services.,"Categories
Systems Administration, Remote Desktop"
"pcapsipdump is libpcap-based SIP sniffer with per-call sorting capabilities. It writes SIP/RTP sessions to disk in a same format, as ""tcpdump -w"", but one file per SIP session (even if there is thousands of concurrent SIP sessions).

Getting started: http://pcapsipdump.sf.net/pcapsipdump is libpcap-based SIP sniffer with per-call sorting capabilities. It writes SIP/RTP sessions to disk in a same format, as ""tcpdump -w"", but one file per SIP session (even if there is thousands of concurrent SIP sessions).

Getting started: http://pcapsipdump.sf.net/","Categories
Monitoring, Logging, VoIP"
"Lilidog is a lightweight full featured distribution based on Debian with Openbox. Click on ""Files"" for a full description and available versions.
The Download button defaults to the stable Lilidog-amd64 Bullseye version. Please go to Files -> Releases, to access the other versions.

Website: https://lilidog.org/
Forum: https://www.forum.lilidog.org/Lilidog is a lightweight full featured distribution based on Debian with Openbox. Click on ""Files"" for a full description and available versions.
The Download button defaults to the stable Lilidog-amd64 Bullseye version. Please go to Files -> Releases, to access the other versions.

Website: https://lilidog.org/
Forum: https://www.forum.lilidog.org/","Categories
Window Managers, OS distribution, Live CD"
"Fully Customisable and Super Fast Free auto clicker. Fully-fledged with many modes of automatic clicking. Change click speed, cursor position, hotkeys and more with all settings saved.

Forge Auto Clicker brings new, never seen before features to auto clicking. The AutoClicker is fully customizable with many useful functions as well as being easy to use, fast and free! As well as this, Forge Auto Clicker comes with no ads or malware making an amazing user experience!

Use this autoclicker on ANY game! Minecraft, Roblox and more!

Forge Auto Clicker Tutorial: https://youtu.be/v8_nevMgjL8

Official Website for Help and More: https://flynnsforge.com/

NOTE: Forge Auto Clicker is NOT a virus, certain anti-virus programs and search engines detect this as a false positive, however, it will not harm your computer. For more info, head to https://flynnsforge.com

Find out what's new in Version 1.1.2 here: https://flynnsforge.com/forge-auto-clicker-update-1-1-2-released/Fully Customisable and Super Fast Free auto clicker. Fully-fledged with many modes of automatic clicking. Change click speed, cursor position, hotkeys and more with all settings saved.

Forge Auto Clicker brings new, never seen before features to auto clicking. The AutoClicker is fully customizable with many useful functions as well as being easy to use, fast and free! As well as this, Forge Auto Clicker comes with no ads or malware making an amazing user experience!

Use this autoclicker on ANY game! Minecraft, Roblox and more!

Forge Auto Clicker Tutorial: https://youtu.be/v8_nevMgjL8

Official Website for Help and More: https://flynnsforge.com/

NOTE: Forge Auto Clicker is NOT a virus, certain anti-virus programs and search engines detect this as a false positive, however, it will not harm your computer. For more info, head to https://flynnsforge.com

Find out what's new in Version 1.1.2 here: https://flynnsforge.com/forge-auto-clicker-update-1-1-2-released/","Categories
Auto Clicker, Roblox Mods, Minecraft Mods"
"you can follow progress, new stuff at https://www.EliteDevelopment.com.pk
Support on: https://Paypal.me/deanfauzifirdausyou can follow progress, new stuff at https://www.EliteDevelopment.com.pk
Support on: https://Paypal.me/deanfauzifirdaus","Categories
ROMs"
"Autoclicker and holder for mouse buttons and keyboard keys.

A small program to autoclick or hold keyboard keys or mouse buttons.

Can be downloaded as .exe as well as the original .py file.

The source code is written in Python with alongside PySide6 and Pynput.

The program is distributed under the Unlicense ( https://unlicense.org/ )

Program created in collaboration with Luigi Panetti.

------------------------------------------------------------------------------------------

Un piccolo programma per autocliccare o tenere premuti dei tasti della tastiera o il tasto sinistro/destro del mouse

Visita il nostro sito: softwareveloce.weebly.com

Disponibile in .exe e il file .py originale.

Il codice sorgente è scritto in Python insieme a Tkinter, Pynput, Pyautogui, Time, Threading e Webbrowser.

Programma creato in collaborazione con Luigi Panetti.Autoclicker and holder for mouse buttons and keyboard keys.

A small program to autoclick or hold keyboard keys or mouse buttons.

Can be downloaded as .exe as well as the original .py file.

The source code is written in Python with alongside PySide6 and Pynput.

The program is distributed under the Unlicense ( https://unlicense.org/ )

Program created in collaboration with Luigi Panetti.

------------------------------------------------------------------------------------------

Un piccolo programma per autocliccare o tenere premuti dei tasti della tastiera o il tasto sinistro/destro del mouse

Visita il nostro sito: softwareveloce.weebly.com

Disponibile in .exe e il file .py originale.

Il codice sorgente è scritto in Python insieme a Tkinter, Pynput, Pyautogui, Time, Threading e Webbrowser.

Programma creato in collaborazione con Luigi Panetti.","Categories
Auto Clicker"
"SystemTrayMenu is an open source 'Desktop Toolbar' or 'Start Menu' alternative.
It offers a clear, personalized menu which can be controlled via keyboard, mouse or touchscreen. Files, links and folders are organized in several levels as dropdown menus. Various options like appearance, hotkey, autostart and behavior can be adjusted.
It is written in C# and using .NET 6.

SystemTrayMenu is portable, so it does not need to be installed. After downloading the zip file, unzip the folder, then start SystemTrayMenu.exe. After starting the application the first time you have to choose the root directory. In this directory you should put shortcuts, files and folders (App, Game, Script, URL, Network), which you are often using and especially when you can not find them over the windows start menu search. You can also consider to put there all files from your desktop.

If you have ideas, questions or a problem you can contact the developer Markus Hofknecht via GitHub or email.SystemTrayMenu is an open source 'Desktop Toolbar' or 'Start Menu' alternative.
It offers a clear, personalized menu which can be controlled via keyboard, mouse or touchscreen. Files, links and folders are organized in several levels as dropdown menus. Various options like appearance, hotkey, autostart and behavior can be adjusted.
It is written in C# and using .NET 6.

SystemTrayMenu is portable, so it does not need to be installed. After downloading the zip file, unzip the folder, then start SystemTrayMenu.exe. After starting the application the first time you have to choose the root directory. In this directory you should put shortcuts, files and folders (App, Game, Script, URL, Network), which you are often using and especially when you can not find them over the windows start menu search. You can also consider to put there all files from your desktop.

If you have ideas, questions or a problem you can contact the developer Markus Hofknecht via GitHub or email.","Categories
Window Managers, Search, File Systems"
"Welcome to Guzram's Ports World! This is the only official sourceforge of Guzram's Build, take a look of the available OEM Ports collection and have fun with it!

Please note : All of these ports is NOT PORTED GSI based.

A Great Support by AncientFamily
Big thanks to All my DragonMembers of lavender and whyred <3
And you who susbscribed my channel <3Welcome to Guzram's Ports World! This is the only official sourceforge of Guzram's Build, take a look of the available OEM Ports collection and have fun with it!

Please note : All of these ports is NOT PORTED GSI based.

A Great Support by AncientFamily
Big thanks to All my DragonMembers of lavender and whyred <3
And you who susbscribed my channel <3","Categories
ROMs"
DS4Window is an open-source program that will allow someone to get the experience of using a Playstation 4 DualShock Controller on a PC by emulating a Xbox 360 Controller.DS4Window is an open-source program that will allow someone to get the experience of using a Playstation 4 DualShock Controller on a PC by emulating a Xbox 360 Controller.,"Categories
Games/Entertainment, Hardware Drivers"
"Bliss OS (x86)
Android for your PC
An Open Source OS, based on Android, that incorporates many optimizations, features, and expanded device support. And it is available for just about any Chromebook, Windows/Linux PC or tablet released in the last 4 years

Our support options use Telegram chats.
Bliss OS (x86) Support chat: https://t.me/blissx86
Bliss ROM/OS Build Support chat: https://t.me/Team_Bliss_Build_Support
Android-Generic Project development chat:
https://t.me/androidgenericpcBliss OS (x86)
Android for your PC
An Open Source OS, based on Android, that incorporates many optimizations, features, and expanded device support. And it is available for just about any Chromebook, Windows/Linux PC or tablet released in the last 4 years

Our support options use Telegram chats.
Bliss OS (x86) Support chat: https://t.me/blissx86
Bliss ROM/OS Build Support chat: https://t.me/Team_Bliss_Build_Support
Android-Generic Project development chat:
https://t.me/androidgenericpc","Categories
OS distribution, Live CD, ROMs"
"Now in Strategic Collaboration with Innotech http://Inotechsoln.com

An open source Linux Distro that is based on Debian 10, and was made possible with the great support from eznix (https://sourceforge.net/projects/eznixos/ ).
Made for ease of use and reasonably secure with minimum resource utilization for office, home, internet and off-line use
PakOS on Debian Derivatives List (https://wiki.debian.org/Derivatives/Census/PakOS)
PakOS on LWN as one of the 1st Pakistan Based Linux Distro (https://static.lwn.net/Distributions/#pakistan)

PakOS accepted on DistroWatch as Only Pakistani Linux OS
https://distrowatch.com/table.php?distribution=pakos&pkglist=true&version=2020-08-24

Please contact me on gsm.pakos@gmail.com for tips, tricks, advice and suggestions or join my Discord server at https://discord.gg/DvBGxAW2D4 to learn together.

A New Fan Made Video Channel at https://www.youtube.com/channel/UCpfNVxHxmtVNpNqASBC14BQ for PakOS tips and tricksNow in Strategic Collaboration with Innotech http://Inotechsoln.com

An open source Linux Distro that is based on Debian 10, and was made possible with the great support from eznix (https://sourceforge.net/projects/eznixos/ ).
Made for ease of use and reasonably secure with minimum resource utilization for office, home, internet and off-line use
PakOS on Debian Derivatives List (https://wiki.debian.org/Derivatives/Census/PakOS)
PakOS on LWN as one of the 1st Pakistan Based Linux Distro (https://static.lwn.net/Distributions/#pakistan)

PakOS accepted on DistroWatch as Only Pakistani Linux OS
https://distrowatch.com/table.php?distribution=pakos&pkglist=true&version=2020-08-24

Please contact me on gsm.pakos@gmail.com for tips, tricks, advice and suggestions or join my Discord server at https://discord.gg/DvBGxAW2D4 to learn together.

A New Fan Made Video Channel at https://www.youtube.com/channel/UCpfNVxHxmtVNpNqASBC14BQ for PakOS tips and tricks","Categories
OS distribution"
"Pixel Dust ROM is based off directly from AOSP -- our philosophy is to keep the Pixel Dust Experience as close as possible to Android as Google intended.

We add a decent selection of the coolest custom ROM features that would've been missed if they hadn't been included. Thanks to all android open source development teams.Pixel Dust ROM is based off directly from AOSP -- our philosophy is to keep the Pixel Dust Experience as close as possible to Android as Google intended.

We add a decent selection of the coolest custom ROM features that would've been missed if they hadn't been included. Thanks to all android open source development teams.","Categories
ROMs"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.Project Samples","Categories
ROMs"
"This tool will help you to monitoring your office IT environment.

It will signals to you, if some hosts are unavailable (or answer time is to long, its ""CPU is overloaded"", ""available RAM is Low"", ""low logical disks free space"", ""disks overloaded"" or 'network adapters overloaded...').

Data data retrieval support ICMP, Windows and Linux Agents, SNMP OID metrics;

Notifications by: E-Mail, SMS, Push, Telegram Bot (also control via telegram bot) and Sound Notifications.


Logging. Statistics Reporting.

Import hosts from Active Directory or CSV

Open Web API and Web Console.

Official website : https://spm-monitoring.com/
Version Change Log: https://spm-monitoring.com/change-log/

Web Console Open Source : https://github.com/dmitrykw/SPM-Monitoring-WebConsoleThis tool will help you to monitoring your office IT environment.

It will signals to you, if some hosts are unavailable (or answer time is to long, its ""CPU is overloaded"", ""available RAM is Low"", ""low logical disks free space"", ""disks overloaded"" or 'network adapters overloaded...').

Data data retrieval support ICMP, Windows and Linux Agents, SNMP OID metrics;

Notifications by: E-Mail, SMS, Push, Telegram Bot (also control via telegram bot) and Sound Notifications.


Logging. Statistics Reporting.

Import hosts from Active Directory or CSV

Open Web API and Web Console.

Official website : https://spm-monitoring.com/
Version Change Log: https://spm-monitoring.com/change-log/

Web Console Open Source : https://github.com/dmitrykw/SPM-Monitoring-WebConsole","Categories
Systems Administration, Networking, Monitoring"
"LibreOffice is a free and powerful office suite. Word processor, spreadsheet, presentations, diagrams, databases, formula editors, charts, and more. Compatible with Windows, Mac, and Linux.Features
Based on Arch Linux
Gnome 3 Desktop
Stylish Themes & Icons
Rolling Release
Startup greeting","Categories
GNOME, Operating System Kernels"
Cleans your windows Installer directory of orphaned and redundant installation (.msi) and patch (.msp) filesCleans your windows Installer directory of orphaned and redundant installation (.msi) and patch (.msp) files,"Categories
Installation/Setup, File Systems"
"Mabox is a Manjaro based, desktop Linux distribution. The project ships with Openbox as the default desktop with pinch of customistations and home-brewed tools, like improved menu, side-panels and Mabox Control Center.
Works great even on weaker computers.Mabox is a Manjaro based, desktop Linux distribution. The project ships with Openbox as the default desktop with pinch of customistations and home-brewed tools, like improved menu, side-panels and Mabox Control Center.
Works great even on weaker computers.","Categories
System"
"ScriptCommunicator (scriptable data terminal) script which routes:
- serial port (RS232, USB to serial) <-> TCP/IP (Client/Server)
- serial port (RS232, USB to serial) <-> UDP/IP
- TCP/IP (Client/Server) <-> UDP/IP

ScriptCommunicator can be found here: https://sourceforge.net/projects/scriptcommunicator/ScriptCommunicator (scriptable data terminal) script which routes:
- serial port (RS232, USB to serial) <-> TCP/IP (Client/Server)
- serial port (RS232, USB to serial) <-> UDP/IP
- TCP/IP (Client/Server) <-> UDP/IP

ScriptCommunicator can be found here: https://sourceforge.net/projects/scriptcommunicator/","Categories
Serial, Communications, Router"
